
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
6501,Darrell Griffith,1988-89,30,UTA,NBA,82,73,2382,7.0,15.8,6.1,12.8,0.9,3.0,2.1,2.8,1.2,3.8,5.0,2.0,1.3,0.3,2.1,2.6,17.2,.446,.477,.311,.475,.780,.504
6502,Paul Griffin,1978-79,25,NOJ,NBA,77,,1398,2.7,5.7,2.7,5.7,,,2.3,3.8,3.2,6.8,10.1,3.6,1.4,0.9,3.0,5.1,7.8,.475,.475,,.475,.619,.527
6503,Paul Griffin,1979-80,26,SAS,NBA,82,,1812,3.4,6.2,3.4,6.2,0.0,0.0,3.5,4.8,3.1,5.6,8.7,5.0,1.6,1.1,2.6,6.1,10.3,.553,.553,,.553,.725,.621
6504,Paul Griffin,1980-81,27,SAS,NBA,82,,1930,3.1,6.1,3.1,6.1,0.0,0.0,3.2,4.7,3.4,6.0,9.4,4.6,1.4,0.7,2.5,3.9,9.4,.511,.511,,.511,.672,.575
6505,Paul Griffin,1976-77,23,NOJ,NBA,81,,1645,3.1,5.6,3.1,5.6,,,3.2,4.4,3.7,7.2,10.8,3.7,1.1,0.9,,5.3,9.3,.547,.547,,.547,.721,.617
6506,Paul Griffin,1977-78,24,NOJ,NBA,82,,1853,3.1,7.0,3.1,7.0,,,2.2,3.1,3.1,6.9,9.9,3.3,1.7,0.9,2.9,4.4,8.4,.447,.447,,.447,.713,.506
6507,Eddie Griffin,2001-02,19,HOU,NBA,73,24,1896,4.6,12.6,2.9,7.5,1.7,5.2,1.2,1.6,2.2,5.7,7.9,1.0,0.3,2.5,0.9,2.2,12.2,.366,.392,.330,.434,.744,.456
6508,Eddie Griffin,2002-03,20,HOU,NBA,77,66,1890,5.2,12.9,3.9,9.3,1.2,3.7,1.1,1.8,2.6,6.2,8.8,1.6,1.0,2.1,1.4,2.6,12.6,.400,.426,.333,.447,.617,.462
6509,Eddie Griffin,2004-05,22,MIN,NBA,70,0,1492,4.9,12.6,3.3,7.7,1.6,4.9,1.4,1.9,3.1,7.8,10.9,1.3,0.6,2.8,1.3,2.9,12.7,.387,.425,.328,.451,.718,.474
6510,Eddie Griffin,2005-06,23,MIN,NBA,70,27,1359,3.4,9.8,3.0,7.6,0.4,2.2,1.2,2.0,2.8,7.5,10.3,1.1,0.3,3.9,1.1,3.3,8.5,.351,.396,.195,.373,.595,.397
6511,Blake Griffin,2014-15,25,LAC,NBA,67,67,2356,8.8,17.5,8.6,17.1,0.2,0.4,4.8,6.5,1.9,5.8,7.8,5.4,1.0,0.5,2.3,3.0,22.4,.502,.504,.400,.506,.728,.551
6512,Blake Griffin,2010-11,21,LAC,NBA,82,82,3112,8.1,15.9,8.0,15.6,0.1,0.3,5.2,8.0,3.1,8.3,11.4,3.6,0.7,0.5,2.6,2.9,21.3,.506,.510,.292,.508,.642,.549
6513,Blake Griffin,2011-12,22,LAC,NBA,66,66,2392,8.4,15.4,8.4,15.1,0.0,0.2,3.7,7.0,3.3,7.5,10.8,3.2,0.8,0.7,2.3,3.3,20.6,.549,.556,.125,.550,.521,.557
6514,Blake Griffin,2012-13,23,LAC,NBA,80,80,2598,8.0,14.9,7.9,14.5,0.1,0.4,3.9,5.9,2.6,6.6,9.2,4.1,1.3,0.7,2.6,3.2,20.0,.538,.548,.179,.541,.660,.572
6515,Blake Griffin,2013-14,24,LAC,NBA,80,80,2863,9.0,17.1,8.9,16.5,0.2,0.6,6.1,8.5,2.4,7.1,9.5,3.9,1.2,0.6,2.8,3.3,24.3,.528,.537,.273,.533,.715,.583
6516,Adrian Griffin,1999-00,25,BOS,NBA,72,47,1927,3.3,7.7,3.0,6.7,0.3,1.1,2.2,3.0,2.4,4.6,6.9,3.3,2.2,0.3,1.7,4.1,9.1,.424,.447,.281,.443,.753,.503
6517,Adrian Griffin,2002-03,28,DAL,NBA,74,48,1373,3.8,8.8,3.7,8.2,0.2,0.6,0.7,0.8,2.3,4.6,6.9,2.8,2.0,0.2,1.2,4.1,8.5,.433,.447,.250,.442,.844,.463
6518,Kevin Grevey,1981-82,28,WSB,NBA,71,62,2164,6.3,14.3,5.8,12.9,0.5,1.4,2.7,3.2,0.9,2.3,3.2,2.5,0.7,0.4,1.6,2.5,15.7,.439,.449,.341,.455,.855,.502
6519,Kevin Grevey,1984-85,31,MIL,NBA,78,6,1182,5.8,12.9,5.5,11.9,0.2,1.0,2.7,3.3,0.8,2.3,3.1,2.9,0.9,0.1,1.7,2.6,14.5,.448,.465,.242,.458,.822,.505
6520,Kevin Grevey,1976-77,23,WSB,NBA,76,,1306,6.2,14.6,6.2,14.6,,,2.2,3.3,2.0,2.9,4.9,1.9,0.8,0.2,,4.1,14.5,.423,.423,,.423,.664,.452
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
6521,Kevin Grevey,1977-78,24,WSB,NBA,81,,2121,8.6,19.1,8.6,19.1,,,4.1,5.2,2.1,2.8,4.9,2.6,1.0,0.3,2.7,3.4,21.3,.448,.448,,.448,.789,.496
6522,Kevin Grevey,1980-81,27,WSB,NBA,75,,2616,6.9,15.2,6.3,13.3,0.6,1.9,3.4,4.0,0.9,2.1,3.0,4.1,0.9,0.2,2.0,2.2,17.7,.453,.471,.331,.474,.841,.524
6523,Gary Gregor,1968-69,23,PHO,NBA,80,,2182,6.6,15.9,6.6,15.9,,,1.4,2.2,,,11.7,1.6,,,,4.1,14.6,.415,.415,,.415,.649,.434
6524,Gary Gregor,1969-70,24,ATL,NBA,81,,1603,6.4,14.8,6.4,14.8,,,2.0,2.5,,,8.9,1.4,,,,3.6,14.8,.433,.433,,.433,.779,.464
6525,Gary Gregor,1971-72,26,POR,NBA,82,,2371,6.1,13.4,6.1,13.4,,,1.7,2.3,,,9.0,2.8,,,,3.1,13.8,.451,.451,,.451,.755,.480
6526,Hal Greer*,1962-63,26,SYR,NBA,80,,2631,8.2,17.7,8.2,17.7,,,5.0,5.9,,,6.3,3.8,,,,3.9,21.4,.464,.464,,.464,.834,.526
6527,Hal Greer*,1970-71,34,PHI,NBA,81,,3060,7.0,16.1,7.0,16.1,,,3.8,4.8,,,4.3,4.3,,,,3.4,17.7,.431,.431,,.431,.805,.487
