
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
4861,Nenad Krstic,2009-10,26,OKC,NBA,76,76,1741,5.8,11.6,5.8,11.5,0.0,0.1,1.6,2.2,2.8,5.1,7.9,1.1,0.7,0.9,1.2,3.7,13.2,.502,.505,.200,.503,.717,.527
4862,Nenad Krstic,2010-11,27,TOT,NBA,71,67,1571,5.3,10.4,5.3,10.4,0.0,0.0,2.6,3.3,2.8,4.8,7.7,0.6,0.6,0.6,1.3,4.2,13.2,.511,.511,,.511,.774,.557
4863,Tommy Kron,1967-68,24,SEA,NBA,76,,1794,5.6,14.0,5.6,14.0,,,3.7,4.7,,,7.1,5.6,,,,4.6,14.8,.396,.396,,.396,.790,.460
4864,Tommy Kron,1968-69,25,SEA,NBA,76,,1124,4.7,11.9,4.7,11.9,,,3.1,4.4,,,6.8,6.1,,,,5.7,12.4,.392,.392,,.392,.701,.449
4865,Jim Krebs,1957-58,22,MNL,NBA,68,,1259,5.7,15.1,5.7,15.1,,,3.9,5.0,,,14.4,0.8,,,,5.2,15.2,.378,.378,,.378,.767,.441
4866,Jim Krebs,1958-59,23,MNL,NBA,72,,1578,6.2,15.5,6.2,15.5,,,2.1,2.8,,,11.2,1.1,,,,4.8,14.5,.399,.399,,.399,.748,.432
4867,Jim Krebs,1959-60,24,MNL,NBA,75,,1269,6.7,17.2,6.7,17.2,,,2.8,3.9,,,9.3,1.1,,,,6.0,16.2,.392,.392,,.392,.721,.430
4868,Jim Krebs,1960-61,25,LAL,NBA,75,,1655,5.9,15.1,5.9,15.1,,,1.6,2.0,,,9.9,1.5,,,,4.9,13.4,.392,.392,,.392,.806,.421
4869,Jim Krebs,1961-62,26,LAL,NBA,78,,2012,5.6,12.5,5.6,12.5,,,2.8,3.7,,,11.0,2.0,,,,5.2,14.0,.445,.445,,.445,.750,.492
4870,Jim Krebs,1962-63,27,LAL,NBA,79,,1913,5.1,11.8,5.1,11.8,,,2.2,2.9,,,9.4,1.6,,,,4.8,12.4,.434,.434,,.434,.747,.474
4871,Jim Krebs,1963-64,28,LAL,NBA,68,,975,4.9,13.2,4.9,13.2,,,2.4,3.1,,,10.4,1.8,,,,6.1,12.3,.375,.375,,.375,.765,.422
4872,Joel Kramer,1978-79,23,PHO,NBA,82,,1401,4.7,9.5,4.7,9.5,,,3.2,4.5,3.4,5.2,8.7,2.4,1.2,0.6,2.5,5.8,12.5,.489,.489,,.489,.710,.544
4873,Joel Kramer,1980-81,25,PHO,NBA,82,,1065,4.6,8.7,4.6,8.7,0.0,0.0,2.1,3.1,2.6,5.2,7.8,3.0,1.2,0.6,2.3,4.5,11.3,.527,.529,.000,.527,.692,.562
4874,Tom Kozelko,1974-75,23,WSB,NBA,73,,754,2.9,8.0,2.9,8.0,,,1.5,1.7,2.4,4.3,6.7,2.0,1.3,0.2,,6.0,7.2,.359,.359,,.359,.861,.413
4875,Kosta Koufos,2012-13,23,DEN,NBA,81,81,1817,5.8,10.1,5.8,10.0,0.0,0.0,1.1,2.1,4.2,7.0,11.1,0.6,0.9,2.0,1.1,4.9,12.8,.581,.582,.000,.581,.558,.585
4876,Kosta Koufos,2013-14,24,MEM,NBA,80,22,1349,6.1,12.2,6.1,12.2,0.0,0.0,1.6,2.5,4.3,6.9,11.2,1.0,0.9,1.9,1.8,4.9,13.7,.495,.495,,.495,.645,.514
4877,Kosta Koufos,2014-15,25,MEM,NBA,81,3,1348,4.9,9.6,4.9,9.6,0.0,0.0,1.5,2.3,3.2,8.1,11.4,1.0,0.8,1.7,1.8,4.0,11.2,.508,.508,,.508,.647,.530
4878,Kosta Koufos,2015-16,26,SAC,NBA,78,14,1482,5.7,10.8,5.7,10.8,0.0,0.0,1.4,2.5,4.1,6.2,10.3,0.8,1.0,1.7,1.2,4.5,12.9,.532,.532,,.532,.548,.540
4879,Kyle Korver,2003-04,22,PHI,NBA,74,0,882,4.7,13.3,1.4,4.9,3.3,8.4,0.8,1.0,1.2,3.3,4.5,1.6,1.0,0.3,1.7,4.2,13.5,.352,.283,.391,.476,.792,.489
4880,Kyle Korver,2004-05,23,PHI,NBA,82,57,2667,4.3,10.2,1.2,2.7,3.1,7.5,1.1,1.3,0.5,4.6,5.1,2.5,1.4,0.4,1.4,3.6,12.7,.418,.453,.405,.567,.854,.588
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
4881,Kyle Korver,2005-06,24,PHI,NBA,82,43,2563,4.6,10.7,2.0,4.5,2.6,6.2,1.4,1.7,0.4,3.4,3.8,2.3,0.9,0.4,1.4,3.1,13.2,.430,.443,.420,.551,.849,.577
4882,Kyle Korver,2006-07,25,PHI,NBA,74,1,2288,5.9,13.3,3.8,8.5,2.1,4.8,3.0,3.3,0.5,3.6,4.1,1.7,0.9,0.3,1.8,3.0,16.8,.440,.446,.430,.518,.914,.569
4883,Kyle Korver,2007-08,26,TOT,NBA,75,0,1732,5.3,12.0,3.0,5.8,2.3,6.2,2.5,2.7,0.4,3.1,3.6,2.1,0.9,0.6,1.6,4.0,15.4,.443,.516,.375,.540,.915,.585
4884,Kyle Korver,2008-09,27,UTA,NBA,78,2,1874,4.7,10.8,2.7,5.6,2.0,5.1,2.2,2.4,0.7,4.3,5.0,2.6,0.9,0.6,1.7,3.3,13.5,.438,.485,.386,.529,.882,.572
4885,Kyle Korver,2010-11,29,CHI,NBA,82,0,1649,5.3,12.2,2.7,5.9,2.6,6.3,1.7,1.9,0.3,3.0,3.3,2.7,0.8,0.4,1.3,3.4,14.9,.434,.455,.415,.542,.885,.572
4886,Kyle Korver,2011-12,30,CHI,NBA,65,7,1469,4.4,10.1,1.5,3.5,2.9,6.6,1.3,1.6,0.6,3.3,3.9,2.7,0.9,0.4,1.3,2.7,13.0,.432,.426,.435,.575,.833,.600
4887,Kyle Korver,2012-13,31,ATL,NBA,74,60,2259,4.4,9.6,1.4,3.0,3.0,6.6,1.1,1.2,0.4,4.3,4.7,2.3,1.1,0.6,1.1,2.7,12.9,.461,.471,.457,.618,.859,.637
4888,Kyle Korver,2013-14,32,ATL,NBA,71,71,2408,4.3,9.1,1.6,3.2,2.8,5.9,1.3,1.4,0.3,3.9,4.2,3.1,1.0,0.4,1.5,2.2,12.7,.475,.479,.472,.626,.926,.653
4889,Kyle Korver,2014-15,33,ATL,NBA,75,75,2418,4.3,8.9,1.1,2.2,3.3,6.7,1.6,1.8,0.2,4.3,4.5,2.9,0.8,0.6,1.6,2.1,13.6,.487,.470,.492,.671,.898,.699
4890,Kyle Korver,2015-16,34,ATL,NBA,80,80,2401,4.0,9.2,1.6,3.3,2.4,6.0,0.7,0.8,0.2,3.7,3.9,2.5,0.9,0.5,1.5,2.4,11.1,.435,.502,.398,.563,.833,.578
4891,Jon Koncak,1985-86,22,ATL,NBA,82,15,1695,5.6,11.0,5.6,11.0,0.0,0.0,3.3,5.5,3.6,6.3,9.9,1.2,0.8,1.5,2.4,6.3,14.5,.507,.508,.000,.507,.607,.539
4892,Jon Koncak,1986-87,23,ATL,NBA,82,19,1684,3.6,7.5,3.6,7.5,0.0,0.0,2.7,4.1,3.3,7.3,10.5,0.7,1.1,1.6,2.0,5.6,9.9,.480,.481,.000,.480,.654,.531
4893,Jon Koncak,1988-89,25,ATL,NBA,74,22,1531,3.3,6.3,3.3,6.3,0.0,0.1,1.5,2.7,3.5,7.2,10.7,1.3,1.3,2.3,1.4,5.6,8.1,.524,.530,.000,.524,.553,.540
4894,Jon Koncak,1990-91,27,ATL,NBA,77,61,1931,2.6,6.0,2.6,5.8,0.0,0.1,0.6,1.0,1.9,5.1,7.0,2.3,1.4,1.4,0.9,4.9,5.8,.436,.444,.125,.438,.593,.454
4895,Jon Koncak,1991-92,28,ATL,NBA,77,14,1489,2.7,6.9,2.7,6.6,0.0,0.3,0.5,0.7,1.5,4.8,6.3,3.2,1.2,1.6,1.3,5.0,5.8,.391,.408,.000,.391,.655,.406
4896,Jon Koncak,1992-93,29,ATL,NBA,78,65,1975,2.3,4.9,2.2,4.7,0.1,0.1,0.4,0.9,1.8,6.0,7.8,2.6,1.4,1.8,0.9,4.8,5.0,.464,.467,.375,.470,.480,.476
4897,Jon Koncak,1993-94,30,ATL,NBA,82,78,1823,3.1,7.3,3.1,7.2,0.0,0.1,0.5,0.7,1.6,5.6,7.2,2.0,1.2,2.5,0.9,4.7,6.8,.431,.434,.000,.431,.667,.444
4898,Howard Komives,1964-65,23,NYK,NBA,80,,2378,5.8,15.4,5.8,15.4,,,3.2,3.8,,,3.0,4.0,,,,3.7,14.7,.374,.374,,.374,.835,.430
4899,Howard Komives,1965-66,24,NYK,NBA,80,,2612,6.0,15.4,6.0,15.4,,,3.3,3.9,,,3.9,5.9,,,,3.8,15.3,.391,.391,,.391,.861,.449
4900,Howard Komives,1966-67,25,NYK,NBA,65,,2282,6.3,15.7,6.3,15.7,,,3.4,4.0,,,2.9,6.3,,,,3.4,16.1,.404,.404,,.404,.858,.461
