
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
7501,Tyus Edney,1995-96,22,SAC,NBA,80,60,2481,4.4,10.7,3.7,8.6,0.8,2.1,2.9,3.7,0.9,2.0,2.9,7.1,1.3,0.0,2.8,2.9,12.5,.412,.423,.368,.448,.782,.505
7502,Tyus Edney,1996-97,23,SAC,NBA,70,20,1376,3.9,10.2,3.7,9.1,0.2,1.1,4.6,5.6,0.9,2.1,3.0,5.9,1.6,0.1,2.9,2.6,12.7,.384,.407,.190,.394,.823,.499
7503,Dike Eddleman,1951-52,29,TOT,NBA,66,,1904,5.1,15.4,5.1,15.4,,,3.8,6.3,,,5.1,2.6,,,,4.8,14.0,.332,.332,,.332,.611,.387
7504,Dike Eddleman,1952-53,30,FTW,NBA,69,,1571,5.5,15.7,5.5,15.7,,,3.0,5.4,,,5.4,2.4,,,,5.0,14.1,.351,.351,,.351,.561,.389
7505,Al Eberhard,1975-76,23,DET,NBA,81,,2066,4.9,11.9,4.9,11.9,,,3.3,4.0,2.4,4.4,6.8,1.4,1.5,0.3,,4.4,13.2,.414,.414,,.414,.834,.483
7506,Jerry Eaves,1982-83,23,UTA,NBA,82,7,1588,6.3,13.0,6.3,12.9,0.0,0.2,4.5,5.6,0.8,2.0,2.8,4.8,1.2,0.1,3.4,2.6,17.3,.487,.492,.125,.488,.810,.557
7507,Jerry Eaves,1983-84,24,UTA,NBA,80,1,1034,4.6,10.2,4.6,10.0,0.0,0.2,3.2,4.6,1.0,1.9,3.0,7.0,1.1,0.2,3.2,3.1,12.4,.451,.460,.000,.451,.697,.507
7508,Mark Eaton,1989-90,33,UTA,NBA,82,82,2281,2.5,4.7,2.5,4.7,0.0,0.0,1.2,1.9,2.7,6.8,9.5,0.6,0.5,3.2,1.2,3.8,6.2,.527,.527,,.527,.669,.561
7509,Mark Eaton,1982-83,26,UTA,NBA,81,32,1528,3.4,8.3,3.4,8.3,0.0,0.0,1.4,2.1,2.0,8.9,10.9,2.6,0.6,6.5,3.3,6.1,8.3,.414,.415,.000,.414,.656,.447
7510,Mark Eaton,1990-91,34,UTA,NBA,80,80,2580,2.4,4.1,2.4,4.1,0.0,0.0,1.0,1.6,2.5,6.8,9.3,0.7,0.5,2.6,1.4,4.2,5.7,.579,.579,,.579,.634,.599
7511,Mark Eaton,1983-84,27,UTA,NBA,82,78,2139,3.3,7.0,3.3,7.0,0.0,0.0,1.2,2.1,2.5,7.5,10.0,1.9,0.4,5.9,1.6,5.1,7.8,.466,.467,.000,.466,.593,.490
7512,Mark Eaton,1991-92,35,UTA,NBA,81,81,2023,1.9,4.3,1.9,4.3,0.0,0.0,0.9,1.5,2.7,6.1,8.7,0.7,0.6,3.6,1.1,4.3,4.7,.446,.446,,.446,.598,.478
