
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
5229,Eddie Jones,1998-99,27,TOT,NBA,50,50,1881,5.0,11.4,4.1,8.7,0.9,2.7,4.1,5.2,1.0,2.8,3.7,3.6,2.4,1.1,1.8,2.4,14.9,.437,.468,.338,.477,.782,.546
5230,Eddie Jones,1999-00,28,CHH,NBA,72,72,2807,6.1,14.4,4.5,10.0,1.6,4.4,4.6,5.4,1.0,3.4,4.4,3.9,2.5,0.6,2.1,2.3,18.5,.427,.450,.375,.484,.864,.555
5231,Eddie Jones,2000-01,29,MIA,NBA,63,58,2282,6.1,13.7,4.7,10.0,1.4,3.8,3.6,4.3,1.2,3.4,4.6,2.7,1.7,0.9,2.1,2.9,17.3,.445,.471,.378,.497,.844,.553
5232,Eddie Jones,2001-02,30,MIA,NBA,81,81,3156,5.9,13.7,4.2,9.3,1.7,4.4,3.4,4.0,0.7,3.6,4.3,3.0,1.3,0.9,1.7,2.9,16.9,.432,.451,.390,.494,.837,.546
5233,Eddie Jones,2003-04,32,MIA,NBA,81,81,2998,5.7,13.9,3.6,8.1,2.1,5.8,3.3,4.0,0.5,3.2,3.7,3.1,1.1,0.4,1.5,2.7,16.8,.409,.437,.370,.486,.835,.538
5234,Eddie Jones,2004-05,33,MIA,NBA,80,80,2839,4.5,10.4,2.7,5.6,1.8,4.8,2.2,2.7,0.5,4.7,5.1,2.7,1.1,0.5,1.3,3.2,12.9,.428,.477,.372,.515,.806,.556
5235,Eddie Jones,2005-06,34,MEM,NBA,75,75,2437,4.3,10.7,2.3,5.1,2.0,5.5,2.5,3.2,0.5,3.6,4.1,2.6,1.9,0.4,1.4,3.0,13.1,.404,.457,.356,.497,.781,.542
5236,Dwight Jones,1973-74,21,ATL,NBA,74,,1448,5.9,12.5,5.9,12.5,,,2.9,3.9,3.6,7.7,11.3,2.1,0.7,1.6,,4.9,14.7,.474,.474,,.474,.744,.519
5237,Dwight Jones,1974-75,22,ATL,NBA,75,,2086,5.6,13.0,5.6,13.0,,,2.3,3.2,4.1,8.0,12.0,2.6,0.9,0.9,,3.9,13.4,.430,.430,,.430,.721,.467
5238,Dwight Jones,1976-77,24,HOU,NBA,74,,1239,4.9,9.8,4.9,9.8,,,2.9,3.7,2.8,5.4,8.3,1.4,1.1,0.6,,5.1,12.6,.494,.494,,.494,.802,.553
5239,Dwight Jones,1977-78,25,HOU,NBA,82,,2476,5.0,11.3,5.0,11.3,,,2.6,3.4,3.1,6.2,9.3,1.6,1.1,0.6,2.4,3.9,12.7,.445,.445,,.445,.777,.496
5240,Dwight Jones,1978-79,26,HOU,NBA,81,,1215,5.4,11.7,5.4,11.7,,,2.8,3.9,3.3,6.5,9.7,1.7,1.0,0.8,3.0,6.0,13.6,.458,.458,,.458,.727,.505
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
5241,Dwight Jones,1979-80,27,TOT,NBA,74,,1448,6.4,12.6,6.4,12.6,0.0,0.0,3.6,5.0,2.8,6.3,9.1,2.5,0.7,1.0,3.0,5.1,16.4,.508,.508,,.508,.726,.555
5242,Dwight Jones,1980-81,28,CHI,NBA,81,,1574,5.6,11.6,5.6,11.6,0.0,0.0,2.9,3.7,2.9,6.3,9.2,2.3,0.9,0.8,2.9,4.6,14.1,.483,.483,,.483,.776,.532
5243,Dwight Jones,1981-82,29,CHI,NBA,78,18,2040,5.3,10.1,5.3,10.1,0.0,0.0,3.0,4.2,2.8,6.2,8.9,2.0,0.9,0.6,2.7,3.8,13.7,.530,.529,1.000,.531,.723,.576
5244,Dwight Jones,1982-83,30,TOT,NBA,81,2,1164,4.6,10.1,4.6,10.0,0.0,0.0,2.4,3.8,2.6,7.0,9.6,1.9,1.0,0.7,3.1,5.3,11.6,.455,.457,.000,.455,.642,.495
5245,Damon Jones,2000-01,24,VAN,NBA,71,10,1415,4.3,10.6,2.2,4.7,2.1,5.9,0.9,1.3,0.4,2.7,3.2,5.7,0.9,0.0,1.9,1.5,11.7,.409,.465,.364,.510,.712,.525
5246,Damon Jones,2003-04,27,MIL,NBA,82,26,2016,3.7,9.4,2.0,4.5,1.7,4.9,1.0,1.3,0.3,2.8,3.0,8.5,0.5,0.1,1.8,1.6,10.2,.401,.446,.359,.494,.764,.516
5247,Damon Jones,2004-05,28,MIA,NBA,82,66,2576,4.6,10.1,1.5,2.9,3.1,7.3,1.0,1.2,0.2,3.0,3.2,4.9,0.6,0.1,1.4,1.7,13.3,.456,.517,.432,.611,.791,.625
5248,Damon Jones,2005-06,29,CLE,NBA,82,7,2089,3.3,8.5,0.9,2.1,2.4,6.4,0.6,0.9,0.2,2.1,2.3,2.9,0.6,0.0,0.9,1.9,9.5,.387,.417,.377,.530,.640,.538
5249,Dahntay Jones,2005-06,25,MEM,NBA,71,4,967,4.1,9.8,3.9,9.0,0.1,0.8,2.2,3.5,0.7,3.1,3.9,1.5,1.4,0.6,1.9,4.0,10.5,.414,.438,.143,.420,.645,.462
5250,Dahntay Jones,2006-07,26,MEM,NBA,78,25,1671,4.7,9.9,4.6,9.7,0.1,0.3,3.0,3.7,1.0,2.3,3.3,1.5,0.8,0.5,2.0,4.1,12.6,.477,.479,.417,.483,.793,.542
5251,Dahntay Jones,2008-09,28,DEN,NBA,79,71,1426,3.9,8.5,3.6,8.1,0.3,0.4,2.8,3.8,1.5,2.8,4.2,2.0,1.2,0.5,1.7,5.0,10.8,.458,.448,.647,.475,.728,.533
5252,Dahntay Jones,2009-10,29,IND,NBA,76,26,1892,5.5,11.9,5.4,11.2,0.1,0.6,3.8,4.9,0.9,3.4,4.4,2.9,0.8,0.7,2.5,4.5,14.8,.461,.479,.125,.464,.770,.527
5253,Dahntay Jones,2011-12,31,IND,NBA,65,3,1052,3.9,9.6,2.8,7.0,1.1,2.6,2.8,3.4,0.8,3.2,4.0,2.2,0.8,0.4,1.6,4.1,11.8,.409,.402,.429,.468,.838,.533
5254,Dahntay Jones,2012-13,32,TOT,NBA,78,19,1016,2.9,7.9,2.5,6.1,0.4,1.7,3.1,4.0,0.9,2.7,3.6,1.7,0.8,0.2,1.3,4.2,9.3,.369,.410,.224,.394,.770,.482
5255,Charles Jones,1985-86,28,WSB,NBA,81,58,1609,2.9,5.7,2.9,5.7,0.0,0.0,1.2,1.9,2.7,4.5,7.2,1.7,1.3,3.0,1.6,5.3,7.0,.508,.510,.000,.508,.628,.535
5256,Charles Jones,1986-87,29,WSB,NBA,79,64,1609,2.6,5.6,2.6,5.5,0.0,0.0,1.1,1.7,3.2,4.7,8.0,1.8,1.5,3.7,1.7,5.6,6.4,.474,.476,.000,.474,.632,.503
5257,Charles Jones,1989-90,32,WSB,NBA,81,81,2240,1.5,3.0,1.5,3.0,0.0,0.0,1.1,1.7,2.3,5.8,8.1,2.2,0.8,3.2,1.2,4.8,4.1,.508,.508,,.508,.648,.554
5258,Charles Jones,1991-92,34,WSB,NBA,75,32,1365,0.9,2.4,0.9,2.4,0.0,0.0,0.5,1.1,2.8,5.6,8.4,1.6,1.1,2.4,1.0,5.6,2.3,.367,.367,,.367,.500,.400
5259,Charles Jones,1984-85,23,PHO,NBA,78,14,1565,5.4,10.4,5.4,10.4,0.0,0.1,4.2,6.5,3.2,5.9,9.1,2.9,1.0,1.4,3.3,3.4,15.0,.520,.524,.000,.520,.648,.566
5260,Caldwell Jones,1976-77,26,PHI,NBA,82,,2023,3.8,7.5,3.8,7.5,,,1.1,2.1,3.4,8.5,11.9,1.6,0.8,3.6,,5.4,8.8,.507,.507,,.507,.552,.520
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
5261,Caldwell Jones,1977-78,27,PHI,NBA,80,,1636,3.7,7.9,3.7,7.9,,,2.1,3.4,3.6,8.9,12.5,2.0,0.6,2.8,2.8,6.2,9.6,.471,.471,,.471,.627,.509
5262,Caldwell Jones,1978-79,28,PHI,NBA,78,,2171,5.0,10.6,5.0,10.6,,,2.0,2.7,2.9,9.5,12.4,2.5,0.6,2.6,2.6,5.0,12.0,.474,.474,,.474,.747,.512
5263,Caldwell Jones,1979-80,29,PHI,NBA,80,,2771,3.0,6.9,3.0,6.9,0.0,0.0,1.6,2.3,2.8,9.5,12.3,2.1,0.6,2.1,2.8,3.9,7.6,.436,.438,.000,.436,.697,.482
5264,Caldwell Jones,1980-81,30,PHI,NBA,81,,2639,3.0,6.6,3.0,6.6,0.0,0.0,2.0,2.6,2.7,8.4,11.1,1.7,0.7,1.8,2.3,3.7,8.0,.449,.449,,.449,.767,.512
5265,Caldwell Jones,1981-82,31,PHI,NBA,81,47,2446,3.4,6.8,3.4,6.8,0.0,0.0,2.6,3.2,2.4,8.0,10.4,1.5,0.6,2.1,2.3,4.4,9.4,.497,.500,.000,.497,.817,.571
5266,Caldwell Jones,1982-83,32,HOU,NBA,82,82,2440,4.5,10.0,4.5,10.0,0.0,0.0,2.4,3.0,3.3,6.6,9.9,2.0,0.7,1.9,2.5,4.1,11.4,.453,.455,.000,.453,.786,.505
5267,Caldwell Jones,1983-84,33,HOU,NBA,81,73,2506,4.6,9.1,4.6,9.1,0.0,0.0,2.4,2.8,2.4,5.9,8.4,2.2,0.7,1.1,2.3,4.8,11.5,.502,.503,.333,.503,.837,.557
5268,Caldwell Jones,1985-86,35,POR,NBA,80,19,1437,3.2,6.4,3.2,6.2,0.0,0.2,3.1,3.8,2.6,6.3,8.9,1.9,1.0,1.5,2.6,6.1,9.4,.496,.510,.000,.496,.827,.588
5269,Caldwell Jones,1986-87,36,POR,NBA,78,37,1578,2.5,5.1,2.5,5.1,0.0,0.0,2.2,2.8,2.6,7.8,10.4,1.5,0.5,1.8,2.0,5.2,7.3,.496,.500,.000,.496,.782,.573
5270,Caldwell Jones,1987-88,37,POR,NBA,79,77,1778,2.6,5.3,2.6,5.2,0.0,0.1,1.6,2.1,2.1,6.1,8.3,1.6,0.6,2.0,1.7,5.1,6.8,.487,.494,.000,.487,.736,.539
5271,Caldwell Jones,1988-89,38,POR,NBA,72,40,1279,2.2,5.2,2.2,5.1,0.0,0.0,1.4,1.7,2.5,6.0,8.4,1.7,0.7,2.4,2.3,4.7,5.7,.421,.423,.000,.421,.787,.481
5272,Caldwell Jones,1989-90,39,SAS,NBA,72,2,885,2.7,5.9,2.7,5.7,0.0,0.2,1.5,2.2,3.1,6.3,9.4,0.8,0.8,1.1,2.0,5.9,7.0,.465,.475,.200,.469,.704,.516
5273,Bobby Jones,1976-77,25,DEN,NBA,82,,2419,7.5,13.1,7.5,13.1,,,3.5,4.9,2.6,7.5,10.1,3.9,2.8,2.4,,3.5,18.4,.570,.570,,.570,.717,.605
5274,Bobby Jones,1977-78,26,DEN,NBA,75,,2440,6.5,11.2,6.5,11.2,,,3.1,4.1,2.4,7.0,9.4,3.7,2.0,1.9,2.9,3.3,16.1,.578,.578,,.578,.751,.616
5275,Bobby Jones,1978-79,27,PHI,NBA,80,,2304,5.9,11.0,5.9,11.0,,,3.3,4.3,3.1,5.2,8.3,3.1,1.7,1.5,2.6,3.8,15.1,.537,.537,,.537,.755,.584
5276,Bobby Jones,1979-80,28,PHI,NBA,81,,2125,6.7,12.7,6.7,12.6,0.0,0.1,4.4,5.6,2.6,5.0,7.6,2.5,1.7,2.0,2.5,3.8,17.8,.532,.534,.000,.532,.781,.590
5277,Bobby Jones,1980-81,29,PHI,NBA,81,,2046,7.2,13.3,7.2,13.2,0.0,0.1,5.0,6.1,2.5,5.2,7.7,4.0,1.7,1.3,2.6,4.0,19.3,.539,.541,.000,.539,.813,.604
5278,Bobby Jones,1981-82,30,PHI,NBA,76,73,2181,6.9,12.2,6.9,12.1,0.0,0.0,4.3,5.5,1.8,4.7,6.5,3.1,1.6,1.8,2.4,3.5,18.1,.564,.567,.000,.564,.790,.620
5279,Bobby Jones,1982-83,31,PHI,NBA,74,0,1749,5.1,9.5,5.1,9.4,0.0,0.0,3.4,4.3,2.1,5.0,7.1,2.9,1.7,1.9,2.2,4.1,13.7,.543,.545,.000,.543,.793,.603
5280,Bobby Jones,1983-84,32,PHI,NBA,75,0,1761,4.6,8.8,4.6,8.8,0.0,0.0,3.4,4.4,1.9,4.7,6.6,3.8,2.2,2.1,2.1,4.1,12.7,.523,.524,.000,.523,.784,.589
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
5281,Bobby Jones,1984-85,33,PHI,NBA,80,8,1633,4.6,8.5,4.6,8.4,0.0,0.1,4.1,4.8,2.3,4.2,6.5,3.4,1.9,1.1,2.6,4.0,13.2,.538,.543,.000,.538,.861,.625
5282,Bobby Jones,1985-86,34,PHI,NBA,70,42,1519,4.5,8.0,4.5,8.0,0.0,0.0,2.7,3.4,1.2,2.8,4.0,3.0,1.1,1.2,2.1,3.8,11.7,.559,.561,.000,.559,.786,.612
5283,Nikola Jokic,2015-16,20,DEN,NBA,80,55,1733,6.4,12.5,5.8,10.7,0.6,1.7,3.2,3.9,3.8,7.9,11.6,3.9,1.6,1.0,2.2,4.3,16.5,.512,.541,.333,.535,.811,.582
5284,Neil Johnston*,1951-52,22,PHW,NBA,64,,993,5.1,10.8,5.1,10.8,,,3.6,5.5,,,12.4,1.4,,,,5.6,13.8,.472,.472,,.472,.662,.523
5285,Neil Johnston*,1952-53,23,PHW,NBA,70,,3166,5.7,12.7,5.7,12.7,,,6.3,9.0,,,11.1,2.2,,,,2.8,17.8,.452,.452,,.452,.700,.534
5286,Neil Johnston*,1953-54,24,PHW,NBA,72,,3296,6.5,14.4,6.5,14.4,,,6.3,8.4,,,8.7,2.2,,,,2.8,19.2,.449,.449,,.449,.747,.531
5287,Neil Johnston*,1954-55,25,PHW,NBA,72,,2917,6.4,14.6,6.4,14.6,,,7.3,9.5,,,13.4,2.7,,,,3.1,20.1,.440,.440,,.440,.766,.536
5288,Neil Johnston*,1955-56,26,PHW,NBA,70,,2594,6.9,15.2,6.9,15.2,,,7.6,9.5,,,12.1,3.1,,,,3.5,21.5,.457,.457,,.457,.801,.555
5289,Neil Johnston*,1956-57,27,PHW,NBA,69,,2531,7.4,16.5,7.4,16.5,,,7.6,9.2,,,12.2,2.9,,,,3.3,22.4,.447,.447,,.447,.826,.544
5290,Neil Johnston*,1957-58,28,PHW,NBA,71,,2408,7.1,16.5,7.1,16.5,,,6.6,8.1,,,11.8,2.5,,,,3.5,20.8,.429,.429,,.429,.819,.518
5291,Wesley Johnson,2010-11,23,MIN,NBA,79,63,2069,4.7,11.9,2.9,6.8,1.8,5.0,1.1,1.6,0.9,3.3,4.2,2.6,1.0,0.9,1.7,2.8,12.3,.397,.427,.356,.473,.696,.491
5292,Wesley Johnson,2011-12,24,MIN,NBA,65,64,1469,3.9,9.7,2.6,5.6,1.3,4.1,0.6,0.8,0.6,3.7,4.3,1.4,0.9,1.2,1.5,2.8,9.6,.398,.461,.314,.465,.706,.477
5293,Wesley Johnson,2013-14,26,LAL,NBA,79,62,2240,4.5,10.5,2.8,6.1,1.6,4.4,1.0,1.2,1.1,4.5,5.6,2.0,1.4,1.2,1.4,3.3,11.5,.425,.466,.369,.502,.792,.522
5294,Wesley Johnson,2014-15,27,LAL,NBA,76,59,2245,4.6,11.1,3.1,6.9,1.5,4.2,1.4,1.8,1.1,4.0,5.1,2.0,0.9,0.7,1.4,2.6,12.1,.414,.451,.351,.480,.804,.509
5295,Wesley Johnson,2015-16,28,LAC,NBA,80,9,1666,4.5,11.1,2.3,4.5,2.2,6.7,0.6,1.0,0.8,4.6,5.4,1.1,1.9,1.2,1.2,3.7,11.9,.404,.510,.333,.504,.652,.513
5296,Vinnie Johnson,1980-81,24,SEA,NBA,81,,2311,6.5,12.2,6.5,12.2,0.0,0.1,3.3,4.2,3.0,2.7,5.7,5.3,1.2,0.3,3.4,3.1,16.4,.534,.536,.200,.534,.793,.583
5297,Vinnie Johnson,1981-82,25,TOT,NBA,74,15,1295,6.0,12.3,5.9,12.0,0.1,0.3,3.0,3.9,2.3,2.1,4.4,4.8,1.6,0.7,2.7,2.8,15.1,.489,.495,.250,.492,.754,.537
5298,Vinnie Johnson,1982-83,26,DET,NBA,82,51,2511,7.5,14.5,7.3,13.9,0.2,0.6,3.5,4.5,2.4,2.7,5.1,4.3,1.3,0.7,2.2,3.8,18.6,.513,.523,.275,.519,.778,.563
5299,Vinnie Johnson,1983-84,27,DET,NBA,82,0,1909,8.0,17.0,8.0,16.6,0.1,0.4,3.9,5.2,2.5,2.0,4.5,5.1,0.8,0.4,2.5,3.7,20.0,.473,.478,.211,.475,.753,.520
5300,Vinnie Johnson,1984-85,28,DET,NBA,82,16,2093,7.4,16.2,7.3,15.7,0.1,0.5,3.3,4.2,2.3,2.0,4.3,5.6,1.2,0.3,2.3,3.5,18.1,.454,.462,.185,.457,.769,.500
