
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
7401,Leroy Ellis,1966-67,26,BAL,NBA,81,,2938,6.1,14.3,6.1,14.3,,,2.6,3.5,,,11.9,2.1,,,,3.2,14.7,.425,.425,,.425,.738,.466
7402,Leroy Ellis,1967-68,27,BAL,NBA,78,,2719,5.0,10.6,5.0,10.6,,,2.7,3.8,,,11.4,2.1,,,,3.4,12.8,.475,.475,,.475,.724,.522
7403,Leroy Ellis,1968-69,28,BAL,NBA,80,,1603,5.1,11.8,5.1,11.8,,,2.6,3.5,,,11.5,1.6,,,,3.8,12.9,.435,.435,,.435,.755,.483
7404,Leroy Ellis,1969-70,29,BAL,NBA,72,,1163,6.0,12.8,6.0,12.8,,,2.7,3.6,,,11.6,1.5,,,,4.0,14.7,.469,.469,,.469,.741,.510
7405,Leroy Ellis,1962-63,22,LAL,NBA,80,,1628,4.9,11.7,4.9,11.7,,,2.9,4.5,,,11.5,1.0,,,,4.3,12.8,.419,.419,,.419,.658,.466
7406,Leroy Ellis,1970-71,30,POR,NBA,74,,2581,6.8,15.3,6.8,15.3,,,2.9,3.6,,,12.7,3.3,,,,3.6,16.4,.443,.443,,.443,.801,.487
7407,Leroy Ellis,1971-72,31,LAL,NBA,74,,1081,4.6,10.0,4.6,10.0,,,2.2,3.2,,,10.3,1.5,,,,3.8,11.4,.460,.460,,.460,.695,.500
7408,Leroy Ellis,1963-64,23,LAL,NBA,78,,1459,4.9,11.7,4.9,11.7,,,2.8,4.2,,,12.3,1.0,,,,4.7,12.6,.423,.423,,.423,.659,.467
7409,LaPhonso Ellis,1992-93,22,DEN,NBA,82,82,2749,6.3,12.5,6.3,12.4,0.0,0.2,3.1,4.2,3.6,6.2,9.7,2.0,0.9,1.5,2.0,3.8,15.8,.504,.509,.154,.505,.748,.549
7410,LaPhonso Ellis,1993-94,23,DEN,NBA,79,79,2699,6.4,12.8,6.3,12.5,0.1,0.3,3.2,4.8,2.9,6.2,9.1,2.2,0.8,1.1,2.3,4.1,16.2,.502,.506,.304,.505,.674,.542
7411,LaPhonso Ellis,1996-97,26,DEN,NBA,55,49,2002,8.0,18.2,6.3,13.6,1.7,4.7,3.9,5.1,1.9,5.0,6.9,2.4,0.8,0.7,2.1,3.3,21.6,.439,.464,.367,.486,.773,.529
7412,LaPhonso Ellis,1997-98,27,DEN,NBA,76,71,2575,5.7,14.1,4.9,11.3,0.8,2.8,2.9,3.6,2.0,5.6,7.6,3.0,0.9,0.7,2.4,3.2,15.1,.407,.438,.284,.435,.805,.484
7413,LaPhonso Ellis,2000-01,30,MIN,NBA,82,5,1948,5.5,11.9,5.4,11.5,0.1,0.4,3.1,4.0,3.7,5.5,9.1,1.7,1.2,1.4,2.0,5.4,14.3,.464,.469,.318,.470,.790,.524
7414,Joe Ellis,1972-73,28,GSW,NBA,74,,1054,6.8,16.6,6.8,16.6,,,2.4,3.2,,,9.6,3.0,,,,4.9,16.0,.409,.409,,.409,.742,.442
7415,Joe Ellis,1968-69,24,SFW,NBA,74,,1731,7.7,19.5,7.7,19.5,,,3.1,4.2,,,10.0,2.7,,,,5.4,18.5,.395,.395,,.395,.731,.433
7416,Joe Ellis,1969-70,25,SFW,NBA,76,,2380,7.6,18.5,7.6,18.5,,,3.0,4.1,,,9.0,2.1,,,,4.3,18.2,.410,.410,,.410,.741,.448
7417,Joe Ellis,1970-71,26,SFW,NBA,80,,2275,5.6,14.2,5.6,14.2,,,2.4,3.2,,,8.1,2.5,,,,4.5,13.7,.396,.396,,.396,.744,.437
7418,Joe Ellis,1971-72,27,GSW,NBA,78,,1462,6.9,16.8,6.9,16.8,,,2.3,3.3,,,9.6,2.4,,,,5.5,16.1,.411,.411,,.411,.720,.443
7419,Dale Ellis,1986-87,26,SEA,NBA,82,76,3073,9.2,17.8,8.2,15.0,1.0,2.8,4.5,5.7,2.2,3.0,5.2,2.8,1.2,0.4,2.8,3.1,23.9,.516,.546,.358,.545,.787,.588
7420,Dale Ellis,1995-96,35,DEN,NBA,81,52,2626,6.3,13.1,4.2,8.2,2.1,5.0,1.9,2.5,1.2,3.1,4.3,1.9,0.8,0.1,1.3,2.6,16.5,.479,.519,.412,.557,.760,.580
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
7421,Dale Ellis,1987-88,27,SEA,NBA,75,73,2790,9.9,19.6,8.5,16.3,1.4,3.3,3.9,5.1,2.2,2.2,4.4,2.5,1.0,0.1,2.2,2.9,25.0,.503,.521,.413,.538,.767,.572
7422,Dale Ellis,1996-97,36,DEN,NBA,82,51,2940,5.8,14.1,3.5,7.6,2.4,6.5,2.6,3.2,1.2,2.4,3.6,2.0,0.7,0.1,1.8,2.2,16.7,.414,.457,.364,.498,.817,.537
7423,Dale Ellis,1988-89,28,SEA,NBA,82,82,3190,9.7,19.3,7.8,15.5,1.8,3.8,4.3,5.2,1.8,2.1,3.9,1.9,1.2,0.2,2.5,2.2,25.4,.501,.507,.478,.549,.816,.589
7424,Dale Ellis,1997-98,37,SEA,NBA,79,0,1939,6.5,13.0,4.1,7.9,2.4,5.1,2.1,2.6,0.9,2.5,3.4,1.7,1.1,0.1,1.4,2.4,17.3,.497,.519,.464,.588,.782,.612
7425,Dale Ellis,1989-90,29,SEA,NBA,55,49,2033,8.9,17.9,7.2,13.4,1.7,4.5,3.4,4.2,1.6,2.6,4.2,1.9,1.0,0.1,2.1,2.2,22.9,.497,.538,.375,.544,.818,.580
7426,Dale Ellis,1998-99,38,SEA,NBA,48,5,1232,5.1,11.5,2.3,5.2,2.7,6.3,1.5,2.0,0.7,2.6,3.4,1.1,0.7,0.1,1.3,2.3,14.5,.441,.449,.433,.559,.757,.581
7427,Dale Ellis,1991-92,31,MIL,NBA,81,11,2191,8.0,17.0,5.7,11.6,2.3,5.4,2.7,3.5,1.5,2.6,4.2,1.7,0.9,0.3,2.0,2.5,20.9,.469,.492,.419,.536,.774,.564
7428,Dale Ellis,1992-93,32,SAS,NBA,82,76,2731,7.2,14.4,5.6,10.5,1.6,3.9,2.1,2.6,1.1,3.0,4.1,1.4,1.0,0.2,1.5,2.4,18.0,.499,.536,.401,.554,.797,.579
7429,Dale Ellis,1993-94,33,SAS,NBA,77,75,2590,6.6,13.4,4.8,8.8,1.8,4.6,1.2,1.5,1.0,2.6,3.5,1.1,0.9,0.2,1.0,2.0,16.3,.494,.546,.395,.562,.776,.577
7430,Dale Ellis,1984-85,24,DAL,NBA,72,4,1314,7.5,16.5,6.4,13.5,1.2,3.0,2.1,2.8,2.7,3.8,6.5,1.5,1.3,0.2,1.6,3.6,18.3,.454,.470,.385,.489,.740,.514
7431,Dale Ellis,1985-86,25,DAL,NBA,72,1,1086,6.4,15.6,4.3,9.8,2.1,5.7,2.0,2.7,2.9,2.7,5.6,1.2,1.3,0.3,1.3,2.6,16.8,.411,.438,.364,.478,.720,.502
7432,Dale Ellis,1994-95,34,DEN,NBA,81,3,1996,6.3,14.0,4.4,9.2,1.9,4.7,2.0,2.3,1.0,3.0,4.0,1.0,0.7,0.2,1.5,2.6,16.6,.453,.479,.403,.522,.866,.553
7433,Boo Ellis,1958-59,22,MNL,NBA,72,,1202,4.9,11.4,4.9,11.4,,,3.1,4.3,,,11.4,1.8,,,,4.1,12.8,.430,.430,,.430,.708,.484
7434,Bo Ellis,1977-78,23,DEN,NBA,78,,1213,3.9,9.5,3.9,9.5,,,2.1,3.1,3.4,5.6,9.0,2.2,1.5,1.4,2.9,6.2,10.0,.416,.416,,.416,.692,.462
7435,Sean Elliott,1993-94,25,DET,NBA,73,73,2409,5.4,11.8,5.0,10.5,0.4,1.3,2.1,2.6,1.0,2.9,3.9,2.9,0.8,0.4,1.9,2.6,13.2,.455,.474,.299,.472,.803,.510
7436,Sean Elliott,1994-95,26,SAS,NBA,81,81,2858,6.3,13.5,4.6,9.3,1.7,4.2,4.1,5.1,0.8,2.8,3.6,2.6,1.0,0.5,1.9,2.7,18.5,.468,.495,.408,.532,.807,.587
7437,Sean Elliott,1995-96,27,SAS,NBA,77,77,2901,6.5,14.0,4.5,9.1,2.0,4.9,4.0,5.2,0.9,4.1,4.9,2.6,0.9,0.4,2.5,2.2,19.1,.466,.495,.411,.537,.771,.585
7438,Sean Elliott,1998-99,30,SAS,NBA,50,50,1509,5.0,12.1,4.0,9.3,0.9,2.8,2.5,3.3,0.8,4.2,5.1,2.8,0.6,0.4,1.7,2.5,13.4,.410,.436,.328,.449,.757,.493
7439,Sean Elliott,1989-90,21,SAS,NBA,81,69,2032,5.5,11.5,5.5,11.3,0.0,0.2,3.3,3.8,2.3,3.0,5.3,2.7,0.8,0.2,2.0,3.0,14.4,.481,.486,.111,.481,.866,.546
7440,Sean Elliott,1990-91,22,SAS,NBA,82,82,3044,5.7,11.5,5.4,10.8,0.2,0.8,3.8,4.8,1.7,3.7,5.4,2.8,0.8,0.4,1.7,2.2,15.4,.490,.502,.313,.500,.808,.564
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
7441,Sean Elliott,1991-92,23,SAS,NBA,82,82,3120,5.9,12.0,5.6,11.1,0.3,0.9,3.3,3.8,1.6,3.4,5.1,2.5,1.0,0.3,1.8,1.7,15.4,.494,.510,.305,.506,.861,.564
7442,Sean Elliott,1992-93,24,SAS,NBA,70,70,2604,6.2,12.7,5.7,11.3,0.5,1.4,3.7,4.7,1.2,3.3,4.5,3.7,0.9,0.4,2.1,1.8,16.7,.491,.509,.356,.511,.795,.566
7443,Bob Elliott,1980-81,25,NJN,NBA,73,,1320,5.8,11.4,5.8,11.4,0.0,0.1,3.3,5.5,2.8,4.3,7.1,3.5,0.9,0.4,3.2,4.8,15.0,.511,.511,.500,.512,.599,.541
7444,Wayne Ellington,2012-13,25,TOT,NBA,78,21,1661,4.9,11.5,2.9,6.3,2.0,5.2,1.5,1.6,0.5,3.1,3.6,2.3,1.0,0.1,1.2,1.8,13.3,.427,.457,.392,.516,.907,.546
7445,Wayne Ellington,2014-15,27,LAL,NBA,65,36,1675,5.5,13.3,3.5,8.0,1.9,5.2,1.1,1.4,0.7,3.8,4.5,2.3,0.7,0.0,1.1,1.7,14.0,.412,.439,.370,.485,.813,.504
7446,Wayne Ellington,2015-16,28,BRK,NBA,76,41,1615,4.9,12.5,2.7,6.5,2.1,6.0,1.2,1.4,0.4,3.4,3.9,1.9,1.1,0.1,1.0,1.8,13.1,.389,.416,.358,.474,.857,.498
7447,Wayne Ellington,2009-10,22,MIN,NBA,76,1,1384,4.9,11.7,3.3,7.4,1.7,4.2,1.6,1.8,0.9,3.3,4.1,1.9,0.5,0.1,1.9,1.9,13.1,.424,.441,.395,.496,.871,.527
7448,Mario Elie,1991-92,28,GSW,NBA,79,32,1677,4.7,9.1,4.3,7.6,0.5,1.5,3.3,3.9,1.5,3.4,4.9,3.7,1.5,0.3,1.8,3.4,13.3,.521,.559,.329,.548,.852,.615
