
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
8732,Jason Caffey,1997-98,24,TOT,NBA,80,14,1423,5.7,11.8,5.7,11.7,0.0,0.1,3.3,5.1,4.0,4.7,8.7,1.7,0.6,0.5,2.7,4.6,14.7,.485,.487,.000,.485,.655,.526
8733,Jason Caffey,1999-00,26,GSW,NBA,71,56,2159,5.4,11.3,5.4,11.2,0.0,0.0,3.4,5.8,3.2,4.9,8.0,2.0,1.0,0.3,2.8,4.5,14.2,.479,.480,.000,.479,.597,.515
8734,Jason Caffey,2000-01,27,MIL,NBA,70,33,1460,4.4,9.0,4.4,9.0,0.0,0.0,3.5,5.2,3.3,5.4,8.7,1.3,0.9,0.6,1.9,4.5,12.3,.488,.488,,.488,.673,.544
8735,Jason Caffey,1996-97,23,CHI,NBA,75,19,1405,5.3,9.9,5.3,9.8,0.0,0.0,3.6,5.4,3.5,4.3,7.7,2.3,0.6,0.2,2.5,3.8,14.1,.532,.534,.000,.532,.659,.574
8736,Barney Cable,1960-61,25,SYR,NBA,75,,1642,5.8,12.6,5.8,12.6,,,1.6,2.4,,,10.3,1.9,,,,5.4,13.3,.463,.463,,.463,.676,.487
8737,Barney Cable,1961-62,26,TOT,NBA,67,,1861,5.9,14.5,5.9,14.5,,,2.3,3.5,,,10.9,2.2,,,,4.1,14.1,.407,.407,,.407,.652,.439
8738,Barney Cable,1963-64,28,BAL,NBA,71,,1125,3.7,9.3,3.7,9.3,,,0.9,1.3,,,9.6,1.5,,,,5.3,8.3,.400,.400,,.400,.667,.421
8739,Marty Byrnes,1978-79,22,TOT,NBA,79,,1264,5.3,11.1,5.3,11.1,,,3.0,4.4,2.6,2.9,5.4,3.0,0.8,0.3,3.4,3.2,13.7,.481,.481,,.481,.688,.525
8740,Marty Byrnes,1980-81,24,DAL,NBA,72,,1360,5.7,11.9,5.5,11.4,0.2,0.5,3.2,4.2,2.0,2.7,4.7,3.0,0.8,0.5,1.6,3.3,14.9,.479,.480,.450,.489,.764,.539
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
8741,Marty Byrnes,1982-83,26,IND,NBA,80,12,1436,3.9,9.4,3.8,8.7,0.2,0.7,1.8,2.4,1.9,2.9,4.8,4.5,1.0,0.2,1.8,3.7,9.8,.420,.434,.231,.428,.747,.470
8742,Andrew Bynum,2011-12,24,LAL,NBA,60,60,2112,7.6,13.6,7.6,13.5,0.0,0.1,4.0,5.8,3.3,8.8,12.1,1.4,0.5,2.0,2.6,1.8,19.1,.558,.560,.200,.558,.692,.594
8743,Andrew Bynum,2006-07,19,LAL,NBA,82,53,1793,5.0,8.9,5.0,8.8,0.0,0.1,2.9,4.3,2.8,6.9,9.7,1.9,0.2,2.6,2.3,5.0,12.8,.558,.561,.000,.558,.668,.593
8744,Rasual Butler,2002-03,23,MIA,NBA,72,28,1514,4.9,13.6,3.7,9.5,1.2,4.1,1.8,2.5,0.7,3.7,4.4,2.2,0.5,1.0,1.8,2.5,12.8,.362,.392,.292,.406,.731,.437
8745,Rasual Butler,2005-06,26,NOK,NBA,79,20,1875,4.9,12.2,3.2,7.5,1.8,4.6,1.5,2.2,1.0,3.5,4.5,0.8,0.6,0.9,1.2,2.7,13.2,.406,.422,.380,.479,.693,.501
8746,Rasual Butler,2006-07,27,NOK,NBA,81,38,2223,5.1,12.8,2.9,6.9,2.2,5.9,0.9,1.4,0.7,3.5,4.1,1.0,0.6,0.9,1.1,2.4,13.2,.398,.424,.369,.484,.644,.495
8747,Rasual Butler,2008-09,29,NOH,NBA,82,74,2614,4.8,11.1,2.9,6.1,1.9,4.9,1.2,1.5,0.7,3.1,3.7,1.0,0.7,0.8,0.8,2.2,12.7,.433,.468,.390,.521,.782,.541
8748,Rasual Butler,2009-10,30,LAC,NBA,82,64,2702,4.7,11.6,2.8,5.8,1.9,5.8,1.6,1.9,0.5,2.7,3.2,1.5,0.5,0.9,1.1,1.6,13.0,.409,.482,.336,.493,.841,.524
8749,Rasual Butler,2014-15,35,WAS,NBA,75,1,1505,5.2,12.4,3.0,6.7,2.2,5.6,1.3,1.6,0.6,4.1,4.7,1.5,0.7,0.5,1.1,2.3,13.9,.422,.450,.387,.510,.791,.531
8750,Mitchell Butler,1994-95,24,WSB,NBA,76,5,1554,5.0,11.8,3.9,8.5,1.1,3.3,2.8,4.3,1.0,2.9,3.9,2.1,1.4,0.2,2.5,3.6,13.8,.421,.458,.326,.467,.665,.506
8751,Mitchell Butler,1993-94,23,WSB,NBA,75,19,1321,5.6,11.4,5.6,11.3,0.0,0.1,2.8,4.9,2.9,3.2,6.1,2.1,1.5,0.5,2.4,3.6,14.1,.495,.501,.000,.495,.578,.521
8752,Jimmy Butler,2012-13,23,CHI,NBA,82,20,2134,4.0,8.6,3.4,6.9,0.7,1.8,3.2,3.9,2.3,3.2,5.5,1.9,1.3,0.5,1.0,1.6,11.9,.467,.489,.381,.506,.803,.574
8753,Jimmy Butler,2013-14,24,CHI,NBA,67,67,2591,3.8,9.6,2.9,6.3,0.9,3.3,3.6,4.7,1.2,3.4,4.6,2.4,1.8,0.5,1.4,1.5,12.2,.397,.457,.283,.446,.769,.522
8754,Jimmy Butler,2014-15,25,CHI,NBA,65,65,2513,6.0,13.1,5.0,10.3,1.0,2.8,5.5,6.6,1.6,3.8,5.4,3.0,1.6,0.5,1.3,1.5,18.6,.462,.484,.378,.502,.834,.583
8755,Jimmy Butler,2015-16,26,CHI,NBA,67,67,2474,6.8,15.1,5.9,12.1,0.9,3.0,5.7,6.9,1.1,4.1,5.2,4.7,1.6,0.6,1.9,1.8,20.4,.454,.489,.312,.485,.832,.562
8756,Caron Butler,2002-03,22,MIA,NBA,78,78,2858,5.4,13.0,5.0,11.7,0.4,1.3,3.9,4.7,1.7,3.3,5.0,2.7,1.7,0.4,2.4,2.9,15.1,.416,.427,.318,.432,.824,.502
8757,Caron Butler,2011-12,31,LAC,NBA,63,63,1871,5.5,13.6,3.8,8.6,1.8,4.9,1.7,2.1,0.8,3.6,4.4,1.5,1.0,0.2,1.5,2.4,14.5,.407,.435,.358,.472,.813,.501
8758,Caron Butler,2003-04,23,MIA,NBA,68,56,2030,4.3,11.2,4.1,10.4,0.2,0.7,2.4,3.1,1.6,4.1,5.8,2.2,1.3,0.2,1.6,2.9,11.0,.380,.390,.238,.388,.756,.440
8759,Caron Butler,2012-13,32,LAC,NBA,78,78,1879,5.8,13.8,3.4,7.5,2.5,6.3,1.4,1.7,0.8,3.5,4.3,1.5,1.0,0.2,1.4,2.7,15.6,.424,.454,.388,.513,.833,.535
8760,Caron Butler,2004-05,24,LAL,NBA,77,77,2746,5.8,13.0,5.3,11.4,0.5,1.6,3.6,4.2,1.9,4.0,5.9,1.9,1.4,0.3,1.6,2.8,15.7,.445,.465,.304,.464,.862,.528
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
8761,Caron Butler,2014-15,34,DET,NBA,78,21,1623,3.6,8.8,1.7,3.9,1.8,4.9,1.2,1.4,0.5,3.9,4.3,1.8,1.0,0.1,1.1,2.7,10.2,.407,.441,.379,.511,.902,.544
8762,Caron Butler,2005-06,25,WAS,NBA,75,54,2708,6.6,14.4,6.0,12.8,0.5,1.6,3.8,4.4,1.5,4.7,6.2,2.5,1.7,0.2,2.3,3.2,17.5,.455,.469,.342,.474,.870,.535
8763,Caron Butler,2006-07,26,WAS,NBA,63,63,2474,6.6,14.2,6.3,13.1,0.3,1.0,4.1,4.8,2.1,4.7,6.8,3.4,1.9,0.2,2.6,2.7,17.5,.463,.480,.250,.472,.863,.537
8764,Caron Butler,2007-08,27,WAS,NBA,58,58,2314,6.8,14.7,5.8,11.8,1.0,2.9,3.7,4.1,1.4,4.6,6.0,4.4,2.0,0.3,2.3,2.5,18.4,.466,.492,.357,.501,.901,.558
8765,Caron Butler,2008-09,28,WAS,NBA,67,67,2585,6.8,15.1,5.9,12.2,0.9,2.9,4.8,5.6,1.6,4.1,5.8,4.0,1.5,0.3,2.9,2.3,19.4,.453,.487,.310,.482,.858,.552
8766,Caron Butler,2009-10,29,TOT,NBA,74,74,2783,5.8,13.6,5.3,11.7,0.5,1.9,3.4,4.1,1.3,4.6,6.0,2.0,1.5,0.3,2.1,2.5,15.6,.428,.450,.290,.448,.838,.507
8767,Al Butler,1962-63,24,NYK,NBA,74,,1488,7.2,16.4,7.2,16.4,,,3.5,4.5,,,4.1,3.8,,,,3.5,17.9,.439,.439,,.439,.770,.487
8768,Al Butler,1963-64,25,NYK,NBA,76,,1379,6.8,16.1,6.8,16.1,,,3.6,4.9,,,4.4,4.1,,,,4.4,17.2,.422,.422,,.422,.738,.471
8769,Donnie Butcher,1962-63,26,NYK,NBA,68,,1193,5.2,12.8,5.2,12.8,,,4.0,5.9,,,5.4,4.2,,,,4.9,14.3,.406,.406,,.406,.675,.466
8770,Donnie Butcher,1963-64,27,TOT,NBA,78,,1971,3.7,9.3,3.7,9.3,,,2.9,4.7,,,6.0,4.5,,,,4.5,10.3,.398,.398,,.398,.621,.454
8771,Donnie Butcher,1964-65,28,DET,NBA,71,,1157,4.4,11.0,4.4,11.0,,,3.9,6.3,,,6.2,3.8,,,,5.7,12.8,.405,.405,,.405,.618,.465
8772,Don Buse,1979-80,29,PHO,NBA,81,,2499,3.8,8.5,3.5,7.3,0.3,1.1,1.2,1.8,1.0,2.3,3.4,4.6,1.9,0.1,1.3,1.6,9.0,.443,.475,.241,.459,.664,.485
8773,Don Buse,1981-82,31,IND,NBA,82,78,2529,4.4,9.8,3.4,7.1,1.0,2.7,1.4,1.8,0.7,2.5,3.2,5.8,2.3,0.4,1.4,2.5,11.3,.455,.482,.386,.509,.813,.539
8774,Don Buse,1983-84,33,KCK,NBA,76,10,1327,4.1,9.5,3.6,7.9,0.5,1.6,1.7,2.2,0.8,2.4,3.1,8.2,2.3,0.0,2.4,1.7,10.3,.426,.451,.305,.452,.788,.492
8775,Don Buse,1976-77,26,IND,NBA,81,,2947,3.2,7.8,3.2,7.8,,,1.4,1.8,0.8,2.5,3.3,8.4,3.4,0.2,,1.6,7.9,.416,.416,,.416,.786,.460
8776,Don Buse,1977-78,27,PHO,NBA,82,,2547,4.1,8.8,4.1,8.8,,,1.6,1.9,0.8,2.7,3.5,5.5,2.6,0.2,1.8,2.0,9.7,.458,.458,,.458,.824,.500
8777,Don Buse,1978-79,28,PHO,NBA,82,,2544,4.0,8.2,4.0,8.2,,,1.0,1.3,0.6,2.4,3.1,5.0,2.2,0.3,1.4,2.1,9.1,.495,.495,,.495,.769,.519
8778,Willie Burton,1990-91,22,MIA,NBA,76,26,1928,6.4,14.4,6.3,13.9,0.1,0.6,4.3,5.5,2.1,2.8,4.9,2.0,1.3,0.4,2.7,5.1,17.1,.441,.454,.133,.444,.782,.507
8779,Bob Burrow,1956-57,22,ROC,NBA,67,,1028,4.8,12.8,4.8,12.8,,,4.6,7.4,,,10.3,1.4,,,,5.8,14.1,.374,.374,,.374,.616,.440
8780,Scott Burrell,1994-95,24,CHH,NBA,65,62,2014,5.0,10.6,3.2,6.4,1.7,4.2,1.8,2.6,1.7,4.9,6.6,2.9,1.3,0.7,1.5,3.3,13.4,.467,.506,.409,.548,.694,.571
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
8781,Scott Burrell,1997-98,27,CHI,NBA,80,3,1096,5.2,12.3,3.5,7.6,1.7,4.7,1.5,2.1,2.6,3.9,6.5,2.1,2.1,1.2,1.6,4.3,13.7,.424,.468,.354,.492,.734,.516
8782,Scott Burrell,1999-00,29,NJN,NBA,74,9,1336,4.4,11.3,2.2,5.0,2.2,6.3,1.1,1.3,1.8,5.1,6.9,1.9,1.8,1.2,1.0,4.7,12.2,.394,.444,.353,.492,.780,.511
8783,Tom Burleson,1974-75,22,SEA,NBA,82,,1888,6.1,14.7,6.1,14.7,,,3.5,5.1,3.0,8.0,10.9,2.2,1.2,2.9,,4.2,15.8,.417,.417,,.417,.687,.465
8784,Tom Burleson,1975-76,23,SEA,NBA,82,,2647,6.7,14.0,6.7,14.0,,,4.0,5.3,3.5,6.6,10.1,2.4,1.0,2.0,,3.7,17.4,.481,.481,,.481,.750,.533
8785,Tom Burleson,1976-77,24,SEA,NBA,82,,1803,5.8,13.0,5.8,13.0,,,4.4,6.0,3.7,7.3,11.0,1.9,1.5,2.3,,5.2,15.9,.442,.442,,.442,.731,.507
8786,Tom Burleson,1977-78,25,KCK,NBA,76,,1525,5.4,12.4,5.4,12.4,,,4.7,5.9,4.0,7.4,11.4,3.1,1.5,1.9,2.9,6.1,15.4,.434,.434,,.434,.794,.515
8787,Alec Burks,2011-12,20,UTA,NBA,59,0,939,5.9,13.7,5.3,12.0,0.6,1.7,4.0,5.5,2.2,2.9,5.1,2.1,1.0,0.2,2.0,3.2,16.3,.429,.442,.333,.450,.727,.506
8788,Alec Burks,2013-14,22,UTA,NBA,78,12,2193,6.2,13.6,5.4,11.3,0.8,2.3,4.6,6.1,1.0,3.3,4.2,3.5,1.1,0.2,2.4,3.1,17.9,.457,.480,.350,.487,.748,.547
8789,Trey Burke,2014-15,22,UTA,NBA,76,43,2288,5.8,15.8,3.9,9.7,2.0,6.1,1.7,2.3,0.5,2.7,3.2,5.2,1.0,0.2,2.0,1.9,15.3,.368,.400,.318,.430,.752,.455
8790,Trey Burke,2015-16,23,UTA,NBA,64,0,1366,6.9,16.7,4.6,10.0,2.3,6.7,1.8,2.2,0.5,2.5,3.0,3.9,0.9,0.2,2.1,2.3,17.9,.413,.460,.344,.483,.817,.507
8791,Trey Burke,2013-14,21,UTA,NBA,70,68,2262,5.4,14.3,3.7,8.9,1.8,5.3,1.6,1.8,0.6,2.7,3.3,6.3,0.7,0.1,2.1,2.3,14.2,.380,.410,.330,.442,.903,.473
8792,Matt Bullard,1991-92,24,HOU,NBA,80,7,1278,5.8,12.6,4.0,7.9,1.8,4.7,1.1,1.4,2.1,4.2,6.3,2.1,0.7,0.6,1.6,3.6,14.4,.459,.502,.386,.530,.760,.546
8793,Matt Bullard,1992-93,25,HOU,NBA,79,4,1356,5.7,13.1,3.2,6.7,2.4,6.5,1.5,2.0,1.8,4.1,5.9,2.9,0.8,0.3,1.5,3.4,15.3,.431,.486,.374,.523,.784,.546
8794,Matt Bullard,1996-97,29,HOU,NBA,71,12,1025,4.0,10.0,1.7,3.5,2.4,6.4,0.9,1.2,0.5,3.7,4.1,2.4,0.7,0.6,1.3,2.4,11.2,.401,.465,.366,.519,.735,.535
8795,Jud Buechler,1995-96,27,CHI,NBA,74,0,740,5.4,11.8,3.5,7.4,1.9,4.4,0.7,1.1,2.2,3.2,5.4,2.7,1.7,0.3,1.9,3.4,13.5,.463,.474,.444,.545,.636,.552
8796,Jud Buechler,1996-97,28,CHI,NBA,76,0,703,3.0,8.1,2.0,5.3,0.9,2.8,0.3,0.7,2.3,4.1,6.5,3.1,1.2,1.1,1.4,2.6,7.1,.367,.385,.333,.424,.357,.423
8797,Jud Buechler,1997-98,29,CHI,NBA,74,0,608,5.0,10.4,3.6,6.6,1.5,3.8,0.2,0.4,1.4,3.1,4.6,2.9,1.3,0.9,1.2,2.8,11.7,.483,.541,.385,.554,.500,.554
8798,Jud Buechler,1998-99,30,DET,NBA,50,0,1056,3.4,8.2,1.3,3.1,2.1,5.0,0.4,0.6,1.0,3.5,4.5,1.9,1.3,0.4,0.7,2.8,9.3,.417,.424,.412,.544,.722,.553
8799,Jud Buechler,1990-91,22,NJN,NBA,74,10,859,3.9,9.5,3.9,9.3,0.0,0.2,1.8,2.8,2.6,3.4,5.9,2.1,1.4,0.6,1.1,3.3,9.7,.416,.419,.250,.418,.652,.455
8800,Jud Buechler,1992-93,24,GSW,NBA,70,9,1287,4.9,11.3,4.4,9.6,0.6,1.7,1.8,2.4,2.3,3.2,5.5,2.6,1.3,0.5,1.5,2.7,12.2,.437,.453,.339,.462,.747,.495
