
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
6001,Grant Hill,1999-00,27,DET,NBA,74,74,2776,9.0,18.4,8.6,17.2,0.4,1.3,6.2,7.8,1.3,5.1,6.4,5.0,1.3,0.6,3.1,2.5,24.7,.489,.500,.347,.501,.795,.565
6002,Grant Hill,2004-05,32,ORL,NBA,67,67,2338,8.0,15.6,7.9,15.4,0.0,0.2,4.3,5.3,1.2,3.7,4.9,3.4,1.5,0.4,2.5,2.2,20.3,.509,.513,.231,.511,.821,.565
6003,Grant Hill,2006-07,34,ORL,NBA,65,64,2009,6.1,11.8,6.1,11.6,0.0,0.2,4.4,5.8,0.9,3.3,4.2,2.5,1.1,0.4,2.6,2.6,16.7,.518,.525,.167,.520,.765,.582
6004,Grant Hill,1994-95,22,DET,NBA,70,69,2678,6.8,14.3,6.8,13.9,0.1,0.4,5.0,6.9,1.7,4.3,6.0,4.7,1.7,0.8,2.7,2.7,18.7,.477,.486,.148,.479,.732,.541
6005,Grant Hill,2007-08,35,PHO,NBA,70,68,2222,5.8,11.5,5.3,9.9,0.5,1.7,2.8,3.2,1.2,4.5,5.7,3.3,1.1,0.9,1.6,2.5,14.9,.503,.535,.317,.526,.867,.576
6006,Grant Hill,1995-96,23,DET,NBA,80,80,3260,6.2,13.5,6.2,13.2,0.1,0.3,5.4,7.1,1.4,7.2,8.6,6.1,1.1,0.5,2.9,2.7,17.9,.462,.468,.192,.464,.751,.537
6007,Grant Hill,2008-09,36,PHO,NBA,82,68,2445,5.7,11.0,5.4,9.9,0.4,1.1,2.7,3.3,0.9,5.0,6.0,2.7,1.3,0.8,1.9,2.7,14.5,.523,.547,.316,.540,.808,.584
6008,Grant Hill,1996-97,24,DET,NBA,80,80,3147,7.1,14.4,7.0,14.0,0.1,0.4,5.1,7.2,1.4,6.8,8.2,6.7,1.6,0.5,3.0,2.1,19.6,.496,.502,.303,.500,.711,.556
6009,Grant Hill,2009-10,37,PHO,NBA,81,81,2430,5.0,10.4,4.5,9.2,0.5,1.2,3.0,3.7,1.1,5.5,6.6,2.9,0.9,0.5,1.6,2.4,13.5,.478,.483,.438,.503,.817,.561
6010,Grant Hill,1997-98,25,DET,NBA,81,81,3294,6.7,14.9,6.7,14.6,0.0,0.2,5.2,7.1,1.0,5.8,6.8,6.0,1.6,0.6,3.1,2.1,18.7,.452,.457,.143,.453,.740,.520
6011,Grant Hill,2010-11,38,PHO,NBA,80,80,2409,6.0,12.3,5.3,10.6,0.7,1.7,3.2,3.8,1.2,3.9,5.1,3.0,1.0,0.5,2.0,2.7,15.8,.484,.498,.395,.511,.829,.563
6012,George Hill,2010-11,24,SAS,NBA,76,5,2148,4.8,10.6,3.5,7.2,1.3,3.4,3.9,4.5,0.4,2.9,3.3,3.2,1.1,0.4,1.7,2.6,14.8,.453,.490,.377,.514,.863,.588
6013,George Hill,2012-13,26,IND,NBA,76,76,2620,5.3,12.0,3.5,7.1,1.8,4.9,2.4,2.9,0.6,3.3,3.9,4.9,1.1,0.4,1.6,1.8,14.8,.443,.494,.368,.518,.817,.558
6014,George Hill,2013-14,27,IND,NBA,76,76,2434,4.0,9.1,2.6,5.3,1.4,3.8,2.1,2.6,0.8,3.4,4.2,3.9,1.1,0.3,1.4,2.3,11.6,.442,.497,.365,.519,.807,.563
6015,George Hill,2015-16,29,IND,NBA,74,73,2524,4.6,10.5,2.8,6.1,1.8,4.5,1.6,2.1,0.8,3.4,4.3,3.7,1.2,0.2,1.4,2.1,12.8,.441,.466,.408,.528,.760,.555
6016,George Hill,2008-09,22,SAS,NBA,77,7,1270,4.3,10.5,3.6,8.5,0.7,2.1,3.2,4.1,0.9,3.6,4.5,3.9,1.3,0.6,2.1,4.3,12.4,.403,.421,.329,.435,.781,.502
6017,George Hill,2009-10,23,SAS,NBA,78,43,2276,5.6,11.7,4.4,8.7,1.2,3.0,2.9,3.7,0.7,2.6,3.2,3.6,1.1,0.4,1.6,3.5,15.2,.478,.505,.399,.529,.772,.572
6018,Gary Hill,1963-64,22,SFW,NBA,67,,1015,5.2,13.6,5.2,13.6,,,1.8,2.7,,,4.0,3.7,,,,5.9,12.2,.380,.380,,.380,.662,.410
6019,Armond Hill,1976-77,23,ATL,NBA,81,,1825,3.5,8.7,3.5,8.7,,,2.7,3.4,0.8,2.1,2.8,7.9,1.7,0.1,,4.8,9.6,.399,.399,,.399,.799,.474
6020,Armond Hill,1977-78,24,ATL,NBA,82,,2530,4.3,10.4,4.3,10.4,,,2.7,3.2,0.8,2.4,3.3,6.1,2.1,0.2,3.4,4.3,11.3,.415,.415,,.415,.848,.480
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
6021,Armond Hill,1978-79,25,ATL,NBA,82,,2527,4.2,9.7,4.2,9.7,,,3.5,4.1,0.6,1.8,2.3,6.8,1.5,0.2,2.9,4.2,11.9,.434,.434,,.434,.854,.518
6022,Armond Hill,1979-80,26,ATL,NBA,79,,2092,3.0,7.4,3.0,7.3,0.0,0.1,2.1,2.5,0.5,1.8,2.4,7.3,1.8,0.1,2.9,4.5,8.2,.411,.412,.250,.412,.849,.484
6023,Armond Hill,1980-81,27,TOT,NBA,75,,1738,2.4,6.9,2.4,6.8,0.0,0.1,2.9,3.6,0.8,2.4,3.3,6.0,1.4,0.2,2.6,4.3,7.8,.349,.357,.000,.349,.820,.457
6024,Nene Hilario,2002-03,20,DEN,NBA,80,53,2258,5.1,9.9,5.1,9.8,0.0,0.0,3.1,5.4,3.3,4.5,7.8,2.4,2.0,1.0,2.9,4.7,13.4,.519,.521,.000,.519,.578,.545
6025,Nene Hilario,2003-04,21,DEN,NBA,77,77,2504,4.8,9.1,4.8,9.0,0.0,0.0,3.5,5.1,2.2,5.0,7.2,2.4,1.7,0.6,2.6,4.0,13.1,.530,.532,.000,.530,.682,.578
6026,Nene Hilario,2008-09,26,DEN,NBA,77,76,2510,6.1,10.2,6.1,10.1,0.0,0.1,3.8,5.3,2.6,6.0,8.6,1.5,1.4,1.4,2.1,4.0,16.1,.604,.607,.200,.604,.723,.645
6027,Nene Hilario,2009-10,27,DEN,NBA,82,82,2755,5.5,9.4,5.5,9.3,0.0,0.0,3.8,5.4,2.2,6.0,8.2,2.7,1.5,1.1,1.6,3.7,14.8,.587,.589,.000,.587,.704,.631
6028,Nene Hilario,2010-11,28,DEN,NBA,75,75,2291,6.3,10.3,6.3,10.2,0.0,0.1,4.5,6.3,2.3,6.7,9.0,2.3,1.3,1.1,2.1,3.7,17.1,.615,.618,.200,.615,.711,.657
6029,Nene Hilario,2014-15,32,WAS,NBA,67,58,1693,6.5,12.8,6.5,12.7,0.0,0.1,2.6,4.3,1.8,5.5,7.3,2.6,1.4,0.5,2.6,3.8,15.7,.511,.513,.200,.512,.604,.534
6030,Wayne Hightower,1964-65,25,TOT,NBA,75,,1547,4.6,13.3,4.6,13.3,,,4.5,5.9,,,9.8,1.3,,,,4.7,13.7,.344,.344,,.344,.768,.431
6031,Wayne Hightower,1966-67,27,TOT,NBA,72,,1310,5.4,15.6,5.4,15.6,,,4.2,5.8,,,11.1,1.8,,,,5.2,14.9,.344,.344,,.344,.729,.412
6032,Wayne Hightower,1962-63,23,SFW,NBA,66,,1387,5.0,14.2,5.0,14.2,,,2.7,4.1,,,9.2,1.3,,,,4.7,12.7,.350,.350,,.350,.669,.396
