
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
6201,Hersey Hawkins,1997-98,31,SEA,NBA,82,82,2597,3.9,8.8,2.1,4.6,1.7,4.2,2.5,2.8,1.0,3.6,4.6,3.1,2.1,0.2,1.4,2.1,11.9,.440,.463,.415,.539,.868,.594
6202,Connie Hawkins*,1969-70,27,PHO,NBA,81,,3312,7.7,15.7,7.7,15.7,,,6.3,8.1,,,9.2,4.2,,,,3.1,21.7,.490,.490,,.490,.779,.563
6203,Connie Hawkins*,1970-71,28,PHO,NBA,71,,2662,6.9,16.0,6.9,16.0,,,6.2,7.6,,,8.7,4.4,,,,2.7,20.0,.434,.434,,.434,.816,.519
6204,Connie Hawkins*,1971-72,29,PHO,NBA,76,,2798,7.3,16.0,7.3,16.0,,,5.9,7.3,,,8.1,3.8,,,,3.0,20.6,.459,.459,,.459,.807,.535
6205,Connie Hawkins*,1972-73,30,PHO,NBA,75,,2768,5.7,12.0,5.7,12.0,,,4.2,5.3,,,8.3,4.0,,,,3.0,15.7,.479,.479,,.479,.797,.548
6206,Connie Hawkins*,1973-74,31,TOT,NBA,79,,2761,5.3,10.5,5.3,10.5,,,2.5,3.3,2.3,5.1,7.4,5.3,1.5,1.1,,2.9,13.0,.501,.501,,.501,.761,.544
6207,Connie Hawkins*,1975-76,33,ATL,NBA,74,,1907,4.5,10.0,4.5,10.0,,,2.6,3.6,1.9,6.5,8.4,4.0,1.5,0.9,,3.2,11.5,.447,.447,,.447,.712,.497
6208,Steve Hawes,1975-76,25,TOT,NBA,72,,1411,5.1,10.3,5.1,10.3,,,2.2,3.1,4.4,8.3,12.7,2.9,1.1,0.6,,4.3,12.4,.494,.494,,.494,.725,.532
6209,Steve Hawes,1977-78,27,ATL,NBA,75,,2325,6.0,13.2,6.0,13.2,,,2.7,3.3,2.8,7.9,10.7,2.9,1.2,0.9,2.3,3.6,14.7,.453,.453,,.453,.818,.500
