
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
5801,Kim Hughes,1978-79,26,DEN,NBA,81,,1086,3.2,6.0,3.2,6.0,,,0.6,1.5,3.7,7.4,11.1,2.5,1.9,3.4,2.6,7.1,7.1,.538,.538,,.538,.400,.530
5802,Kim Hughes,1979-80,27,DEN,NBA,70,,1208,3.0,6.0,3.0,6.0,0.0,0.0,0.4,1.2,3.7,6.0,9.7,2.2,2.0,2.3,1.5,5.5,6.5,.505,.505,,.505,.366,.498
5803,Troy Hudson,2000-01,24,ORL,NBA,75,7,1008,4.5,13.3,3.7,9.4,0.8,3.9,3.0,3.7,1.4,2.4,3.7,5.8,1.3,0.1,3.3,2.9,12.7,.336,.392,.202,.366,.817,.427
5804,Troy Hudson,2001-02,25,ORL,NBA,81,4,1854,6.9,15.8,5.6,12.2,1.3,3.6,3.4,3.9,0.6,2.2,2.8,5.0,1.1,0.1,3.2,2.3,18.4,.434,.459,.353,.475,.876,.526
5805,Troy Hudson,2002-03,26,MIN,NBA,79,74,2600,5.7,13.2,4.3,9.6,1.3,3.7,2.9,3.2,0.6,2.0,2.5,6.3,0.8,0.1,2.5,2.2,15.5,.428,.452,.365,.479,.900,.531
5806,Troy Hudson,2004-05,28,MIN,NBA,79,32,1729,5.5,13.8,3.7,8.5,1.9,5.4,1.5,1.9,0.4,1.8,2.2,5.9,0.6,0.1,2.4,2.5,14.4,.401,.436,.345,.468,.778,.491
5807,Lou Hudson,1966-67,22,STL,NBA,80,,2446,9.1,19.5,9.1,19.5,,,3.4,4.8,,,6.4,1.4,,,,4.1,21.7,.467,.467,,.467,.706,.500
5808,Lou Hudson,1978-79,34,LAL,NBA,78,,1686,7.0,13.6,7.0,13.6,,,2.3,2.6,1.4,1.6,3.0,3.0,1.2,0.4,2.1,2.8,16.4,.517,.517,,.517,.887,.556
5809,Lou Hudson,1968-69,24,ATL,NBA,81,,2869,9.0,18.3,9.0,18.3,,,4.2,5.5,,,6.7,2.7,,,,3.1,22.2,.492,.492,,.492,.777,.538
5810,Lou Hudson,1969-70,25,ATL,NBA,80,,3091,9.7,18.2,9.7,18.2,,,4.3,5.2,,,4.3,3.2,,,,2.6,23.7,.531,.531,,.531,.824,.576
5811,Lou Hudson,1970-71,26,ATL,NBA,76,,3113,9.6,19.8,9.6,19.8,,,4.4,5.8,,,4.5,3.0,,,,2.2,23.6,.484,.484,,.484,.759,.527
5812,Lou Hudson,1971-72,27,ATL,NBA,77,,3042,9.2,18.2,9.2,18.2,,,4.1,5.1,,,4.6,3.7,,,,2.7,22.5,.503,.503,,.503,.812,.549
5813,Lou Hudson,1972-73,28,ATL,NBA,75,,3027,9.7,20.3,9.7,20.3,,,4.7,5.7,,,5.6,3.1,,,,2.3,24.1,.477,.477,,.477,.825,.528
5814,Lou Hudson,1975-76,31,ATL,NBA,81,,2558,8.0,17.0,8.0,17.0,,,3.3,4.1,1.5,2.8,4.2,3.0,1.7,0.2,,3.4,19.4,.472,.472,,.472,.814,.516
5815,Lou Hudson,1977-78,33,LAL,NBA,82,,2283,7.8,15.6,7.8,15.6,,,2.2,2.8,1.3,1.7,3.0,3.0,1.5,0.2,2.4,3.1,17.7,.497,.497,,.497,.774,.525
5816,Phil Hubbard,1980-81,24,DET,NBA,80,,2289,6.8,13.8,6.8,13.8,0.0,0.0,4.6,6.7,3.7,5.5,9.2,2.4,1.3,0.3,3.6,5.0,18.3,.492,.493,.333,.493,.690,.544
5817,Phil Hubbard,1981-82,25,TOT,NBA,83,40,1839,6.4,13.0,6.4,12.9,0.0,0.1,3.7,5.5,3.7,5.6,9.3,1.8,1.3,0.4,3.2,5.7,16.5,.490,.493,.000,.490,.682,.535
5818,Phil Hubbard,1982-83,26,CLE,NBA,82,38,1953,5.3,11.0,5.3,11.0,0.0,0.0,3.8,5.5,4.1,4.6,8.7,1.6,1.6,0.1,2.9,5.0,14.4,.482,.484,.000,.482,.689,.536
5819,Phil Hubbard,1983-84,27,CLE,NBA,80,6,1799,6.4,12.6,6.4,12.5,0.0,0.0,4.4,6.0,3.4,4.2,7.6,1.7,1.4,0.1,2.3,4.9,17.3,.511,.512,.000,.511,.739,.568
