
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
7213,Michael Finley,2001-02,28,DAL,NBA,69,69,2754,7.4,16.1,6.4,13.1,1.0,2.9,2.7,3.3,1.2,3.5,4.7,3.0,0.8,0.3,1.5,1.9,18.6,.463,.491,.339,.494,.837,.532
7214,Michael Finley,2002-03,29,DAL,NBA,69,69,2642,6.9,16.3,5.3,11.9,1.6,4.4,2.7,3.1,1.5,4.0,5.5,2.8,1.0,0.3,1.6,1.4,18.1,.425,.445,.370,.475,.861,.514
7215,Hank Finkel,1969-70,27,BOS,NBA,80,,1866,6.0,13.2,6.0,13.2,,,3.0,4.5,,,11.8,2.0,,,,5.6,15.0,.454,.454,,.454,.670,.494
7216,Hank Finkel,1970-71,28,BOS,NBA,80,,1234,6.2,14.3,6.2,14.3,,,2.7,3.7,,,10.0,2.3,,,,5.7,15.2,.438,.438,,.438,.732,.478
7217,Hank Finkel,1971-72,29,BOS,NBA,78,,736,5.0,12.4,5.0,12.4,,,2.1,3.6,,,12.3,3.0,,,,5.8,12.2,.406,.406,,.406,.581,.434
7218,Hank Finkel,1972-73,30,BOS,NBA,76,,496,5.7,12.6,5.7,12.6,,,2.0,3.8,,,11.0,1.9,,,,6.0,13.4,.451,.451,,.451,.538,.470
7219,Landry Fields,2010-11,22,NYK,NBA,82,81,2541,4.2,8.5,3.0,5.4,1.2,3.1,1.6,2.1,1.5,5.9,7.4,2.2,1.1,0.2,1.5,1.6,11.3,.497,.556,.393,.568,.769,.598
7220,Landry Fields,2011-12,23,NYK,NBA,66,62,1894,4.5,9.8,3.9,7.5,0.6,2.3,1.5,2.6,1.1,4.2,5.3,3.2,1.5,0.3,1.9,1.9,11.0,.460,.523,.256,.490,.562,.506
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
7221,Kenny Fields,1985-86,23,MIL,NBA,78,3,1120,6.6,12.8,6.6,12.7,0.0,0.1,2.9,4.2,1.9,4.6,6.5,2.5,1.6,0.5,2.5,5.5,16.0,.513,.518,.000,.513,.689,.547
7222,Danny Ferry,2000-01,34,SAS,NBA,80,29,1688,3.8,8.0,2.3,4.7,1.5,3.3,0.5,0.6,1.2,3.6,4.8,1.5,0.6,0.4,1.1,3.6,9.6,.475,.493,.449,.568,.733,.577
7223,Danny Ferry,1990-91,24,CLE,NBA,81,2,1661,6.0,13.9,5.5,12.3,0.5,1.7,2.7,3.3,2.1,4.1,6.2,3.1,0.9,0.5,2.6,5.0,15.1,.428,.445,.299,.446,.816,.491
7224,Danny Ferry,1992-93,26,CLE,NBA,76,1,1461,5.4,11.3,4.6,9.3,0.8,2.0,2.4,2.8,2.0,4.9,6.9,3.4,0.7,1.2,2.0,4.2,14.1,.479,.493,.415,.516,.876,.563
7225,Danny Ferry,1993-94,27,CLE,NBA,70,1,965,5.6,12.5,5.0,10.6,0.5,1.9,1.4,1.6,1.8,3.5,5.3,2.8,1.0,0.8,1.5,4.2,13.1,.446,.477,.275,.467,.884,.496
7226,Danny Ferry,1994-95,28,CLE,NBA,82,6,1290,6.2,14.0,3.6,7.5,2.6,6.5,2.1,2.3,0.8,3.2,4.0,2.7,0.8,0.6,1.6,3.7,17.1,.446,.483,.403,.540,.881,.572
7227,Danny Ferry,1995-96,29,CLE,NBA,82,79,2680,5.7,12.3,3.7,7.5,1.9,4.9,1.4,1.8,1.0,3.2,4.2,2.6,0.8,0.5,1.6,3.1,14.6,.459,.502,.394,.537,.769,.557
7228,Danny Ferry,1996-97,30,CLE,NBA,82,48,2633,4.7,10.9,3.1,7.0,1.6,3.9,1.0,1.2,1.1,3.5,4.6,2.1,0.8,0.4,1.3,3.3,11.9,.429,.445,.401,.501,.851,.523
7229,Danny Ferry,1998-99,32,CLE,NBA,50,10,1058,4.8,10.1,3.5,6.8,1.3,3.3,1.0,1.1,0.5,2.9,3.5,1.8,0.8,0.3,1.3,3.8,11.9,.476,.518,.392,.541,.879,.562
7230,Bob Ferry,1965-66,28,BAL,NBA,66,,1229,5.5,13.4,5.5,13.4,,,3.1,4.6,,,9.8,3.3,,,,3.9,14.1,.411,.411,,.411,.669,.457
7231,Bob Ferry,1959-60,22,STL,NBA,62,,875,5.9,13.9,5.9,13.9,,,3.1,4.9,,,9.6,1.6,,,,5.4,15.0,.426,.426,,.426,.639,.466
7232,Bob Ferry,1960-61,23,DET,NBA,79,,1657,7.6,16.9,7.6,16.9,,,4.1,5.5,,,10.9,2.8,,,,4.5,19.3,.451,.451,,.451,.741,.500
7233,Bob Ferry,1961-62,24,DET,NBA,80,,1918,7.7,17.6,7.7,17.6,,,5.4,7.9,,,9.4,2.7,,,,3.7,20.8,.438,.438,,.438,.678,.493
7234,Bob Ferry,1962-63,25,DET,NBA,79,,2479,6.2,14.3,6.2,14.3,,,3.2,4.9,,,7.8,2.5,,,,3.6,15.6,.433,.433,,.433,.649,.473
7235,Bob Ferry,1963-64,26,DET,NBA,74,,1522,7.0,15.8,7.0,15.8,,,4.4,6.6,,,10.1,2.2,,,,4.1,18.5,.445,.445,,.445,.667,.493
7236,Bob Ferry,1964-65,27,BAL,NBA,77,,1280,4.0,9.5,4.0,9.5,,,3.4,5.6,,,10.0,1.7,,,,4.4,11.5,.423,.423,,.423,.613,.479
7237,Duane Ferrell,1992-93,27,ATL,NBA,82,15,1736,6.8,14.4,6.6,13.7,0.2,0.7,3.6,4.7,2.0,1.9,4.0,2.7,1.2,0.4,2.1,3.3,17.4,.470,.482,.250,.476,.779,.527
7238,Duane Ferrell,1993-94,28,ATL,NBA,72,13,1155,5.7,11.8,5.7,11.5,0.0,0.3,4.5,5.7,1.9,2.1,4.0,2.0,1.4,0.5,2.0,2.6,16.0,.485,.495,.111,.487,.783,.558
7239,Duane Ferrell,1990-91,25,ATL,NBA,78,2,1165,5.4,11.0,5.3,10.9,0.1,0.1,3.9,4.8,3.0,2.5,5.5,1.7,1.0,0.8,2.4,4.7,14.7,.489,.487,.667,.492,.801,.559
7240,Al Ferrari,1955-56,22,STL,NBA,68,,1611,4.3,11.9,4.3,11.9,,,3.7,5.3,,,4.2,3.6,,,,4.3,12.2,.358,.358,,.358,.695,.428
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
7241,Al Ferrari,1958-59,25,STL,NBA,72,,1189,4.1,11.7,4.1,11.7,,,4.4,6.0,,,4.3,3.7,,,,4.7,12.5,.348,.348,,.348,.729,.437
7242,Al Ferrari,1959-60,26,STL,NBA,71,,1567,5.0,12.0,5.0,12.0,,,4.0,5.2,,,3.7,4.3,,,,4.7,14.0,.413,.413,,.413,.782,.489
7243,Al Ferrari,1960-61,27,STL,NBA,63,,1031,4.1,11.5,4.1,11.5,,,3.3,4.1,,,4.0,5.0,,,,5.5,11.5,.357,.357,,.357,.819,.434
7244,Al Ferrari,1961-62,28,STL,NBA,79,,2046,3.7,10.2,3.7,10.2,,,3.1,3.9,,,3.7,5.5,,,,4.9,10.4,.357,.357,,.357,.799,.436
7245,Rudy Fernandez,2008-09,23,POR,NBA,78,4,1993,4.8,11.4,2.0,4.2,2.9,7.2,2.2,2.6,0.8,2.9,3.7,2.9,1.2,0.2,1.6,2.0,14.7,.425,.470,.399,.552,.839,.588
7246,Rudy Fernandez,2010-11,25,POR,NBA,78,3,1821,4.2,11.4,1.9,4.2,2.3,7.1,2.5,2.9,0.7,2.7,3.4,3.8,1.7,0.3,1.7,2.6,13.2,.370,.453,.321,.471,.863,.522
7247,Jake Fendley,1951-52,22,FTW,NBA,58,,651,3.0,9.4,3.0,9.4,,,4.1,5.3,,,4.4,3.2,,,,6.5,10.1,.318,.318,,.318,.789,.432
7248,Raymond Felton,2008-09,24,CHA,NBA,82,81,3086,5.2,12.6,4.5,10.2,0.7,2.4,2.6,3.2,0.6,3.0,3.6,6.5,1.5,0.3,2.7,2.2,13.6,.408,.437,.285,.435,.805,.483
7249,Raymond Felton,2009-10,25,CHA,NBA,80,80,2643,5.3,11.5,4.5,9.4,0.8,2.1,1.8,2.4,0.7,3.2,3.9,6.1,1.7,0.3,2.3,2.3,13.2,.459,.475,.385,.494,.763,.525
7250,Raymond Felton,2010-11,26,TOT,NBA,75,54,2737,5.6,13.2,4.1,8.9,1.5,4.3,2.6,3.2,0.6,2.9,3.5,8.2,1.6,0.1,2.9,2.0,15.3,.425,.460,.353,.483,.805,.524
7251,Raymond Felton,2011-12,27,POR,NBA,60,56,1906,4.9,12.1,3.8,8.3,1.2,3.8,1.9,2.3,0.5,2.3,2.8,7.4,1.5,0.2,3.2,2.3,12.9,.407,.453,.305,.455,.806,.491
7252,Raymond Felton,2012-13,28,NYK,NBA,68,68,2313,5.9,13.7,4.4,9.7,1.4,4.0,1.6,2.0,0.8,2.2,3.0,5.8,1.5,0.2,2.4,2.0,14.8,.427,.455,.360,.480,.789,.505
7253,Raymond Felton,2005-06,21,CHA,NBA,80,54,2406,5.2,13.2,3.7,9.2,1.5,4.1,2.4,3.3,1.2,2.8,4.0,6.7,1.5,0.1,2.7,2.7,14.2,.391,.405,.358,.446,.725,.483
7254,Raymond Felton,2013-14,29,NYK,NBA,65,65,2017,4.3,10.9,3.2,7.4,1.1,3.5,1.6,2.2,1.0,2.6,3.5,6.5,1.4,0.5,2.3,2.8,11.2,.395,.431,.318,.446,.721,.476
7255,Raymond Felton,2006-07,22,CHA,NBA,78,75,2832,5.0,13.0,3.7,9.1,1.3,4.0,2.6,3.3,0.6,2.7,3.4,6.9,1.5,0.1,2.9,2.3,13.9,.384,.407,.330,.434,.797,.481
7256,Raymond Felton,2015-16,31,DAL,NBA,80,31,2192,4.5,11.2,3.6,7.7,1.0,3.5,2.4,2.9,0.6,3.6,4.2,4.7,1.1,0.2,2.0,2.3,12.5,.406,.463,.282,.450,.847,.502
7257,Raymond Felton,2007-08,23,CHA,NBA,79,79,2972,5.0,12.1,4.3,9.7,0.7,2.4,3.1,3.9,0.4,2.4,2.9,7.1,1.2,0.1,2.6,2.2,13.8,.413,.447,.280,.441,.800,.500
7258,Ray Felix,1956-57,26,NYK,NBA,72,,1622,6.5,15.7,6.5,15.7,,,6.1,8.2,,,13.0,0.8,,,,6.3,19.2,.416,.416,,.416,.747,.497
7259,Ray Felix,1957-58,27,NYK,NBA,72,,1709,6.4,14.5,6.4,14.5,,,5.7,8.2,,,15.7,1.1,,,,6.0,18.5,.442,.442,,.442,.697,.512
7260,Ray Felix,1958-59,28,NYK,NBA,72,,1588,5.9,15.9,5.9,15.9,,,5.2,7.3,,,12.9,1.1,,,,6.2,17.0,.371,.371,,.371,.713,.445
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
7261,Ray Felix,1960-61,30,LAL,NBA,78,,1510,4.5,12.1,4.5,12.1,,,3.2,4.6,,,12.9,0.9,,,,7.2,12.2,.372,.372,,.372,.699,.433
7262,Ray Felix,1961-62,31,LAL,NBA,80,,1478,4.2,9.7,4.2,9.7,,,2.2,3.2,,,11.5,1.3,,,,6.5,10.5,.430,.430,,.430,.692,.475
7263,Ray Felix,1953-54,23,BLB,NBA,72,,2672,5.5,13.2,5.5,13.2,,,6.0,9.5,,,12.9,1.1,,,,3.4,17.1,.417,.417,,.417,.638,.491
7264,Ray Felix,1954-55,24,NYK,NBA,72,,2024,6.5,14.8,6.5,14.8,,,5.5,8.9,,,14.5,1.2,,,,5.1,18.5,.438,.438,,.438,.622,.494
7265,Ray Felix,1955-56,25,NYK,NBA,72,,1702,5.9,14.1,5.9,14.1,,,7.0,9.9,,,13.2,1.0,,,,6.2,18.7,.415,.415,,.415,.706,.506
7266,Dave Feitl,1987-88,25,GSW,NBA,70,19,1128,5.8,12.9,5.8,12.8,0.0,0.1,3.0,4.3,2.6,8.0,10.7,1.7,0.5,0.3,2.8,4.7,14.6,.450,.455,.000,.450,.701,.495
7267,Jamie Feick,1999-00,25,NJN,NBA,81,17,2241,2.9,6.8,2.9,6.7,0.0,0.0,1.5,2.1,4.2,7.9,12.1,1.1,0.7,0.6,0.9,3.3,7.4,.428,.424,1.000,.431,.707,.477
7268,Derrick Favors,2013-14,22,UTA,NBA,73,73,2201,6.4,12.2,6.4,12.2,0.0,0.0,3.1,4.6,3.3,7.2,10.4,1.5,1.2,1.8,2.1,3.9,15.9,.522,.523,.000,.522,.669,.556
7269,Derrick Favors,2014-15,23,UTA,NBA,74,74,2280,7.6,14.5,7.6,14.4,0.0,0.1,3.5,5.2,3.1,6.5,9.6,1.8,0.9,1.9,1.9,3.3,18.7,.525,.527,.167,.526,.669,.558
7270,Derrick Favors,2015-16,24,UTA,NBA,62,59,1983,7.6,14.7,7.6,14.7,0.0,0.1,3.3,4.6,3.1,6.1,9.1,1.7,1.3,1.7,1.9,2.7,18.4,.515,.518,.000,.515,.709,.551
7271,Derrick Favors,2010-11,19,TOT,NBA,78,27,1535,5.0,9.8,5.0,9.8,0.0,0.0,2.4,4.1,4.0,5.7,9.7,0.9,0.7,1.6,1.8,5.8,12.5,.517,.517,,.517,.595,.542
7272,Derrick Favors,2011-12,20,UTA,NBA,65,9,1376,5.8,11.6,5.8,11.6,0.0,0.0,3.3,5.1,4.1,7.0,11.1,1.1,1.0,1.7,2.7,3.8,14.9,.499,.499,,.499,.649,.537
7273,Derrick Favors,2012-13,21,UTA,NBA,77,8,1787,5.5,11.4,5.5,11.3,0.0,0.1,3.6,5.2,3.7,7.3,11.0,1.5,1.3,2.6,2.6,5.0,14.6,.482,.487,.000,.482,.688,.533
7274,Tony Farmer,1999-00,30,GSW,NBA,74,9,1199,3.8,9.4,3.6,8.0,0.2,1.3,6.1,8.0,3.5,5.3,8.9,2.2,2.0,0.5,2.5,5.0,14.0,.407,.444,.182,.420,.766,.542
7275,Mike Farmer,1959-60,23,NYK,NBA,67,,1536,5.0,13.3,5.0,13.3,,,1.6,1.9,,,9.0,1.3,,,,3.0,11.6,.373,.373,,.373,.843,.409
7276,Mike Farmer,1960-61,24,TOT,NBA,59,,1301,5.0,12.8,5.0,12.8,,,1.9,2.6,,,10.5,2.2,,,,3.6,11.9,.390,.390,,.390,.734,.427
7277,Mike Farmer,1962-63,26,STL,NBA,80,,1724,5.0,11.7,5.0,11.7,,,2.4,2.9,,,7.7,3.0,,,,3.2,12.4,.425,.425,,.425,.842,.477
7278,Mike Farmer,1963-64,27,STL,NBA,76,,1361,4.7,11.6,4.7,11.6,,,1.8,2.2,,,6.0,2.9,,,,3.7,11.2,.406,.406,,.406,.819,.447
7279,Mike Farmer,1958-59,22,NYK,NBA,72,,1545,4.1,11.6,4.1,11.6,,,1.9,2.3,,,7.3,1.5,,,,3.5,10.1,.353,.353,,.353,.838,.402
7280,Jordan Farmar,2006-07,20,LAL,NBA,72,2,1090,4.1,9.7,2.6,5.2,1.5,4.5,0.9,1.3,0.7,3.2,3.9,4.5,1.5,0.2,2.4,2.5,10.6,.422,.503,.328,.498,.711,.515
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
7281,Jordan Farmar,2007-08,21,LAL,NBA,82,0,1690,6.2,13.4,3.8,6.9,2.4,6.5,1.1,1.7,0.8,3.1,3.9,4.8,1.6,0.1,2.3,2.2,16.0,.461,.546,.371,.552,.679,.563
7282,Jordan Farmar,2009-10,23,LAL,NBA,82,0,1474,5.5,12.6,3.4,7.0,2.1,5.6,1.4,2.1,0.3,2.9,3.2,3.1,1.3,0.3,1.8,2.7,14.4,.435,.483,.376,.518,.671,.535
7283,Jordan Farmar,2010-11,24,NJN,NBA,73,18,1796,5.1,13.0,2.9,7.0,2.2,6.1,1.6,2.0,0.5,3.0,3.5,7.4,1.2,0.1,2.8,2.6,14.1,.392,.421,.359,.475,.820,.504
7284,Dick Farley,1954-55,22,SYR,NBA,69,,1113,4.4,11.4,4.4,11.4,,,4.4,6.5,,,5.4,3.6,,,,4.7,13.2,.385,.385,,.385,.677,.462
7285,Dick Farley,1955-56,23,SYR,NBA,72,,1429,4.2,11.4,4.2,11.4,,,3.6,5.2,,,4.2,3.8,,,,3.9,12.1,.373,.373,,.373,.691,.442
7286,Dick Farley,1958-59,26,DET,NBA,70,,1280,5.0,12.6,5.0,12.6,,,3.9,5.2,,,5.5,3.5,,,,3.7,13.8,.395,.395,,.395,.737,.463
7287,Kenneth Faried,2012-13,23,DEN,NBA,80,80,2248,6.1,11.0,6.1,11.0,0.0,0.0,2.6,4.3,4.2,7.6,11.8,1.2,1.3,1.3,1.8,3.7,14.8,.552,.552,,.552,.613,.573
7288,Kenneth Faried,2013-14,24,DEN,NBA,80,77,2178,7.4,13.6,7.4,13.5,0.0,0.0,3.3,5.1,3.9,7.4,11.3,1.6,1.2,1.1,2.2,3.2,18.1,.545,.547,.000,.545,.650,.573
7289,Kenneth Faried,2014-15,25,DEN,NBA,75,71,2086,6.4,12.7,6.4,12.6,0.0,0.1,3.4,5.0,4.2,7.4,11.5,1.5,1.1,1.0,2.0,3.6,16.3,.507,.511,.125,.507,.691,.548
7290,Kenneth Faried,2015-16,26,DEN,NBA,67,64,1694,7.4,13.3,7.4,13.3,0.0,0.0,2.9,4.7,5.0,7.4,12.3,1.7,0.7,1.3,1.9,3.6,17.7,.558,.558,.500,.558,.613,.577
7291,Festus Ezeli,2012-13,23,GSW,NBA,78,41,1120,2.4,5.4,2.4,5.4,0.0,0.0,1.4,2.6,4.5,5.5,10.1,0.7,0.7,2.4,2.0,5.0,6.1,.438,.438,,.438,.531,.467
7292,Dante Exum,2014-15,19,UTA,NBA,82,41,1817,2.9,8.2,1.2,3.0,1.6,5.2,0.4,0.6,0.5,2.1,2.6,3.9,0.8,0.3,2.3,2.9,7.8,.349,.408,.314,.448,.625,.457
7293,Patrick Ewing*,1990-91,28,NYK,NBA,81,81,3104,9.8,19.1,9.8,19.0,0.0,0.1,5.4,7.2,2.3,8.2,10.5,2.8,0.9,3.0,3.4,3.3,25.0,.514,.516,.000,.514,.745,.561
7294,Patrick Ewing*,1999-00,37,NYK,NBA,62,62,2035,6.4,13.7,6.4,13.7,0.0,0.0,3.7,5.0,2.5,8.2,10.7,1.0,0.6,1.5,2.5,3.5,16.4,.466,.467,.000,.466,.731,.516
7295,Patrick Ewing*,1991-92,29,NYK,NBA,82,82,3150,9.1,17.4,9.1,17.4,0.0,0.1,4.3,5.8,2.6,7.9,10.5,1.8,1.0,2.8,2.4,3.2,22.5,.522,.523,.167,.522,.738,.563
7296,Patrick Ewing*,2000-01,38,SEA,NBA,79,79,2107,5.0,11.7,5.0,11.7,0.0,0.0,2.9,4.3,2.1,7.9,10.0,1.6,0.9,1.6,2.6,3.9,13.0,.430,.431,.000,.430,.685,.478
7297,Patrick Ewing*,1992-93,30,NYK,NBA,81,81,3003,9.3,18.6,9.3,18.5,0.0,0.1,4.8,6.7,2.3,9.5,11.7,1.8,0.9,1.9,3.2,3.4,23.5,.503,.504,.143,.503,.719,.546
7298,Patrick Ewing*,1993-94,31,NYK,NBA,79,79,2972,9.0,18.2,9.0,18.0,0.0,0.2,5.4,7.0,2.7,8.1,10.7,2.2,1.1,2.6,3.1,3.3,23.5,.496,.498,.286,.497,.765,.551
7299,Patrick Ewing*,1994-95,32,NYK,NBA,79,79,2920,9.0,17.9,8.9,17.6,0.1,0.3,5.2,6.9,1.9,8.8,10.7,2.6,0.8,2.0,3.2,3.4,23.3,.503,.506,.286,.505,.750,.555
7300,Patrick Ewing*,1986-87,24,NYK,NBA,63,63,2206,8.6,17.2,8.6,17.1,0.0,0.1,4.8,6.8,2.6,6.5,9.1,1.7,1.5,2.4,3.7,4.0,22.1,.503,.507,.000,.503,.713,.549
