
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
101,Mike Woodson,1981-82,23,TOT,NBA,83,74,2331,8.3,16.5,8.2,16.1,0.1,0.4,3.4,4.4,1.6,2.2,3.8,3.4,2.2,0.5,2.4,3.4,20.1,.503,.509,.280,.507,.773,.546
102,Mike Woodson,1982-83,24,KCK,NBA,81,3,2426,8.7,17.1,8.6,16.6,0.1,0.5,4.4,5.6,1.2,2.4,3.7,3.8,2.0,0.9,2.6,3.0,21.9,.506,.515,.212,.509,.790,.558
103,Mike Woodson,1983-84,25,KCK,NBA,71,12,1838,7.6,16.0,7.6,15.8,0.0,0.2,4.8,5.9,1.2,2.2,3.4,3.4,1.6,0.5,2.3,3.4,20.1,.477,.479,.250,.478,.818,.541
104,Mike Woodson,1984-85,26,KCK,NBA,78,3,1998,9.5,19.2,9.5,18.9,0.1,0.4,4.8,5.9,1.2,2.3,3.6,2.6,2.1,0.5,2.5,3.9,23.9,.496,.501,.238,.499,.800,.548
105,Mike Woodson,1985-86,27,SAC,NBA,81,51,2417,7.6,16.0,7.6,15.8,0.0,0.2,3.6,4.3,1.4,2.0,3.4,2.9,1.4,0.6,2.2,3.2,18.8,.475,.479,.154,.476,.837,.527
106,Mike Woodson,1986-87,28,LAC,NBA,74,66,2126,8.4,19.1,7.8,17.1,0.6,2.1,4.1,4.9,1.2,1.6,2.7,3.3,1.7,0.3,2.8,3.4,21.4,.437,.457,.276,.452,.828,.502
107,Mike Woodson,1987-88,29,LAC,NBA,80,77,2534,8.0,17.9,7.7,16.8,0.3,1.1,4.2,4.8,0.9,1.8,2.7,3.9,1.5,0.4,2.6,3.0,20.4,.445,.459,.231,.452,.868,.509
108,Mike Woodson,1988-89,30,HOU,NBA,81,79,2259,6.5,14.9,6.0,13.5,0.5,1.4,3.1,3.8,0.8,2.3,3.1,3.3,1.4,0.3,2.2,3.1,16.7,.438,.447,.348,.455,.823,.503
109,Leon Wood,1986-87,24,NJN,NBA,76,7,1733,3.9,10.4,2.6,6.3,1.2,4.2,2.6,3.2,0.5,2.0,2.5,7.7,1.0,0.1,2.2,2.6,11.6,.373,.422,.300,.433,.799,.490
110,David Wood,1990-91,26,HOU,NBA,82,13,1421,3.7,8.8,3.0,6.6,0.7,2.3,2.7,3.4,2.7,3.5,6.2,2.4,1.5,0.4,2.3,6.0,10.9,.424,.463,.311,.464,.812,.530
111,David Wood,1993-94,29,DET,NBA,78,3,1182,3.6,7.9,3.0,6.4,0.7,1.5,1.9,2.5,3.2,4.1,7.3,1.6,1.2,0.6,1.1,6.1,9.8,.459,.462,.449,.502,.756,.546
112,David Wood,1994-95,30,GSW,NBA,78,13,1336,4.1,8.8,3.3,6.3,0.8,2.5,2.5,3.2,2.2,4.3,6.5,1.8,0.8,0.4,1.4,5.8,11.5,.469,.519,.341,.517,.778,.567
