
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
9125,Carlos Boozer,2012-13,31,CHI,NBA,79,79,2546,7.7,16.1,7.7,16.1,0.0,0.0,2.7,3.7,2.5,8.4,10.9,2.5,0.9,0.4,2.5,3.4,18.1,.477,.478,.000,.477,.731,.510
9126,Carlos Boozer,2013-14,32,CHI,NBA,76,76,2141,7.5,16.5,7.5,16.4,0.0,0.0,2.5,3.2,2.3,8.3,10.6,2.0,0.9,0.4,2.6,3.6,17.5,.456,.457,.000,.456,.767,.489
9127,Carlos Boozer,2002-03,21,CLE,NBA,81,54,2049,5.8,10.9,5.8,10.8,0.0,0.0,2.6,3.4,3.5,7.2,10.7,1.9,1.0,0.9,1.8,3.9,14.2,.536,.536,.000,.536,.771,.577
9128,Carlos Boozer,2014-15,33,LAL,NBA,71,26,1692,7.9,15.8,7.9,15.8,0.0,0.0,2.0,3.2,2.4,7.9,10.3,2.0,0.9,0.3,2.0,3.9,17.8,.499,.499,,.499,.627,.517
9129,Carlos Boozer,2003-04,22,CLE,NBA,75,75,2592,6.5,12.5,6.5,12.4,0.0,0.1,3.0,4.0,3.2,8.7,11.9,2.1,1.0,0.8,1.9,2.8,16.1,.523,.526,.167,.524,.768,.567
9130,Bob Boozer,1965-66,28,LAL,NBA,78,,1847,7.1,14.7,7.1,14.7,,,4.4,5.6,,,10.7,1.7,,,,3.8,18.6,.484,.484,,.484,.779,.542
9131,Bob Boozer,1966-67,29,CHI,NBA,80,,2451,7.9,16.2,7.9,16.2,,,5.3,6.8,,,10.0,1.3,,,,3.1,21.1,.487,.487,,.487,.781,.549
9132,Bob Boozer,1967-68,30,CHI,NBA,77,,2988,7.5,15.2,7.5,15.2,,,5.0,6.4,,,9.1,1.5,,,,2.8,19.9,.492,.492,,.492,.768,.552
9133,Bob Boozer,1960-61,23,CIN,NBA,79,,1573,5.7,13.8,5.7,13.8,,,3.8,5.7,,,11.2,2.5,,,,4.4,15.2,.415,.415,,.415,.672,.468
9134,Bob Boozer,1968-69,31,CHI,NBA,79,,2872,8.3,17.2,8.3,17.2,,,4.9,6.1,,,7.7,2.0,,,,2.7,21.5,.481,.481,,.481,.806,.540
9135,Bob Boozer,1961-62,24,CIN,NBA,79,,2488,5.9,13.5,5.9,13.5,,,3.8,5.4,,,11.6,1.9,,,,4.0,15.7,.438,.438,,.438,.707,.492
9136,Bob Boozer,1969-70,32,SEA,NBA,82,,2549,7.0,14.2,7.0,14.2,,,3.7,4.5,,,10.1,1.6,,,,3.3,17.6,.491,.491,,.491,.822,.545
9137,Bob Boozer,1962-63,25,CIN,NBA,79,,2488,6.4,14.4,6.4,14.4,,,3.6,5.1,,,12.7,1.5,,,,4.3,16.4,.444,.444,,.444,.714,.493
9138,Bob Boozer,1970-71,33,MIL,NBA,80,,1775,5.9,13.1,5.9,13.1,,,3.0,3.7,,,8.8,2.6,,,,4.4,14.8,.450,.450,,.450,.818,.502
9139,Bob Boozer,1963-64,26,TOT,NBA,81,,2379,7.1,16.6,7.1,16.6,,,4.1,5.7,,,9.0,1.5,,,,3.5,18.3,.427,.427,,.427,.723,.479
9140,Bob Boozer,1964-65,27,NYK,NBA,80,,2139,7.1,16.2,7.1,16.2,,,4.8,6.3,,,10.2,1.8,,,,3.1,19.1,.440,.440,,.440,.768,.504
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
9141,Calvin Booth,2003-04,27,SEA,NBA,71,35,1206,4.0,8.7,4.0,8.6,0.0,0.1,2.2,2.8,2.6,5.8,8.4,0.8,0.5,3.0,1.3,4.5,10.3,.466,.469,.000,.466,.798,.521
9142,Ron Boone,1978-79,32,LAL,NBA,82,,1583,5.9,12.9,5.9,12.9,,,2.0,2.4,1.2,2.1,3.3,3.5,1.5,0.3,3.3,3.9,13.8,.455,.455,,.455,.865,.495
9143,Ron Boone,1979-80,33,TOT,NBA,81,,2392,6.1,13.8,5.8,13.0,0.3,0.8,2.6,2.9,0.8,2.6,3.4,4.7,1.5,0.0,3.0,3.5,15.1,.443,.446,.380,.453,.893,.501
9144,Ron Boone,1976-77,30,KCK,NBA,82,,3021,8.9,18.8,8.9,18.8,,,3.9,4.6,1.5,2.3,3.8,4.0,1.4,0.2,,3.1,21.7,.474,.474,,.474,.844,.521
9145,Ron Boone,1977-78,31,KCK,NBA,82,,2653,7.6,17.2,7.6,17.2,,,4.4,5.1,1.5,2.1,3.7,4.2,1.4,0.1,4.1,3.2,19.6,.443,.443,,.443,.854,.504
9146,Josh Boone,2007-08,23,NJN,NBA,70,53,1773,4.8,8.8,4.8,8.8,0.0,0.0,2.0,4.4,3.9,6.4,10.3,1.1,0.7,1.2,1.4,3.1,11.7,.548,.548,,.548,.456,.543
9147,Trevor Booker,2013-14,26,WAS,NBA,72,45,1553,5.1,9.3,5.1,9.3,0.0,0.0,1.1,1.8,3.5,5.3,8.8,1.5,1.0,1.0,1.3,3.0,11.4,.551,.554,.000,.551,.618,.563
9148,Trevor Booker,2014-15,27,UTA,NBA,79,5,1564,5.2,10.7,4.5,8.7,0.7,1.9,2.0,3.4,3.2,5.9,9.1,1.9,1.0,0.9,2.0,3.3,13.1,.487,.518,.345,.518,.581,.536
9149,Trevor Booker,2015-16,28,UTA,NBA,79,2,1632,4.2,8.6,3.9,7.7,0.3,0.9,1.6,2.3,3.7,6.3,10.0,1.9,1.3,0.9,1.8,3.7,10.2,.490,.513,.293,.505,.670,.533
9150,Devin Booker,2015-16,19,PHO,NBA,76,51,2108,6.3,14.8,4.6,9.9,1.7,4.9,3.7,4.4,0.5,2.7,3.2,3.4,0.8,0.3,2.7,3.8,17.9,.423,.464,.343,.480,.840,.535
9151,Matt Bonner,2014-15,34,SAS,NBA,72,19,935,3.6,8.9,1.8,4.0,1.8,4.9,1.2,1.4,1.1,3.3,4.4,1.8,0.4,0.5,0.4,2.5,10.2,.409,.462,.365,.509,.811,.536
9152,Matt Bonner,2004-05,24,TOR,NBA,82,0,1553,5.7,10.7,4.8,8.6,0.9,2.1,1.3,1.6,2.5,4.1,6.6,1.1,0.9,0.4,0.9,5.1,13.7,.533,.561,.424,.576,.789,.596
9153,Matt Bonner,2005-06,25,TOR,NBA,78,6,1710,4.4,9.8,2.3,4.7,2.1,5.1,1.3,1.6,1.8,4.2,6.0,1.2,1.0,0.7,0.7,4.5,12.3,.448,.478,.420,.557,.829,.582
9154,Matt Bonner,2008-09,28,SAS,NBA,81,67,1928,5.0,10.0,2.8,5.0,2.2,5.0,0.3,0.4,1.8,5.4,7.2,1.5,0.9,0.5,0.7,3.5,12.5,.496,.552,.440,.606,.739,.611
9155,Matt Bonner,2011-12,31,SAS,NBA,65,2,1326,4.2,9.5,1.3,2.7,2.9,6.8,0.4,0.6,0.8,5.0,5.8,1.7,0.4,0.6,0.4,1.8,11.6,.440,.490,.420,.590,.762,.597
9156,Matt Bonner,2013-14,33,SAS,NBA,61,0,690,3.8,8.6,1.6,3.4,2.2,5.1,0.5,0.6,0.8,5.9,6.8,1.6,0.8,0.6,0.8,2.6,10.3,.445,.470,.429,.573,.750,.582
9157,Anthony Bonner,1991-92,23,SAC,NBA,79,18,2287,4.6,10.4,4.6,10.3,0.0,0.1,2.4,3.8,3.0,4.6,7.6,2.0,1.5,0.4,2.1,3.1,11.6,.447,.448,.250,.448,.627,.484
9158,Anthony Bonner,1992-93,24,SAC,NBA,70,35,1764,4.7,10.1,4.7,10.0,0.0,0.1,2.9,4.9,3.8,5.4,9.3,2.0,1.8,0.3,2.1,3.7,12.3,.461,.467,.000,.461,.593,.498
9159,Anthony Bonner,1993-94,25,NYK,NBA,73,38,1402,4.2,7.4,4.2,7.4,0.0,0.0,1.3,2.7,3.9,5.0,8.8,2.3,2.0,0.3,2.3,4.5,9.6,.563,.563,,.563,.476,.560
9160,Walter Bond,1992-93,23,DAL,NBA,74,38,1578,5.2,12.9,5.0,11.9,0.2,1.0,2.9,3.8,1.2,3.3,4.5,2.8,1.7,0.4,2.6,5.1,13.5,.402,.421,.167,.408,.772,.462
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
9161,Manute Bol,1985-86,23,WSB,NBA,80,60,2090,2.2,4.8,2.2,4.8,0.0,0.0,0.7,1.5,2.1,6.1,8.2,0.4,0.5,6.8,1.1,4.4,5.1,.460,.462,.000,.460,.488,.472
9162,Manute Bol,1986-87,24,WSB,NBA,82,12,1552,2.4,5.4,2.4,5.3,0.0,0.0,1.0,1.6,1.9,6.4,8.4,0.3,0.5,7.0,1.4,4.4,5.8,.446,.448,.000,.446,.672,.482
9163,Manute Bol,1987-88,25,WSB,NBA,77,4,1136,2.4,5.2,2.4,5.2,0.0,0.0,0.8,1.6,2.3,6.4,8.7,0.4,0.3,6.6,1.1,5.1,5.6,.455,.457,.000,.455,.531,.472
9164,Manute Bol,1988-89,26,GSW,NBA,80,4,1769,2.6,7.0,2.2,5.1,0.4,1.9,0.8,1.3,2.4,7.0,9.4,0.5,0.2,7.0,1.6,4.6,6.4,.369,.423,.220,.398,.606,.421
9165,Manute Bol,1989-90,27,GSW,NBA,75,20,1310,1.5,4.6,1.3,3.3,0.2,1.3,0.7,1.3,0.9,6.7,7.6,1.0,0.4,6.5,1.4,5.3,4.0,.331,.388,.188,.358,.510,.383
9166,Manute Bol,1990-91,28,PHI,NBA,82,6,1522,1.5,3.9,1.5,3.5,0.0,0.3,0.6,1.0,1.6,6.7,8.3,0.5,0.4,5.8,1.5,4.4,3.7,.396,.427,.071,.399,.585,.426
9167,Manute Bol,1991-92,29,PHI,NBA,71,2,1267,1.4,3.6,1.4,3.4,0.0,0.3,0.3,0.7,1.5,4.8,6.3,0.6,0.3,5.8,1.2,3.9,3.1,.383,.412,.000,.383,.462,.394
9168,Andrew Bogut,2005-06,21,MIL,NBA,82,77,2348,5.0,9.3,5.0,9.2,0.0,0.0,1.9,3.0,2.9,5.9,8.8,2.9,0.8,1.0,1.9,4.0,11.8,.533,.536,.000,.533,.629,.555
9169,Andrew Bogut,2006-07,22,MIL,NBA,66,66,2258,5.5,10.0,5.5,9.9,0.0,0.1,1.8,3.1,2.7,6.6,9.3,3.2,0.8,0.6,2.4,3.4,12.9,.553,.556,.200,.554,.577,.566
9170,Andrew Bogut,2007-08,23,MIL,NBA,78,78,2720,6.2,12.0,6.2,12.0,0.0,0.1,2.5,4.3,3.2,6.9,10.1,2.6,0.8,1.8,2.3,3.4,14.8,.511,.515,.000,.511,.587,.532
9171,Andrew Bogut,2009-10,25,MIL,NBA,69,69,2229,7.6,14.7,7.6,14.7,0.0,0.0,2.4,3.8,3.4,8.0,11.3,2.1,0.6,2.8,2.1,3.6,17.7,.520,.521,.000,.520,.629,.540
9172,Andrew Bogut,2010-11,26,MIL,NBA,65,65,2297,5.8,11.6,5.8,11.6,0.0,0.1,1.5,3.4,3.1,8.2,11.3,2.1,0.7,2.6,2.0,3.4,13.0,.495,.497,.000,.495,.442,.496
9173,Andrew Bogut,2013-14,29,GSW,NBA,67,67,1769,4.8,7.6,4.8,7.6,0.0,0.0,0.4,1.3,3.7,10.0,13.7,2.3,1.0,2.5,2.0,4.3,10.0,.627,.627,,.627,.344,.610
9174,Andrew Bogut,2014-15,30,GSW,NBA,67,65,1583,4.5,8.1,4.5,8.1,0.0,0.0,0.5,1.0,3.2,9.1,12.3,4.1,0.9,2.6,2.4,4.3,9.6,.563,.563,,.563,.524,.565
9175,Andrew Bogut,2015-16,31,GSW,NBA,70,66,1451,4.3,6.9,4.3,6.9,0.0,0.0,0.6,1.2,3.0,9.2,12.2,4.0,0.8,2.8,2.1,5.5,9.3,.627,.626,1.000,.629,.480,.623
9176,Muggsy Bogues,1988-89,24,CHH,NBA,79,21,1755,3.7,8.6,3.6,8.3,0.0,0.3,1.4,1.8,1.1,2.3,3.4,12.7,2.3,0.1,2.5,2.9,8.7,.426,.437,.077,.427,.750,.463
9177,Muggsy Bogues,1989-90,25,CHH,NBA,81,65,2743,4.3,8.7,4.2,8.4,0.1,0.3,1.4,1.8,0.6,2.1,2.7,11.4,2.2,0.0,1.9,2.2,10.0,.491,.503,.192,.495,.791,.528
9178,Muggsy Bogues,1990-91,26,CHH,NBA,81,46,2299,3.8,8.2,3.8,8.0,0.0,0.2,1.3,1.7,0.9,2.5,3.4,10.5,2.1,0.0,1.9,2.5,8.9,.460,.471,.000,.460,.796,.497
9179,Muggsy Bogues,1991-92,27,CHH,NBA,82,69,2790,4.1,8.7,4.1,8.3,0.0,0.3,1.2,1.5,0.7,2.3,3.0,9.6,2.2,0.1,2.0,2.0,9.4,.472,.489,.074,.474,.783,.504
9180,Muggsy Bogues,1992-93,28,CHH,NBA,81,80,2833,4.2,9.3,4.1,8.9,0.1,0.3,1.8,2.1,0.6,3.1,3.8,9.0,2.0,0.1,2.0,2.3,10.3,.453,.462,.231,.458,.833,.503
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
9181,Muggsy Bogues,1993-94,29,CHH,NBA,77,77,2746,4.6,9.8,4.6,9.7,0.0,0.2,1.6,2.0,1.0,3.1,4.1,10.2,1.7,0.0,2.2,1.9,10.9,.471,.476,.167,.473,.806,.510
9182,Muggsy Bogues,1994-95,30,CHH,NBA,78,78,2629,4.8,10.0,4.7,9.6,0.1,0.4,2.2,2.5,0.7,2.8,3.5,9.2,1.4,0.0,1.8,2.1,11.8,.477,.489,.200,.481,.889,.533
9183,Muggsy Bogues,1987-88,23,WSB,NBA,79,14,1628,3.7,9.4,3.6,9.1,0.1,0.4,1.3,1.6,0.8,2.2,3.0,8.9,2.8,0.1,2.2,3.1,8.7,.390,.398,.188,.393,.784,.429
9184,Muggsy Bogues,1999-00,35,TOR,NBA,80,5,1731,3.3,7.4,2.9,6.4,0.4,1.1,1.6,1.8,0.5,2.3,2.8,6.2,1.4,0.1,1.2,2.5,8.5,.439,.456,.333,.462,.908,.517
9185,Bojan Bogdanovic,2014-15,25,BRK,NBA,78,28,1854,5.1,11.2,3.3,6.2,1.8,5.0,1.7,2.1,1.0,3.2,4.1,1.3,0.7,0.2,1.5,2.0,13.6,.453,.531,.355,.532,.821,.562
9186,Bojan Bogdanovic,2015-16,26,BRK,NBA,79,39,2115,5.5,12.7,3.3,7.0,2.2,5.8,1.9,2.2,0.6,3.7,4.3,1.7,0.5,0.1,2.0,2.0,15.1,.433,.474,.382,.519,.833,.550
9187,Keith Bogans,2005-06,25,TOT,NBA,72,31,1912,4.0,10.2,2.8,6.5,1.2,3.8,2.4,3.5,1.0,3.8,4.8,2.4,1.3,0.2,1.7,3.1,11.7,.395,.436,.325,.455,.683,.497
9188,Keith Bogans,2007-08,27,ORL,NBA,82,35,2198,3.9,9.6,1.5,2.9,2.4,6.7,1.3,1.8,0.7,3.7,4.4,1.7,1.0,0.2,0.9,2.7,11.6,.410,.520,.362,.536,.736,.559
9189,Keith Bogans,2009-10,29,SAS,NBA,79,50,1559,2.8,6.9,1.2,2.4,1.6,4.5,0.9,1.2,0.6,3.5,4.1,2.2,1.0,0.3,1.2,3.6,8.0,.403,.490,.357,.520,.740,.542
9190,Keith Bogans,2010-11,30,CHI,NBA,82,82,1461,3.1,7.6,0.8,1.7,2.2,5.8,0.5,0.8,0.5,3.2,3.6,2.5,0.9,0.2,1.0,2.8,8.8,.404,.486,.380,.550,.656,.559
9191,Keith Bogans,2012-13,32,BRK,NBA,74,23,1408,2.8,7.3,0.6,1.0,2.1,6.3,0.3,0.4,0.4,2.7,3.1,1.9,0.7,0.1,1.3,2.8,8.0,.380,.615,.343,.528,.647,.533
9192,Keith Bogans,2003-04,23,ORL,NBA,73,36,1787,3.7,9.1,2.3,5.4,1.3,3.8,1.3,2.1,2.1,4.3,6.4,2.0,0.9,0.2,1.5,2.6,10.0,.403,.434,.358,.477,.631,.499
9193,Keith Bogans,2004-05,24,CHA,NBA,74,42,1791,5.3,13.8,4.1,10.4,1.1,3.5,2.7,3.7,1.5,3.0,4.5,2.7,1.4,0.2,2.5,3.4,14.4,.381,.398,.329,.422,.727,.465
9194,Tom Boerwinkle,1969-70,24,CHI,NBA,81,,2335,5.4,11.9,5.4,11.9,,,2.3,3.5,,,15.7,3.5,,,,3.9,13.0,.449,.449,,.449,.664,.484
9195,Tom Boerwinkle,1970-71,25,CHI,NBA,82,,2370,5.4,11.2,5.4,11.2,,,2.6,3.5,,,17.2,6.0,,,,4.2,13.4,.485,.485,,.485,.724,.526
9196,Tom Boerwinkle,1971-72,26,CHI,NBA,80,,2022,3.9,8.9,3.9,8.9,,,2.1,3.2,,,16.0,5.0,,,,4.5,9.9,.438,.438,,.438,.656,.480
9197,Tom Boerwinkle,1974-75,29,CHI,NBA,80,,1175,4.0,8.3,4.0,8.3,,,2.2,2.9,3.2,8.4,11.6,8.3,0.8,1.4,,5.0,10.3,.487,.487,,.487,.768,.539
9198,Tom Boerwinkle,1975-76,30,CHI,NBA,74,,2045,4.7,9.3,4.7,9.3,,,2.1,3.1,4.6,9.3,13.9,5.0,0.8,0.9,,4.6,11.4,.500,.500,,.500,.667,.533
9199,Tom Boerwinkle,1976-77,31,CHI,NBA,82,,1070,4.5,9.2,4.5,9.2,,,1.1,2.1,3.4,7.1,10.5,6.4,0.6,0.6,,4.9,10.2,.491,.491,,.491,.540,.502
9200,Tom Boerwinkle,1968-69,23,CHI,NBA,80,,2365,4.8,12.6,4.8,12.6,,,2.2,3.4,,,13.5,2.7,,,,4.8,11.9,.383,.383,,.383,.653,.420
