
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
9862,James Anderson,2013-14,24,PHI,NBA,80,62,2309,4.8,11.2,3.0,5.7,1.8,5.5,1.2,1.7,0.9,3.8,4.7,2.3,1.2,0.4,1.7,2.4,12.6,.431,.530,.328,.511,.726,.530
9863,Greg Anderson,1987-88,23,SAS,NBA,82,45,1984,6.9,13.7,6.9,13.6,0.0,0.1,3.6,6.0,2.9,6.4,9.3,1.4,1.0,2.2,2.6,4.1,17.4,.501,.503,.200,.502,.604,.531
9864,Greg Anderson,1988-89,24,SAS,NBA,82,56,2401,6.9,13.7,6.9,13.7,0.0,0.0,3.1,6.0,3.8,6.3,10.1,0.9,1.5,1.5,2.7,3.3,16.9,.503,.505,.000,.503,.514,.516
9865,Greg Anderson,1991-92,27,DEN,NBA,82,82,2793,5.0,11.0,5.0,11.0,0.0,0.1,2.2,3.5,4.3,7.8,12.1,1.0,1.1,0.8,2.6,3.4,12.2,.456,.458,.000,.456,.623,.486
9866,Greg Anderson,1993-94,29,DET,NBA,77,47,1624,4.5,8.2,4.4,8.1,0.0,0.1,2.0,3.4,4.1,8.6,12.7,1.1,1.2,1.5,2.1,5.2,10.9,.543,.545,.333,.545,.571,.561
9867,Greg Anderson,1996-97,32,SAS,NBA,82,48,1659,2.8,5.7,2.8,5.7,0.0,0.0,1.3,2.0,3.4,6.3,9.7,0.7,1.4,1.5,1.6,4.9,7.0,.496,.498,.000,.496,.667,.531
9868,Derek Anderson,2002-03,28,POR,NBA,76,76,2556,5.0,11.7,3.4,7.1,1.6,4.7,3.3,3.8,0.7,3.0,3.7,4.6,1.3,0.2,1.8,2.0,14.9,.427,.477,.350,.496,.859,.556
9869,Derek Anderson,1999-00,25,LAC,NBA,64,58,2201,6.2,14.1,5.3,11.2,0.9,2.9,4.4,5.1,1.3,2.9,4.2,3.6,1.5,0.2,2.7,2.4,17.7,.438,.472,.309,.470,.877,.542
9870,Derek Anderson,2000-01,26,SAS,NBA,82,82,2859,5.2,12.5,3.9,9.3,1.3,3.2,4.3,5.1,0.9,3.6,4.6,3.8,1.5,0.2,2.1,2.4,16.0,.416,.422,.399,.467,.851,.542
9871,Derek Anderson,2001-02,27,POR,NBA,70,27,1860,4.8,11.8,3.1,7.4,1.6,4.4,3.4,4.0,0.9,2.7,3.7,4.2,1.3,0.2,1.7,2.2,14.7,.404,.422,.373,.473,.856,.538
9872,Alan Anderson,2013-14,31,BRK,NBA,78,26,1773,3.9,9.8,2.2,4.8,1.7,5.0,1.9,2.4,0.8,2.7,3.6,1.6,1.0,0.2,1.3,3.0,11.5,.400,.464,.339,.487,.780,.525
9873,Alan Anderson,2014-15,32,BRK,NBA,74,19,1744,4.0,9.1,2.5,4.7,1.5,4.3,1.7,2.1,0.6,3.6,4.2,1.7,1.2,0.1,1.2,3.1,11.3,.443,.530,.348,.526,.812,.563
9874,Chris Andersen,2003-04,25,DEN,NBA,71,0,1029,3.1,7.1,3.1,7.1,0.0,0.0,2.2,3.7,3.1,7.3,10.4,1.2,1.2,4.0,1.7,4.2,8.5,.443,.446,.000,.443,.589,.486
9875,Chris Andersen,2008-09,30,DEN,NBA,71,1,1460,3.9,7.2,3.9,7.0,0.0,0.2,3.2,4.5,4.0,6.9,10.9,0.8,1.0,4.3,1.7,4.3,11.1,.548,.560,.200,.551,.718,.608
9876,Chris Andersen,2009-10,31,DEN,NBA,76,0,1695,3.0,5.3,3.0,5.3,0.0,0.1,3.5,5.0,3.1,7.1,10.3,0.7,0.9,3.0,1.3,3.6,9.5,.566,.573,.000,.566,.695,.631
9877,Chris Andersen,2013-14,35,MIA,NBA,72,0,1396,4.6,7.1,4.5,6.8,0.1,0.3,3.1,4.4,3.3,6.4,9.8,0.5,0.8,2.5,1.4,4.2,12.3,.644,.662,.250,.649,.710,.683
9878,Chris Andersen,2014-15,36,MIA,NBA,60,20,1132,3.8,6.6,3.7,6.2,0.1,0.4,2.4,3.6,2.4,7.1,9.5,1.4,0.8,1.9,1.3,2.8,10.2,.580,.598,.308,.589,.667,.622
9879,Lou Amundson,2008-09,26,PHO,NBA,76,0,1044,4.6,8.6,4.6,8.6,0.0,0.0,1.8,4.1,4.4,4.9,9.3,1.0,1.1,2.2,1.9,5.3,11.1,.536,.538,.000,.536,.442,.530
9880,Lou Amundson,2009-10,27,PHO,NBA,79,0,1168,4.7,8.5,4.7,8.5,0.0,0.0,2.1,3.8,3.9,6.7,10.7,1.0,0.7,2.3,1.8,5.2,11.4,.551,.553,.000,.551,.545,.562
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
9881,Lou Amundson,2011-12,29,IND,NBA,60,0,753,4.3,9.9,4.3,9.9,0.0,0.0,1.7,3.9,4.5,6.1,10.6,0.7,1.3,2.1,2.2,6.0,10.2,.430,.430,,.430,.427,.438
9882,Al-Farouq Aminu,2013-14,23,NOP,NBA,80,65,2045,4.1,8.7,3.9,7.9,0.2,0.8,1.6,2.4,2.3,6.5,8.7,2.0,1.4,0.7,1.5,2.6,10.1,.474,.496,.271,.487,.664,.516
9883,Al-Farouq Aminu,2014-15,24,DAL,NBA,74,3,1366,3.9,9.4,3.0,6.1,0.9,3.3,2.2,3.1,3.0,6.0,9.0,1.6,1.8,1.6,1.4,3.6,10.9,.412,.485,.274,.459,.712,.504
9884,Al-Farouq Aminu,2015-16,25,POR,NBA,82,82,2341,4.6,11.1,2.7,5.7,1.9,5.4,1.8,2.4,1.5,6.2,7.7,2.1,1.1,0.8,1.8,2.6,12.9,.416,.468,.361,.503,.737,.533
9885,Al-Farouq Aminu,2010-11,20,LAC,NBA,81,14,1452,4.0,10.1,2.9,6.5,1.1,3.5,2.3,3.0,1.9,4.8,6.6,1.5,1.5,0.6,2.6,3.0,11.3,.394,.437,.315,.450,.773,.499
9886,Al-Farouq Aminu,2011-12,21,NOH,NBA,66,21,1477,3.7,8.9,3.3,7.8,0.3,1.1,2.1,2.8,2.3,5.2,7.5,1.6,1.4,0.8,2.2,3.3,9.7,.411,.431,.277,.429,.754,.481
9887,Al-Farouq Aminu,2012-13,22,NOH,NBA,76,71,2066,3.9,8.3,3.9,7.9,0.1,0.3,1.8,2.4,2.4,7.8,10.2,1.8,1.6,0.9,2.0,2.7,9.7,.475,.486,.211,.479,.737,.519
9888,John Amaechi,1999-00,29,ORL,NBA,80,53,1684,6.5,15.0,6.5,14.8,0.0,0.1,4.8,6.2,1.3,4.4,5.7,2.0,0.7,0.8,3.0,3.4,17.9,.437,.439,.167,.438,.766,.505
9889,John Amaechi,2000-01,30,ORL,NBA,82,36,1710,5.0,12.5,5.0,12.3,0.0,0.1,3.7,5.9,1.6,4.0,5.6,1.6,0.6,0.6,2.6,3.7,13.7,.400,.405,.000,.400,.631,.455
9890,Rafer Alston,2006-07,30,HOU,NBA,82,82,3040,4.5,12.1,2.3,5.8,2.3,6.3,1.5,2.1,0.3,3.0,3.3,5.3,1.5,0.1,2.0,2.3,12.9,.375,.389,.363,.470,.734,.496
9891,Rafer Alston,2007-08,31,HOU,NBA,74,74,2526,5.2,13.2,3.1,7.4,2.0,5.8,1.4,2.0,0.4,3.3,3.7,5.6,1.4,0.3,2.3,2.0,13.8,.394,.427,.351,.471,.715,.492
9892,Rafer Alston,2008-09,32,TOT,NBA,77,76,2447,4.6,12.1,3.0,7.2,1.6,4.9,2.3,3.1,0.5,2.9,3.3,6.0,1.6,0.1,2.1,2.0,13.2,.385,.417,.338,.454,.750,.494
9893,Rafer Alston,2003-04,27,MIA,NBA,82,28,2581,4.0,10.7,1.8,4.6,2.2,6.1,1.4,1.9,0.4,2.8,3.2,5.2,1.6,0.3,1.8,3.0,11.7,.376,.382,.371,.481,.769,.509
9894,Rafer Alston,2004-05,28,TOR,NBA,80,78,2717,5.3,12.9,3.5,7.8,1.8,5.2,2.5,3.4,0.6,3.1,3.7,6.8,1.6,0.1,2.3,2.8,15.1,.414,.451,.357,.485,.740,.522
9895,Rafer Alston,2005-06,29,HOU,NBA,63,63,2431,4.1,10.9,2.6,6.3,1.5,4.6,1.5,2.1,0.5,3.2,3.8,6.3,1.5,0.2,2.3,2.9,11.3,.379,.418,.327,.449,.692,.475
9896,Derrick Alston,1995-96,23,PHI,NBA,73,41,1614,4.4,8.6,4.4,8.6,0.0,0.1,1.2,2.5,2.8,3.9,6.7,1.4,1.2,1.2,1.3,4.3,10.1,.512,.513,.333,.513,.491,.518
9897,Tony Allen,2011-12,30,MEM,NBA,58,57,1525,5.0,10.6,4.8,10.0,0.2,0.6,3.3,4.1,2.3,3.2,5.5,1.9,2.5,0.8,2.2,3.4,13.4,.469,.479,.308,.478,.800,.541
9898,Tony Allen,2012-13,31,MEM,NBA,79,79,2109,4.8,10.9,4.8,10.5,0.1,0.4,2.3,3.2,2.1,4.1,6.2,1.7,2.0,0.8,1.6,3.6,12.0,.445,.458,.125,.447,.717,.489
9899,Tony Allen,2014-15,33,MEM,NBA,63,41,1648,4.9,9.9,4.7,9.3,0.2,0.6,1.7,2.8,2.3,3.9,6.1,1.9,2.8,0.7,1.9,3.6,11.8,.495,.505,.345,.505,.627,.528
9900,Tony Allen,2015-16,34,MEM,NBA,64,57,1620,4.8,10.4,4.4,9.5,0.3,0.9,2.0,3.1,2.3,4.3,6.6,1.6,2.4,0.4,1.7,3.9,11.9,.458,.468,.357,.474,.652,.505
