
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3801,Reggie Miller*,1999-00,34,IND,NBA,81,81,2987,5.6,12.5,3.6,7.7,2.0,4.9,4.5,4.9,0.6,2.3,2.9,2.3,1.0,0.3,1.6,1.5,17.7,.448,.473,.408,.527,.919,.603
3802,Reggie Miller*,2000-01,35,IND,NBA,81,81,3181,5.9,13.3,3.9,8.1,1.9,5.3,3.7,3.9,0.4,2.8,3.2,2.9,0.9,0.2,1.5,1.8,17.3,.440,.487,.366,.512,.928,.574
3803,Reggie Miller*,2001-02,36,IND,NBA,79,79,2889,5.2,11.4,2.9,5.9,2.2,5.5,3.7,4.0,0.3,2.4,2.7,3.2,1.1,0.1,1.5,1.8,16.2,.453,.498,.406,.552,.911,.617
3804,Reggie Miller*,2002-03,37,IND,NBA,70,70,2117,4.8,10.8,2.9,5.4,1.9,5.4,3.5,3.9,0.4,2.6,2.9,2.9,1.1,0.1,1.1,1.5,15.0,.441,.527,.355,.530,.900,.597
3805,Reggie Miller*,2003-04,38,IND,NBA,80,80,2254,4.2,9.5,2.0,4.2,2.1,5.3,2.3,2.6,0.3,2.7,3.0,4.0,1.0,0.2,1.1,1.5,12.8,.438,.485,.401,.551,.885,.600
3806,Reggie Miller*,2004-05,39,IND,NBA,66,66,2105,5.4,12.3,3.7,7.2,1.6,5.1,4.3,4.6,0.3,2.4,2.7,2.5,0.9,0.1,1.3,1.9,16.7,.437,.518,.322,.503,.933,.582
3807,Oliver Miller,1995-96,25,TOR,NBA,76,72,2516,6.0,11.4,6.0,11.2,0.0,0.2,2.1,3.2,2.5,5.5,8.0,3.1,1.5,2.0,2.9,4.0,14.1,.526,.533,.000,.526,.661,.550
3808,Mike Miller,2000-01,20,ORL,NBA,82,62,2390,5.5,12.7,3.3,7.2,2.2,5.5,1.4,1.9,1.0,3.9,4.9,2.1,0.8,0.3,1.5,3.0,14.7,.436,.457,.407,.523,.711,.541
3809,Mike Miller,2001-02,21,ORL,NBA,63,53,2123,6.0,13.6,4.0,8.5,2.0,5.1,2.3,3.1,0.8,3.8,4.6,3.4,0.8,0.4,1.8,2.5,16.2,.438,.471,.383,.510,.762,.542
3810,Mike Miller,2002-03,22,TOT,NBA,65,52,2186,6.1,14.1,4.3,9.2,1.8,4.9,2.6,3.1,0.8,4.9,5.6,2.8,0.7,0.3,2.1,2.8,16.6,.434,.472,.363,.498,.839,.537
3811,Mike Miller,2004-05,24,MEM,NBA,76,51,2278,6.1,12.1,3.9,7.0,2.2,5.1,1.7,2.4,0.6,4.2,4.7,3.5,0.9,0.4,2.0,3.1,16.2,.505,.558,.433,.597,.720,.614
3812,Mike Miller,2005-06,25,MEM,NBA,74,9,2268,5.6,12.1,3.4,6.7,2.2,5.4,2.7,3.3,0.7,5.6,6.3,3.2,0.8,0.4,2.2,2.7,16.1,.466,.513,.407,.557,.800,.595
3813,Mike Miller,2006-07,26,MEM,NBA,70,69,2740,6.1,13.3,3.5,6.7,2.7,6.5,2.1,2.7,0.7,4.3,5.0,3.9,0.7,0.2,2.4,1.8,17.0,.460,.514,.406,.560,.793,.588
3814,Mike Miller,2007-08,27,MEM,NBA,70,70,2474,6.0,12.0,3.8,6.8,2.3,5.2,2.4,3.1,0.7,6.1,6.8,3.5,0.5,0.2,2.6,2.1,16.7,.502,.557,.432,.596,.774,.625
3815,Mike Miller,2008-09,28,MIN,NBA,73,47,2356,4.0,8.4,2.7,4.9,1.3,3.4,1.7,2.3,1.1,6.3,7.4,5.0,0.5,0.5,2.2,2.1,11.0,.482,.554,.378,.559,.732,.588
3816,Mike Miller,2013-14,33,MEM,NBA,82,4,1707,4.5,9.3,2.2,4.4,2.3,4.9,1.0,1.2,0.6,3.7,4.4,2.7,0.5,0.1,1.6,2.0,12.2,.481,.505,.459,.602,.821,.619
3817,Eddie Miller,1952-53,21,TOT,NBA,70,,2018,4.9,13.9,4.9,13.9,,,3.3,5.1,,,11.9,2.1,,,,4.5,13.1,.350,.350,,.350,.652,.404
3818,Eddie Miller,1953-54,22,BLB,NBA,72,,1657,5.3,13.0,5.3,13.0,,,5.0,6.9,,,11.7,2.1,,,,4.2,15.6,.407,.407,,.407,.729,.486
3819,Brad Miller,2001-02,25,TOT,NBA,76,75,2263,5.8,11.7,5.8,11.5,0.0,0.1,4.7,6.1,4.0,5.9,9.9,2.4,1.2,0.7,1.8,3.9,16.4,.499,.500,.429,.501,.775,.572
3820,Brad Miller,2002-03,26,IND,NBA,73,72,2270,5.2,10.6,5.1,10.3,0.1,0.3,4.6,5.7,2.9,6.6,9.6,3.1,1.0,0.7,1.9,3.2,15.1,.493,.498,.313,.497,.818,.579
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3821,Brad Miller,2003-04,27,SAC,NBA,72,53,2621,5.1,10.0,5.0,9.5,0.2,0.5,3.5,4.5,2.6,7.6,10.2,4.3,0.9,1.2,2.0,3.4,13.9,.510,.521,.316,.518,.778,.579
3822,Brad Miller,2004-05,28,SAC,NBA,56,56,2089,5.5,10.5,5.4,10.2,0.1,0.3,4.0,4.9,2.4,6.6,9.0,3.8,1.2,1.2,1.4,3.1,15.1,.524,.532,.263,.528,.812,.596
3823,Brad Miller,2005-06,29,SAC,NBA,79,79,2923,5.3,10.8,4.9,9.7,0.4,1.1,3.4,4.2,1.5,6.1,7.6,4.6,0.8,0.8,2.2,2.9,14.6,.495,.507,.386,.514,.828,.576
3824,Brad Miller,2007-08,31,SAC,NBA,72,72,2513,4.8,10.4,4.4,9.1,0.4,1.3,3.8,4.4,2.4,7.4,9.8,3.8,1.0,1.1,2.3,3.5,13.8,.463,.484,.311,.482,.848,.558
3825,Brad Miller,2008-09,32,TOT,NBA,70,43,2100,5.0,10.5,4.6,9.6,0.4,1.0,3.8,4.7,2.6,6.8,9.3,4.0,0.9,0.6,2.2,3.8,14.2,.476,.482,.411,.494,.824,.566
3826,Brad Miller,2009-10,33,CHI,NBA,82,37,1950,4.6,10.7,3.9,8.3,0.7,2.4,3.4,4.1,1.5,5.8,7.4,2.8,0.8,0.5,2.0,3.5,13.3,.430,.474,.280,.462,.827,.530
3827,Andre Miller,1999-00,23,CLE,NBA,82,36,2093,5.8,13.0,5.7,12.1,0.2,0.8,3.9,5.0,1.5,3.4,4.8,8.2,1.4,0.3,2.9,3.3,15.7,.449,.466,.204,.456,.774,.517
3828,Andre Miller,2000-01,24,CLE,NBA,82,82,2848,5.7,12.6,5.5,11.8,0.2,0.8,4.7,5.7,1.2,3.4,4.6,8.3,1.5,0.4,3.3,2.9,16.4,.452,.465,.266,.461,.833,.541
3829,Andre Miller,2001-02,25,CLE,NBA,81,81,3023,5.6,12.4,5.4,11.4,0.3,1.0,4.3,5.3,1.3,3.2,4.5,10.5,1.5,0.4,2.9,2.7,15.9,.454,.472,.253,.464,.817,.538
3830,Andre Miller,2002-03,26,LAC,NBA,80,80,2913,4.7,11.5,4.4,10.1,0.3,1.3,3.8,4.8,1.0,2.9,3.9,6.6,1.2,0.1,2.5,2.5,13.4,.406,.432,.213,.419,.795,.495
