
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
1401,Joe Strawder,1967-68,27,DET,NBA,73,,2029,3.7,8.1,3.7,8.1,,,2.5,3.8,,,12.2,1.5,,,,5.5,9.8,.452,.452,,.452,.647,.500
1402,Amar'e Stoudemire,2002-03,20,PHO,NBA,82,71,2570,5.5,11.6,5.5,11.5,0.0,0.1,4.5,6.8,3.5,6.6,10.1,1.1,0.9,1.2,2.6,3.8,15.5,.472,.476,.200,.473,.661,.530
1403,Amar'e Stoudemire,2003-04,21,PHO,NBA,55,53,2025,7.3,15.4,7.3,15.3,0.0,0.1,5.5,7.7,2.8,6.0,8.8,1.4,1.1,1.6,3.1,3.3,20.1,.475,.477,.200,.476,.713,.536
1404,Amar'e Stoudemire,2004-05,22,PHO,NBA,80,80,2889,9.3,16.6,9.3,16.4,0.0,0.2,7.3,9.9,2.7,6.2,8.9,1.6,1.0,1.6,2.4,3.5,25.9,.559,.564,.188,.560,.733,.617
1405,Amar'e Stoudemire,2006-07,24,PHO,NBA,82,78,2689,8.1,14.1,8.1,14.1,0.0,0.0,6.1,7.8,3.0,7.6,10.5,1.1,1.0,1.5,3.1,3.9,22.4,.575,.577,.000,.575,.781,.637
1406,Amar'e Stoudemire,2007-08,25,PHO,NBA,79,79,2677,9.6,16.3,9.5,15.9,0.1,0.4,7.5,9.3,2.4,7.3,9.7,1.6,0.9,2.2,2.3,4.0,26.7,.590,.601,.161,.592,.805,.656
1407,Amar'e Stoudemire,2009-10,27,PHO,NBA,82,82,2838,8.9,16.0,8.9,16.0,0.0,0.1,6.2,8.0,2.9,6.4,9.3,1.0,0.7,1.1,2.7,3.6,24.1,.557,.559,.167,.557,.771,.615
1408,Amar'e Stoudemire,2010-11,28,NYK,NBA,78,78,2870,9.3,18.6,9.2,18.3,0.1,0.3,5.9,7.5,2.5,5.5,8.0,2.5,0.9,1.9,3.1,3.4,24.7,.502,.503,.435,.505,.792,.565
1409,Amar'e Stoudemire,2013-14,31,NYK,NBA,65,21,1466,7.6,13.7,7.6,13.7,0.0,0.0,3.7,5.0,2.8,5.1,7.9,0.8,0.6,0.9,2.2,3.9,19.0,.557,.557,,.557,.739,.596
1410,Amar'e Stoudemire,2014-15,32,TOT,NBA,59,15,1245,7.9,14.2,7.9,14.1,0.0,0.1,3.9,5.4,3.2,6.3,9.5,1.3,0.8,1.1,2.3,4.7,19.7,.557,.562,.000,.557,.720,.595
1411,Damon Stoudamire,1995-96,22,TOR,NBA,70,70,2865,6.0,14.2,4.4,10.0,1.7,4.2,3.0,3.7,0.7,2.8,3.5,8.2,1.2,0.2,3.4,2.1,16.7,.426,.439,.395,.485,.797,.528
1412,Damon Stoudamire,1996-97,23,TOR,NBA,81,81,3311,6.1,15.3,4.2,9.9,1.9,5.4,3.6,4.4,0.9,2.7,3.6,7.7,1.3,0.1,3.1,1.8,17.8,.401,.426,.355,.463,.823,.516
1413,Damon Stoudamire,1997-98,24,TOT,NBA,71,71,2839,5.7,13.8,4.5,10.0,1.2,3.9,3.0,3.6,1.1,2.7,3.8,7.4,1.4,0.1,2.8,1.9,15.5,.411,.454,.299,.452,.829,.503
1414,Damon Stoudamire,1998-99,25,POR,NBA,50,50,1673,5.4,13.5,4.4,10.5,0.9,3.1,1.9,2.6,0.9,2.7,3.6,6.7,1.1,0.1,2.4,1.7,13.6,.396,.421,.310,.431,.730,.462
1415,Damon Stoudamire,1999-00,26,POR,NBA,78,78,2372,5.9,13.6,4.6,10.4,1.2,3.2,1.9,2.2,0.9,2.8,3.7,6.1,1.2,0.0,2.3,2.6,14.8,.432,.449,.377,.477,.841,.508
1416,Damon Stoudamire,2000-01,27,POR,NBA,82,82,2655,5.5,12.7,4.4,9.7,1.1,3.0,2.3,2.8,0.9,3.2,4.1,6.3,1.4,0.1,2.6,2.7,14.5,.434,.453,.374,.478,.831,.519
1417,Damon Stoudamire,2001-02,28,POR,NBA,75,71,2796,4.8,11.8,3.4,8.0,1.3,3.8,2.2,2.5,1.0,2.8,3.8,6.3,0.9,0.1,1.9,2.0,13.1,.402,.425,.353,.459,.888,.506
1418,Damon Stoudamire,2003-04,30,POR,NBA,82,82,3118,4.7,11.8,2.9,6.8,1.8,4.9,1.5,1.7,0.6,3.0,3.6,5.8,1.1,0.1,2.1,2.0,12.7,.401,.426,.365,.477,.876,.508
1419,Damon Stoudamire,2004-05,31,POR,NBA,81,70,2762,6.0,15.2,3.6,8.8,2.4,6.4,2.4,2.6,0.7,3.3,4.0,6.0,1.1,0.0,2.1,2.1,16.6,.392,.409,.369,.470,.915,.510
1420,Maurice Stokes*,1955-56,22,ROC,NBA,67,,2323,6.2,17.6,6.2,17.6,,,4.9,6.9,,,17.0,5.1,,,,4.3,17.4,.354,.354,,.354,.714,.422
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
1421,Maurice Stokes*,1956-57,23,ROC,NBA,72,,2761,5.7,16.3,5.7,16.3,,,3.3,5.0,,,16.4,4.3,,,,3.7,14.7,.347,.347,,.347,.665,.396
1422,Maurice Stokes*,1957-58,24,CIN,NBA,63,,2460,6.1,17.3,6.1,17.3,,,3.5,4.9,,,16.7,5.9,,,,3.3,15.6,.351,.351,,.351,.715,.402
1423,Peja Stojakovic,1998-99,21,SAC,NBA,48,1,1025,5.0,13.1,3.0,6.8,2.0,6.3,2.2,2.6,1.5,3.5,5.0,2.5,1.4,0.2,1.9,1.5,14.1,.378,.431,.320,.454,.851,.496
1424,Peja Stojakovic,1999-00,22,SAC,NBA,74,11,1749,6.6,14.8,4.5,9.3,2.1,5.5,2.8,3.1,1.5,4.2,5.7,2.2,1.1,0.1,1.8,2.0,18.1,.448,.491,.375,.517,.882,.559
1425,Peja Stojakovic,2000-01,23,SAC,NBA,75,75,2905,6.9,14.7,5.1,10.3,1.8,4.5,3.3,3.9,1.2,4.2,5.4,2.0,1.1,0.2,1.8,1.8,18.9,.470,.501,.400,.531,.856,.576
1426,Peja Stojakovic,2001-02,24,SAC,NBA,71,71,2649,7.4,15.4,5.7,11.1,1.8,4.2,3.8,4.4,1.0,4.1,5.1,2.4,1.1,0.2,1.9,1.6,20.5,.484,.510,.416,.541,.876,.592
