
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3701,Paul Mokeski,1984-85,28,MIL,NBA,79,6,1586,4.7,9.7,4.7,9.7,0.0,0.0,1.8,2.6,2.4,6.9,9.3,2.2,0.6,0.8,1.9,6.0,11.1,.478,.480,.000,.478,.698,.511
3702,Paul Mokeski,1988-89,32,MIL,NBA,74,0,690,3.1,8.6,2.7,7.2,0.4,1.4,2.1,2.7,3.3,6.5,9.8,1.9,1.5,1.1,1.8,8.0,8.6,.360,.377,.269,.381,.784,.443
3703,Nazr Mohammed,2001-02,24,ATL,NBA,82,73,2168,5.5,11.8,5.5,11.8,0.0,0.0,2.3,3.7,4.0,6.8,10.8,0.5,1.0,1.0,2.0,4.2,13.2,.461,.462,.000,.461,.617,.490
3704,Nazr Mohammed,2003-04,26,TOT,NBA,80,24,1611,5.5,10.5,5.5,10.5,0.0,0.0,2.2,3.8,4.0,6.6,10.6,0.8,1.2,1.2,2.1,4.4,13.2,.521,.521,,.521,.592,.542
3705,Nazr Mohammed,2004-05,27,TOT,NBA,77,59,1933,5.4,11.2,5.4,11.2,0.0,0.0,2.8,4.2,4.6,6.3,10.9,0.6,1.1,1.6,2.0,4.4,13.6,.480,.481,.000,.480,.674,.521
3706,Nazr Mohammed,2005-06,28,SAS,NBA,80,30,1389,4.9,9.8,4.9,9.8,0.0,0.0,2.9,3.7,4.2,6.6,10.8,1.0,0.5,1.3,2.4,5.7,12.8,.504,.504,,.504,.785,.560
3707,Nazr Mohammed,2007-08,30,TOT,NBA,82,29,1650,5.9,11.5,5.9,11.5,0.0,0.0,2.1,3.6,4.2,6.5,10.8,1.6,1.0,1.3,2.2,5.0,13.9,.515,.516,.000,.515,.583,.533
3708,Nazr Mohammed,2010-11,33,TOT,NBA,75,37,1280,6.6,12.6,6.6,12.6,0.0,0.0,1.9,3.2,3.9,6.4,10.4,0.6,0.8,1.6,2.0,5.2,15.0,.522,.523,.000,.522,.598,.538
3709,Nazr Mohammed,2011-12,34,OKC,NBA,63,1,692,4.1,8.8,4.1,8.7,0.0,0.1,0.7,1.2,3.1,5.8,8.8,0.7,1.0,1.9,1.4,5.3,8.9,.467,.470,.000,.467,.565,.477
3710,Nazr Mohammed,2013-14,36,CHI,NBA,80,1,562,3.5,8.1,3.5,8.1,0.0,0.0,1.0,1.9,4.2,7.0,11.2,1.3,0.9,1.9,2.4,4.9,7.9,.429,.429,,.429,.533,.445
3711,Cuttino Mobley,1998-99,23,HOU,NBA,49,37,1456,4.3,10.0,2.9,6.4,1.3,3.7,2.2,2.7,0.5,2.2,2.7,3.0,1.1,0.6,2.0,2.4,12.0,.425,.463,.358,.490,.818,.537
3712,Cuttino Mobley,1999-00,24,HOU,NBA,81,8,2496,6.3,14.7,4.8,10.4,1.5,4.2,4.3,5.1,0.9,3.3,4.2,3.0,1.3,0.5,2.7,2.5,18.4,.430,.460,.356,.481,.847,.545
