
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
8501,Tom Chambers,1986-87,27,SEA,NBA,82,82,3018,7.9,17.2,7.2,15.5,0.6,1.7,6.4,7.5,1.9,4.6,6.5,2.9,1.0,0.6,3.2,3.7,22.8,.456,.466,.372,.475,.849,.554
8502,Tom Chambers,1987-88,28,SEA,NBA,82,82,2680,8.2,18.3,7.8,16.9,0.4,1.5,5.6,7.0,1.8,4.8,6.6,2.8,1.2,0.7,2.8,4.0,22.5,.448,.461,.303,.460,.807,.526
8503,Tom Chambers,1988-89,29,PHO,NBA,81,81,3002,9.3,19.7,8.9,18.7,0.3,1.0,6.1,7.2,1.7,6.5,8.2,2.8,1.0,0.7,2.8,3.2,25.0,.471,.479,.326,.480,.851,.547
8504,Tom Chambers,1981-82,22,SDC,NBA,81,58,2682,7.4,14.2,7.4,14.1,0.0,0.0,3.8,6.1,2.8,4.7,7.5,2.0,0.8,0.6,3.0,4.6,18.7,.525,.526,.000,.525,.620,.553
8505,Tom Chambers,1989-90,30,PHO,NBA,81,81,3046,9.6,19.1,9.3,18.1,0.3,1.0,6.6,7.6,1.4,5.3,6.7,2.2,1.0,0.6,2.6,3.1,26.0,.501,.513,.279,.508,.861,.579
8506,Tom Chambers,1982-83,23,SDC,NBA,79,79,2665,7.0,14.8,7.0,14.7,0.0,0.1,4.8,6.6,2.9,4.1,7.0,2.6,1.1,0.8,3.2,4.5,18.8,.472,.476,.000,.472,.723,.529
8507,Tom Chambers,1990-91,31,PHO,NBA,76,75,2475,8.1,18.5,7.8,17.4,0.3,1.1,5.5,6.7,1.5,5.6,7.1,2.8,0.9,0.8,2.6,3.4,22.0,.437,.447,.274,.445,.826,.513
8508,Tom Chambers,1983-84,24,SEA,NBA,82,44,2570,7.8,15.5,7.8,15.4,0.0,0.2,5.3,6.6,3.1,4.4,7.5,1.9,0.7,0.7,2.7,4.3,20.8,.499,.505,.000,.499,.800,.563
8509,Tom Chambers,1992-93,33,PHO,NBA,73,0,1723,6.7,15.0,6.5,14.4,0.2,0.6,5.0,6.0,2.0,5.2,7.2,2.1,0.9,0.5,1.9,4.4,18.6,.447,.449,.393,.455,.837,.529
8510,Jerry Chambers,1966-67,23,LAL,NBA,69,,1015,7.9,17.6,7.9,17.6,,,2.4,3.3,,,7.4,1.6,,,,5.1,18.3,.452,.452,,.452,.731,.481
8511,Jerry Chambers,1969-70,26,PHO,NBA,79,,1139,8.9,20.8,8.9,20.8,,,2.9,4.0,,,6.9,1.7,,,,5.1,20.8,.430,.430,,.430,.728,.461
8512,Wilt Chamberlain*,1965-66,29,PHI,NBA,79,,3737,10.3,19.2,10.3,19.2,,,4.8,9.4,,,18.7,4.0,,,,1.6,25.5,.540,.540,,.540,.513,.547
8513,Wilt Chamberlain*,1966-67,30,PHI,NBA,81,,3682,7.7,11.2,7.7,11.2,,,3.8,8.6,,,19.1,6.2,,,,1.4,19.1,.683,.683,,.683,.441,.637
8514,Wilt Chamberlain*,1959-60,23,PHW,NBA,72,,3338,11.5,24.9,11.5,24.9,,,6.2,10.7,,,20.9,1.8,,,,1.6,29.2,.461,.461,,.461,.582,.493
8515,Wilt Chamberlain*,1967-68,31,PHI,NBA,82,,3836,7.7,12.9,7.7,12.9,,,3.3,8.7,,,18.3,6.6,,,,1.5,18.7,.595,.595,,.595,.380,.557
8516,Wilt Chamberlain*,1960-61,24,PHW,NBA,79,,3773,11.9,23.4,11.9,23.4,,,5.1,10.1,,,20.5,1.4,,,,1.2,28.9,.509,.509,,.509,.504,.519
8517,Wilt Chamberlain*,1968-69,32,LAL,NBA,81,,3669,6.3,10.8,6.3,10.8,,,3.7,8.4,,,16.8,3.6,,,,1.4,16.3,.583,.583,,.583,.446,.564
8518,Wilt Chamberlain*,1961-62,25,PHW,NBA,80,,3882,14.8,29.3,14.8,29.3,,,7.7,12.6,,,19.0,1.8,,,,1.1,37.4,.506,.506,,.506,.613,.536
8519,Wilt Chamberlain*,1970-71,34,LAL,NBA,82,,3630,6.6,12.2,6.6,12.2,,,3.6,6.6,,,14.8,3.5,,,,1.7,16.8,.545,.545,,.545,.538,.558
8520,Wilt Chamberlain*,1962-63,26,SFW,NBA,80,,3806,13.8,26.2,13.8,26.2,,,6.2,10.5,,,18.4,2.6,,,,1.3,33.9,.528,.528,,.528,.593,.550
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
8521,Wilt Chamberlain*,1971-72,35,LAL,NBA,82,,3469,5.1,7.9,5.1,7.9,,,2.3,5.4,,,16.3,3.4,,,,2.0,12.6,.649,.649,,.649,.422,.610
8522,Wilt Chamberlain*,1963-64,27,SFW,NBA,80,,3689,11.7,22.4,11.7,22.4,,,5.3,9.9,,,17.4,3.9,,,,1.8,28.8,.524,.524,,.524,.531,.537
8523,Wilt Chamberlain*,1972-73,36,LAL,NBA,82,,3542,4.3,6.0,4.3,6.0,,,2.4,4.6,,,15.5,3.7,,,,1.9,11.0,.727,.727,,.727,.510,.689
8524,Wilt Chamberlain*,1964-65,28,TOT,NBA,73,,3301,11.6,22.7,11.6,22.7,,,4.4,9.6,,,18.2,2.7,,,,1.6,27.6,.510,.510,,.510,.464,.513
8525,Mario Chalmers,2013-14,27,MIA,NBA,73,73,2178,4.2,9.3,2.8,5.5,1.4,3.7,2.0,2.7,0.7,2.9,3.5,5.9,2.0,0.3,2.7,3.5,11.8,.454,.500,.385,.531,.742,.567
8526,Mario Chalmers,2014-15,28,MIA,NBA,80,37,2368,4.1,10.1,2.9,6.3,1.1,3.8,3.1,4.0,0.4,2.8,3.1,4.7,1.9,0.2,2.6,3.8,12.4,.403,.467,.294,.458,.774,.521
8527,Mario Chalmers,2015-16,29,TOT,NBA,61,7,1373,4.8,11.6,3.6,7.7,1.2,3.9,5.7,6.9,0.6,3.5,4.1,6.0,2.3,0.3,2.9,4.7,16.5,.410,.461,.309,.462,.832,.561
8528,Mario Chalmers,2008-09,22,MIA,NBA,82,82,2626,3.8,9.1,2.2,4.8,1.6,4.3,2.0,2.6,0.5,2.6,3.1,5.5,2.2,0.1,2.3,3.3,11.2,.420,.467,.367,.506,.767,.548
8529,Mario Chalmers,2009-10,23,MIA,NBA,73,22,1807,3.6,9.0,2.1,4.3,1.5,4.7,1.6,2.2,0.5,2.2,2.7,4.9,1.8,0.2,2.5,3.5,10.4,.401,.491,.318,.483,.745,.519
