
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
1701,J.R. Smith,2010-11,25,DEN,NBA,79,6,1968,6.2,14.3,4.0,8.5,2.3,5.8,3.0,4.0,0.8,5.1,5.9,3.2,1.7,0.3,1.8,3.2,17.7,.435,.466,.390,.514,.738,.550
1702,J.R. Smith,2012-13,27,NYK,NBA,80,0,2678,7.1,16.8,5.0,10.9,2.1,5.9,3.2,4.2,0.9,4.9,5.7,2.9,1.3,0.3,1.8,3.0,19.4,.422,.458,.356,.484,.762,.522
1703,J.R. Smith,2013-14,28,NYK,NBA,74,37,2421,5.9,14.2,3.1,7.1,2.8,7.1,1.3,2.1,0.5,3.9,4.4,3.3,1.0,0.3,1.6,2.9,15.9,.415,.436,.394,.514,.652,.527
1704,J.R. Smith,2014-15,29,TOT,NBA,70,51,2080,5.5,13.1,2.6,5.7,2.8,7.4,0.9,1.2,0.5,3.3,3.8,3.4,1.4,0.4,1.7,2.8,14.7,.417,.462,.383,.525,.750,.538
1705,J.R. Smith,2015-16,30,CLE,NBA,77,77,2362,5.4,13.0,2.3,5.2,3.1,7.8,0.7,1.1,0.7,2.7,3.3,2.0,1.2,0.3,0.9,3.1,14.6,.415,.438,.400,.535,.634,.542
1706,Ish Smith,2013-14,25,PHO,NBA,70,1,1006,4.3,10.1,4.2,9.2,0.0,0.8,0.8,1.4,1.1,3.5,4.6,6.4,1.8,0.5,2.3,2.4,9.3,.423,.457,.043,.425,.564,.438
1707,Ish Smith,2015-16,27,TOT,NBA,77,53,2239,6.4,15.5,5.5,12.8,0.9,2.7,2.0,2.8,0.7,4.2,4.9,8.1,1.4,0.4,2.8,2.1,15.6,.411,.428,.329,.440,.693,.465
1708,Greg Smith,1968-69,22,MIL,NBA,79,,2207,4.5,10.0,4.5,10.0,,,1.5,2.5,,,13.1,2.2,,,,4.3,10.5,.450,.450,,.450,.587,.472
1709,Greg Smith,1969-70,23,MIL,NBA,82,,2368,5.2,10.1,5.2,10.1,,,1.9,2.6,,,10.8,2.4,,,,4.6,12.2,.511,.511,,.511,.718,.542
1710,Greg Smith,1970-71,24,MIL,NBA,82,,2428,6.1,11.8,6.1,11.8,,,2.1,3.2,,,8.7,3.4,,,,4.2,14.2,.512,.512,,.512,.662,.537
1711,Greg Smith,1971-72,25,TOT,NBA,82,,2256,4.9,10.7,4.9,10.7,,,1.8,2.7,,,7.7,3.5,,,,4.1,11.6,.461,.461,,.461,.661,.489
1712,Greg Smith,1972-73,26,TOT,NBA,76,,1610,5.2,10.8,5.2,10.8,,,1.7,2.9,,,8.6,2.7,,,,4.9,12.1,.482,.482,,.482,.586,.502
1713,Greg Smith,2012-13,22,HOU,NBA,70,10,1110,5.5,8.9,5.5,8.9,0.0,0.0,2.6,4.2,3.6,6.8,10.4,0.8,0.6,1.3,1.3,5.7,13.7,.620,.623,.000,.620,.623,.636
1714,Elmore Smith,1971-72,22,BUF,NBA,78,,3186,6.5,14.4,6.5,14.4,,,2.2,4.1,,,13.4,1.3,,,,3.5,15.3,.454,.454,,.454,.534,.471
1715,Elmore Smith,1972-73,23,BUF,NBA,76,,2829,7.6,15.8,7.6,15.8,,,2.4,4.3,,,12.0,2.4,,,,3.8,17.7,.482,.482,,.482,.558,.498
1716,Elmore Smith,1973-74,24,LAL,NBA,81,,2922,5.3,11.7,5.3,11.7,,,1.8,3.1,2.5,8.6,11.2,1.8,0.9,4.8,,3.8,12.5,.457,.457,,.457,.590,.479
1717,Elmore Smith,1974-75,25,LAL,NBA,74,,2341,5.3,10.8,5.3,10.8,,,1.7,3.6,3.2,9.2,12.5,2.2,1.3,3.3,,3.9,12.4,.493,.493,,.493,.485,.500
1718,Elmore Smith,1975-76,26,MIL,NBA,78,,2809,6.4,12.3,6.4,12.3,,,2.8,4.5,2.6,8.9,11.4,1.2,1.0,3.1,,3.4,15.6,.518,.518,,.518,.632,.545
1719,Elmore Smith,1976-77,27,TOT,NBA,70,,1464,5.9,12.5,5.9,12.5,,,2.9,5.2,2.8,8.0,10.8,1.1,0.9,3.5,,5.1,14.7,.475,.475,,.475,.549,.499
