
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
9701,Stacey Augmon,1997-98,29,POR,NBA,71,23,1445,3.8,9.3,3.8,9.1,0.0,0.2,2.3,3.9,2.6,3.3,5.9,2.2,1.4,0.8,2.0,3.6,10.0,.414,.419,.143,.415,.603,.457
9702,Stacey Augmon,1998-99,30,POR,NBA,48,21,874,3.2,7.2,3.2,7.1,0.0,0.1,2.1,3.1,1.9,3.2,5.1,2.4,2.3,0.7,1.2,3.3,8.6,.448,.453,.000,.448,.684,.501
9703,Stacey Augmon,2001-02,33,CHH,NBA,77,3,1319,3.8,9.0,3.8,8.9,0.0,0.1,2.1,2.8,1.6,4.5,6.1,2.8,1.5,0.3,1.5,3.1,9.7,.427,.431,.000,.427,.762,.479
9704,Stacey Augmon,1991-92,23,ATL,NBA,82,82,2505,6.3,12.9,6.3,12.8,0.0,0.1,3.1,4.6,2.7,3.3,6.0,2.9,1.8,0.4,2.6,2.3,15.7,.489,.492,.167,.490,.666,.526
9705,Stacey Augmon,2002-03,34,NOH,NBA,70,3,862,3.3,8.0,3.3,7.7,0.0,0.3,2.3,3.0,1.1,3.9,5.0,2.9,1.1,0.4,1.7,3.3,8.9,.411,.427,.000,.411,.750,.474
9706,Stacey Augmon,1992-93,24,ATL,NBA,73,66,2112,6.8,13.5,6.8,13.4,0.0,0.1,3.9,5.2,2.4,2.5,4.9,2.9,1.6,0.3,2.7,2.4,17.4,.501,.504,.000,.501,.739,.551
9707,Stacey Augmon,1993-94,25,ATL,NBA,82,82,2605,6.1,11.9,6.1,11.8,0.0,0.1,4.6,6.0,2.5,3.0,5.4,2.6,2.1,0.6,2.0,2.5,16.7,.510,.513,.143,.510,.764,.576
9708,Stacey Augmon,1994-95,26,ATL,NBA,76,76,2362,6.1,13.4,5.9,13.0,0.1,0.4,3.8,5.3,2.4,3.2,5.6,3.0,1.5,0.7,2.3,2.5,16.0,.453,.459,.269,.457,.728,.512
9709,Al Attles,1964-65,28,SFW,NBA,73,,1733,5.3,13.8,5.3,13.8,,,3.6,5.7,,,5.0,4.3,,,,5.0,14.1,.384,.384,,.384,.624,.434
9710,Al Attles,1965-66,29,SFW,NBA,79,,2053,6.4,12.7,6.4,12.7,,,2.7,4.4,,,5.6,3.9,,,,4.6,15.5,.503,.503,,.503,.611,.528
9711,Al Attles,1966-67,30,SFW,NBA,69,,1764,4.3,9.5,4.3,9.5,,,1.8,3.1,,,6.6,5.5,,,,5.4,10.4,.454,.454,,.454,.583,.480
9712,Al Attles,1967-68,31,SFW,NBA,67,,1992,4.6,9.8,4.6,9.8,,,2.7,3.9,,,5.0,7.0,,,,5.1,11.8,.467,.467,,.467,.694,.515
9713,Al Attles,1960-61,24,PHW,NBA,77,,1544,5.2,12.7,5.2,12.7,,,2.3,3.8,,,5.0,4.1,,,,5.5,12.6,.409,.409,,.409,.599,.440
9714,Al Attles,1961-62,25,PHW,NBA,75,,2468,5.0,10.6,5.0,10.6,,,2.3,3.9,,,5.2,4.9,,,,4.1,12.3,.474,.474,,.474,.592,.501
9715,Al Attles,1962-63,26,SFW,NBA,71,,1876,5.8,12.1,5.8,12.1,,,2.6,4.0,,,3.9,3.5,,,,4.9,14.1,.478,.478,,.478,.646,.510
9716,Al Attles,1963-64,27,SFW,NBA,70,,1883,5.5,12.2,5.5,12.2,,,3.5,5.3,,,4.5,3.8,,,,4.8,14.6,.452,.452,,.452,.673,.501
9717,Chucky Atkins,2001-02,27,DET,NBA,79,62,2285,5.8,12.4,3.6,7.2,2.2,5.3,1.3,1.9,0.5,2.0,2.5,4.1,1.1,0.2,2.0,2.8,15.1,.466,.507,.411,.553,.692,.568
9718,Chucky Atkins,2004-05,30,LAL,NBA,82,82,2903,4.8,11.3,2.6,5.6,2.2,5.6,2.0,2.5,0.4,2.1,2.4,4.4,0.9,0.0,1.9,2.2,13.8,.426,.466,.387,.523,.803,.558
9719,Chucky Atkins,2005-06,31,TOT,NBA,71,41,1713,4.7,12.0,2.7,6.3,2.0,5.8,2.7,3.4,0.5,2.0,2.5,4.2,0.9,0.0,1.8,3.2,14.2,.394,.431,.354,.479,.791,.526
9720,Chucky Atkins,2006-07,32,MEM,NBA,75,23,2064,5.4,12.5,3.4,7.1,2.0,5.3,4.4,5.4,0.3,2.1,2.4,6.0,0.9,0.1,2.2,2.4,17.2,.434,.474,.379,.515,.810,.580
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
9721,Chucky Atkins,1999-00,25,ORL,NBA,82,0,1626,7.0,16.4,5.7,12.8,1.3,3.6,2.1,2.9,0.4,2.3,2.8,6.8,1.2,0.1,3.1,3.0,17.3,.424,.445,.350,.462,.729,.489
9722,Chucky Atkins,2000-01,26,DET,NBA,81,75,2363,5.8,14.5,3.9,9.3,1.8,5.2,1.4,2.0,0.4,2.2,2.6,5.0,1.0,0.1,2.3,2.8,14.8,.399,.423,.357,.463,.692,.481
9723,Keith Askins,1995-96,28,MIA,NBA,75,14,1897,3.0,7.4,1.1,2.9,1.9,4.5,0.9,1.1,2.1,4.0,6.1,2.3,0.9,1.2,1.6,5.1,8.7,.402,.377,.418,.528,.789,.550
9724,Keith Askins,1996-97,29,MIA,NBA,78,30,1773,2.8,6.5,1.4,3.0,1.4,3.5,0.8,1.2,1.7,3.8,5.5,1.5,1.1,0.4,1.2,4.0,7.8,.433,.469,.401,.541,.672,.557
9725,Vincent Askew,1991-92,25,GSW,NBA,80,10,1496,4.6,9.1,4.6,8.9,0.0,0.2,2.7,3.9,2.1,3.5,5.6,4.5,1.1,0.6,2.0,3.1,12.0,.509,.520,.100,.511,.694,.554
9726,Vincent Askew,1992-93,26,TOT,NBA,73,4,1129,4.8,9.9,4.8,9.7,0.1,0.2,3.3,4.8,2.0,3.2,5.1,3.9,1.3,0.6,2.2,4.3,13.1,.492,.495,.333,.495,.705,.549
9727,Vincent Askew,1993-94,27,SEA,NBA,80,3,1690,5.8,12.1,5.7,11.4,0.1,0.7,3.7,4.5,1.3,2.6,3.9,4.1,1.6,0.4,1.5,3.1,15.5,.481,.498,.194,.487,.829,.551
9728,Vincent Askew,1994-95,28,SEA,NBA,71,1,1721,5.2,10.5,4.5,8.6,0.6,2.0,3.7,5.0,1.4,2.4,3.8,3.7,1.0,0.3,1.8,4.0,14.7,.492,.529,.330,.523,.739,.577
9729,Omer Asik,2010-11,24,CHI,NBA,82,0,989,2.8,5.1,2.8,5.1,0.0,0.0,2.7,5.3,4.1,7.1,11.1,1.2,0.7,2.0,2.3,5.6,8.3,.553,.553,,.553,.503,.559
9730,Omer Asik,2011-12,25,CHI,NBA,66,2,971,2.9,5.8,2.9,5.8,0.0,0.0,1.7,3.8,4.7,8.3,13.0,1.2,1.1,2.5,2.5,4.5,7.6,.506,.506,,.506,.456,.509
9731,Omer Asik,2012-13,26,HOU,NBA,82,82,2464,4.9,9.0,4.9,9.0,0.0,0.0,2.5,4.4,4.0,9.9,14.0,1.1,0.7,1.3,2.5,3.3,12.2,.541,.542,.000,.541,.562,.558
9732,Omer Asik,2014-15,28,NOP,NBA,76,76,1982,3.9,7.5,3.9,7.5,0.0,0.0,2.4,4.1,4.4,9.2,13.6,1.3,0.5,1.0,1.7,2.6,10.1,.517,.517,,.517,.582,.545
9733,Omer Asik,2015-16,29,NOP,NBA,68,64,1178,3.2,6.0,3.2,6.0,0.0,0.0,1.9,3.4,3.7,9.0,12.7,0.8,0.6,0.7,1.8,3.8,8.2,.533,.533,,.533,.545,.551
9734,Darrell Arthur,2013-14,25,DEN,NBA,68,1,1161,5.0,12.7,4.3,10.7,0.7,2.0,1.6,1.9,1.6,4.9,6.5,1.9,1.2,1.5,1.8,5.7,12.4,.395,.399,.375,.424,.855,.459
9735,Darrell Arthur,2014-15,26,DEN,NBA,58,4,988,5.6,14.0,4.7,10.0,0.9,4.0,1.7,2.1,1.9,4.3,6.2,2.1,1.7,0.9,1.7,5.3,13.9,.404,.471,.236,.438,.780,.466
9736,Darrell Arthur,2015-16,27,DEN,NBA,70,16,1516,5.2,11.6,4.2,8.8,1.1,2.8,0.9,1.3,2.0,4.9,7.0,2.3,1.3,1.1,1.6,4.4,12.5,.452,.473,.385,.498,.755,.514
9737,Darrell Arthur,2008-09,20,MEM,NBA,76,64,1464,4.7,10.7,4.7,10.7,0.0,0.0,1.0,1.5,2.7,5.9,8.5,1.1,1.3,1.3,1.2,5.1,10.4,.438,.440,.000,.438,.667,.456
9738,Darrell Arthur,2010-11,22,MEM,NBA,80,9,1609,6.9,14.0,6.9,13.8,0.0,0.1,2.4,3.0,2.6,5.1,7.7,1.2,1.2,1.4,2.0,5.1,16.3,.497,.502,.000,.497,.813,.534
9739,Carlos Arroyo,2006-07,27,ORL,NBA,72,5,1304,5.6,13.2,5.2,11.8,0.4,1.4,3.6,4.6,0.9,2.8,3.7,5.6,1.1,0.1,2.5,3.6,15.2,.425,.443,.275,.439,.795,.501
9740,Carlos Arroyo,2009-10,30,MIA,NBA,72,35,1585,4.0,8.5,3.9,7.9,0.2,0.6,1.7,2.0,0.6,2.4,3.0,5.1,0.8,0.1,1.2,2.3,10.0,.475,.489,.280,.484,.844,.529
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
9741,Carlos Arroyo,2003-04,24,UTA,NBA,71,71,2008,6.1,13.8,5.4,11.7,0.7,2.1,3.2,4.0,0.7,2.6,3.3,6.4,1.1,0.1,2.8,3.0,16.1,.441,.462,.325,.466,.804,.517
9742,Carlos Arroyo,2004-05,25,TOT,NBA,70,16,1448,4.2,10.7,4.0,9.9,0.2,0.7,3.0,3.7,0.6,1.9,2.6,7.0,1.1,0.1,2.7,3.6,11.5,.389,.398,.267,.399,.799,.466
9743,Carlos Arroyo,2005-06,26,TOT,NBA,77,0,1194,5.1,11.4,4.9,10.8,0.2,0.6,3.2,4.1,1.0,2.9,3.9,7.0,1.1,0.1,2.5,3.6,13.5,.444,.450,.350,.454,.774,.512
9744,Hilton Armstrong,2008-09,24,NOH,NBA,70,29,1092,4.5,8.1,4.5,8.0,0.0,0.1,2.0,3.2,2.7,3.8,6.4,1.0,0.9,1.5,2.6,6.0,11.1,.561,.566,.000,.561,.633,.585
9745,Darrell Armstrong,2001-02,33,ORL,NBA,82,79,2730,4.6,10.9,2.7,5.7,1.8,5.2,2.4,2.7,1.1,3.1,4.2,6.0,2.1,0.1,2.3,2.2,13.4,.419,.484,.349,.503,.888,.553
9746,Darrell Armstrong,2002-03,34,ORL,NBA,82,23,2350,4.0,9.9,2.8,6.3,1.2,3.6,2.5,2.9,1.4,3.1,4.5,4.9,2.1,0.2,2.5,2.6,11.8,.409,.450,.336,.470,.878,.530
9747,Darrell Armstrong,2003-04,35,NOH,NBA,79,22,2247,4.7,11.8,2.5,4.9,2.2,6.9,2.0,2.3,1.0,2.6,3.6,5.0,2.1,0.3,2.5,2.4,13.5,.395,.508,.315,.487,.854,.525
9748,Darrell Armstrong,2006-07,38,IND,NBA,81,4,1275,4.4,10.6,2.4,4.6,2.0,6.0,2.1,2.6,1.0,2.9,3.8,5.4,2.0,0.2,2.1,2.9,12.9,.414,.515,.336,.509,.785,.547
9749,Darrell Armstrong,1998-99,30,ORL,NBA,50,15,1502,5.5,12.5,3.9,8.0,1.7,4.5,3.9,4.3,1.3,3.0,4.3,8.0,2.6,0.1,3.8,2.2,16.5,.441,.483,.365,.507,.904,.575
9750,Darrell Armstrong,1999-00,31,ORL,NBA,82,82,2590,6.7,15.6,4.8,10.0,1.9,5.6,3.1,3.4,0.9,2.8,3.8,7.0,2.3,0.1,3.4,1.9,18.5,.433,.485,.340,.494,.911,.542
9751,Darrell Armstrong,2000-01,32,ORL,NBA,75,75,2767,5.4,13.0,3.5,7.8,1.9,5.2,2.9,3.2,1.2,3.2,4.5,6.8,1.8,0.2,2.6,2.0,15.5,.412,.451,.355,.484,.884,.535
9752,B.J. Armstrong,1991-92,24,CHI,NBA,82,3,1875,6.4,13.4,5.8,11.7,0.7,1.7,2.0,2.5,0.4,2.4,2.8,5.1,0.9,0.1,1.8,1.7,15.5,.481,.492,.402,.506,.806,.537
9753,B.J. Armstrong,1992-93,25,CHI,NBA,82,74,2492,5.9,11.8,5.0,9.8,0.9,2.0,1.9,2.2,0.4,1.8,2.2,4.8,1.0,0.1,1.2,2.4,14.6,.499,.508,.453,.537,.861,.570
9754,B.J. Armstrong,1993-94,26,CHI,NBA,82,82,2770,6.2,13.1,5.4,11.3,0.8,1.8,2.5,3.0,0.4,1.8,2.2,4.2,1.0,0.1,1.7,1.9,15.8,.476,.481,.444,.505,.855,.547
9755,B.J. Armstrong,1994-95,27,CHI,NBA,82,82,2577,5.8,12.5,4.3,9.0,1.5,3.5,2.9,3.3,0.3,2.2,2.6,3.4,1.2,0.1,1.4,2.2,16.1,.468,.484,.427,.528,.884,.577
9756,B.J. Armstrong,1995-96,28,GSW,NBA,82,64,2262,5.4,11.6,3.9,8.3,1.6,3.3,3.7,4.4,0.4,2.6,2.9,6.4,1.1,0.1,2.0,2.3,16.1,.468,.465,.473,.535,.839,.595
9757,B.J. Armstrong,1989-90,22,CHI,NBA,81,0,1291,5.3,10.9,5.2,10.8,0.1,0.2,1.9,2.2,0.5,2.3,2.8,5.5,1.3,0.2,2.3,2.9,12.6,.485,.484,.500,.489,.885,.530
