
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3301,Dirk Nowitzki,2001-02,23,DAL,NBA,76,76,2891,7.5,15.7,5.7,11.3,1.7,4.4,5.5,6.4,1.5,7.9,9.4,2.3,1.0,1.0,1.8,2.8,22.2,.477,.508,.397,.532,.853,.599
3302,Dirk Nowitzki,2002-03,24,DAL,NBA,80,80,3117,8.0,17.2,6.3,12.7,1.7,4.5,5.6,6.3,0.9,8.2,9.1,2.8,1.3,0.9,1.8,2.4,23.2,.463,.493,.379,.513,.881,.581
3303,Dirk Nowitzki,2003-04,25,DAL,NBA,77,77,2915,7.5,16.2,6.2,12.6,1.2,3.6,4.6,5.2,1.1,7.2,8.3,2.6,1.1,1.3,1.7,2.7,20.7,.462,.496,.341,.500,.877,.561
3304,Dirk Nowitzki,2004-05,26,DAL,NBA,78,78,3020,7.9,17.2,6.8,14.5,1.1,2.7,7.3,8.4,1.1,7.9,9.0,2.9,1.2,1.4,2.1,2.6,24.2,.459,.470,.399,.490,.869,.578
3305,Dirk Nowitzki,2005-06,27,DAL,NBA,81,81,3089,8.8,18.2,7.5,15.1,1.3,3.2,6.3,7.0,1.3,7.1,8.5,2.6,0.7,1.0,1.8,1.9,25.1,.480,.496,.406,.515,.901,.589
3306,Dirk Nowitzki,2006-07,28,DAL,NBA,78,78,2820,8.6,17.1,7.7,14.9,0.9,2.2,6.4,7.0,1.6,7.3,8.8,3.4,0.7,0.8,2.1,2.2,24.5,.502,.515,.416,.529,.904,.605
3307,Dirk Nowitzki,2007-08,29,DAL,NBA,77,77,2769,8.2,17.1,7.2,14.2,1.0,2.9,6.2,7.1,1.2,7.3,8.6,3.5,0.7,0.9,2.1,2.6,23.6,.479,.504,.359,.510,.879,.585
3308,Dirk Nowitzki,2008-09,30,DAL,NBA,81,81,3050,9.1,19.1,8.4,17.1,0.7,2.0,5.7,6.4,1.0,7.0,8.0,2.3,0.7,0.7,1.9,2.1,24.7,.479,.493,.359,.498,.890,.564
3309,Dirk Nowitzki,2009-10,31,DAL,NBA,81,80,3039,8.5,17.7,7.9,16.3,0.6,1.4,6.3,6.9,0.9,6.4,7.3,2.6,0.8,0.9,1.8,2.5,24.0,.481,.487,.421,.498,.915,.578
3310,Dirk Nowitzki,2010-11,32,DAL,NBA,73,73,2504,8.8,17.0,7.8,14.5,0.9,2.4,5.7,6.4,0.7,6.7,7.4,2.7,0.5,0.7,2.0,2.5,24.2,.517,.538,.393,.545,.892,.612
3311,Dirk Nowitzki,2011-12,33,DAL,NBA,62,62,2079,8.2,17.9,6.8,14.2,1.4,3.7,5.5,6.1,0.8,6.4,7.2,2.4,0.7,0.5,2.0,2.2,23.2,.457,.481,.368,.495,.896,.564
3312,Dirk Nowitzki,2013-14,35,DAL,NBA,80,80,2628,8.7,17.4,6.9,12.9,1.8,4.5,4.6,5.2,0.5,6.3,6.8,3.0,1.0,0.6,1.6,2.3,23.8,.497,.532,.398,.549,.899,.603
3313,Dirk Nowitzki,2014-15,36,DAL,NBA,77,77,2282,7.7,16.8,6.0,12.4,1.6,4.3,4.0,4.6,0.7,6.5,7.2,2.3,0.6,0.5,1.3,2.5,21.0,.459,.486,.380,.508,.882,.560
3314,Dirk Nowitzki,2015-16,37,DAL,NBA,75,75,2364,7.6,16.9,5.7,11.7,1.9,5.2,3.8,4.3,0.8,6.7,7.4,2.0,0.8,0.8,1.3,2.5,20.9,.448,.483,.368,.504,.893,.555
3315,Steve Novak,2008-09,25,LAC,NBA,71,3,1161,5.5,12.3,1.8,3.4,3.7,8.9,0.7,0.7,0.6,3.3,3.9,1.2,0.6,0.2,0.7,2.2,15.3,.444,.518,.416,.595,.913,.606
3316,Steve Novak,2012-13,29,NYK,NBA,81,1,1641,3.9,9.4,0.6,1.7,3.3,7.7,0.7,0.7,0.4,3.0,3.3,0.8,0.6,0.2,0.3,2.1,11.7,.414,.367,.425,.587,.909,.602
3317,Willie Norwood,1971-72,24,DET,NBA,78,,1272,6.3,12.5,6.3,12.5,,,4.0,6.1,,,8.9,1.2,,,,6.5,16.5,.505,.505,,.505,.651,.546
3318,Willie Norwood,1972-73,25,DET,NBA,79,,1282,7.0,14.2,7.0,14.2,,,4.3,6.3,,,9.1,1.6,,,,5.1,18.3,.494,.494,,.494,.684,.541
3319,Willie Norwood,1973-74,26,DET,NBA,74,,1178,7.5,14.8,7.5,14.8,,,2.9,4.4,2.9,4.1,7.0,1.8,1.8,0.3,,4.8,18.0,.510,.510,,.510,.664,.538
3320,Willie Norwood,1976-77,29,SEA,NBA,76,,1647,4.7,10.1,4.7,10.1,,,3.3,4.5,2.8,3.6,6.4,2.2,1.4,0.1,,4.2,12.7,.469,.469,,.469,.733,.528
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3321,Moochie Norris,2000-01,27,HOU,NBA,82,6,1654,4.0,9.0,3.5,7.1,0.5,1.9,3.3,4.2,1.0,3.4,4.3,6.2,1.5,0.0,2.3,1.8,11.8,.446,.491,.281,.476,.778,.546
3322,Moochie Norris,2001-02,28,HOU,NBA,82,26,2249,4.0,10.1,3.4,8.0,0.6,2.1,2.0,2.7,1.2,2.8,3.9,6.5,1.3,0.1,2.5,2.1,10.6,.398,.433,.269,.426,.751,.471
3323,Moochie Norris,2002-03,29,HOU,NBA,82,3,1375,3.5,8.6,3.2,7.5,0.3,1.2,2.0,3.0,1.0,3.2,4.2,5.1,1.4,0.1,2.3,1.9,9.3,.406,.432,.244,.423,.684,.470
3324,Audie Norris,1983-84,23,POR,NBA,79,1,1157,3.9,7.7,3.9,7.7,0.0,0.0,3.2,4.6,2.6,5.4,8.0,2.4,0.9,1.1,3.5,7.2,11.0,.504,.504,,.504,.698,.565
3325,Audie Norris,1984-85,24,POR,NBA,78,13,1117,4.3,7.9,4.3,7.8,0.0,0.1,4.4,6.5,2.9,5.2,8.1,1.5,1.4,1.1,3.2,7.1,12.9,.543,.550,.000,.543,.665,.600
3326,Ken Norman,1988-89,24,LAC,NBA,80,79,3020,7.6,15.2,7.6,14.9,0.0,0.3,2.0,3.2,2.9,5.0,8.0,3.3,1.3,0.8,2.5,2.7,17.3,.502,.507,.190,.504,.630,.522
3327,Ken Norman,1989-90,25,LAC,NBA,70,64,2334,7.5,14.6,7.4,14.4,0.1,0.2,2.4,3.7,2.2,5.0,7.2,2.5,1.2,0.9,2.9,3.0,17.4,.510,.511,.438,.514,.632,.534
3328,Ken Norman,1990-91,26,LAC,NBA,70,45,2309,8.1,16.2,8.0,15.7,0.1,0.5,2.7,4.3,2.8,5.0,7.7,2.5,1.0,1.0,2.2,3.0,19.0,.501,.511,.188,.504,.629,.526
3329,Ken Norman,1991-92,27,LAC,NBA,77,24,2009,7.2,14.7,7.1,14.2,0.1,0.5,2.2,4.0,2.8,5.2,8.0,2.2,0.9,1.2,1.8,2.6,16.6,.490,.502,.143,.492,.535,.505
3330,Ken Norman,1992-93,28,LAC,NBA,76,71,2477,7.2,14.2,7.1,13.6,0.1,0.6,1.9,3.2,3.0,5.3,8.3,2.4,0.9,0.8,1.8,2.3,16.5,.511,.521,.263,.516,.595,.530
3331,Ken Norman,1993-94,29,MIL,NBA,82,75,2539,5.8,13.0,4.9,10.4,0.9,2.7,1.3,2.6,2.4,4.7,7.1,3.1,0.8,0.7,2.1,3.0,13.9,.448,.478,.333,.483,.503,.490
3332,Ken Norman,1994-95,30,ATL,NBA,74,27,1879,7.4,16.4,5.6,10.9,1.9,5.5,1.2,2.7,2.0,5.0,6.9,1.8,0.7,0.4,1.8,3.0,18.0,.453,.508,.344,.511,.457,.511
3333,Nerlens Noel,2014-15,20,PHI,NBA,75,71,2311,4.7,10.2,4.7,10.2,0.0,0.0,2.2,3.6,2.9,6.6,9.5,2.0,2.1,2.2,2.3,3.2,11.6,.462,.462,,.462,.609,.493
3334,Nerlens Noel,2015-16,21,PHI,NBA,67,62,1965,5.6,10.8,5.6,10.7,0.0,0.0,2.5,4.2,2.8,7.1,9.9,2.2,2.2,1.8,2.9,3.5,13.7,.521,.521,.500,.522,.590,.544
3335,Andres Nocioni,2004-05,25,CHI,NBA,81,38,1892,4.6,11.4,4.1,9.6,0.5,1.8,3.2,4.2,1.3,6.0,7.3,2.3,0.7,0.6,2.6,4.0,12.9,.401,.429,.258,.422,.766,.484
3336,Andres Nocioni,2005-06,26,CHI,NBA,82,43,2239,6.2,13.4,4.7,9.5,1.5,3.8,3.3,3.9,1.4,6.6,8.0,1.9,0.6,0.8,1.9,4.1,17.1,.461,.489,.391,.517,.843,.567
3337,Andres Nocioni,2007-08,28,CHI,NBA,82,27,2021,6.8,15.6,4.5,9.5,2.2,6.2,3.5,4.3,0.9,5.2,6.1,1.7,0.4,0.8,2.4,4.4,19.2,.432,.476,.364,.504,.807,.549
3338,Andres Nocioni,2008-09,29,TOT,NBA,76,18,1991,5.4,12.7,3.2,7.1,2.2,5.6,2.6,3.3,1.0,5.6,6.5,1.8,0.7,0.6,2.0,4.7,15.7,.427,.449,.399,.515,.792,.555
3339,Andres Nocioni,2009-10,30,SAC,NBA,75,28,1477,5.7,14.3,3.4,8.2,2.3,6.1,1.7,2.4,0.8,4.6,5.4,1.8,0.8,0.6,1.6,3.9,15.5,.399,.408,.386,.480,.717,.504
3340,Chuck Noble,1955-56,24,FTW,NBA,72,,2013,4.8,13.7,4.8,13.7,,,2.6,3.5,,,4.7,5.0,,,,4.5,12.3,.352,.352,,.352,.749,.402
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3341,Chuck Noble,1956-57,25,FTW,NBA,54,,1260,5.7,15.9,5.7,15.9,,,2.2,2.9,,,3.9,5.1,,,,4.6,13.6,.360,.360,,.360,.745,.396
3342,Chuck Noble,1957-58,26,DET,NBA,61,,1363,5.3,15.9,5.3,15.9,,,1.5,2.0,,,3.7,4.0,,,,4.4,12.0,.331,.331,,.331,.727,.358
3343,Chuck Noble,1958-59,27,DET,NBA,65,,939,7.2,21.5,7.2,21.5,,,3.2,4.3,,,4.4,4.4,,,,4.8,17.7,.338,.338,,.338,.735,.378
3344,Chuck Noble,1960-61,29,DET,NBA,75,,1655,4.3,12.3,4.3,12.3,,,1.8,2.5,,,3.9,6.2,,,,4.2,10.3,.346,.346,,.346,.713,.384
3345,Joakim Noah,2007-08,22,CHI,NBA,74,31,1534,4.2,8.6,4.2,8.6,0.0,0.0,3.1,4.6,4.1,5.7,9.8,2.0,1.6,1.5,2.1,4.1,11.5,.482,.484,.000,.482,.691,.539
3346,Joakim Noah,2008-09,23,CHI,NBA,80,55,1938,3.8,6.9,3.8,6.9,0.0,0.0,2.3,3.4,4.5,6.7,11.3,2.0,0.9,2.0,1.5,4.4,10.0,.556,.558,.000,.556,.676,.594
3347,Joakim Noah,2011-12,26,CHI,NBA,64,64,1945,4.6,9.1,4.6,9.1,0.0,0.0,2.9,3.8,4.5,7.2,11.6,3.0,0.8,1.7,1.7,3.0,12.1,.508,.509,.000,.508,.748,.561
3348,Joakim Noah,2012-13,27,CHI,NBA,66,64,2426,4.5,9.3,4.5,9.3,0.0,0.1,2.6,3.5,3.9,7.0,10.9,3.9,1.2,2.1,2.6,2.7,11.6,.481,.485,.000,.481,.751,.534
3349,Joakim Noah,2013-14,28,CHI,NBA,80,80,2820,4.9,10.2,4.9,10.2,0.0,0.0,3.2,4.3,3.6,7.9,11.5,5.5,1.3,1.5,2.5,3.1,12.9,.475,.476,.000,.475,.737,.531
3350,Joakim Noah,2014-15,29,CHI,NBA,67,67,2049,3.3,7.5,3.3,7.5,0.0,0.0,1.8,3.1,3.8,7.5,11.3,5.5,0.8,1.3,2.2,3.6,8.5,.445,.447,.000,.445,.603,.482
3351,Norm Nixon,1977-78,22,LAL,NBA,81,,2779,6.4,12.9,6.4,12.9,,,1.5,2.1,0.5,2.6,3.1,7.2,1.8,0.1,3.3,3.4,14.3,.497,.497,,.497,.714,.518
3352,Norm Nixon,1978-79,23,LAL,NBA,82,,3145,7.1,13.2,7.1,13.2,,,1.8,2.3,0.5,2.1,2.6,8.4,2.3,0.2,2.6,2.9,16.1,.542,.542,,.542,.775,.567
3353,Norm Nixon,1979-80,24,LAL,NBA,82,,3226,7.0,13.5,7.0,13.4,0.0,0.1,2.2,2.8,0.6,2.0,2.6,7.2,1.6,0.2,3.2,2.7,16.1,.516,.519,.125,.517,.779,.548
3354,Norm Nixon,1980-81,25,LAL,NBA,79,,2962,7.0,14.7,7.0,14.6,0.0,0.1,2.4,3.1,0.8,2.0,2.8,8.5,1.8,0.1,3.5,2.7,16.4,.476,.479,.167,.477,.778,.511
3355,Norm Nixon,1981-82,26,LAL,NBA,82,82,3024,7.5,15.2,7.4,15.0,0.0,0.1,2.2,2.7,0.5,1.6,2.1,7.8,1.6,0.1,2.8,3.1,17.1,.493,.495,.250,.494,.808,.525
3356,Norm Nixon,1982-83,27,LAL,NBA,79,79,2711,7.1,14.9,7.1,14.7,0.0,0.2,1.7,2.2,0.8,1.9,2.7,7.5,1.4,0.1,3.1,2.3,15.8,.475,.480,.000,.475,.744,.498
3357,Norm Nixon,1983-84,28,SDC,NBA,82,82,3053,6.9,15.0,6.8,14.4,0.1,0.5,2.4,3.2,0.7,1.7,2.4,10.8,1.1,0.0,3.0,2.1,16.4,.462,.471,.239,.467,.760,.501
3358,Norm Nixon,1984-85,29,LAC,NBA,81,81,2894,7.4,15.9,7.0,14.7,0.4,1.2,2.1,2.7,0.7,2.0,2.7,8.8,1.2,0.0,3.4,2.2,17.4,.465,.476,.333,.478,.780,.507
3359,Norm Nixon,1985-86,30,LAC,NBA,67,62,2138,6.8,15.5,6.1,13.5,0.7,2.0,2.2,2.7,0.8,2.3,3.0,9.7,1.4,0.1,3.2,2.4,16.5,.438,.451,.347,.460,.809,.493
3360,Kurt Nimphius,1982-83,24,DAL,NBA,81,12,1515,4.1,8.4,4.1,8.4,0.0,0.0,1.8,3.3,3.7,5.9,9.6,2.7,0.6,2.6,1.6,6.8,10.1,.490,.489,1.000,.492,.550,.511
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3361,Kurt Nimphius,1983-84,25,DAL,NBA,82,46,2284,4.3,8.2,4.3,8.2,0.0,0.1,1.6,2.6,2.9,5.2,8.1,2.8,0.6,2.3,1.5,4.5,10.2,.520,.522,.250,.521,.623,.544
3362,Kurt Nimphius,1984-85,26,DAL,NBA,82,40,2010,3.5,7.8,3.5,7.7,0.0,0.1,1.9,2.5,2.4,4.9,7.3,3.3,0.5,2.3,1.7,4.7,9.0,.452,.458,.000,.452,.771,.504
3363,Kurt Nimphius,1985-86,27,TOT,NBA,80,66,2226,5.7,11.2,5.7,11.2,0.0,0.0,3.1,4.2,2.5,4.9,7.3,1.0,0.5,1.7,1.9,4.3,14.5,.506,.508,.000,.506,.740,.554
3364,Kurt Nimphius,1987-88,29,SAS,NBA,72,7,919,5.0,10.1,5.0,10.0,0.0,0.0,2.4,3.3,2.4,3.6,6.0,2.1,0.9,2.2,1.9,5.5,12.4,.498,.500,.000,.498,.723,.538
3365,Carl Nicks,1981-82,23,UTA,NBA,80,1,1322,6.9,15.1,6.9,15.0,0.0,0.1,2.3,4.1,1.8,2.6,4.4,2.4,1.8,0.1,2.8,5.0,16.0,.454,.458,.000,.454,.567,.474
3366,Andrew Nicholson,2012-13,23,ORL,NBA,75,28,1249,7.4,14.0,7.4,14.0,0.0,0.0,2.2,2.7,2.0,5.4,7.4,1.3,0.7,0.9,2.3,3.8,16.9,.527,.527,,.527,.798,.557
3367,Andrew Nicholson,2013-14,24,ORL,NBA,76,5,1174,5.5,12.9,4.7,10.1,0.9,2.7,1.4,1.7,1.6,6.2,7.8,0.8,0.6,0.7,1.6,4.6,13.3,.429,.459,.315,.462,.825,.489
3368,Jack Nichols,1952-53,26,MLH,NBA,69,,2626,5.8,16.0,5.8,16.0,,,3.3,4.6,,,7.3,2.7,,,,3.2,14.9,.363,.363,,.363,.708,.413
3369,Jack Nichols,1953-54,27,TOT,NBA,75,,1607,3.7,11.8,3.7,11.8,,,2.5,3.4,,,8.1,2.3,,,,4.2,9.8,.309,.309,,.309,.743,.369
3370,Jack Nichols,1954-55,28,BOS,NBA,64,,1910,4.7,12.4,4.7,12.4,,,2.6,3.3,,,10.0,2.7,,,,4.5,12.0,.380,.380,,.380,.780,.433
3371,Jack Nichols,1955-56,29,BOS,NBA,60,,1964,6.0,14.6,6.0,14.6,,,3.7,4.6,,,11.5,2.9,,,,4.2,15.8,.413,.413,,.413,.791,.472
3372,Jack Nichols,1956-57,30,BOS,NBA,61,,1372,5.1,14.1,5.1,14.1,,,2.8,3.6,,,9.8,2.2,,,,4.9,13.1,.363,.363,,.363,.794,.417
3373,Jack Nichols,1957-58,31,BOS,NBA,69,,1224,5.0,14.2,5.0,14.2,,,1.7,2.4,,,8.9,1.9,,,,3.6,11.7,.351,.351,,.351,.738,.384
3374,Dave Newmark,1968-69,22,CHI,NBA,81,,1159,5.7,14.8,5.7,14.8,,,2.7,4.3,,,10.8,1.8,,,,6.4,14.2,.389,.389,,.389,.619,.425
3375,Johnny Newman,1987-88,24,NYK,NBA,77,25,1589,6.1,14.0,5.5,11.9,0.6,2.1,4.7,5.6,2.0,1.6,3.6,1.4,1.6,0.2,2.3,4.6,17.5,.435,.463,.280,.456,.841,.531
3376,Johnny Newman,1988-89,25,NYK,NBA,81,80,2336,7.0,14.7,5.5,10.3,1.5,4.4,4.4,5.4,1.4,1.7,3.2,2.5,1.7,0.4,2.4,4.0,19.9,.475,.534,.338,.526,.815,.582
3377,Johnny Newman,1989-90,26,NYK,NBA,80,69,2277,5.9,12.4,5.2,10.2,0.7,2.2,3.8,4.7,0.9,2.1,3.0,2.8,1.5,0.3,2.3,4.0,16.3,.476,.511,.317,.504,.799,.562
3378,Johnny Newman,1990-91,27,CHH,NBA,81,81,2477,6.9,14.8,6.5,13.6,0.4,1.2,5.6,6.9,1.4,2.3,3.7,2.7,1.5,0.2,2.7,4.0,19.9,.470,.480,.357,.485,.809,.559
3379,Johnny Newman,1993-94,30,TOT,NBA,81,18,1697,6.6,14.1,6.1,12.2,0.5,1.9,3.9,4.8,1.8,2.0,3.8,1.5,1.5,0.6,1.9,4.2,17.6,.471,.503,.267,.489,.809,.545
3380,Johnny Newman,1994-95,31,MIL,NBA,82,11,1896,4.3,9.3,3.4,6.8,0.9,2.4,2.6,3.2,1.4,1.9,3.3,1.7,1.3,0.2,1.6,4.4,12.0,.463,.503,.352,.509,.801,.563
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
