
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
8321,Jarron Collins,2006-07,28,UTA,NBA,82,9,913,3.0,6.7,3.0,6.7,0.0,0.0,2.1,3.3,2.8,3.9,6.7,2.4,0.5,0.3,1.5,5.8,8.0,.441,.441,,.441,.651,.494
8322,Doug Collins,1977-78,26,PHI,NBA,79,,2770,8.4,15.9,8.4,15.9,,,3.5,4.3,1.1,1.9,3.0,4.2,1.7,0.3,3.2,3.0,20.2,.526,.526,,.526,.812,.568
8323,Doug Collins,1974-75,23,PHI,NBA,81,,2820,7.2,14.7,7.2,14.7,,,4.2,5.0,1.3,2.7,4.0,2.7,1.4,0.2,,3.7,18.5,.488,.488,,.488,.844,.549
8324,Doug Collins,1975-76,24,PHI,NBA,77,,2995,7.4,14.4,7.4,14.4,,,4.5,5.3,1.5,2.2,3.7,2.3,1.3,0.3,,3.0,19.2,.513,.513,,.513,.836,.575
8325,Doug Collins,1976-77,25,PHI,NBA,58,,2037,7.5,14.5,7.5,14.5,,,3.7,4.4,1.1,2.3,3.4,4.8,1.2,0.3,,3.1,18.8,.518,.518,,.518,.840,.569
8326,Don Collins,1980-81,22,TOT,NBA,81,,1845,7.0,15.8,7.0,15.7,0.0,0.1,4.1,5.3,2.5,2.7,5.2,3.7,2.0,0.5,3.4,5.1,18.2,.444,.447,.000,.444,.776,.500
8327,Don Collins,1981-82,23,WSB,NBA,79,18,1609,7.5,14.6,7.5,14.3,0.0,0.3,2.7,3.8,2.3,2.1,4.4,3.3,2.0,0.5,3.0,4.4,17.7,.511,.520,.083,.512,.716,.543
8328,Jason Collier,2004-05,27,ATL,NBA,70,44,942,6.6,14.4,6.4,13.8,0.2,0.5,1.8,2.7,3.2,3.8,7.0,0.7,0.6,0.5,2.4,5.6,15.4,.463,.464,.429,.471,.676,.494
8329,Bimbo Coles,1991-92,23,MIA,NBA,81,28,1976,5.4,11.8,5.2,10.9,0.2,0.9,3.9,4.8,1.3,2.2,3.4,6.7,1.3,0.2,3.0,2.8,14.9,.455,.477,.192,.462,.824,.534
8330,Bimbo Coles,1992-93,24,MIA,NBA,81,37,2232,5.1,11.1,4.5,8.9,0.7,2.2,2.9,3.5,0.9,1.7,2.7,6.0,1.3,0.2,1.7,3.2,13.8,.464,.503,.307,.494,.805,.546
8331,Bimbo Coles,1993-94,25,MIA,NBA,76,4,1726,4.9,10.8,4.4,8.8,0.4,2.1,2.1,2.7,1.0,2.3,3.3,5.5,1.6,0.3,2.2,2.8,12.3,.449,.507,.202,.468,.779,.510
8332,Bimbo Coles,1994-95,26,MIA,NBA,68,65,2207,4.3,9.9,4.0,8.7,0.3,1.2,2.3,2.8,0.8,2.4,3.1,6.8,1.6,0.2,2.5,3.0,11.1,.430,.461,.211,.443,.810,.497
8333,Bimbo Coles,1995-96,27,TOT,NBA,81,55,2615,4.4,10.7,3.2,7.2,1.2,3.5,2.3,2.9,0.7,2.9,3.6,5.8,1.3,0.2,2.4,3.5,12.3,.409,.440,.346,.466,.796,.513
8334,Bimbo Coles,1998-99,30,GSW,NBA,48,32,1272,5.2,11.7,5.0,11.0,0.2,0.7,2.3,2.9,0.6,2.7,3.3,6.3,1.3,0.3,2.3,3.2,12.9,.442,.455,.240,.449,.822,.496
8335,Bimbo Coles,1999-00,31,ATL,NBA,80,54,1924,5.2,11.4,5.0,10.6,0.1,0.7,1.6,1.9,0.6,2.7,3.2,5.4,1.1,0.2,1.9,3.3,12.1,.455,.472,.205,.461,.817,.494
8336,Bimbo Coles,1990-91,22,MIA,NBA,82,9,1355,4.3,10.4,4.1,9.5,0.2,0.9,1.9,2.5,1.5,2.6,4.1,6.2,1.7,0.3,2.6,4.0,10.7,.412,.435,.176,.420,.747,.461
8337,Jack Coleman,1955-56,31,TOT,NBA,75,,2738,5.1,12.4,5.1,12.4,,,2.3,3.3,,,9.0,3.9,,,,3.2,12.6,.412,.412,,.412,.711,.453
8338,Jack Coleman,1956-57,32,STL,NBA,72,,2145,5.3,13.0,5.3,13.0,,,2.1,2.7,,,10.8,2.7,,,,3.9,12.7,.408,.408,,.408,.764,.446
8339,Jack Coleman,1957-58,33,STL,NBA,72,,1506,5.5,13.4,5.5,13.4,,,2.0,3.1,,,11.6,2.8,,,,4.0,13.1,.413,.413,,.413,.641,.442
8340,Jack Coleman,1951-52,27,ROC,NBA,66,,2606,4.3,10.3,4.3,10.3,,,1.7,2.3,,,9.6,2.9,,,,3.0,10.2,.415,.415,,.415,.710,.451
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
8341,Jack Coleman,1952-53,28,ROC,NBA,70,,2625,4.3,10.3,4.3,10.3,,,1.9,2.9,,,10.6,3.2,,,,3.4,10.5,.420,.420,,.420,.649,.454
8342,Jack Coleman,1953-54,29,ROC,NBA,71,,2377,4.4,10.8,4.4,10.8,,,1.6,2.7,,,8.9,2.4,,,,3.0,10.4,.405,.405,,.405,.597,.432
8343,Jack Coleman,1954-55,30,ROC,NBA,72,,2482,5.8,12.6,5.8,12.6,,,1.8,2.7,,,10.6,3.4,,,,2.9,13.4,.462,.462,,.462,.678,.488
8344,E.C. Coleman,1974-75,24,NOJ,NBA,77,,2176,4.2,9.4,4.2,9.4,,,1.9,2.7,3.1,6.0,9.1,1.7,1.4,0.6,,4.6,10.3,.445,.445,,.445,.699,.485
8345,E.C. Coleman,1976-77,26,NOJ,NBA,77,,2369,4.4,9.5,4.4,9.5,,,1.2,1.7,2.3,6.1,8.3,1.6,0.9,0.5,,4.3,10.1,.462,.462,,.462,.732,.489
8346,E.C. Coleman,1977-78,27,GSW,NBA,72,,1801,4.2,8.9,4.2,8.9,,,0.8,1.1,2.3,5.2,7.5,2.0,1.3,0.5,1.9,5.1,9.3,.475,.475,,.475,.727,.493
8347,Derrick Coleman,2001-02,34,PHI,NBA,58,58,2080,5.7,12.7,5.2,11.3,0.5,1.4,3.2,3.9,2.9,5.9,8.8,1.7,0.7,0.9,2.1,2.7,15.1,.450,.465,.337,.469,.815,.524
8348,Derrick Coleman,1990-91,23,NJN,NBA,74,68,2602,7.1,15.2,6.9,14.7,0.2,0.5,4.5,6.1,3.7,6.8,10.5,2.3,1.0,1.4,3.0,3.0,18.9,.467,.472,.342,.473,.731,.527
8349,Derrick Coleman,1991-92,24,NJN,NBA,65,58,2207,7.9,15.6,7.5,14.4,0.4,1.2,4.9,6.4,3.3,6.8,10.1,3.3,0.9,1.6,4.0,2.7,21.0,.504,.522,.303,.516,.763,.570
8350,Derrick Coleman,1992-93,25,NJN,NBA,76,73,2759,7.4,16.0,7.1,14.7,0.3,1.3,5.5,6.8,3.2,7.9,11.1,3.6,1.2,1.6,3.2,2.7,20.5,.460,.480,.232,.469,.808,.540
8351,Derrick Coleman,1993-94,26,NJN,NBA,77,77,2778,7.0,15.7,6.5,14.1,0.5,1.6,5.7,7.3,3.4,7.9,11.3,3.4,0.9,1.8,2.7,2.7,20.2,.447,.462,.314,.463,.774,.534
8352,Derrick Coleman,1994-95,27,NJN,NBA,56,54,2103,6.4,15.0,5.9,12.9,0.5,2.1,6.4,8.4,2.9,7.3,10.1,3.2,0.6,1.6,2.9,2.8,19.6,.424,.454,.233,.440,.767,.525
8353,Derrick Coleman,1996-97,29,PHI,NBA,57,54,2102,6.2,14.3,5.7,12.3,0.5,2.0,4.7,6.3,2.7,7.1,9.8,3.3,0.9,1.3,3.2,2.8,17.7,.435,.463,.269,.455,.745,.518
8354,Derrick Coleman,1997-98,30,PHI,NBA,59,58,2135,6.0,14.6,5.6,13.0,0.4,1.7,5.1,6.6,2.5,7.4,9.9,2.4,0.8,1.1,2.6,2.4,17.5,.411,.429,.265,.426,.772,.500
8355,Derrick Coleman,1999-00,32,CHH,NBA,74,64,2347,6.8,15.0,6.1,12.9,0.8,2.2,4.5,5.8,1.9,7.8,9.7,2.7,0.5,2.0,2.7,3.0,19.0,.456,.471,.362,.482,.785,.541
8356,Ben Coleman,1987-88,26,TOT,NBA,70,24,1498,5.4,10.9,5.4,10.8,0.0,0.1,3.4,4.4,2.8,5.6,8.4,1.5,1.0,1.0,3.1,5.5,14.3,.499,.502,.000,.499,.762,.555
8357,Norris Cole,2011-12,23,MIA,NBA,65,2,1260,5.1,12.9,4.5,10.7,0.6,2.2,1.9,2.4,0.6,2.0,2.6,3.8,1.3,0.1,3.0,3.5,12.6,.393,.417,.276,.417,.776,.452
8358,Norris Cole,2012-13,24,MIA,NBA,80,4,1590,4.1,9.6,3.3,7.4,0.8,2.2,1.2,1.8,0.4,2.5,2.9,3.7,1.3,0.2,2.4,3.5,10.1,.421,.440,.357,.462,.650,.483
8359,Norris Cole,2013-14,25,MIA,NBA,82,6,2014,3.7,8.9,2.6,5.8,1.1,3.1,0.9,1.2,0.3,2.6,2.9,4.4,1.4,0.1,2.3,2.8,9.4,.414,.451,.345,.474,.779,.497
8360,Norris Cole,2014-15,26,TOT,NBA,75,25,1831,4.5,11.0,3.4,7.5,1.1,3.5,1.1,1.6,0.3,2.9,3.1,5.0,1.1,0.3,1.9,2.4,11.3,.412,.458,.313,.461,.716,.483
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
8361,Bill Closs,1951-52,30,FTW,NBA,57,,1120,3.9,12.5,3.9,12.5,,,3.4,5.0,,,6.6,2.4,,,,4.0,11.2,.308,.308,,.308,.682,.379
8362,Nathaniel Clifton*,1952-53,30,NYK,NBA,70,,2496,3.9,11.5,3.9,11.5,,,2.9,4.9,,,11.0,3.3,,,,4.0,10.7,.343,.343,,.343,.583,.394
8363,Nathaniel Clifton*,1953-54,31,NYK,NBA,72,,2179,4.2,11.5,4.2,11.5,,,2.9,4.6,,,8.7,2.9,,,,3.6,11.4,.368,.368,,.368,.628,.419
8364,Nathaniel Clifton*,1954-55,32,NYK,NBA,72,,2390,5.4,14.0,5.4,14.0,,,3.4,4.9,,,9.2,3.0,,,,3.3,14.2,.386,.386,,.386,.683,.439
8365,Nathaniel Clifton*,1955-56,33,NYK,NBA,64,,1537,5.0,12.7,5.0,12.7,,,3.2,4.5,,,9.0,3.5,,,,4.4,13.1,.394,.394,,.394,.707,.449
8366,Nathaniel Clifton*,1956-57,34,NYK,NBA,71,,2231,5.0,13.2,5.0,13.2,,,2.4,3.5,,,9.0,2.6,,,,3.9,12.3,.377,.377,,.377,.673,.417
8367,Nathaniel Clifton*,1957-58,35,DET,NBA,68,,1435,5.4,15.0,5.4,15.0,,,2.3,3.7,,,10.1,1.9,,,,5.1,13.2,.363,.363,,.363,.623,.397
8368,Nathaniel Clifton*,1951-52,29,NYK,NBA,62,,2101,4.2,12.5,4.2,12.5,,,2.9,4.4,,,12.5,3.6,,,,3.9,11.3,.335,.335,,.335,.664,.391
8369,Barry Clemens,1968-69,25,CHI,NBA,75,,1444,5.9,15.7,5.9,15.7,,,2.0,3.1,,,7.9,3.1,,,,4.1,13.8,.374,.374,,.374,.656,.404
8370,Barry Clemens,1969-70,26,SEA,NBA,78,,1487,6.5,14.4,6.5,14.4,,,2.7,3.4,,,7.7,2.8,,,,4.6,15.8,.454,.454,,.454,.793,.496
8371,Barry Clemens,1970-71,27,SEA,NBA,78,,1286,6.9,14.7,6.9,14.7,,,2.3,3.2,,,6.8,2.6,,,,4.7,16.2,.470,.470,,.470,.728,.501
8372,Barry Clemens,1971-72,28,SEA,NBA,82,,1447,6.3,12.0,6.3,12.0,,,1.9,2.2,,,7.2,1.6,,,,4.9,14.4,.521,.521,,.521,.844,.554
8373,Barry Clemens,1972-73,29,CLE,NBA,72,,1119,6.7,13.0,6.7,13.0,,,1.7,2.2,,,6.8,3.7,,,,4.4,15.2,.516,.516,,.516,.779,.541
8374,Barry Clemens,1973-74,30,CLE,NBA,71,,913,6.4,13.6,6.4,13.6,,,2.4,2.9,1.7,4.9,6.5,3.2,1.4,0.1,,5.4,15.3,.471,.471,,.471,.849,.513
8375,Barry Clemens,1965-66,22,NYK,NBA,70,,877,6.6,16.1,6.6,16.1,,,2.2,3.2,,,7.5,2.8,,,,4.6,15.4,.412,.412,,.412,.692,.442
8376,Barry Clemens,1974-75,31,POR,NBA,77,,952,6.4,13.4,6.4,13.4,,,1.7,2.3,1.2,4.8,6.1,2.9,2.6,0.1,,5.3,14.4,.473,.473,,.473,.750,.499
8377,Barry Clemens,1967-68,24,CHI,NBA,78,,1631,6.6,14.8,6.6,14.8,,,2.7,3.8,,,8.3,2.2,,,,4.9,16.0,.449,.449,,.449,.724,.487
8378,Mateen Cleaves,2000-01,23,DET,NBA,78,8,1268,4.5,11.4,4.4,10.9,0.1,0.5,2.8,3.9,0.7,3.0,3.7,5.9,1.4,0.0,3.9,4.3,12.0,.400,.405,.294,.406,.708,.458
8379,Jim Cleamons,1975-76,26,CLE,NBA,82,,2835,5.2,11.3,5.2,11.3,,,2.2,2.8,1.6,2.9,4.5,5.4,1.6,0.3,,2.7,12.7,.466,.466,,.466,.798,.509
8380,Jim Cleamons,1976-77,27,CLE,NBA,60,,2045,4.5,10.4,4.5,10.4,,,2.0,2.6,1.7,3.1,4.8,5.4,1.2,0.4,,2.2,11.0,.434,.434,,.434,.757,.476
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
8381,Jim Cleamons,1977-78,28,NYK,NBA,79,,2009,3.9,8.0,3.9,8.0,,,1.5,1.8,1.2,2.6,3.8,5.1,1.2,0.3,2.0,2.5,9.2,.480,.480,,.480,.786,.518
8382,Jim Cleamons,1978-79,29,NYK,NBA,79,,2390,4.7,9.9,4.7,9.9,,,2.0,2.6,1.0,2.4,3.4,5.7,1.1,0.2,2.1,2.2,11.3,.473,.473,,.473,.760,.513
8383,Jim Cleamons,1979-80,30,TOT,NBA,79,,1789,4.3,9.1,4.2,8.4,0.1,0.6,1.7,2.3,1.1,2.0,3.1,5.8,1.1,0.2,2.2,2.7,10.4,.476,.494,.226,.483,.743,.519
8384,Jim Cleamons,1972-73,23,CLE,NBA,80,,1392,5.0,10.9,5.0,10.9,,,1.9,2.6,,,4.3,5.3,,,,2.8,11.9,.454,.454,,.454,.743,.491
8385,Jim Cleamons,1973-74,24,CLE,NBA,81,,1642,5.2,11.9,5.2,11.9,,,2.0,2.9,1.4,3.7,5.0,5.0,1.3,0.4,,3.3,12.4,.433,.433,,.433,.699,.468
8386,Jim Cleamons,1974-75,25,CLE,NBA,74,,2691,4.9,10.3,4.9,10.3,,,1.9,2.4,1.3,3.1,4.4,5.1,1.1,0.3,,2.6,11.8,.480,.480,,.480,.796,.520
8387,Speedy Claxton,2005-06,27,NOK,NBA,71,3,2019,5.4,13.1,5.1,12.0,0.3,1.1,4.4,5.7,0.7,2.7,3.4,6.0,1.9,0.1,2.7,3.2,15.5,.413,.426,.270,.425,.769,.497
8388,Jordan Clarkson,2014-15,22,LAL,NBA,59,38,1476,6.5,14.5,5.6,11.6,0.9,3.0,3.2,3.9,1.4,3.3,4.7,5.0,1.2,0.3,2.3,2.7,17.1,.448,.482,.314,.480,.829,.528
8389,Jordan Clarkson,2015-16,23,LAL,NBA,79,79,2552,6.7,15.5,5.1,11.0,1.6,4.5,2.3,2.9,1.3,3.1,4.4,2.7,1.2,0.1,1.9,2.4,17.3,.433,.468,.347,.483,.804,.516
8390,Keon Clark,1999-00,24,DEN,NBA,81,20,1850,5.6,10.3,5.5,10.1,0.0,0.2,2.4,3.4,3.2,6.7,9.8,1.4,0.9,2.2,2.4,4.5,13.5,.542,.548,.125,.543,.688,.573
8391,Keon Clark,2000-01,25,TOT,NBA,81,3,1720,5.2,10.9,5.2,10.8,0.0,0.0,3.0,5.0,2.8,6.2,9.1,1.5,0.7,3.2,1.9,5.1,13.4,.480,.481,.000,.480,.592,.512
8392,Keon Clark,2001-02,26,TOR,NBA,81,31,2185,6.3,12.8,6.3,12.7,0.0,0.1,2.6,3.8,3.0,6.9,9.9,1.4,1.0,2.0,2.3,4.3,15.1,.490,.494,.000,.490,.674,.522
8393,Keon Clark,2002-03,27,SAC,NBA,80,11,1780,4.6,9.1,4.6,9.0,0.0,0.1,1.7,2.6,2.8,6.3,9.1,1.6,0.8,3.0,1.9,4.6,10.8,.501,.506,.000,.501,.656,.528
8394,Ian Clark,2015-16,24,GSW,NBA,66,1,578,5.5,12.6,3.7,7.3,1.9,5.2,1.7,2.1,0.8,3.4,4.2,4.0,1.1,0.8,2.7,3.6,14.7,.441,.500,.357,.515,.824,.544
8395,Archie Clark,1969-70,28,PHI,NBA,76,,2772,7.7,15.6,7.7,15.6,,,4.0,5.1,,,3.9,4.9,,,,2.6,19.5,.496,.496,,.496,.785,.546
8396,Archie Clark,1970-71,29,PHI,NBA,82,,3245,7.3,14.8,7.3,14.8,,,4.7,5.9,,,4.3,4.9,,,,2.4,19.4,.496,.496,,.496,.787,.556
8397,Archie Clark,1971-72,30,TOT,NBA,77,,3285,7.8,16.6,7.8,16.6,,,5.6,7.3,,,2.9,6.7,,,,2.1,21.2,.470,.470,,.470,.771,.536
8398,Archie Clark,1974-75,33,SEA,NBA,77,,2481,6.6,13.3,6.6,13.3,,,2.3,2.8,0.9,2.6,3.4,6.3,1.6,0.1,,2.7,15.5,.495,.495,,.495,.834,.533
8399,Archie Clark,1975-76,34,DET,NBA,79,,1589,5.7,13.1,5.7,13.1,,,2.3,2.6,0.6,2.5,3.1,4.9,1.4,0.1,,3.6,13.6,.433,.433,,.433,.862,.478
8400,Archie Clark,1966-67,25,LAL,NBA,76,,1763,6.8,14.9,6.8,14.9,,,2.8,3.9,,,4.5,4.2,,,,3.9,16.3,.452,.452,,.452,.708,.489
