
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
1225,David Thompson*,1980-81,26,DEN,NBA,77,,2620,10.1,19.9,9.9,19.4,0.1,0.5,6.7,8.5,1.5,2.5,3.9,3.2,0.7,0.8,3.4,3.2,27.0,.506,.513,.256,.509,.795,.571
1226,David Thompson*,1982-83,28,SEA,NBA,75,64,2155,7.4,15.5,7.4,15.3,0.0,0.2,5.0,6.3,1.6,2.9,4.5,3.7,0.8,0.6,2.7,2.4,19.9,.481,.484,.200,.482,.784,.545
1227,Billy Thompson,1988-89,25,MIA,NBA,79,58,2273,5.5,11.3,5.5,11.3,0.0,0.1,2.5,3.5,3.8,5.2,9.1,2.8,0.9,1.7,3.0,4.1,13.5,.487,.490,.000,.487,.696,.524
1228,Billy Thompson,1989-90,26,MIA,NBA,79,45,2142,6.3,12.2,6.3,12.2,0.0,0.1,1.9,3.1,4.0,5.3,9.3,2.8,0.9,1.5,2.6,4.0,14.6,.516,.516,.500,.517,.622,.536
1229,Billy Thompson,1990-91,27,MIA,NBA,73,46,1481,5.0,10.0,5.0,9.9,0.0,0.1,2.2,3.0,2.9,4.7,7.6,2.7,0.8,1.2,2.8,3.9,12.1,.499,.504,.000,.499,.718,.536
1230,Tyrus Thomas,2006-07,20,CHI,NBA,72,4,966,5.0,10.5,5.0,10.4,0.0,0.1,4.0,6.5,3.3,6.7,10.0,1.5,1.7,2.8,3.5,6.0,13.9,.475,.479,.000,.475,.606,.521
1231,Tyrus Thomas,2007-08,21,CHI,NBA,74,27,1330,5.0,11.9,5.0,11.7,0.0,0.2,3.5,4.7,2.8,6.5,9.3,2.4,1.3,1.9,2.1,4.6,13.6,.423,.426,.167,.424,.741,.486
1232,Tyrus Thomas,2008-09,22,CHI,NBA,79,61,2175,5.1,11.3,5.0,11.2,0.0,0.1,3.9,5.0,2.4,6.0,8.4,1.3,1.5,2.5,2.1,3.6,14.2,.451,.453,.333,.453,.783,.525
1233,Tim Thomas,1997-98,20,PHI,NBA,77,48,1779,6.2,13.8,4.9,10.4,1.3,3.5,3.5,4.7,2.2,3.7,5.8,1.8,1.1,0.3,2.4,3.7,17.1,.447,.476,.363,.493,.740,.538
1234,Tim Thomas,1998-99,21,TOT,NBA,50,26,812,5.9,12.4,4.9,9.4,0.9,3.0,3.2,5.0,2.2,3.4,5.6,2.0,1.2,0.5,2.0,4.7,15.9,.473,.526,.309,.511,.652,.545
1235,Tim Thomas,1999-00,22,MIL,NBA,80,1,2093,6.0,13.0,4.9,9.8,1.1,3.1,3.2,4.2,1.7,4.0,5.7,1.9,1.0,0.5,2.2,3.9,16.3,.461,.497,.346,.503,.774,.549
1236,Tim Thomas,2000-01,23,MIL,NBA,76,16,2086,5.6,13.1,3.8,8.6,1.8,4.5,3.4,4.4,1.4,4.0,5.4,2.4,1.3,0.8,2.0,3.3,16.5,.430,.440,.412,.501,.771,.549
1237,Tim Thomas,2001-02,24,MIL,NBA,74,22,1987,5.7,13.6,4.0,8.4,1.7,5.3,2.6,3.2,1.2,4.3,5.4,1.9,1.2,0.6,2.3,3.6,15.7,.420,.478,.326,.483,.793,.522
1238,Tim Thomas,2002-03,25,MIL,NBA,80,70,2358,6.3,14.2,4.8,10.2,1.5,4.0,2.2,2.8,1.5,4.5,5.9,1.6,1.1,0.7,2.0,3.9,16.3,.443,.474,.366,.495,.780,.527
1239,Tim Thomas,2003-04,26,TOT,NBA,66,65,2089,6.3,14.0,5.0,10.7,1.3,3.3,2.9,3.8,1.1,4.4,5.5,2.1,1.1,0.3,2.0,3.4,16.7,.446,.468,.376,.491,.784,.534
1240,Tim Thomas,2004-05,27,NYK,NBA,71,68,1940,5.8,13.3,4.3,9.5,1.6,3.9,2.5,3.2,0.8,3.6,4.4,2.0,0.8,0.3,2.1,4.1,15.8,.439,.451,.409,.498,.786,.536
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
1241,Tim Thomas,2006-07,29,LAC,NBA,76,24,2054,5.2,12.7,2.9,6.4,2.4,6.2,1.8,2.5,1.1,5.5,6.6,3.0,1.0,0.5,1.9,4.0,14.7,.414,.444,.382,.508,.708,.532
1242,Lance Thomas,2014-15,26,TOT,NBA,62,37,1490,4.4,10.7,4.2,10.1,0.2,0.5,1.7,2.4,1.6,3.1,4.7,1.7,0.9,0.2,1.8,2.4,10.7,.412,.417,.318,.420,.727,.456
1243,Lance Thomas,2015-16,27,NYK,NBA,59,5,1313,4.6,10.5,3.4,7.5,1.2,3.0,2.8,3.3,0.9,2.7,3.6,1.5,0.6,0.2,1.6,3.0,13.3,.442,.458,.404,.500,.857,.557
1244,Kurt Thomas,1995-96,23,MIA,NBA,74,42,1655,6.0,11.9,6.0,11.9,0.0,0.0,2.6,3.9,2.7,6.9,9.5,1.0,1.0,0.8,2.1,5.9,14.5,.501,.503,.000,.501,.663,.533
1245,Kurt Thomas,1998-99,26,NYK,NBA,50,44,1182,5.2,11.2,5.2,11.2,0.0,0.0,2.0,3.3,2.5,6.2,8.7,1.7,1.4,0.5,2.2,4.8,12.4,.462,.463,.000,.462,.611,.489
1246,Kurt Thomas,1999-00,27,NYK,NBA,80,21,1971,4.9,9.8,4.9,9.7,0.0,0.1,1.8,2.3,2.6,6.6,9.2,1.5,0.9,0.8,1.9,5.1,11.7,.505,.506,.333,.506,.781,.542
1247,Kurt Thomas,2000-01,28,NYK,NBA,77,29,2125,5.3,10.4,5.3,10.4,0.0,0.1,2.9,3.6,2.9,5.8,8.7,1.1,1.0,1.2,1.7,4.9,13.6,.511,.512,.333,.512,.814,.566
1248,Kurt Thomas,2001-02,29,NYK,NBA,82,82,2771,6.0,12.2,6.0,12.1,0.0,0.1,2.8,3.4,2.8,6.9,9.7,1.1,0.9,1.0,2.0,4.4,14.8,.494,.496,.167,.494,.815,.542
1249,Kurt Thomas,2002-03,30,NYK,NBA,81,81,2577,6.9,14.4,6.9,14.3,0.0,0.0,1.9,2.6,2.2,6.7,8.9,2.3,1.1,1.4,1.9,4.8,15.8,.483,.483,.667,.484,.750,.511
1250,Kurt Thomas,2003-04,31,NYK,NBA,80,75,2548,5.5,11.7,5.5,11.7,0.0,0.0,1.5,1.8,2.0,7.3,9.4,2.1,0.8,1.1,1.9,4.2,12.6,.473,.475,.000,.473,.835,.503
1251,Kurt Thomas,2004-05,32,NYK,NBA,80,80,2855,5.3,11.4,5.3,11.3,0.0,0.1,0.8,1.1,2.1,8.3,10.5,2.0,0.9,1.0,1.2,3.9,11.6,.471,.470,.500,.472,.786,.488
1252,Kurt Thomas,2007-08,35,TOT,NBA,70,48,1584,4.4,9.0,4.4,9.0,0.0,0.0,1.2,1.8,3.0,8.6,11.5,1.5,1.3,1.3,1.0,4.3,10.1,.492,.494,.000,.492,.663,.514
1253,Kurt Thomas,2008-09,36,SAS,NBA,79,10,1404,3.9,7.8,3.9,7.7,0.0,0.1,0.9,1.2,3.4,6.9,10.4,1.7,0.9,1.5,1.1,4.4,8.8,.503,.507,.000,.503,.822,.530
1254,Kurt Thomas,2009-10,37,MIL,NBA,70,9,1049,3.4,7.1,3.4,7.1,0.0,0.0,0.4,0.5,2.9,7.1,10.0,1.6,0.9,1.6,1.6,5.5,7.2,.476,.476,,.476,.800,.489
1255,Kenny Thomas,1999-00,22,HOU,NBA,72,29,1797,4.2,10.6,3.6,8.2,0.6,2.4,2.8,4.2,2.9,5.8,8.8,2.3,1.1,0.4,2.2,3.3,11.9,.399,.440,.262,.429,.660,.477
1256,Kenny Thomas,2000-01,23,HOU,NBA,74,21,1820,4.1,9.2,3.6,7.4,0.5,1.8,1.8,2.5,2.4,5.8,8.2,1.5,0.8,0.9,2.3,3.5,10.4,.443,.485,.272,.470,.722,.507
1257,Kenny Thomas,2001-02,24,HOU,NBA,72,71,2484,5.7,12.0,5.7,11.8,0.0,0.2,3.2,4.9,2.3,5.2,7.5,2.0,1.2,1.0,2.1,2.8,14.7,.478,.487,.000,.478,.664,.520
1258,Kenny Thomas,2003-04,26,PHI,NBA,74,72,2699,5.1,10.8,5.1,10.8,0.0,0.1,3.2,4.3,3.5,6.5,10.0,1.5,1.1,0.4,2.3,2.9,13.4,.469,.470,.200,.469,.752,.527
1259,Kenny Thomas,2004-05,27,TOT,NBA,73,58,2167,6.1,13.0,6.1,12.9,0.0,0.1,2.9,3.8,3.1,5.8,8.9,2.5,1.1,0.3,2.2,3.8,15.1,.470,.472,.200,.471,.762,.515
1260,Kenny Thomas,2005-06,28,SAC,NBA,82,55,2293,4.8,9.5,4.8,9.5,0.0,0.0,2.2,3.2,3.1,6.6,9.7,2.6,1.1,0.6,2.1,3.1,11.7,.505,.506,.000,.505,.676,.539
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
1261,Jim Thomas,1983-84,23,IND,NBA,72,15,1219,5.5,11.9,5.5,11.6,0.0,0.3,2.4,3.2,1.7,2.7,4.4,3.8,1.8,0.2,2.0,3.4,13.4,.464,.474,.091,.465,.727,.504
1262,Jim Thomas,1984-85,24,IND,NBA,80,52,2059,6.1,12.7,5.9,12.0,0.1,0.7,3.2,4.1,1.3,3.3,4.6,4.1,1.3,0.1,2.3,3.4,15.5,.478,.496,.190,.483,.782,.534
1263,Isiah Thomas*,1981-82,20,DET,NBA,72,72,2433,6.7,15.8,6.5,14.9,0.3,0.9,4.5,6.3,0.8,2.2,3.1,8.4,2.2,0.3,4.4,3.7,18.1,.424,.432,.288,.432,.704,.487
1264,Isiah Thomas*,1982-83,21,DET,NBA,81,81,3093,8.4,17.9,8.0,16.4,0.4,1.5,4.3,6.0,1.2,2.6,3.8,7.4,2.3,0.3,3.8,3.7,21.6,.472,.488,.288,.483,.710,.525
1265,Isiah Thomas*,1983-84,22,DET,NBA,82,82,3007,8.0,17.3,7.7,16.6,0.3,0.8,4.6,6.3,1.2,2.7,3.9,10.9,2.4,0.4,3.7,3.9,20.9,.462,.468,.338,.470,.733,.520
1266,Isiah Thomas*,1984-85,23,DET,NBA,81,81,3089,7.5,16.4,7.2,15.1,0.3,1.3,4.7,5.7,1.3,2.9,4.2,13.1,2.2,0.3,3.5,3.4,20.0,.458,.476,.257,.468,.809,.529
1267,Isiah Thomas*,1985-86,24,DET,NBA,77,77,2790,7.9,16.1,7.5,15.0,0.3,1.1,4.7,6.0,1.1,2.5,3.6,10.7,2.2,0.3,3.7,3.2,20.8,.488,.501,.310,.498,.790,.554
1268,Isiah Thomas*,1986-87,25,DET,NBA,81,81,3013,7.5,16.2,7.3,15.0,0.2,1.2,4.8,6.2,1.0,2.8,3.8,9.7,1.8,0.2,4.1,3.0,20.0,.463,.484,.194,.470,.768,.528
1269,Isiah Thomas*,1987-88,26,DET,NBA,81,81,2927,7.6,16.5,7.3,15.3,0.4,1.2,3.8,4.8,0.8,2.6,3.4,8.3,1.7,0.2,3.4,2.7,19.4,.463,.475,.309,.474,.774,.521
1270,Isiah Thomas*,1988-89,27,DET,NBA,80,76,2924,7.0,15.1,6.6,13.6,0.4,1.5,3.5,4.3,0.6,2.8,3.4,8.2,1.6,0.2,3.7,2.6,18.0,.464,.485,.273,.477,.818,.528
1271,Isiah Thomas*,1989-90,28,DET,NBA,81,81,2993,7.0,15.9,6.5,14.3,0.5,1.6,3.5,4.5,0.9,2.8,3.7,9.2,1.7,0.2,3.9,2.5,17.9,.438,.453,.309,.454,.775,.501
1272,Isiah Thomas*,1991-92,30,DET,NBA,78,78,2918,7.0,15.6,6.6,14.5,0.3,1.1,3.6,4.7,0.8,2.2,3.0,6.9,1.5,0.2,3.1,2.4,17.8,.446,.458,.291,.456,.772,.505
1273,Isiah Thomas*,1992-93,31,DET,NBA,79,79,2922,6.5,15.5,5.7,13.1,0.8,2.4,3.4,4.6,0.9,2.0,2.9,8.3,1.5,0.2,3.5,2.7,17.1,.418,.439,.308,.442,.737,.488
1274,Isaiah Thomas,2011-12,22,SAC,NBA,65,37,1656,5.6,12.4,3.8,7.7,1.8,4.8,3.3,4.0,1.0,2.6,3.7,5.8,1.2,0.2,2.3,2.6,16.3,.448,.491,.379,.521,.832,.574
1275,Isaiah Thomas,2012-13,23,SAC,NBA,79,62,2122,6.2,14.1,4.3,8.7,2.0,5.4,4.3,4.9,0.5,2.2,2.7,5.4,1.1,0.1,2.4,2.8,18.7,.440,.491,.358,.509,.882,.574
1276,Isaiah Thomas,2013-14,24,SAC,NBA,72,54,2497,7.2,15.8,5.3,10.6,1.8,5.2,5.0,5.9,0.7,2.4,3.0,6.5,1.3,0.1,3.1,2.7,21.1,.453,.504,.349,.510,.850,.574
1277,Isaiah Thomas,2014-15,25,TOT,NBA,67,1,1726,7.0,16.6,4.3,9.4,2.7,7.2,6.3,7.3,0.7,2.5,3.2,5.9,1.2,0.1,3.0,3.1,23.0,.420,.457,.373,.501,.868,.579
1278,Isaiah Thomas,2015-16,26,BOS,NBA,82,79,2644,8.0,18.8,5.8,12.5,2.3,6.3,6.5,7.4,0.6,2.7,3.3,6.9,1.2,0.1,3.0,2.3,24.8,.428,.462,.359,.488,.871,.562
1279,Etan Thomas,2003-04,25,WAS,NBA,79,15,1901,4.9,10.0,4.9,10.0,0.0,0.0,3.6,5.6,3.5,6.5,10.0,1.3,0.7,2.3,2.1,4.1,13.4,.489,.489,,.489,.647,.538
1280,Etan Thomas,2005-06,27,WAS,NBA,71,9,1121,4.2,7.9,4.2,7.9,0.0,0.0,2.4,4.0,3.2,5.8,9.0,0.4,0.6,2.2,1.6,4.8,10.8,.533,.533,,.533,.600,.560
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
1281,Bill Thieben,1956-57,21,FTW,NBA,58,,633,5.1,14.6,5.1,14.6,,,3.2,4.9,,,11.8,1.0,,,,4.4,13.5,.352,.352,,.352,.655,.403
1282,Reggie Theus,1978-79,21,CHI,NBA,82,,2753,7.0,14.6,7.0,14.6,,,3.5,4.5,1.2,1.8,3.0,5.6,1.2,0.2,4.0,3.5,17.5,.480,.480,,.480,.761,.526
1283,Reggie Theus,1979-80,22,CHI,NBA,82,,3029,6.7,13.9,6.4,12.7,0.3,1.2,5.9,7.1,1.7,2.2,3.9,6.1,1.4,0.2,4.1,3.1,19.7,.483,.504,.267,.495,.838,.579
1284,Reggie Theus,1980-81,23,CHI,NBA,82,,2820,6.9,14.0,6.7,12.9,0.2,1.1,5.7,7.0,1.6,2.1,3.7,5.4,1.6,0.3,3.3,3.3,19.8,.495,.521,.200,.503,.809,.578
1285,Reggie Theus,1981-82,24,CHI,NBA,82,82,2838,7.1,15.1,6.8,13.9,0.3,1.3,4.6,5.7,1.5,2.5,4.0,6.0,1.1,0.2,3.5,3.1,19.1,.469,.489,.250,.479,.808,.542
1286,Reggie Theus,1982-83,25,CHI,NBA,82,81,2856,9.4,19.8,9.2,18.6,0.3,1.1,5.5,6.8,1.1,2.6,3.8,6.1,1.8,0.2,4.0,3.5,24.6,.478,.493,.231,.485,.801,.541
1287,Reggie Theus,1984-85,27,KCK,NBA,82,80,2543,7.1,14.6,7.0,14.0,0.1,0.5,4.7,5.5,1.5,2.3,3.8,9.3,1.3,0.3,4.3,3.5,19.0,.487,.501,.132,.489,.863,.559
1288,Reggie Theus,1985-86,28,SAC,NBA,82,82,2919,6.7,14.0,6.7,13.6,0.1,0.4,5.0,6.0,0.9,2.8,3.7,9.7,1.4,0.2,4.0,2.8,18.5,.480,.490,.171,.483,.827,.556
1289,Reggie Theus,1986-87,29,SAC,NBA,79,76,2872,7.2,15.3,7.0,14.4,0.2,1.0,5.4,6.2,1.1,2.3,3.3,8.7,1.0,0.2,3.6,2.6,20.1,.472,.489,.218,.479,.867,.555
1290,Reggie Theus,1987-88,30,SAC,NBA,73,73,2653,8.4,17.9,8.2,17.1,0.2,0.8,4.3,5.2,1.0,2.2,3.1,6.3,0.8,0.2,3.2,2.3,21.4,.470,.479,.271,.476,.831,.529
1291,Reggie Theus,1988-89,31,ATL,NBA,82,82,2517,7.1,15.3,6.9,14.4,0.2,0.8,4.1,4.8,1.2,2.2,3.5,5.5,1.5,0.2,2.8,3.4,18.5,.466,.476,.293,.474,.851,.534
1292,Reggie Theus,1989-90,32,ORL,NBA,76,71,2350,7.9,18.0,7.5,16.4,0.4,1.6,5.8,6.8,1.1,2.2,3.4,6.2,0.9,0.2,3.5,3.0,22.0,.439,.458,.248,.450,.853,.524
1293,Reggie Theus,1990-91,33,NJN,NBA,81,81,2955,7.1,15.2,6.5,13.4,0.6,1.8,3.6,4.2,0.8,1.9,2.8,4.6,1.0,0.4,3.1,2.8,18.4,.468,.481,.361,.488,.851,.540
1294,Tom Thacker,1967-68,28,BOS,NBA,65,,782,5.2,12.5,5.2,12.5,,,2.0,3.9,,,7.4,3.2,,,,7.6,12.5,.419,.419,,.419,.512,.439
1295,Jason Terry,1999-00,22,ATL,NBA,81,27,1888,4.7,11.4,3.9,8.4,0.9,3.0,2.2,2.7,0.5,2.7,3.2,6.6,1.7,0.2,3.0,2.5,12.5,.415,.458,.293,.453,.807,.497
1296,Jason Terry,2000-01,23,ATL,NBA,82,77,3089,6.9,15.9,5.5,12.3,1.4,3.7,3.5,4.2,0.5,2.6,3.1,4.7,1.2,0.1,2.8,2.4,18.9,.436,.448,.395,.481,.846,.531
1297,Jason Terry,2001-02,24,ATL,NBA,78,78,2967,6.4,14.8,4.3,9.4,2.1,5.4,3.4,4.1,0.5,2.8,3.3,5.4,1.7,0.2,2.2,1.9,18.2,.430,.454,.387,.500,.835,.549
1298,Jason Terry,2002-03,25,ATL,NBA,81,81,3081,5.7,13.3,3.8,8.3,1.9,5.0,3.0,3.4,0.4,2.8,3.3,7.0,1.5,0.2,2.9,2.0,16.3,.428,.462,.371,.498,.887,.549
1299,Jason Terry,2003-04,26,ATL,NBA,81,78,3018,6.0,14.3,4.2,9.2,1.7,5.0,2.6,3.1,0.6,3.4,4.0,5.2,1.5,0.2,2.7,2.3,16.2,.417,.455,.347,.478,.827,.519
1300,Jason Terry,2004-05,27,DAL,NBA,80,57,2401,5.6,11.1,4.0,7.5,1.5,3.7,2.2,2.6,0.6,2.2,2.8,6.4,1.6,0.2,2.2,2.7,14.9,.501,.540,.420,.570,.844,.606
