
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
5501,Anthony Johnson,2005-06,31,IND,NBA,75,53,1981,4.9,11.0,3.9,8.1,0.9,2.8,1.9,2.6,0.6,2.5,3.1,5.9,1.1,0.4,2.1,2.4,12.6,.443,.482,.329,.485,.752,.520
5502,Anthony Johnson,2008-09,34,ORL,NBA,80,12,1481,3.7,9.3,2.5,6.0,1.3,3.2,1.5,2.0,0.7,2.9,3.6,4.9,1.1,0.1,2.0,2.7,10.2,.404,.411,.391,.472,.753,.505
5503,Andy Johnson,1958-59,26,PHW,NBA,67,,1158,5.4,14.5,5.4,14.5,,,3.6,5.9,,,6.6,2.8,,,,5.5,14.4,.373,.373,,.373,.602,.421
5504,Andy Johnson,1959-60,27,PHW,NBA,75,,1421,6.2,16.4,6.2,16.4,,,3.2,5.3,,,7.1,3.9,,,,5.0,15.6,.378,.378,,.378,.601,.416
5505,Andy Johnson,1960-61,28,PHW,NBA,79,,2000,5.4,15.0,5.4,15.0,,,2.8,5.0,,,6.2,3.7,,,,4.5,13.6,.359,.359,,.359,.571,.395
5506,Andy Johnson,1961-62,29,CHP,NBA,71,,2193,6.0,13.4,6.0,13.4,,,4.7,7.4,,,5.8,3.7,,,,4.1,16.6,.448,.448,,.448,.628,.501
5507,Amir Johnson,2009-10,22,TOR,NBA,82,5,1453,5.2,8.3,5.2,8.2,0.0,0.1,2.4,3.7,3.8,6.0,9.8,1.2,1.1,1.6,1.6,6.3,12.7,.623,.630,.000,.623,.638,.639
5508,Amir Johnson,2010-11,23,TOR,NBA,72,54,1853,5.5,9.6,5.5,9.6,0.0,0.0,2.4,3.1,3.7,5.3,9.0,1.6,1.0,1.7,1.3,5.1,13.4,.568,.569,.000,.568,.788,.608
5509,Amir Johnson,2011-12,24,TOR,NBA,64,43,1553,4.5,7.9,4.5,7.8,0.0,0.1,1.3,1.9,3.5,6.0,9.5,1.8,0.8,1.6,2.2,4.8,10.5,.576,.579,.400,.579,.690,.600
5510,Amir Johnson,2012-13,25,TOR,NBA,81,38,2325,5.2,9.4,5.1,9.2,0.1,0.2,2.1,2.9,3.5,5.9,9.5,1.9,1.3,1.7,1.8,4.7,12.6,.554,.558,.385,.559,.727,.591
5511,Amir Johnson,2013-14,26,TOR,NBA,77,72,2214,5.6,10.0,5.3,8.9,0.3,1.1,1.5,2.3,2.8,5.4,8.2,1.9,0.9,1.4,2.0,4.4,13.0,.562,.593,.303,.578,.636,.592
5512,Amir Johnson,2014-15,27,TOR,NBA,75,72,1979,5.4,9.4,5.1,8.6,0.3,0.8,1.4,2.3,2.9,5.4,8.3,2.1,0.8,1.1,2.0,4.1,12.6,.574,.590,.413,.592,.612,.603
5513,Amir Johnson,2015-16,28,BOS,NBA,79,76,1800,5.0,8.5,4.8,7.7,0.2,0.9,1.4,2.4,3.6,6.5,10.1,2.8,1.0,1.7,1.9,4.3,11.5,.585,.624,.233,.596,.570,.602
5514,Jonas Jerebko,2009-10,22,DET,NBA,80,73,2232,4.7,9.7,4.1,7.9,0.6,1.9,2.0,2.8,3.1,4.6,7.7,0.9,1.3,0.5,1.3,3.7,12.0,.481,.520,.313,.511,.710,.545
5515,Jonas Jerebko,2011-12,24,DET,NBA,64,13,1468,5.2,11.1,4.4,8.5,0.8,2.6,2.5,3.0,2.4,5.2,7.6,1.1,1.0,0.5,1.6,4.0,13.6,.468,.519,.302,.503,.806,.548
5516,Jonas Jerebko,2013-14,26,DET,NBA,64,0,741,4.8,10.1,3.3,6.5,1.5,3.6,2.1,2.9,2.5,6.0,8.5,1.9,1.0,0.3,2.1,4.1,13.1,.471,.500,.419,.546,.729,.577
5517,Jonas Jerebko,2014-15,27,TOT,NBA,75,0,1230,4.9,11.1,3.4,7.0,1.6,4.1,1.6,1.9,2.7,5.5,8.3,2.1,1.3,0.5,1.3,4.0,13.1,.446,.481,.386,.517,.848,.549
