
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
12601,Lorenzo Charles,1985-86,22,ATL,NBA,36,0,273,11.5,.000,.409,5.3,10.5,7.9,4.2,0.4,1.3,14.8,18.2,108,109,0.3,0.2,0.5,.086,-1.9,-1.6,-3.6,-0.1
12602,Rex Chapman,1996-97,29,PHO,NBA,65,33,1833,15.2,.419,.199,1.6,9.9,5.8,16.3,1.5,0.3,10.5,22.4,108,111,2.4,0.9,3.3,.086,1.8,-2.0,-0.2,0.8
12603,Rex Chapman,1988-89,21,CHH,NBA,75,44,2219,12.6,.150,.153,3.5,5.9,4.7,12.6,1.5,0.7,7.7,27.1,97,115,-0.7,0.4,-0.2,-.005,-0.7,-2.5,-3.2,-0.7
12604,Rex Chapman,1997-98,30,PHO,NBA,68,67,2263,14.4,.325,.196,1.6,7.2,4.5,14.8,1.6,0.4,10.0,23.1,105,106,2.4,2.1,4.5,.095,1.0,-1.5,-0.5,0.8
12605,Rex Chapman,1989-90,22,CHH,NBA,54,52,1762,11.9,.154,.208,3.2,8.7,5.8,12.2,1.3,0.2,9.0,26.8,94,113,-1.4,0.7,-0.7,-.018,-1.4,-2.1,-3.5,-0.7
12606,Rex Chapman,1998-99,31,PHO,NBA,38,35,1183,11.8,.329,.198,1.2,9.2,5.1,15.2,1.5,0.6,9.8,21.6,96,106,0.3,0.6,0.9,.035,-1.2,-2.1,-3.3,-0.4
12607,Rex Chapman,1990-91,23,CHH,NBA,70,68,2100,15.1,.161,.306,2.4,8.2,5.2,18.8,1.7,0.5,11.1,23.9,106,113,2.0,1.0,3.0,.069,1.1,-1.6,-0.5,0.8
12608,Rex Chapman,1991-92,24,TOT,NBA,22,11,567,12.1,.115,.210,1.9,9.3,5.5,22.1,1.3,0.8,14.0,22.9,98,113,-0.1,0.2,0.1,.010,-1.8,-2.4,-4.2,-0.3
12609,Rex Chapman,1999-00,32,PHO,NBA,53,19,957,9.4,.384,.244,1.2,8.0,4.7,9.9,1.2,0.1,9.7,18.1,100,104,0.4,1.0,1.4,.072,-2.0,-1.7,-3.6,-0.4
12610,Rex Chapman,1992-93,25,WSB,NBA,60,23,1300,15.1,.193,.271,1.6,6.1,3.8,14.6,1.4,0.5,10.5,24.6,108,114,1.5,0.4,1.9,.070,0.4,-3.6,-3.2,-0.4
12611,Rex Chapman,1993-94,26,WSB,NBA,60,59,2025,16.9,.191,.238,3.2,5.2,4.2,15.3,1.5,0.2,10.9,22.7,113,116,4.2,-0.3,3.9,.092,2.7,-3.3,-0.5,0.7
12612,Rex Chapman,1994-95,27,WSB,NBA,45,29,1468,15.3,.429,.249,1.7,7.3,4.4,13.9,2.3,0.7,8.0,23.0,109,113,1.7,0.8,2.5,.081,1.7,-1.9,-0.3,0.6
12613,Rex Chapman,1995-96,28,MIA,NBA,56,50,1865,13.0,.496,.166,1.4,7.5,4.5,15.4,1.3,0.4,9.8,19.7,110,108,2.3,1.9,4.2,.108,1.4,-0.8,0.6,1.2
12614,Don Chaney,1979-80,33,BOS,NBA,60,0,523,7.8,.032,.222,6.7,8.8,7.8,9.3,2.8,1.2,13.7,18.3,89,101,-0.4,0.8,0.4,.033,-4.0,0.9,-3.1,-0.1
12615,Wilson Chandler,2008-09,21,NYK,NBA,82,70,2735,12.9,.298,.204,3.5,14.7,8.9,9.9,1.3,2.0,10.8,20.5,103,110,1.0,2.1,3.1,.054,-1.2,0.3,-0.9,0.8
12616,Wilson Chandler,2009-10,22,NYK,NBA,65,64,2320,13.7,.174,.186,4.5,12.7,8.5,9.8,1.0,1.6,10.4,20.2,106,113,1.8,0.9,2.7,.057,-1.0,-0.8,-1.8,0.1
12617,Wilson Chandler,2010-11,23,TOT,NBA,72,49,2401,14.6,.336,.169,3.6,15.9,9.7,8.1,1.0,2.9,9.2,20.9,106,109,2.1,1.9,3.9,.079,-0.1,-0.5,-0.5,0.9
12618,Wilson Chandler,2011-12,24,DEN,NBA,8,6,215,9.0,.152,.152,3.4,18.4,11.1,12.0,1.4,2.2,17.6,21.2,86,105,-0.3,0.2,-0.1,-.021,-4.5,0.5,-4.0,-0.1
12619,Wilson Chandler,2012-13,25,DEN,NBA,43,8,1079,16.6,.277,.244,4.8,17.6,11.3,8.3,2.1,0.9,10.6,22.7,110,105,1.8,1.3,3.1,.137,1.2,-0.5,0.7,0.7
12620,Wilson Chandler,2013-14,26,DEN,NBA,62,55,1927,12.4,.476,.206,3.2,13.3,8.2,9.3,1.2,1.2,8.9,19.5,107,110,1.8,1.2,3.1,.076,0.7,-0.6,0.2,1.1
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
12621,Wilson Chandler,2014-15,27,DEN,NBA,78,75,2471,13.2,.416,.146,4.1,17.2,10.4,8.9,1.2,0.9,9.6,20.1,104,109,2.1,1.5,3.6,.071,0.5,-0.4,0.2,1.3
12622,Wilson Chandler,2007-08,20,NYK,NBA,35,16,685,11.7,.124,.223,6.1,15.3,10.6,8.1,1.1,1.8,9.2,19.2,101,111,0.2,0.4,0.5,.038,-2.6,-0.9,-3.5,-0.3
12623,Tyson Chandler,2001-02,19,CHI,NBA,71,31,1389,13.0,.000,.730,9.3,19.8,14.4,6.5,1.1,5.0,19.8,16.6,99,105,0.4,1.4,1.8,.062,-3.6,1.5,-2.0,0.0
12624,Tyson Chandler,2009-10,27,CHA,NBA,51,27,1163,12.5,.000,.826,12.0,21.0,16.6,2.2,0.8,3.9,26.0,14.0,107,102,0.9,2.0,2.9,.120,-3.2,1.6,-1.6,0.1
12625,Tyson Chandler,2002-03,20,CHI,NBA,75,68,1827,15.8,.000,.601,10.4,20.6,15.5,6.8,1.0,4.2,18.1,18.1,104,103,1.8,2.1,3.9,.102,-1.5,1.2,-0.3,0.8
12626,Tyson Chandler,2010-11,28,DAL,NBA,74,74,2059,18.4,.000,.725,12.2,26.6,19.7,2.4,0.9,3.0,14.1,14.2,131,102,5.8,3.5,9.4,.218,0.5,1.7,2.2,2.2
12627,Tyson Chandler,2003-04,21,CHI,NBA,35,8,782,14.2,.006,.747,11.1,27.0,18.9,4.7,1.1,4.1,15.3,14.2,104,99,0.7,1.2,1.9,.116,-3.9,1.7,-2.1,0.0
12628,Tyson Chandler,2011-12,29,NYK,NBA,62,62,2061,18.7,.006,.887,11.8,22.7,17.2,4.3,1.4,3.4,17.1,13.0,130,99,5.8,3.6,9.5,.220,1.4,2.8,4.1,3.2
12629,Tyson Chandler,2004-05,22,CHI,NBA,80,10,2189,16.4,.005,.802,13.4,26.1,19.8,4.8,1.6,4.8,17.2,14.0,112,94,2.8,5.5,8.3,.183,-1.8,4.9,3.1,2.8
12630,Tyson Chandler,2012-13,30,NYK,NBA,66,66,2164,18.9,.000,.645,14.1,24.3,19.0,4.5,1.0,3.0,14.5,13.0,133,104,6.7,2.6,9.3,.207,1.7,1.8,3.5,3.0
12631,Tyson Chandler,2005-06,23,CHI,NBA,79,50,2121,12.2,.004,.682,14.4,24.2,19.3,5.6,1.0,3.8,25.1,10.4,107,100,1.5,3.9,5.4,.123,-2.0,4.2,2.2,2.2
