
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
14601,Joel Anthony,2013-14,31,TOT,NBA,33,0,186,8.1,.000,.250,9.1,14.6,11.8,1.6,0.8,5.2,7.8,9.3,96,107,0.0,0.2,0.2,.044,-5.7,1.0,-4.7,-0.1
14602,Joel Anthony,2014-15,32,DET,NBA,49,0,406,14.7,.000,.355,8.2,17.0,12.4,1.8,1.5,9.5,14.3,9.1,119,100,0.5,0.7,1.2,.142,-3.4,4.8,1.4,0.3
14603,Joel Anthony,2007-08,25,MIA,NBA,24,1,498,8.8,.000,.817,9.0,13.4,11.2,0.9,1.0,5.0,17.2,9.4,104,109,0.1,0.4,0.6,.054,-4.8,1.4,-3.4,-0.2
14604,Joel Anthony,2015-16,33,DET,NBA,19,0,96,14.1,.000,.800,8.8,15.4,11.9,1.4,1.1,9.5,12.9,7.0,136,99,0.2,0.2,0.4,.177,-2.8,5.0,2.2,0.1
14605,Joel Anthony,2008-09,26,MIA,NBA,65,28,1048,9.3,.000,.390,10.1,12.4,11.2,3.7,1.0,7.2,22.9,8.0,106,106,0.4,1.4,1.7,.079,-4.0,4.1,0.2,0.6
14606,Joel Anthony,2009-10,27,MIA,NBA,80,16,1322,10.2,.000,.579,11.0,11.1,11.1,1.3,0.8,6.7,18.4,8.7,112,103,1.0,2.0,3.1,.111,-3.1,3.5,0.4,0.8
14607,Joel Anthony,2010-11,28,MIA,NBA,75,11,1463,7.3,.000,.737,9.0,12.4,10.8,2.2,0.4,5.0,21.5,5.3,120,104,1.2,2.1,3.3,.107,-2.2,3.1,0.9,1.1
14608,Joel Anthony,2011-12,29,MIA,NBA,64,51,1349,10.3,.000,.467,9.2,12.8,11.1,1.0,1.4,5.1,19.7,7.8,113,100,1.2,2.2,3.4,.122,-2.1,2.8,0.7,0.9
14609,Joel Anthony,2012-13,30,MIA,NBA,62,3,566,10.4,.000,.412,10.4,14.4,12.5,3.1,1.2,6.1,21.5,8.6,108,103,0.4,0.8,1.2,.100,-3.0,2.7,-0.3,0.2
14610,Greg Anthony,2000-01,33,POR,NBA,58,0,856,12.0,.628,.138,3.0,5.4,4.3,14.8,2.5,0.3,13.8,16.9,105,104,0.9,0.7,1.6,.090,1.0,-1.7,-0.6,0.3
14611,Greg Anthony,1992-93,25,NYK,NBA,70,35,1699,13.7,.072,.379,2.8,8.1,5.6,33.3,3.4,0.5,17.5,15.1,105,99,1.0,3.6,4.6,.131,-1.3,2.3,1.1,1.3
14612,Greg Anthony,2001-02,34,TOT,NBA,60,38,1514,12.6,.343,.192,1.7,8.5,5.1,30.8,2.7,0.2,15.4,18.6,97,108,0.2,0.9,1.1,.036,-0.7,-2.0,-2.7,-0.3
14613,Greg Anthony,1993-94,26,NYK,NBA,80,36,1994,13.0,.280,.294,2.5,8.1,5.4,27.3,3.0,0.5,16.5,17.0,105,99,1.6,3.9,5.5,.132,-0.6,1.6,1.0,1.5
