
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
13401,Mike Brittain,1985-86,22,SAS,NBA,32,2,219,4.4,.000,.442,5.4,19.8,12.8,2.8,0.6,3.1,28.0,13.1,83,107,-0.3,0.2,0.0,-.010,-6.7,0.1,-6.6,-0.3
13402,Mike Brittain,1986-87,23,SAS,NBA,6,0,29,7.3,.000,.222,7.3,7.9,7.6,9.1,1.6,0.0,16.8,16.4,92,113,0.0,0.0,0.0,-.017,-4.8,-2.0,-6.8,0.0
13403,Allan Bristow,1980-81,29,UTA,NBA,82,,2001,14.9,.029,.324,6.0,18.5,12.3,27.0,1.5,0.1,19.7,18.7,103,109,1.4,1.3,2.7,.065,-0.5,-0.3,-0.8,0.6
13404,Allan Bristow,1981-82,30,DAL,NBA,82,54,2035,12.6,.036,.329,6.5,12.8,9.5,29.3,1.6,0.2,22.4,14.9,105,111,1.3,1.2,2.5,.059,-0.5,-0.1,-0.6,0.7
13405,Allan Bristow,1982-83,31,DAL,NBA,37,0,371,10.2,.131,.141,6.8,10.3,8.6,23.2,0.8,0.1,22.8,14.5,102,112,0.2,0.0,0.2,.030,-1.1,-2.2,-3.3,-0.1
13406,Allan Bristow,1979-80,28,UTA,NBA,82,,2304,16.6,.009,.310,9.0,16.7,13.0,21.4,1.9,0.1,16.7,20.0,108,110,3.2,1.2,4.4,.091,1.3,-0.3,1.1,1.8
13407,Junior Bridgeman,1980-81,27,MIL,NBA,77,,2215,17.1,.019,.219,4.0,10.2,7.2,15.1,1.8,0.7,11.0,24.0,110,104,3.9,2.8,6.7,.146,0.9,-0.8,0.2,1.2
13408,Junior Bridgeman,1981-82,28,MIL,NBA,41,4,924,16.0,.021,.238,4.8,10.5,7.8,17.6,1.5,0.2,11.8,24.1,110,105,1.4,1.2,2.6,.136,0.3,-1.2,-0.9,0.3
13409,Junior Bridgeman,1982-83,29,MIL,NBA,70,5,1855,16.1,.015,.229,2.7,11.4,7.3,17.1,1.0,0.3,11.5,23.7,107,104,2.7,2.1,4.8,.125,0.4,-1.2,-0.8,0.6
13410,Junior Bridgeman,1983-84,30,MIL,NBA,81,10,2431,14.3,.028,.222,3.9,11.3,7.8,16.7,1.1,0.3,11.0,23.4,106,106,2.1,3.0,5.1,.100,-0.4,-0.6,-1.0,0.6
13411,Junior Bridgeman,1984-85,31,LAC,NBA,80,15,2042,14.8,.039,.208,3.1,9.2,6.2,12.5,1.1,0.5,9.7,23.9,107,113,2.2,0.9,3.1,.074,-0.5,-2.2,-2.7,-0.3
13412,Junior Bridgeman,1985-86,32,LAC,NBA,58,14,1161,12.0,.040,.264,2.7,9.1,5.9,13.6,1.2,0.4,11.9,19.7,104,115,0.7,0.1,0.8,.033,-1.8,-2.4,-4.2,-0.7
13413,Junior Bridgeman,1986-87,33,MIL,NBA,34,4,418,11.1,.035,.117,3.7,10.2,6.9,12.2,1.1,0.3,7.7,19.1,104,109,0.2,0.4,0.6,.069,-2.2,-1.7,-3.8,-0.2
13414,Junior Bridgeman,1979-80,26,MIL,NBA,81,,2316,17.1,.022,.214,5.0,9.0,7.1,15.2,1.9,0.5,11.2,26.3,107,105,3.6,2.5,6.1,.127,1.2,-1.1,0.1,1.2
13415,Frank Brickowski,1989-90,30,SAS,NBA,78,12,1438,13.3,.005,.364,7.2,18.1,12.8,10.3,2.2,1.6,17.2,15.6,109,102,1.3,2.5,3.8,.126,-1.1,1.9,0.8,1.0
13416,Frank Brickowski,1990-91,31,MIL,NBA,75,73,1912,16.4,.003,.351,7.9,18.9,13.3,10.6,2.2,1.4,16.4,21.9,108,105,2.2,2.6,4.7,.119,-0.2,0.9,0.6,1.3
13417,Frank Brickowski,1991-92,32,MIL,NBA,65,60,1556,15.5,.010,.279,6.9,18.9,12.6,12.3,1.9,0.9,14.6,20.7,110,109,2.0,1.4,3.4,.105,-0.1,0.0,-0.1,0.7
13418,Frank Brickowski,1984-85,25,SEA,NBA,78,9,1115,10.5,.013,.416,7.9,19.1,13.5,12.9,1.5,0.8,21.7,17.3,97,107,-0.3,1.3,1.0,.042,-3.3,0.6,-2.7,-0.2
13419,Frank Brickowski,1992-93,33,MIL,NBA,66,64,2075,17.0,.031,.321,6.6,16.0,11.3,15.5,1.9,1.4,17.5,23.9,106,109,1.9,1.8,3.7,.085,0.5,0.2,0.7,1.4
13420,Frank Brickowski,1985-86,26,SEA,NBA,40,2,311,7.1,.000,.466,5.9,14.8,10.3,9.1,1.7,1.4,24.8,12.5,98,105,0.0,0.4,0.4,.058,-3.8,1.4,-2.4,0.0
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
13421,Frank Brickowski,1993-94,34,TOT,NBA,71,46,2094,14.3,.027,.337,4.5,17.9,11.0,17.2,1.9,0.8,17.3,21.5,101,108,1.0,1.7,2.7,.062,-1.2,0.0,-1.2,0.4
13422,Frank Brickowski,1986-87,27,TOT,NBA,44,0,487,10.2,.032,.565,11.6,14.8,13.2,4.3,1.9,0.7,17.1,15.5,110,106,0.5,0.6,1.1,.108,-1.4,-0.7,-2.1,0.0
13423,Frank Brickowski,1995-96,36,SEA,NBA,63,8,986,8.6,.313,.341,3.3,14.3,9.0,9.1,1.3,0.6,21.2,16.7,100,104,0.1,1.4,1.6,.076,-2.7,-0.2,-2.9,-0.2
13424,Frank Brickowski,1987-88,28,SAS,NBA,70,68,2227,16.0,.006,.434,8.0,15.5,11.7,16.0,1.5,0.9,17.8,20.7,110,113,3.0,1.1,4.1,.088,1.2,-0.3,0.9,1.7
13425,Frank Brickowski,1996-97,37,BOS,NBA,17,2,255,6.9,.274,.192,2.5,13.7,7.7,9.1,1.0,1.2,19.4,16.5,92,113,-0.2,0.1,-0.1,-.020,-4.5,-2.2,-6.7,-0.3
13426,Frank Brickowski,1988-89,29,SAS,NBA,64,60,1822,15.0,.003,.430,8.5,16.3,12.2,10.4,2.6,1.1,17.5,20.1,105,106,1.4,2.2,3.6,.094,-0.5,0.9,0.4,1.1
13427,Primoz Brezec,2006-07,27,CHA,NBA,58,40,838,9.7,.011,.248,11.0,15.2,13.0,4.6,0.7,2.1,11.1,18.5,98,109,0.0,0.6,0.7,.038,-3.7,-1.3,-5.1,-0.6
13428,Primoz Brezec,2007-08,28,TOT,NBA,50,18,475,5.4,.000,.426,7.3,12.6,10.0,3.5,0.3,1.2,17.7,13.3,95,111,-0.1,0.3,0.2,.017,-5.0,-1.3,-6.3,-0.5
13429,Primoz Brezec,2009-10,30,TOT,NBA,21,0,95,4.9,.000,.231,14.2,16.3,15.2,1.6,0.6,2.5,6.5,14.6,85,107,-0.1,0.1,0.0,-.007,-7.2,-2.4,-9.5,-0.2
13430,Primoz Brezec,2001-02,22,IND,NBA,22,4,160,9.8,.000,.862,11.6,8.3,9.9,5.8,0.0,3.1,13.0,13.0,113,108,0.2,0.1,0.3,.096,-1.9,-0.6,-2.5,0.0
13431,Primoz Brezec,2002-03,23,IND,NBA,22,1,111,10.9,.026,.526,13.5,9.9,11.6,6.0,0.9,2.6,13.0,21.9,95,103,0.0,0.1,0.1,.047,-3.7,-1.6,-5.3,-0.1
13432,Primoz Brezec,2003-04,24,IND,NBA,18,0,72,9.7,.000,.231,8.1,16.6,12.3,7.9,0.0,3.2,17.3,22.7,90,100,0.0,0.1,0.1,.040,-5.4,-0.8,-6.1,-0.1
13433,Primoz Brezec,2004-05,25,CHA,NBA,72,72,2276,16.1,.000,.291,10.8,16.2,13.3,6.6,0.8,1.8,11.1,18.7,111,109,3.5,1.4,4.9,.104,0.2,-0.2,0.1,1.2
13434,Primoz Brezec,2005-06,26,CHA,NBA,79,79,2165,15.3,.003,.283,9.1,14.8,11.8,3.7,0.5,1.1,8.7,20.0,111,110,3.4,1.2,4.6,.102,-0.9,-2.0,-2.9,-0.5
13435,Ronnie Brewer,2011-12,26,CHI,NBA,66,43,1635,12.3,.155,.225,5.0,10.6,7.9,12.7,2.4,0.9,10.8,15.3,103,99,1.0,2.9,3.9,.113,-1.0,2.3,1.2,1.3
13436,Ronnie Brewer,2012-13,27,TOT,NBA,60,34,853,10.0,.384,.197,5.7,13.5,9.6,8.6,2.7,0.6,7.7,12.7,99,105,0.1,1.0,1.1,.060,-1.8,1.0,-0.8,0.3
13437,Ronnie Brewer,2013-14,28,TOT,NBA,24,3,160,3.4,.533,.133,1.5,7.9,4.9,8.1,1.9,0.5,11.2,4.9,77,109,-0.1,0.1,0.0,.004,-4.6,1.2,-3.4,-0.1
13438,Ronnie Brewer,2006-07,21,UTA,NBA,56,14,675,15.2,.047,.430,6.7,6.8,6.7,5.7,2.9,0.7,9.5,16.8,115,107,1.1,0.7,1.7,.124,0.1,-0.2,-0.2,0.3
13439,Ronnie Brewer,2007-08,22,UTA,NBA,76,76,2088,18.4,.079,.405,5.7,7.0,6.4,9.7,3.2,0.7,8.5,17.5,124,106,5.4,2.4,7.8,.178,3.0,0.9,3.9,3.1
13440,Ronnie Brewer,2008-09,23,UTA,NBA,81,80,2605,16.1,.103,.425,4.6,9.1,6.9,10.9,2.7,0.9,10.1,18.8,113,108,3.9,2.9,6.8,.126,1.0,1.0,2.0,2.7
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
