
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1201,Gerald Wallace,2009-10,27,CHA,NBA,76,76,3119,18.3,.148,.577,5.9,23.2,14.7,9.0,2.0,2.2,13.1,20.3,113,100,5.3,6.2,11.5,.177,0.6,2.9,3.5,4.3
1202,Gerald Wallace,2010-11,28,TOT,NBA,71,63,2693,16.2,.219,.439,4.9,21.0,12.8,10.9,2.1,1.9,13.0,20.3,107,105,2.6,3.6,6.2,.111,0.0,1.7,1.7,2.5
1203,Gerald Wallace,2011-12,29,TOT,NBA,58,58,2076,15.9,.237,.356,4.8,17.2,10.8,13.2,2.2,1.3,13.2,18.6,109,106,3.0,1.8,4.8,.112,0.8,1.1,1.9,2.1
1204,Gerald Wallace,2012-13,30,BRK,NBA,69,68,2076,11.6,.356,.415,3.9,14.3,9.1,13.3,2.5,1.7,16.9,14.5,101,104,0.6,2.5,3.1,.072,-0.7,2.6,1.9,2.0
1205,Gerald Wallace,2013-14,31,BOS,NBA,58,16,1416,10.0,.278,.439,2.8,14.5,8.5,14.9,2.7,0.8,26.1,11.6,95,106,-0.3,1.6,1.3,.043,-2.5,2.2,-0.3,0.6
1206,Gerald Wallace,2014-15,32,BOS,NBA,32,0,286,6.2,.088,.441,6.4,15.5,10.9,5.1,2.6,1.1,30.7,9.0,79,103,-0.3,0.4,0.1,.014,-5.8,2.6,-3.2,-0.1
1207,Ben Wallace,1996-97,22,WSB,NBA,34,0,197,6.0,.000,.435,15.1,19.3,17.2,1.4,2.1,4.2,24.7,16.6,72,101,-0.6,0.3,-0.2,-.052,-8.6,0.5,-8.1,-0.3
1208,Ben Wallace,1997-98,23,WAS,NBA,67,16,1124,13.4,.000,.598,11.0,22.2,16.4,2.3,2.8,4.6,11.9,9.3,107,98,0.8,2.2,2.9,.125,-3.1,3.5,0.4,0.7
1209,Ben Wallace,1998-99,24,WAS,NBA,46,16,1231,16.2,.000,.663,12.7,23.9,18.2,2.3,2.2,5.5,12.3,11.0,111,97,1.5,2.1,3.6,.142,-1.3,3.4,2.1,1.3
1210,Ben Wallace,1999-00,25,ORL,NBA,81,81,1959,14.4,.000,.341,11.8,25.2,18.5,4.8,1.8,4.6,14.9,9.7,109,96,1.7,3.9,5.6,.138,-1.5,4.4,2.9,2.4
1211,Ben Wallace,2000-01,26,DET,NBA,80,80,2760,14.8,.009,.542,11.5,29.6,20.4,6.8,2.0,4.8,17.7,10.4,100,94,1.0,6.0,7.0,.121,-2.4,5.7,3.4,3.7
1212,Ben Wallace,2001-02,27,DET,NBA,80,80,2921,18.6,.006,.488,12.9,28.9,21.0,6.2,2.5,6.7,10.7,10.5,117,93,4.3,7.2,11.6,.190,-0.6,6.5,5.9,5.9
1213,Ben Wallace,2002-03,28,DET,NBA,73,73,2873,17.2,.014,.432,11.9,34.9,23.2,6.9,2.0,5.9,14.5,10.2,108,90,2.7,7.9,10.6,.176,-1.9,7.0,5.1,5.1
1214,Ben Wallace,2003-04,29,DET,NBA,81,81,3050,17.3,.011,.388,12.5,25.5,19.1,7.7,2.6,6.1,12.3,15.3,98,87,1.1,9.1,10.2,.160,-1.6,6.8,5.1,5.5
1215,Ben Wallace,2004-05,30,DET,NBA,74,74,2671,17.4,.014,.467,12.9,26.5,19.8,7.6,2.2,5.0,9.5,15.2,105,94,1.8,6.7,8.5,.153,-1.5,5.4,3.8,3.9
