
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
14901,Cole Aldrich,2010-11,22,OKC,NBA,18,0,142,7.0,.000,.267,11.1,17.5,14.4,4.0,1.8,3.6,32.3,7.9,98,104,0.0,0.2,0.2,.066,-3.4,2.6,-0.8,0.0
14902,Cole Aldrich,2011-12,23,OKC,NBA,26,0,173,17.7,.000,.333,9.2,21.6,15.8,2.7,2.4,6.7,15.7,14.9,113,96,0.3,0.4,0.6,.176,-2.4,2.7,0.3,0.1
14903,Cole Aldrich,2012-13,24,TOT,NBA,45,0,388,11.1,.000,.250,8.7,26.7,17.7,3.4,0.7,4.6,20.6,12.7,102,105,0.1,0.4,0.6,.070,-4.8,0.7,-4.0,-0.2
14904,Cole Aldrich,2013-14,25,NYK,NBA,46,2,330,19.1,.000,.492,12.8,33.8,23.0,6.4,1.3,8.1,19.5,13.0,120,100,0.6,0.6,1.2,.178,-2.6,3.8,1.2,0.3
14905,Cole Aldrich,2014-15,26,NYK,NBA,61,16,976,18.1,.000,.213,11.6,28.9,20.0,13.3,2.0,5.5,15.2,18.3,104,102,0.8,1.4,2.2,.107,-2.2,3.1,0.9,0.7
14906,Cole Aldrich,2015-16,27,LAC,NBA,60,5,800,21.3,.000,.373,11.9,27.1,19.6,10.0,2.9,6.7,19.6,18.4,113,94,1.4,2.0,3.5,.209,-1.0,5.8,4.8,1.4
14907,Furkan Aldemir,2014-15,23,PHI,NBA,41,9,540,12.0,.064,.346,14.9,20.7,17.7,8.3,1.6,2.4,15.9,8.6,117,104,0.7,0.7,1.4,.122,-2.7,2.0,-0.7,0.2
14908,Mark Alarie,1986-87,23,DEN,NBA,64,25,1110,12.5,.020,.228,6.5,14.2,10.1,8.9,0.9,1.4,10.3,18.8,106,111,0.7,0.7,1.5,.064,-2.1,-1.5,-3.6,-0.4
14909,Mark Alarie,1987-88,24,WSB,NBA,63,0,769,11.6,.060,.163,10.1,13.2,11.6,7.7,0.6,0.9,13.5,19.9,103,110,0.3,0.6,0.9,.058,-1.4,-1.5,-3.0,-0.2
14910,Mark Alarie,1988-89,25,WSB,NBA,74,5,1141,13.3,.088,.202,9.5,15.2,12.2,7.8,1.0,1.1,11.7,18.7,109,109,1.2,1.0,2.2,.093,-0.7,-1.0,-1.8,0.1
14911,Mark Alarie,1989-90,26,WSB,NBA,82,10,1893,14.1,.062,.169,8.5,12.8,10.7,10.5,1.5,1.2,10.7,20.4,106,110,1.5,1.6,3.1,.079,-0.4,-0.6,-1.0,0.5
14912,Mark Alarie,1990-91,27,WSB,NBA,42,1,587,11.3,.093,.213,7.6,14.2,10.9,11.2,1.3,0.8,14.0,20.3,100,109,0.1,0.6,0.6,.050,-2.4,-1.1,-3.6,-0.2
14913,Solomon Alabi,2010-11,22,TOR,NBA,12,0,59,2.0,.000,.133,13.7,14.4,14.1,4.6,1.8,2.6,15.9,14.3,61,112,-0.2,0.0,-0.2,-.142,-8.2,0.0,-8.2,-0.1
14914,Solomon Alabi,2011-12,23,TOR,NBA,14,0,122,14.2,.000,.222,14.6,30.4,22.6,4.1,0.9,6.0,11.2,17.2,95,98,0.0,0.2,0.2,.083,-5.6,1.5,-4.1,-0.1
14915,Josh Akognon,2012-13,26,DAL,NBA,3,0,9,15.3,.500,.000,0.0,12.1,6.2,19.4,0.0,0.0,0.0,20.3,130,111,0.0,0.0,0.0,.196,4.7,-4.9,-0.2,0.0
14916,Alexis Ajinca,2008-09,20,CHA,NBA,31,4,182,7.0,.029,.406,6.2,14.2,10.2,2.8,2.1,2.7,12.9,24.2,86,104,-0.3,0.3,-0.1,-.018,-8.1,-1.2,-9.3,-0.3
14917,Alexis Ajinca,2009-10,21,CHA,NBA,6,0,30,6.3,.000,.100,4.1,11.8,8.0,0.0,1.8,2.7,16.1,19.3,81,103,-0.1,0.0,0.0,-.013,-8.5,-2.0,-10.4,-0.1
14918,Alexis Ajinca,2010-11,22,TOT,NBA,34,2,340,12.2,.256,.135,5.9,21.5,13.6,4.8,1.7,4.2,11.3,21.1,98,107,0.0,0.4,0.4,.052,-3.1,-0.3,-3.4,-0.1
14919,Alexis Ajinca,2013-14,25,NOP,NBA,56,30,951,14.6,.004,.269,11.3,22.7,16.9,6.6,1.3,4.1,18.4,16.3,110,107,1.2,0.9,2.1,.104,-1.5,0.8,-0.7,0.3
14920,Alexis Ajinca,2014-15,26,NOP,NBA,68,8,957,19.9,.000,.301,12.4,25.0,18.7,8.2,1.2,4.0,15.6,21.1,113,103,1.9,1.2,3.2,.159,-0.5,0.6,0.2,0.5
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
14921,Alexis Ajinca,2015-16,27,NOP,NBA,59,17,861,13.8,.003,.197,9.3,25.9,17.3,5.8,1.1,3.4,13.6,20.4,100,107,0.2,0.9,1.0,.058,-4.3,-0.2,-4.5,-0.5
14922,Danny Ainge,1985-86,26,BOS,NBA,80,78,2407,13.6,.104,.194,2.3,8.1,5.4,21.3,1.9,0.2,14.5,15.2,115,105,3.6,3.2,6.8,.136,0.9,0.3,1.2,1.9
14923,Danny Ainge,1993-94,34,PHO,NBA,68,1,1555,11.8,.454,.175,2.0,7.4,4.7,15.9,1.8,0.3,12.3,17.8,109,110,1.9,1.0,2.8,.087,0.7,-1.9,-1.3,0.3
14924,Danny Ainge,1986-87,27,BOS,NBA,71,66,2499,15.2,.227,.195,2.4,8.0,5.4,21.2,2.0,0.3,13.3,18.0,115,109,4.1,2.5,6.7,.128,2.1,-0.3,1.7,2.4
14925,Danny Ainge,1994-95,35,PHO,NBA,74,1,1374,14.3,.507,.308,2.1,7.0,4.6,21.7,1.7,0.4,14.2,17.6,119,113,2.8,0.6,3.4,.118,2.1,-2.5,-0.4,0.6
14926,Danny Ainge,1987-88,28,BOS,NBA,81,81,3018,15.9,.364,.183,2.5,7.0,4.9,22.2,1.9,0.3,12.6,17.3,121,112,6.7,1.9,8.6,.136,3.9,-1.1,2.9,3.7
14927,Danny Ainge,1988-89,29,TOT,NBA,73,54,2377,18.0,.290,.228,3.3,8.7,6.0,25.3,1.9,0.2,11.1,22.6,116,111,5.2,1.4,6.7,.135,4.0,-1.6,2.3,2.6
14928,Danny Ainge,1989-90,30,SAC,NBA,75,68,2727,16.1,.250,.231,2.9,10.6,6.8,25.5,2.1,0.4,12.7,23.0,107,110,2.7,2.1,4.8,.085,2.2,-0.6,1.6,2.5
14929,Danny Ainge,1981-82,22,BOS,NBA,53,1,564,10.1,.077,.294,5.0,5.9,5.5,19.7,3.1,0.3,17.5,21.5,94,104,-0.3,0.8,0.5,.042,-2.6,-0.1,-2.6,-0.1
14930,Danny Ainge,1990-91,31,POR,NBA,80,0,1710,17.0,.352,.193,2.9,10.2,6.6,23.8,1.8,0.5,11.4,20.8,119,106,4.1,2.1,6.2,.175,3.4,-0.6,2.8,2.1
14931,Danny Ainge,1982-83,23,BOS,NBA,80,76,2048,13.2,.040,.135,4.4,6.8,5.6,16.1,2.5,0.2,11.4,16.5,110,104,2.8,2.4,5.2,.121,0.8,0.4,1.1,1.6
