
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
10201,Kendall Gill,1992-93,24,CHH,NBA,69,67,2430,14.0,.060,.281,5.6,9.3,7.5,15.8,1.9,0.8,13.0,22.6,103,111,1.1,1.7,2.9,.056,0.0,-0.2,-0.2,1.1
10202,Kendall Gill,2000-01,32,NJN,NBA,31,26,892,10.1,.043,.279,4.0,13.1,8.4,16.7,2.8,0.6,11.7,20.9,85,105,-1.1,0.8,-0.4,-.021,-3.6,0.2,-3.5,-0.3
10203,Kendall Gill,1993-94,25,SEA,NBA,79,77,2435,15.6,.124,.284,4.4,8.6,6.5,16.9,3.1,0.9,11.6,21.7,108,103,3.1,3.6,6.7,.132,0.7,0.7,1.4,2.1
10204,Kendall Gill,2001-02,33,MIA,NBA,65,49,1410,7.6,.104,.147,2.4,12.7,7.6,12.1,1.7,0.4,10.9,17.1,87,101,-1.3,2.0,0.7,.023,-4.4,0.7,-3.7,-0.6
10205,Kendall Gill,1994-95,26,SEA,NBA,73,58,2125,15.2,.199,.244,5.6,10.5,8.1,13.9,2.8,1.0,12.7,22.2,107,107,2.0,2.6,4.6,.103,0.4,0.4,0.8,1.5
10206,Kendall Gill,2002-03,34,MIN,NBA,82,34,2068,10.6,.087,.238,2.9,10.5,6.8,11.4,2.0,0.5,12.6,18.8,96,105,0.1,1.8,1.9,.043,-2.2,-0.3,-2.5,-0.3
10207,Kendall Gill,2003-04,35,CHI,NBA,56,35,1411,11.1,.069,.248,4.6,10.3,7.4,11.4,2.4,0.8,12.0,21.9,90,104,-0.9,1.3,0.4,.013,-3.2,-0.3,-3.5,-0.5
10208,Kendall Gill,1995-96,27,TOT,NBA,47,46,1683,15.5,.151,.336,5.0,11.6,8.2,24.6,2.0,1.1,17.9,19.5,109,111,2.1,1.1,3.2,.091,0.9,0.3,1.2,1.4
10209,Kendall Gill,2004-05,36,MIL,NBA,14,0,284,12.2,.113,.250,4.5,10.8,7.6,14.9,2.6,1.0,9.2,15.7,107,108,0.3,0.2,0.5,.079,-0.7,0.5,-0.2,0.1
