
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
5101,Dirk Nowitzki,2005-06,27,DAL,NBA,81,81,3089,28.1,.173,.382,4.6,23.4,14.2,14.7,1.0,2.1,7.9,30.0,123,103,13.5,4.3,17.7,.275,5.8,-0.1,5.7,6.0
5102,Dirk Nowitzki,2006-07,28,DAL,NBA,78,78,2820,27.6,.129,.411,5.3,23.9,14.8,17.8,1.0,1.7,9.5,28.9,123,102,11.8,4.5,16.3,.278,5.4,1.3,6.7,6.2
5103,Dirk Nowitzki,2007-08,29,DAL,NBA,77,77,2769,24.6,.167,.414,4.1,22.8,13.8,17.8,1.0,1.9,9.3,28.8,118,104,8.9,4.0,12.9,.223,4.2,0.9,5.2,5.0
5104,Dirk Nowitzki,2008-09,30,DAL,NBA,81,81,3050,23.1,.105,.337,3.3,22.1,12.8,12.1,1.0,1.5,7.8,30.3,114,108,7.5,3.4,10.9,.171,1.9,-0.7,1.2,2.4
5105,Dirk Nowitzki,2009-10,31,DAL,NBA,81,80,3039,22.9,.081,.392,3.1,20.1,11.7,13.0,1.2,2.0,7.8,28.8,116,105,8.4,3.9,12.3,.194,2.3,0.3,2.6,3.5
5106,Dirk Nowitzki,2010-11,32,DAL,NBA,73,73,2504,23.4,.142,.376,2.4,20.8,12.0,14.2,0.8,1.4,9.1,28.2,118,105,7.8,3.3,11.1,.213,3.2,0.6,3.8,3.7
5107,Dirk Nowitzki,2011-12,33,DAL,NBA,62,62,2079,21.7,.205,.343,2.5,19.9,11.3,12.6,1.1,1.2,9.0,29.2,110,103,5.0,2.6,7.6,.175,2.3,-0.5,1.8,2.0
5108,Dirk Nowitzki,2012-13,34,DAL,NBA,53,47,1661,19.8,.216,.265,2.5,21.5,12.2,13.5,1.2,1.7,7.9,24.2,111,106,3.3,1.8,5.0,.145,1.7,0.0,1.7,1.5
5109,Dirk Nowitzki,2013-14,35,DAL,NBA,80,80,2628,23.6,.258,.295,1.8,20.0,10.9,14.2,1.4,1.4,7.5,26.9,120,108,8.6,2.3,10.9,.199,4.1,-0.8,3.3,3.5
5110,Dirk Nowitzki,2014-15,36,DAL,NBA,77,77,2282,19.2,.258,.272,2.1,19.9,11.0,10.4,0.9,1.2,6.5,24.9,113,107,5.2,2.0,7.2,.152,1.7,-1.0,0.7,1.5
5111,Dirk Nowitzki,2015-16,37,DAL,NBA,75,75,2364,19.0,.308,.252,2.4,20.3,11.4,10.1,1.1,1.8,6.4,25.5,110,106,4.2,2.6,6.8,.138,1.2,-0.3,0.9,1.7
5112,Steve Novak,2006-07,23,HOU,NBA,35,1,191,7.7,.780,.040,2.4,13.2,7.8,4.9,1.4,0.0,7.3,13.4,103,103,0.1,0.3,0.4,.091,-2.3,-0.6,-2.9,0.0
5113,Steve Novak,2007-08,24,HOU,NBA,35,0,264,17.3,.696,.039,1.7,13.0,7.5,3.9,0.4,0.8,3.7,18.7,128,105,0.7,0.3,1.1,.196,2.6,-2.8,-0.2,0.1
5114,Steve Novak,2008-09,25,LAC,NBA,71,3,1161,13.5,.722,.058,1.8,10.9,6.2,5.8,0.9,0.3,5.4,16.8,119,115,2.0,0.2,2.2,.092,1.6,-3.5,-1.9,0.0
5115,Steve Novak,2009-10,26,LAC,NBA,54,0,362,8.3,.657,.083,0.3,10.3,5.3,2.6,1.0,0.4,1.8,14.2,107,113,0.2,0.1,0.3,.043,-2.2,-3.2,-5.4,-0.3
5116,Steve Novak,2010-11,27,TOT,NBA,30,0,215,17.8,.687,.119,2.2,12.6,7.6,2.2,0.2,1.7,5.4,16.0,138,109,0.7,0.2,0.9,.196,3.3,-2.9,0.4,0.1
5117,Steve Novak,2011-12,28,NYK,NBA,54,0,1020,15.9,.837,.077,1.0,10.9,5.9,2.0,0.8,0.7,5.7,16.2,129,105,2.9,0.9,3.9,.181,3.7,-2.7,1.1,0.8
5118,Steve Novak,2012-13,29,NYK,NBA,81,1,1641,11.3,.816,.077,1.2,10.0,5.4,3.3,0.9,0.4,2.6,13.0,125,110,3.2,0.8,4.0,.116,2.0,-2.0,0.0,0.8
5119,Steve Novak,2013-14,30,TOR,NBA,54,1,540,11.1,.836,.041,1.7,10.8,6.3,3.8,1.2,0.6,3.3,12.9,124,108,1.0,0.5,1.4,.127,1.1,-1.7,-0.5,0.2
5120,Steve Novak,2014-15,31,TOT,NBA,35,0,197,8.6,.857,.036,1.1,11.4,6.3,8.6,0.0,0.8,8.1,14.1,111,111,0.2,0.1,0.3,.075,-0.2,-3.2,-3.4,-0.1
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
5121,Steve Novak,2015-16,32,TOT,NBA,10,0,44,14.4,.833,.056,0.0,12.0,6.2,0.0,0.0,0.0,5.1,19.2,122,113,0.1,0.0,0.1,.121,1.3,-8.0,-6.6,-0.1
5122,Sylvester Norris,1979-80,22,SAS,NBA,17,,189,3.3,.000,.140,5.8,18.3,12.2,3.6,0.7,3.3,29.4,12.9,74,108,-0.4,0.1,-0.2,-.055,-6.8,0.2,-6.6,-0.2
5123,Moochie Norris,1996-97,23,VAN,NBA,8,0,89,8.2,.455,.227,3.9,11.9,7.8,38.7,2.4,0.0,17.1,15.2,81,112,-0.2,0.0,-0.1,-.066,-5.1,-2.9,-8.0,-0.1
5124,Moochie Norris,1998-99,25,SEA,NBA,12,0,140,7.6,.375,.400,3.3,13.3,8.2,27.1,2.7,0.0,25.4,20.4,81,105,-0.3,0.1,-0.2,-.057,-4.3,-1.5,-5.8,-0.1
