
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
13001,Will Bynum,2010-11,28,DET,NBA,61,5,1125,15.2,.123,.300,1.6,6.7,4.0,28.6,2.5,0.3,15.3,22.5,106,113,1.1,0.4,1.5,.066,-0.2,-2.9,-3.1,-0.3
13002,Will Bynum,2011-12,29,DET,NBA,36,0,514,10.0,.149,.330,2.3,11.1,6.5,22.4,2.4,0.5,19.6,24.8,88,106,-0.7,0.4,-0.2,-.022,-3.6,-1.6,-5.2,-0.4
13003,Will Bynum,2012-13,30,DET,NBA,65,0,1219,16.6,.141,.243,2.6,6.6,4.6,34.8,2.0,0.3,17.3,27.0,103,111,1.2,0.5,1.7,.067,0.8,-3.2,-2.4,-0.1
13004,Will Bynum,2013-14,31,DET,NBA,56,3,1054,14.4,.144,.281,2.4,8.2,5.1,32.5,1.9,0.5,17.6,23.8,102,112,0.6,0.4,1.0,.047,-0.7,-2.8,-3.5,-0.4
13005,Will Bynum,2014-15,32,WAS,NBA,7,0,67,4.8,.290,.129,3.4,6.6,5.0,42.2,0.8,1.2,19.6,27.6,77,107,-0.2,0.1,-0.2,-.132,-5.8,-3.3,-9.1,-0.1
13006,Andrew Bynum,2005-06,18,LAL,NBA,46,0,338,7.4,.000,.329,11.9,16.0,13.9,4.1,0.6,5.0,15.3,15.0,87,105,-0.4,0.4,0.1,.007,-6.3,0.5,-5.8,-0.3
13007,Andrew Bynum,2006-07,19,LAL,NBA,82,53,1793,15.4,.007,.483,9.2,22.3,15.8,8.2,0.3,5.4,17.6,16.3,110,106,2.3,1.9,4.2,.112,-2.0,1.5,-0.5,0.7
13008,Andrew Bynum,2007-08,20,LAL,NBA,35,25,1008,22.6,.000,.397,12.1,26.6,19.6,9.6,0.6,5.1,13.0,17.5,127,101,3.0,1.8,4.8,.230,1.7,2.7,4.5,1.6
13009,Andrew Bynum,2008-09,21,LAL,NBA,50,50,1446,20.0,.000,.428,10.8,20.1,15.6,7.7,0.6,4.8,12.5,20.7,118,104,3.2,2.3,5.5,.184,0.2,1.6,1.9,1.4
13010,Andrew Bynum,2009-10,22,LAL,NBA,65,65,1977,20.2,.001,.379,10.1,20.4,15.3,5.8,0.9,3.6,12.5,20.8,117,102,4.4,3.4,7.8,.188,0.2,1.3,1.4,1.7
13011,Andrew Bynum,2010-11,23,LAL,NBA,54,47,1500,21.1,.000,.506,13.3,24.7,19.2,7.7,0.7,5.4,12.8,17.6,121,100,3.8,2.8,6.6,.210,0.5,2.8,3.3,2.0
13012,Andrew Bynum,2011-12,24,LAL,NBA,60,60,2112,22.9,.006,.425,10.6,26.1,18.7,7.4,0.7,4.0,13.9,23.8,112,100,4.8,3.3,8.0,.183,0.7,1.2,1.8,2.0
13013,Andrew Bynum,2013-14,26,TOT,NBA,26,19,516,15.2,.000,.218,11.4,20.3,15.8,9.7,0.6,4.7,12.1,24.3,95,105,-0.2,0.6,0.4,.038,-4.1,0.6,-3.4,-0.2
13014,Derrick Byars,2011-12,27,SAS,NBA,2,0,37,14.9,.545,.364,19.0,15.2,17.1,3.7,2.8,0.0,0.0,15.7,113,102,0.1,0.1,0.1,.147,1.6,-1.1,0.6,0.0
13015,Dwight Buycks,2013-14,24,TOR,NBA,14,0,146,7.2,.354,.188,3.2,15.2,9.2,10.6,2.9,0.0,16.1,19.3,84,103,-0.2,0.2,0.0,-.009,-4.8,0.2,-4.5,-0.1
13016,Dwight Buycks,2014-15,25,LAL,NBA,6,0,123,13.1,.275,.250,1.7,9.3,5.4,18.4,1.2,0.0,21.3,20.4,102,114,0.1,0.0,0.1,.027,-1.6,-3.3,-4.9,-0.1
13017,Rasual Butler,2002-03,23,MIA,NBA,72,28,1514,9.5,.299,.182,2.1,12.3,7.1,11.4,0.8,2.2,11.1,21.6,88,104,-1.4,1.4,0.1,.002,-3.4,-0.4,-3.8,-0.7
13018,Rasual Butler,2010-11,31,TOT,NBA,47,2,770,6.2,.574,.114,1.5,10.1,5.9,5.3,0.5,1.5,8.8,15.8,92,112,-0.5,0.3,-0.1,-.009,-3.4,-1.9,-5.3,-0.6
13019,Rasual Butler,2011-12,32,TOR,NBA,34,14,453,4.8,.579,.090,1.6,15.4,8.5,6.8,0.8,0.9,9.8,15.9,82,106,-0.6,0.4,-0.2,-.022,-4.2,-1.3,-5.5,-0.4
