
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
9501,Ron Harper,1998-99,35,CHI,NBA,35,35,1107,14.7,.218,.259,5.0,14.7,9.6,20.6,3.0,2.4,13.0,21.2,93,100,-0.2,1.4,1.2,.053,-0.9,1.9,1.0,0.9
9502,Ron Harper,1991-92,28,LAC,NBA,82,82,3144,15.4,.163,.308,4.2,11.6,7.9,20.0,2.4,1.4,14.7,23.3,102,105,1.1,4.4,5.6,.085,0.6,1.7,2.4,3.4
9503,Ron Harper,1999-00,36,LAL,NBA,80,78,2042,12.0,.200,.277,5.1,12.5,8.8,19.2,2.1,1.3,18.1,15.6,98,98,0.4,3.5,4.0,.093,-1.4,2.1,0.7,1.4
9504,Ron Harper,1992-93,29,LAC,NBA,80,77,2970,16.1,.155,.332,4.3,11.6,7.9,17.0,2.9,1.6,13.9,22.2,105,106,2.3,3.7,6.0,.097,0.9,1.4,2.3,3.3
9505,Ron Harper,2000-01,37,LAL,NBA,47,46,1139,12.5,.266,.177,4.6,11.8,8.2,14.8,1.8,1.5,17.5,13.9,104,105,1.0,0.8,1.8,.077,-0.4,0.2,-0.2,0.5
9506,Ron Harper,1993-94,30,LAC,NBA,75,75,2856,15.7,.177,.313,4.8,12.2,8.6,18.7,2.4,1.1,13.7,25.5,99,108,0.7,2.3,2.9,.049,0.5,0.2,0.7,1.9
9507,Ron Harper,1986-87,23,CLE,NBA,82,82,3064,17.2,.058,.349,6.0,7.8,6.9,21.1,3.2,1.5,15.6,28.9,99,105,-0.1,4.4,4.2,.066,0.8,1.1,2.0,3.1
9508,Ron Harper,1994-95,31,CHI,NBA,77,53,1536,12.2,.224,.267,3.9,9.9,6.9,15.3,3.3,1.3,15.4,18.8,98,103,-0.2,2.6,2.4,.073,-2.1,1.4,-0.7,0.5
9509,Ron Harper,1987-88,24,CLE,NBA,57,52,1830,16.6,.027,.380,4.2,10.0,7.2,23.6,3.3,1.7,15.6,23.6,102,104,0.8,2.7,3.5,.092,0.3,1.8,2.1,1.9
9510,Ron Harper,1995-96,32,CHI,NBA,80,80,1886,14.4,.208,.277,4.6,8.6,6.6,15.5,2.9,1.3,11.5,14.9,117,102,3.0,3.3,6.3,.161,0.5,2.1,2.6,2.2
9511,Ron Harper,1988-89,25,CLE,NBA,82,82,2851,19.8,.101,.374,5.1,10.8,8.1,22.7,3.2,1.5,14.7,23.4,112,102,5.1,5.1,10.2,.171,2.9,2.3,5.2,5.2
