
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
5001,Fabricio Oberto,2006-07,31,SAS,NBA,79,33,1365,11.9,.000,.181,12.1,20.2,16.3,7.8,1.0,1.3,18.5,12.9,112,100,1.6,2.5,4.1,.144,-1.3,2.2,0.9,1.0
5002,Fabricio Oberto,2007-08,32,SAS,NBA,82,64,1644,13.8,.003,.206,11.1,19.6,15.4,9.1,1.2,0.9,13.6,10.9,125,101,3.2,2.9,6.1,.178,-0.2,2.8,2.5,1.9
5003,Fabricio Oberto,2008-09,33,SAS,NBA,54,11,677,10.6,.010,.337,11.6,13.4,12.5,12.9,0.6,1.2,24.1,11.3,115,106,0.8,0.8,1.7,.119,-1.7,1.6,-0.1,0.3
5004,Fabricio Oberto,2009-10,34,WAS,NBA,57,20,650,5.7,.000,.304,5.9,12.8,9.3,11.1,0.9,1.1,36.2,6.9,106,111,0.2,0.4,0.6,.047,-2.9,0.9,-2.1,0.0
5005,Fabricio Oberto,2010-11,35,POR,NBA,5,0,45,0.8,.000,.400,7.8,11.4,9.5,0.0,0.0,0.0,33.8,9.2,88,113,0.0,0.0,0.0,-.012,-6.4,-3.6,-10.0,-0.1
5006,Charles Oakley,1985-86,22,CHI,NBA,77,30,1772,16.5,.006,.497,15.7,27.1,21.2,10.5,1.8,1.0,21.0,19.2,106,108,1.7,1.6,3.3,.090,0.7,0.4,1.1,1.4
5007,Charles Oakley,1986-87,23,CHI,NBA,82,81,2980,14.2,.029,.339,11.2,30.1,20.4,14.3,1.4,0.7,19.8,21.3,97,104,-1.1,4.6,3.5,.056,-2.0,1.7,-0.2,1.3
5008,Charles Oakley,1987-88,24,CHI,NBA,82,82,2816,15.4,.015,.463,13.4,30.0,21.7,12.0,1.2,0.6,20.5,17.9,106,103,2.0,4.7,6.7,.114,-0.7,2.0,1.3,2.3
5009,Charles Oakley,1988-89,25,NYK,NBA,82,82,2604,14.8,.057,.305,14.3,22.7,18.4,9.3,1.8,0.3,20.7,17.8,108,106,2.5,3.3,5.7,.106,0.4,1.1,1.5,2.3
