
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
6301,Bob McAdoo*,1985-86,34,PHI,NBA,29,0,609,12.2,.000,.323,4.6,14.3,9.5,8.5,0.8,1.7,14.6,22.2,101,108,0.2,0.5,0.7,.056,-2.8,-1.2,-4.0,-0.3
6302,Bob McAdoo*,1979-80,28,DET,NBA,58,,2097,16.3,.023,.314,5.0,18.5,11.7,13.9,1.6,1.6,16.9,25.8,98,108,0.5,1.6,2.0,.047,-0.7,-0.3,-1.0,0.5
6303,Bob McAdoo*,1980-81,29,TOT,NBA,16,,321,14.4,.006,.261,5.8,18.8,12.0,14.7,2.5,2.3,15.5,25.8,92,102,-0.3,0.5,0.2,.029,-3.0,0.5,-2.5,0.0
6304,Bob McAdoo*,1981-82,30,LAL,NBA,41,0,746,14.4,.015,.382,6.8,16.1,11.6,5.5,1.4,2.6,11.7,23.2,104,105,0.5,1.0,1.5,.095,-2.6,-1.0,-3.6,-0.3
6305,Luc Mbah a Moute,2010-11,24,MIL,NBA,79,52,2093,11.5,.016,.439,9.2,14.3,11.7,5.3,1.8,1.1,13.1,13.1,107,103,1.5,3.3,4.8,.109,-2.3,2.2,0.0,1.0
6306,Luc Mbah a Moute,2011-12,25,MIL,NBA,43,22,1009,13.9,.015,.395,8.2,16.9,12.4,4.4,2.0,1.6,11.3,15.1,109,104,1.2,1.1,2.4,.112,-1.4,0.6,-0.8,0.3
6307,Luc Mbah a Moute,2012-13,26,MIL,NBA,58,45,1326,9.1,.098,.334,7.0,14.0,10.4,6.1,1.6,0.8,13.9,16.5,92,107,-0.8,1.2,0.5,.017,-4.0,0.0,-4.1,-0.7
6308,Luc Mbah a Moute,2013-14,27,TOT,NBA,64,7,1003,8.3,.088,.347,6.0,10.1,8.0,5.1,1.5,1.1,15.2,11.2,101,109,0.2,0.8,1.0,.049,-3.0,0.6,-2.4,-0.1
6309,Luc Mbah a Moute,2014-15,28,PHI,NBA,67,61,1916,10.6,.318,.256,4.4,14.6,9.3,9.8,2.1,0.9,12.3,18.3,93,106,-0.9,2.0,1.1,.027,-3.2,0.1,-3.2,-0.6
6310,Luc Mbah a Moute,2015-16,29,LAC,NBA,75,61,1274,7.3,.193,.275,5.2,9.4,7.3,3.3,1.7,1.2,12.8,9.4,101,106,0.2,1.3,1.6,.059,-3.0,1.5,-1.6,0.1
6311,Luc Mbah a Moute,2008-09,22,MIL,NBA,82,52,2114,12.3,.008,.391,10.1,17.4,13.6,6.3,2.1,1.8,14.8,14.3,106,106,1.2,2.8,4.0,.092,-1.9,2.2,0.2,1.2
6312,Luc Mbah a Moute,2009-10,23,MIL,NBA,73,62,1866,11.8,.046,.360,9.9,14.6,12.2,6.5,1.7,1.6,14.1,12.1,111,103,1.8,3.0,4.7,.122,-1.6,2.9,1.4,1.6
6313,Travis Mays,1990-91,22,SAC,NBA,64,55,2145,12.3,.272,.457,2.8,6.7,4.7,18.3,1.9,0.3,15.5,21.0,102,112,0.8,1.3,2.1,.047,-0.1,-1.4,-1.5,0.2
6314,Travis Mays,1991-92,23,ATL,NBA,2,0,32,8.6,.429,.143,3.2,3.4,3.3,4.5,0.0,0.0,16.8,23.1,101,117,0.0,0.0,0.0,.009,-1.9,-5.6,-7.5,0.0
6315,Travis Mays,1992-93,24,ATL,NBA,49,9,787,10.1,.272,.265,2.7,4.9,3.7,13.2,1.3,0.2,12.9,20.8,101,115,0.1,0.2,0.3,.020,-2.0,-3.4,-5.3,-0.7
6316,O.J. Mayo,2013-14,26,MIL,NBA,52,23,1346,11.2,.413,.160,2.0,8.8,5.3,14.6,1.1,0.8,13.9,23.0,98,115,0.0,0.0,0.1,.002,-0.7,-3.5,-4.2,-0.7
6317,O.J. Mayo,2014-15,27,MIL,NBA,71,15,1697,13.5,.395,.198,2.0,10.5,6.3,19.4,1.7,0.9,14.4,23.6,101,105,0.9,1.9,2.8,.079,0.0,-1.3,-1.3,0.3
6318,O.J. Mayo,2015-16,28,MIL,NBA,41,24,1090,7.7,.505,.125,1.4,9.6,5.5,15.8,2.2,0.6,17.5,17.0,91,110,-0.7,0.6,-0.1,-.005,-2.0,-1.5,-3.5,-0.4
6319,O.J. Mayo,2008-09,21,MEM,NBA,82,82,3120,14.2,.295,.219,2.2,10.1,6.1,15.5,1.6,0.3,13.8,24.5,103,112,1.5,1.8,3.4,.052,0.7,-1.6,-0.9,0.9
6320,O.J. Mayo,2009-10,22,MEM,NBA,82,82,3113,14.6,.300,.221,2.3,9.4,5.8,12.2,1.6,0.4,11.9,20.7,110,112,4.3,1.4,5.6,.087,1.7,-1.3,0.4,1.9
