
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
6901,Luc Longley,1991-92,23,MIN,NBA,66,3,991,10.1,.000,.321,7.2,21.8,14.3,7.3,1.8,3.9,22.6,15.8,90,107,-0.9,1.1,0.2,.009,-5.1,1.7,-3.4,-0.3
6902,Luc Longley,1999-00,31,PHO,NBA,72,68,1417,8.8,.000,.243,8.0,17.2,12.7,8.4,0.8,2.1,23.5,18.0,90,100,-0.9,2.2,1.3,.044,-4.7,1.1,-3.5,-0.6
6903,Luc Longley,1992-93,24,MIN,NBA,55,25,1045,10.7,.000,.253,8.2,19.3,13.8,7.6,2.3,4.7,21.3,17.5,89,106,-1.1,1.3,0.2,.007,-4.8,2.3,-2.5,-0.1
6904,Luc Longley,2000-01,32,NYK,NBA,25,2,301,3.7,.000,.315,10.8,15.6,13.3,3.7,0.6,2.4,26.4,13.6,78,99,-0.5,0.5,0.0,.000,-6.4,1.4,-5.1,-0.2
6905,Luc Longley,1993-94,25,TOT,NBA,76,46,1502,13.5,.002,.269,10.2,23.4,16.9,11.3,1.5,3.4,18.6,18.7,98,103,0.0,2.2,2.2,.071,-2.9,1.8,-1.1,0.3
6906,Luc Longley,1994-95,26,CHI,NBA,55,0,1001,12.3,.007,.354,9.7,21.3,15.5,10.9,1.3,3.4,19.8,19.3,100,102,0.0,1.8,1.8,.087,-3.7,2.0,-1.7,0.1
6907,Luc Longley,1995-96,27,CHI,NBA,62,62,1641,11.9,.000,.205,7.4,15.2,11.3,10.6,0.7,3.9,17.2,17.8,103,102,0.7,2.8,3.5,.101,-2.5,2.4,-0.1,0.8
6908,Luc Longley,1996-97,28,CHI,NBA,59,59,1472,13.4,.004,.247,9.4,15.9,12.7,14.1,0.8,3.4,17.1,19.7,103,102,0.9,2.3,3.1,.103,-2.0,1.9,-0.1,0.7
6909,Luc Longley,1997-98,29,CHI,NBA,58,58,1703,13.5,.000,.243,7.6,15.4,11.5,15.5,1.1,2.6,16.2,21.2,99,100,0.6,2.8,3.4,.096,-1.7,1.8,0.1,0.9
6910,Luc Longley,1998-99,30,PHO,NBA,39,39,933,13.5,.000,.262,7.2,20.6,13.8,8.1,1.3,1.7,14.1,18.6,101,102,0.8,1.0,1.8,.092,-2.4,-0.1,-2.4,-0.1
6911,John Long,1984-85,28,DET,NBA,66,55,1820,14.2,.017,.139,4.5,6.5,5.4,9.8,1.8,0.4,9.4,21.9,107,109,1.8,1.6,3.3,.087,0.1,-0.9,-0.7,0.6
6912,John Long,1985-86,29,DET,NBA,62,30,1176,13.9,.029,.190,4.1,4.7,4.4,9.6,1.6,0.6,9.0,21.7,108,111,1.3,0.7,2.0,.080,-0.3,-1.9,-2.2,-0.1
6913,John Long,1986-87,30,IND,NBA,80,68,2265,13.8,.057,.210,3.6,7.0,5.2,17.5,2.1,0.2,10.7,26.4,99,108,-0.3,2.3,2.1,.044,-1.1,-1.3,-2.4,-0.2
