
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
901,Mark West,1996-97,36,CLE,NBA,70,43,959,9.9,.000,.311,9.2,16.1,12.6,3.4,0.7,5.2,20.3,13.4,99,102,0.1,1.5,1.6,.081,-4.7,2.1,-2.6,-0.2
902,Mark West,1997-98,37,IND,NBA,15,1,105,5.1,.000,.286,7.2,9.8,8.6,3.0,1.0,2.7,25.3,14.3,82,104,-0.1,0.1,0.0,-.002,-5.4,1.0,-4.4,-0.1
903,Mark West,1998-99,38,ATL,NBA,49,0,499,6.5,.000,.763,11.6,17.7,14.7,4.4,0.5,3.3,17.7,9.0,90,97,-0.1,0.8,0.7,.067,-4.3,2.5,-1.8,0.0
904,Mark West,1999-00,39,PHO,NBA,22,2,127,4.3,.000,.667,5.4,21.5,13.6,2.1,0.8,2.3,27.9,7.5,86,98,-0.1,0.2,0.2,.061,-6.8,1.4,-5.5,-0.1
905,Mario West,2007-08,23,ATL,NBA,64,2,269,8.6,.082,.531,11.3,9.5,10.4,7.2,2.4,1.1,13.0,11.7,110,109,0.2,0.2,0.5,.082,-1.9,0.0,-1.9,0.0
906,Mario West,2008-09,24,ATL,NBA,53,3,269,10.0,.029,.882,10.5,13.9,12.2,10.1,3.6,1.1,21.6,10.5,101,104,0.0,0.4,0.4,.080,-2.9,2.8,-0.1,0.1
907,Mario West,2009-10,25,ATL,NBA,39,1,142,9.9,.048,.476,6.5,15.8,11.1,8.8,3.0,0.0,21.6,10.5,110,104,0.1,0.2,0.3,.106,-2.1,1.3,-0.8,0.0
908,Mario West,2010-11,26,NJN,NBA,6,3,116,9.1,.190,.238,2.0,9.4,5.6,13.2,3.2,0.0,7.9,10.1,107,108,0.1,0.1,0.2,.069,-2.3,0.9,-1.4,0.0
909,Doug West,1989-90,22,MIN,NBA,52,0,378,7.5,.081,.237,7.2,15.6,11.1,7.5,1.4,1.1,17.2,21.0,89,109,-0.5,0.4,-0.1,-.017,-5.6,-1.7,-7.3,-0.5
910,Doug West,1990-91,23,MIN,NBA,75,1,824,12.6,.004,.341,7.4,12.1,9.6,8.6,2.2,1.8,12.7,16.9,107,110,0.6,0.6,1.2,.073,-2.1,-0.4,-2.5,-0.1
911,Doug West,1991-92,24,MIN,NBA,80,72,2540,14.6,.026,.258,4.5,6.7,5.6,16.6,1.3,0.6,10.8,18.7,114,116,4.2,0.3,4.6,.086,1.4,-1.7,-0.4,1.1
912,Doug West,1992-93,25,MIN,NBA,80,80,3104,14.2,.018,.237,3.5,6.1,4.8,13.6,1.4,0.4,10.7,22.1,109,115,3.8,0.4,4.3,.066,0.7,-2.2,-1.6,0.4
913,Doug West,1993-94,26,MIN,NBA,72,61,2182,13.3,.009,.259,3.4,8.9,6.2,14.1,1.5,0.7,12.1,22.6,104,111,1.6,0.9,2.6,.056,-0.6,-1.6,-2.2,-0.1
914,Doug West,1994-95,27,MIN,NBA,71,65,2328,11.6,.080,.323,3.2,8.7,6.0,14.3,1.5,0.8,12.6,19.6,104,115,1.2,0.6,1.8,.038,-1.4,-1.3,-2.6,-0.4
915,Doug West,1995-96,28,MIN,NBA,73,16,1639,7.6,.033,.366,3.5,8.2,5.9,11.3,0.9,0.8,15.1,14.5,101,114,0.3,0.5,0.8,.024,-3.0,-1.4,-4.3,-1.0
916,Doug West,1996-97,29,MIN,NBA,68,66,1920,8.5,.093,.194,2.3,6.8,4.6,9.4,1.7,0.9,11.2,14.1,101,110,0.5,1.2,1.7,.042,-2.3,-0.4,-2.7,-0.4
917,Doug West,1997-98,30,MIN,NBA,38,10,688,5.6,.012,.234,3.8,9.6,6.8,9.4,0.8,0.5,10.0,13.5,94,111,-0.2,0.2,0.1,.004,-4.1,-1.3,-5.4,-0.6
918,Doug West,1998-99,31,VAN,NBA,14,2,294,11.5,.031,.385,2.0,8.2,5.0,11.4,2.9,1.8,13.6,13.7,105,107,0.3,0.1,0.4,.066,-2.0,0.2,-1.9,0.0
919,Doug West,1999-00,32,VAN,NBA,38,0,581,8.6,.021,.276,3.7,11.0,7.3,11.8,1.1,1.0,10.5,14.2,102,111,0.3,0.1,0.5,.038,-3.0,-1.6,-4.6,-0.4
920,Doug West,2000-01,33,VAN,NBA,15,6,171,4.2,.053,.184,2.7,7.3,5.0,12.4,0.9,1.6,8.9,12.0,83,109,-0.1,0.0,-0.1,-.028,-5.8,-0.8,-6.6,-0.2
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
921,Delonte West,2004-05,21,BOS,NBA,39,7,507,12.3,.432,.174,3.3,11.5,7.5,16.4,2.1,1.2,12.6,17.0,107,107,0.5,0.5,0.9,.090,0.1,-0.7,-0.6,0.2
922,Delonte West,2005-06,22,BOS,NBA,71,71,2418,15.1,.319,.148,2.9,11.4,7.3,22.5,1.8,1.5,15.4,16.4,112,107,3.6,2.1,5.7,.114,1.6,0.4,1.9,2.4
923,Delonte West,2006-07,23,BOS,NBA,69,47,2219,14.0,.248,.275,1.7,9.7,5.6,23.5,1.7,1.2,14.8,19.3,105,108,1.9,1.8,3.7,.081,0.2,-0.5,-0.3,1.0
924,Delonte West,2007-08,24,TOT,NBA,61,31,1533,12.1,.284,.192,2.2,11.9,7.0,23.5,2.0,1.4,18.5,18.3,97,108,-0.2,1.5,1.3,.041,-1.8,0.4,-1.4,0.2
925,Delonte West,2008-09,25,CLE,NBA,64,64,2152,14.1,.365,.173,1.8,9.2,5.6,16.6,2.4,0.5,12.0,16.7,114,104,3.0,3.4,6.4,.142,1.1,1.2,2.3,2.3
926,Delonte West,2009-10,26,CLE,NBA,60,3,1500,13.8,.177,.326,2.4,10.6,6.7,20.0,1.9,1.4,15.3,18.3,106,105,1.3,2.0,3.3,.106,-1.1,0.8,-0.3,0.6
927,Delonte West,2010-11,27,BOS,NBA,24,2,453,12.3,.275,.125,1.7,8.0,5.0,22.0,2.3,1.7,19.2,16.6,100,101,0.1,0.8,0.9,.093,-1.8,1.3,-0.5,0.2
928,Delonte West,2011-12,28,DAL,NBA,44,33,1060,15.3,.211,.194,1.4,9.3,5.4,22.2,2.9,0.8,16.3,20.4,102,103,0.8,1.4,2.2,.098,-0.3,0.7,0.5,0.7
929,David West,2003-04,23,NOH,NBA,71,1,930,15.9,.009,.351,14.0,22.6,18.2,11.1,1.6,2.3,15.4,15.3,110,100,1.4,1.3,2.8,.143,-1.3,1.4,0.1,0.5
930,David West,2004-05,24,NOH,NBA,30,8,552,11.1,.029,.291,8.2,19.9,13.8,7.6,1.2,2.3,16.0,19.4,93,106,-0.3,0.6,0.2,.022,-4.7,0.2,-4.6,-0.4
931,David West,2005-06,25,NOK,NBA,74,74,2526,19.7,.011,.228,7.7,18.4,12.9,7.2,1.3,2.1,8.4,23.0,112,106,4.8,2.6,7.4,.141,0.9,0.1,1.0,1.9
932,David West,2006-07,26,NOK,NBA,52,52,1900,18.9,.032,.287,7.5,18.5,12.9,10.9,1.2,1.6,9.9,23.8,110,106,3.1,2.0,5.2,.131,0.7,0.5,1.2,1.5
933,David West,2007-08,27,NOH,NBA,76,76,2870,19.9,.019,.270,7.2,20.6,13.7,10.6,1.2,2.7,10.2,26.3,109,104,4.3,4.0,8.4,.140,-0.2,1.4,1.1,2.3
934,David West,2008-09,28,NOH,NBA,76,76,2982,18.9,.019,.321,6.5,19.7,13.1,10.9,0.9,1.9,10.0,26.5,109,107,4.2,3.5,7.8,.125,-0.6,0.2,-0.5,1.2
935,David West,2009-10,29,NOH,NBA,81,81,2949,18.9,.022,.279,6.4,17.9,12.0,13.7,1.3,1.5,11.2,24.0,111,110,5.2,2.3,7.5,.122,0.8,0.4,1.2,2.4
