
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
6801,Kevin Lynch,1991-92,23,CHH,NBA,55,3,819,7.7,.036,.206,3.9,7.3,5.6,12.7,2.1,0.6,15.3,14.2,96,112,-0.3,0.4,0.2,.011,-3.6,-0.6,-4.1,-0.4
6802,Kevin Lynch,1992-93,24,CHH,NBA,40,8,324,7.6,.017,.644,4.2,7.3,5.8,9.7,1.6,1.1,24.1,12.7,100,112,0.0,0.2,0.2,.031,-3.2,-0.3,-3.6,-0.1
6803,George Lynch,2001-02,31,CHH,NBA,45,18,893,9.0,.030,.202,9.0,14.8,11.9,9.3,2.4,1.1,16.0,13.1,90,102,-0.5,1.2,0.7,.038,-3.4,2.0,-1.4,0.1
6804,George Lynch,1993-94,23,LAL,NBA,71,46,1762,16.1,.009,.290,13.0,12.2,12.6,8.2,2.9,1.0,11.9,17.5,110,108,2.4,1.5,3.9,.107,0.9,0.5,1.5,1.5
6805,George Lynch,2002-03,32,NOH,NBA,81,32,1497,12.9,.220,.206,10.7,16.8,13.7,11.0,2.4,0.9,11.7,13.5,106,100,1.3,2.2,3.5,.113,-0.6,1.7,1.0,1.1
6806,George Lynch,1994-95,24,LAL,NBA,56,15,953,12.4,.071,.292,8.7,12.7,10.7,9.6,2.7,0.7,18.0,18.3,99,109,0.0,1.0,0.9,.046,-2.4,0.1,-2.3,-0.1
6807,George Lynch,2003-04,33,NOH,NBA,78,51,1701,9.7,.371,.136,6.3,14.9,10.5,11.3,1.5,0.8,13.9,12.4,101,103,0.9,1.6,2.5,.072,-1.8,0.5,-1.3,0.3
6808,George Lynch,1995-96,25,LAL,NBA,76,6,1012,11.4,.048,.294,9.6,14.3,12.0,7.2,2.4,0.7,11.5,15.4,104,106,0.4,1.3,1.7,.080,-2.3,0.3,-2.0,0.0
6809,George Lynch,2004-05,34,NOH,NBA,44,27,933,7.9,.196,.122,6.7,15.7,11.0,15.5,1.9,1.0,22.3,12.8,86,107,-0.9,0.9,0.0,.000,-4.3,1.6,-2.6,-0.1
6810,George Lynch,1996-97,26,VAN,NBA,41,27,1059,15.4,.107,.333,10.6,18.1,14.3,12.3,3.2,1.2,16.1,17.4,102,107,0.5,1.0,1.5,.070,-1.0,1.2,0.2,0.6
6811,George Lynch,1997-98,27,VAN,NBA,82,0,1493,16.8,.058,.306,11.4,16.5,13.9,13.8,2.3,1.9,15.1,20.5,105,109,1.7,0.8,2.5,.079,0.4,-0.1,0.3,0.9
