
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
14701,Michael Anderson,1988-89,22,SAS,NBA,36,12,730,10.5,.040,.469,6.3,7.1,6.7,26.9,2.8,0.2,28.5,15.7,93,109,-0.5,0.6,0.2,.010,-3.0,-0.4,-3.4,-0.3
14702,Kyle Anderson,2014-15,21,SAS,NBA,33,8,358,8.2,.124,.157,1.6,20.8,11.4,10.9,2.1,1.5,9.5,13.4,87,100,-0.3,0.6,0.3,.044,-5.2,2.4,-2.7,-0.1
14703,Kyle Anderson,2015-16,22,SAS,NBA,78,11,1245,12.9,.125,.281,2.4,19.4,11.2,13.7,2.5,1.8,15.1,14.4,104,97,0.7,2.8,3.5,.133,-1.9,3.7,1.8,1.2
14704,Kenny Anderson,2001-02,31,BOS,NBA,76,76,2430,13.6,.046,.184,2.5,10.1,6.2,28.1,3.0,0.3,13.3,16.7,103,101,1.7,3.5,5.2,.103,-1.5,1.1,-0.3,1.0
14705,Kenny Anderson,1993-94,23,NJN,NBA,82,82,3135,18.2,.096,.306,2.9,8.0,5.4,40.6,2.5,0.3,14.5,24.6,106,106,4.3,3.2,7.5,.114,2.7,-0.6,2.1,3.2
14706,Kenny Anderson,2002-03,32,TOT,NBA,61,2,1135,13.6,.018,.149,3.2,10.6,6.8,29.8,2.8,0.3,15.6,19.7,98,103,0.4,1.3,1.6,.069,-1.9,-0.3,-2.1,0.0
14707,Kenny Anderson,1994-95,24,NJN,NBA,72,70,2689,18.0,.285,.402,3.0,7.2,5.1,43.1,2.0,0.4,15.6,23.5,112,111,4.8,2.0,6.8,.122,3.5,-1.8,1.7,2.5
14708,Kenny Anderson,2003-04,33,IND,NBA,44,31,905,11.1,.016,.188,2.5,8.2,5.3,24.2,1.6,0.4,15.3,17.1,98,101,0.4,1.1,1.5,.079,-2.3,-0.4,-2.6,-0.1
14709,Kenny Anderson,1995-96,25,TOT,NBA,69,64,2344,19.5,.307,.405,3.0,7.1,5.0,40.4,2.5,0.5,12.9,21.4,118,110,6.1,1.6,7.7,.158,4.2,-1.9,2.3,2.6
14710,Kenny Anderson,2004-05,34,TOT,NBA,43,20,743,10.1,.065,.184,3.6,10.5,6.9,22.2,2.3,0.0,18.4,16.1,96,112,-0.1,0.3,0.2,.011,-2.9,-1.5,-4.4,-0.4
14711,Kenny Anderson,1996-97,26,POR,NBA,82,81,3081,19.5,.322,.383,3.6,10.2,7.0,31.7,2.8,0.4,12.7,22.2,117,104,8.0,4.4,12.4,.193,4.3,0.8,5.0,5.5
14712,Kenny Anderson,1997-98,27,TOT,NBA,61,56,1858,14.8,.237,.288,2.5,8.4,5.4,31.4,2.5,0.0,15.8,21.8,103,105,1.7,2.0,3.7,.096,0.5,-1.1,-0.6,0.7
14713,Kenny Anderson,1998-99,28,BOS,NBA,34,33,1010,16.7,.067,.283,2.6,9.1,5.7,32.5,1.7,0.1,15.0,20.9,107,106,1.8,0.6,2.4,.116,0.9,-2.2,-1.3,0.2
14714,Kenny Anderson,1999-00,29,BOS,NBA,82,82,2593,17.4,.223,.257,2.3,7.9,4.9,26.7,2.7,0.2,10.6,20.5,112,107,5.4,1.9,7.3,.136,2.6,-1.4,1.2,2.1
14715,Kenny Anderson,1991-92,21,NJN,NBA,64,13,1086,12.8,.027,.204,3.6,9.0,6.2,26.5,3.0,0.5,15.6,22.9,96,109,-0.6,1.1,0.5,.022,-2.7,-0.9,-3.6,-0.5
14716,Kenny Anderson,2000-01,30,BOS,NBA,33,28,849,12.2,.145,.313,2.1,8.2,5.0,26.5,2.7,0.2,16.8,16.6,100,105,0.4,0.7,1.1,.063,-2.0,-1.3,-3.2,-0.3
14717,Kenny Anderson,1992-93,22,NJN,NBA,55,55,2010,16.6,.029,.273,2.8,9.5,6.1,34.7,2.4,0.3,13.8,23.1,106,106,1.9,2.5,4.4,.106,1.2,0.2,1.4,1.7
14718,Justin Anderson,2015-16,22,DAL,NBA,55,9,647,12.3,.474,.314,3.1,19.3,11.2,6.8,1.5,3.2,10.8,15.8,103,104,0.3,0.8,1.1,.083,-2.5,1.3,-1.2,0.1
