
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
9301,Michael Hawkins,2000-01,28,CLE,NBA,10,0,76,3.7,.444,.000,3.1,4.6,3.8,24.8,1.4,0.0,40.0,8.9,85,110,0.0,0.0,0.0,-.022,-4.5,-3.0,-7.5,-0.1
9302,Michael Hawkins,1996-97,24,BOS,NBA,29,0,326,10.6,.456,.221,3.0,8.4,5.5,28.8,2.5,0.2,27.3,13.5,102,113,0.1,0.1,0.2,.033,-2.2,-2.8,-5.0,-0.2
9303,Michael Hawkins,1998-99,26,SAC,NBA,24,0,203,7.2,.475,.075,5.2,7.8,6.5,18.5,0.7,0.3,23.9,11.4,94,108,0.0,0.1,0.0,.011,-3.3,-1.9,-5.2,-0.2
9304,Michael Hawkins,1999-00,27,CHH,NBA,12,0,36,8.8,.385,.154,0.0,21.4,10.9,54.8,0.0,0.0,17.8,21.0,80,105,-0.1,0.0,0.0,-.063,-4.9,-3.3,-8.1,-0.1
9305,Juaquin Hawkins,2002-03,29,HOU,NBA,58,10,685,7.3,.162,.135,2.8,10.2,6.6,10.9,2.3,0.6,15.6,12.5,90,104,-0.3,0.7,0.4,.027,-3.8,0.5,-3.3,-0.2
9306,Hersey Hawkins,1989-90,23,PHI,NBA,82,82,2856,17.0,.176,.384,3.4,8.6,6.0,13.3,2.3,0.6,12.2,22.5,114,109,5.5,2.5,8.0,.135,2.5,-0.4,2.0,2.9
9307,Hersey Hawkins,1997-98,31,SEA,NBA,82,82,2597,15.4,.473,.321,3.3,11.9,7.7,12.8,3.0,0.5,12.3,14.8,119,103,5.3,3.3,8.6,.158,2.4,1.2,3.6,3.7
9308,Hersey Hawkins,1990-91,24,PHI,NBA,80,80,3110,19.4,.216,.440,1.8,9.3,5.6,15.3,2.9,0.7,12.5,24.0,114,108,6.5,3.3,9.8,.151,3.4,0.0,3.5,4.3
9309,Hersey Hawkins,1998-99,32,SEA,NBA,50,34,1644,14.0,.441,.324,3.5,10.6,7.1,12.0,2.6,0.8,14.6,15.1,110,106,2.6,0.9,3.5,.102,1.1,0.3,1.4,1.4
9310,Hersey Hawkins,1991-92,25,PHI,NBA,81,81,3013,17.0,.203,.409,2.0,8.2,5.1,13.0,2.7,0.9,12.4,22.1,114,110,5.4,2.4,7.8,.124,2.2,-0.3,1.9,3.0
9311,Hersey Hawkins,1999-00,33,CHI,NBA,61,49,1622,11.4,.376,.317,2.2,10.6,6.3,15.0,2.4,0.7,19.0,14.9,103,105,1.1,1.5,2.6,.077,-1.2,0.1,-1.1,0.4
9312,Hersey Hawkins,1992-93,26,PHI,NBA,81,81,2977,18.3,.262,.416,3.3,9.3,6.3,17.1,2.2,0.6,11.5,22.2,117,111,6.7,1.9,8.5,.138,3.6,-0.8,2.8,3.6
9313,Hersey Hawkins,2000-01,34,CHH,NBA,59,0,681,14.3,.336,.460,2.9,10.5,6.7,17.0,2.6,1.0,10.3,12.4,120,100,1.4,1.0,2.3,.165,-0.4,0.5,0.1,0.4
9314,Hersey Hawkins,1993-94,27,CHH,NBA,82,82,2648,15.6,.274,.421,3.8,11.7,7.9,11.6,2.5,0.5,13.4,18.9,113,108,4.4,2.1,6.5,.118,1.9,0.2,2.1,2.7
9315,Hersey Hawkins,1994-95,28,CHH,NBA,82,82,2731,16.3,.368,.372,2.7,10.5,6.8,15.3,2.4,0.5,13.7,18.5,118,107,5.3,3.4,8.7,.153,2.6,0.8,3.4,3.7
9316,Hersey Hawkins,1995-96,29,SEA,NBA,82,82,2823,16.1,.406,.304,3.8,8.4,6.2,12.5,2.7,0.4,13.4,19.4,116,104,5.3,4.2,9.5,.161,2.5,0.6,3.1,3.6
9317,Hersey Hawkins,1988-89,22,PHI,NBA,79,79,2577,14.2,.171,.299,2.2,7.6,4.9,13.0,2.3,0.8,12.6,20.3,108,112,2.7,1.3,4.0,.075,1.0,-0.6,0.3,1.5
9318,Hersey Hawkins,1996-97,30,SEA,NBA,82,82,2755,17.6,.447,.371,4.0,10.0,7.0,14.6,3.1,0.4,12.3,17.5,123,104,7.0,3.9,10.9,.190,3.6,0.8,4.5,4.5
9319,Steve Hawes,1979-80,29,ATL,NBA,82,,1853,16.2,.013,.301,8.5,20.3,14.4,11.8,1.9,0.9,15.0,17.8,111,100,2.9,3.1,6.0,.155,0.6,1.8,2.4,2.1
9320,Steve Hawes,1980-81,30,ATL,NBA,74,,2309,14.7,.006,.436,8.1,19.9,13.9,10.7,1.5,0.8,17.5,16.5,112,106,3.4,2.3,5.7,.119,0.7,1.0,1.6,2.1
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
9321,Steve Hawes,1981-82,31,ATL,NBA,49,42,1317,14.5,.027,.341,7.6,19.9,13.7,16.0,1.4,1.6,17.0,16.9,107,103,1.2,2.1,3.2,.118,-0.2,2.5,2.2,1.4
9322,Steve Hawes,1982-83,32,TOT,NBA,77,4,1416,8.6,.054,.241,6.2,20.7,13.6,8.9,1.3,0.5,19.9,15.6,89,102,-1.0,2.0,1.0,.035,-4.0,0.9,-3.1,-0.4
9323,Steve Hawes,1983-84,33,SEA,NBA,79,0,1153,9.5,.017,.329,4.9,16.7,10.8,11.1,1.0,0.8,16.1,11.6,107,108,0.7,1.1,1.8,.074,-2.7,0.6,-2.0,0.0
9324,Spencer Hawes,2014-15,26,LAC,NBA,73,15,1274,9.8,.424,.164,2.7,19.7,11.4,10.0,1.0,3.4,12.1,17.9,95,104,-0.3,1.5,1.2,.044,-2.9,1.0,-1.9,0.0
9325,Spencer Hawes,2007-08,19,SAC,NBA,71,8,931,11.6,.066,.182,8.8,20.1,14.6,7.7,0.8,3.3,14.0,19.2,97,109,-0.2,0.8,0.6,.033,-3.9,-0.5,-4.4,-0.6
9326,Spencer Hawes,2015-16,27,CHO,NBA,57,6,1035,12.4,.333,.212,5.3,20.6,12.9,16.3,1.1,2.1,14.8,17.1,103,104,0.6,1.4,1.9,.090,-1.9,1.3,-0.6,0.4
9327,Spencer Hawes,2008-09,20,SAC,NBA,77,51,2259,13.0,.144,.170,7.6,20.9,14.2,11.3,1.0,3.1,15.7,20.2,98,113,-0.4,1.2,0.8,.016,-2.4,0.2,-2.1,-0.1
9328,Spencer Hawes,2009-10,21,SAC,NBA,72,59,1904,13.8,.131,.159,8.6,17.7,13.1,13.2,0.9,3.2,15.5,19.6,101,109,0.5,1.6,2.1,.054,-1.4,1.1,-0.3,0.8
9329,Spencer Hawes,2010-11,22,PHI,NBA,81,81,1718,12.8,.065,.155,8.7,22.5,15.6,11.2,0.9,3.1,13.8,18.9,97,103,-0.3,2.6,2.4,.066,-3.1,1.8,-1.3,0.3
9330,Spencer Hawes,2011-12,23,PHI,NBA,37,29,920,18.1,.038,.172,9.4,23.3,16.3,17.6,0.9,3.9,13.8,20.3,105,97,1.1,1.9,2.9,.152,-0.6,3.3,2.7,1.1
9331,Spencer Hawes,2012-13,24,PHI,NBA,82,40,2233,16.0,.107,.194,8.5,21.7,14.9,13.5,0.6,3.9,13.0,20.9,103,104,1.7,2.8,4.5,.096,-1.5,1.5,-0.1,1.1
9332,Spencer Hawes,2013-14,25,TOT,NBA,80,78,2470,15.7,.349,.172,5.6,24.2,14.6,15.8,0.9,3.1,15.4,19.6,105,107,2.2,2.3,4.5,.088,-0.4,0.9,0.5,1.6
9333,Kirk Haston,2002-03,23,NOH,NBA,12,0,57,-9.1,.176,.235,0.0,14.4,7.1,7.6,0.0,6.3,27.2,20.6,33,102,-0.4,0.1,-0.4,-.307,-16.4,0.9,-15.4,-0.2
9334,Kirk Haston,2001-02,22,CHH,NBA,15,0,77,4.0,.077,.205,7.4,22.2,14.8,11.0,0.0,0.9,6.6,27.0,75,105,-0.3,0.1,-0.2,-.116,-8.6,-3.5,-12.1,-0.2
9335,Scott Hastings,1986-87,26,ATL,NBA,40,0,256,9.8,.176,.426,6.8,22.7,14.8,6.5,1.9,1.6,13.9,15.1,98,102,0.0,0.5,0.4,.081,-3.6,1.8,-1.8,0.0
9336,Scott Hastings,1987-88,27,ATL,NBA,55,0,403,10.8,.146,.329,7.4,19.4,13.4,5.1,1.0,1.5,13.0,11.3,120,107,0.6,0.5,1.0,.125,-1.2,0.4,-0.8,0.1
9337,Scott Hastings,1988-89,28,MIA,NBA,75,6,1206,9.4,.085,.326,6.5,15.4,10.8,7.1,1.3,2.1,15.3,14.9,103,109,0.4,1.1,1.5,.061,-3.4,0.3,-3.2,-0.3
9338,Scott Hastings,1989-90,29,DET,NBA,40,0,166,7.0,.364,.667,4.8,17.1,11.0,6.2,0.9,1.1,14.1,12.9,106,103,0.1,0.3,0.3,.101,-3.5,0.7,-2.8,0.0
9339,Scott Hastings,1982-83,22,TOT,NBA,31,0,140,6.4,.079,.526,12.1,21.6,16.8,2.9,2.1,0.4,16.1,16.8,85,98,-0.2,0.3,0.1,.031,-5.6,-0.7,-6.3,-0.2
