
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
10424,Francisco Garcia,2007-08,26,SAC,NBA,79,20,2096,15.1,.384,.277,3.0,11.7,7.4,10.2,2.3,1.8,13.2,20.7,108,109,2.4,1.8,4.2,.097,1.1,-0.5,0.6,1.4
10425,Alex Garcia,2003-04,23,SAS,NBA,2,0,13,-4.7,.000,.286,0.0,0.0,0.0,0.0,8.3,0.0,11.3,31.6,40,87,-0.1,0.0,-0.1,-.319,-16.7,1.0,-15.7,0.0
10426,Alex Garcia,2004-05,24,NOH,NBA,8,3,146,8.4,.346,.077,5.5,6.8,6.1,22.1,1.5,0.6,13.0,19.7,91,111,-0.1,0.1,-0.1,-.018,-2.5,-2.1,-4.5,-0.1
10427,Ruben Garces,2000-01,27,TOT,NBA,13,0,73,9.7,.000,.364,23.7,20.6,22.2,10.5,2.1,2.0,16.4,18.4,82,97,-0.1,0.1,0.0,.009,-3.9,1.6,-2.3,0.0
10428,Jorge Garbajosa,2006-07,29,TOR,NBA,67,60,1909,12.1,.365,.147,2.9,17.5,10.2,10.1,2.1,0.6,10.2,15.2,101,105,0.6,2.4,3.0,.074,-0.8,1.7,0.8,1.4
10429,Jorge Garbajosa,2007-08,30,TOR,NBA,7,0,74,10.4,.640,.000,3.2,20.9,12.0,5.9,2.2,0.0,3.8,16.6,95,105,0.0,0.1,0.1,.047,-1.9,-0.8,-2.7,0.0
10430,Kevin Gamble,1989-90,24,BOS,NBA,71,10,990,12.3,.060,.355,4.9,7.4,6.2,15.7,1.4,0.5,11.2,16.7,111,111,1.2,0.7,1.9,.092,-0.7,-1.0,-1.7,0.1
10431,Kevin Gamble,1990-91,25,BOS,NBA,82,76,2706,16.3,.008,.243,3.8,6.9,5.4,13.0,1.8,0.7,12.5,18.4,120,110,6.0,2.3,8.3,.147,2.4,-0.3,2.1,2.8
10432,Kevin Gamble,1991-92,26,BOS,NBA,82,77,2496,15.2,.034,.173,3.7,8.7,6.3,12.5,1.5,0.9,9.0,18.5,117,109,4.5,2.2,6.7,.129,1.5,0.2,1.7,2.3
10433,Kevin Gamble,1992-93,27,BOS,NBA,82,58,2541,15.1,.153,.164,2.1,8.8,5.5,12.8,1.7,0.9,7.7,18.0,117,110,4.5,2.1,6.6,.124,1.8,0.1,1.9,2.5
10434,Kevin Gamble,1993-94,28,BOS,NBA,75,28,1880,13.4,.128,.157,2.4,7.1,4.8,12.4,1.5,0.7,8.2,21.6,104,112,1.4,0.7,2.1,.054,-0.4,-2.0,-2.3,-0.2
10435,Kevin Gamble,1994-95,29,MIA,NBA,77,0,1223,16.3,.218,.247,2.7,9.1,5.8,15.9,2.2,0.6,8.9,19.8,118,111,2.5,0.9,3.4,.134,1.3,-1.5,-0.2,0.5
10436,Kevin Gamble,1995-96,30,TOT,NBA,65,13,1325,8.4,.301,.127,1.9,7.9,5.0,12.1,1.4,0.5,9.7,15.1,103,108,0.5,1.3,1.8,.064,-2.2,-0.4,-2.5,-0.2
10437,Kevin Gamble,1987-88,22,POR,NBA,9,0,19,-1.0,.333,.000,11.4,5.7,8.5,5.7,4.9,0.0,40.0,10.4,36,104,-0.1,0.0,-0.1,-.139,-8.0,3.6,-4.4,0.0
10438,Kevin Gamble,1996-97,31,SAC,NBA,62,2,953,11.6,.392,.035,1.6,11.6,6.5,12.9,1.2,1.3,8.5,14.9,111,110,1.1,0.6,1.6,.082,-1.0,-1.4,-2.4,-0.1
10439,Kevin Gamble,1988-89,23,BOS,NBA,44,6,375,15.8,.081,.404,3.4,9.4,6.4,13.1,1.8,0.5,10.6,19.9,116,111,0.7,0.2,1.0,.123,0.6,-2.1,-1.6,0.0
10440,Langston Galloway,2014-15,23,NYK,NBA,45,41,1457,12.3,.344,.153,2.9,12.5,7.5,17.6,1.9,0.7,10.1,19.2,101,111,0.7,0.6,1.3,.043,0.0,-1.1,-1.1,0.3
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
10441,Langston Galloway,2015-16,24,NYK,NBA,82,7,2033,11.7,.381,.194,2.3,13.0,7.7,15.7,1.9,0.8,8.7,15.6,105,108,1.4,1.8,3.3,.077,-0.4,0.1,-0.4,0.8
10442,Danilo Gallinari,2011-12,23,DEN,NBA,43,40,1351,16.5,.393,.448,2.5,14.6,8.7,13.0,1.6,1.3,10.9,20.7,114,107,2.9,1.0,3.9,.140,2.3,-0.2,2.1,1.4
10443,Danilo Gallinari,2012-13,24,DEN,NBA,71,71,2309,16.7,.416,.400,3.2,14.4,8.9,11.2,1.4,1.2,9.8,21.3,116,107,5.2,2.0,7.2,.151,2.7,-0.4,2.3,2.5
10444,Danilo Gallinari,2014-15,26,DEN,NBA,59,27,1426,16.8,.530,.336,2.3,14.7,8.3,9.4,1.6,1.1,8.0,21.5,114,109,3.0,1.0,3.9,.132,2.3,-1.1,1.3,1.2
10445,Danilo Gallinari,2015-16,27,DEN,NBA,53,53,1839,19.0,.341,.617,3.1,14.0,8.5,11.8,1.1,0.8,8.0,23.0,120,111,5.4,0.9,6.3,.165,2.9,-1.8,1.2,1.5
10446,Danilo Gallinari,2008-09,20,NYK,NBA,28,2,412,13.4,.576,.216,3.3,11.5,7.3,5.5,1.7,0.7,9.9,16.0,120,111,0.7,0.3,1.0,.119,0.7,-1.3,-0.6,0.1
10447,Danilo Gallinari,2009-10,21,NYK,NBA,81,74,2747,14.8,.526,.331,2.6,14.0,8.2,7.6,1.4,1.6,9.4,19.3,113,112,4.1,1.5,5.6,.098,1.3,-1.0,0.2,1.6
10448,Danilo Gallinari,2010-11,22,TOT,NBA,62,60,2104,15.7,.458,.611,3.2,13.4,8.3,7.4,1.2,0.9,9.3,18.9,120,111,4.9,1.2,6.1,.139,2.1,-1.6,0.5,1.3
10449,Chad Gallagher,1993-94,24,UTA,NBA,2,0,3,66.8,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,200,111,0.1,0.0,0.1,1.442,28.4,-12.1,16.3,0.0
10450,Mike Gale,1979-80,29,SAS,NBA,67,,1474,13.3,.034,.318,2.5,8.4,5.5,24.6,3.7,0.5,21.1,14.0,104,107,1.0,1.2,2.2,.073,-0.6,0.3,-0.3,0.6
10451,Mike Gale,1980-81,30,TOT,NBA,77,,1112,13.7,.023,.220,1.6,8.0,4.8,19.6,3.9,0.3,18.5,14.8,107,104,1.0,1.4,2.4,.105,-0.9,0.4,-0.4,0.4
10452,Mike Gale,1981-82,31,GSW,NBA,75,70,1793,10.9,.013,.174,2.2,9.4,5.7,17.8,3.2,0.9,23.9,11.9,101,106,0.3,2.1,2.4,.063,-1.6,2.1,0.5,1.2
10453,Sundiata Gaines,2011-12,25,NJN,NBA,57,12,793,15.0,.303,.354,3.8,12.2,7.9,27.2,3.7,0.2,14.2,21.1,100,107,0.4,0.6,1.0,.059,-0.2,-0.6,-0.8,0.2
10454,Sundiata Gaines,2009-10,23,UTA,NBA,32,0,217,17.3,.317,.561,3.4,12.2,7.9,28.0,2.8,0.0,12.0,24.0,107,105,0.3,0.3,0.5,.121,1.2,-1.1,0.1,0.1
10455,Sundiata Gaines,2010-11,24,TOT,NBA,24,0,301,11.3,.362,.343,4.9,10.0,7.4,22.8,2.8,0.3,18.3,22.1,92,110,-0.3,0.2,-0.1,-.015,-1.6,-1.3,-2.9,-0.1
10456,Reece Gaines,2003-04,23,ORL,NBA,38,1,364,6.1,.116,.291,2.4,9.9,6.1,16.6,1.6,0.4,15.7,14.3,82,112,-0.4,0.0,-0.5,-.065,-5.4,-2.4,-7.7,-0.5
10457,Reece Gaines,2004-05,24,TOT,NBA,21,0,187,3.5,.280,.080,0.6,8.0,4.4,5.8,1.4,0.4,11.9,14.6,79,108,-0.3,0.1,-0.1,-.034,-5.8,-1.2,-7.0,-0.2
10458,Reece Gaines,2005-06,25,MIL,NBA,12,0,54,6.7,.167,.333,0.0,0.0,0.0,8.7,1.0,0.0,6.8,12.5,97,114,0.0,0.0,0.0,.004,-4.8,-4.7,-9.5,-0.1
10459,Corey Gaines,1990-91,25,DEN,NBA,10,2,226,15.2,.300,.371,1.5,4.6,2.9,46.6,1.9,0.5,22.0,16.3,111,117,0.3,0.0,0.3,.061,-0.9,-6.1,-7.0,-0.3
10460,Corey Gaines,1993-94,28,NYK,NBA,18,0,78,23.7,.250,.750,4.4,14.2,9.4,57.5,1.3,0.0,15.8,17.8,137,100,0.4,0.1,0.6,.339,4.6,-2.0,2.6,0.1
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
10461,Corey Gaines,1994-95,29,PHI,NBA,11,8,280,7.2,.294,.216,0.4,7.1,3.7,17.9,1.5,0.3,20.0,11.1,98,114,0.0,0.1,0.1,.013,-3.3,-1.5,-4.8,-0.2
10462,Corey Gaines,1988-89,23,NJN,NBA,32,0,337,9.1,.078,.250,1.0,5.5,3.1,26.1,2.1,0.2,22.0,11.1,101,112,0.1,0.2,0.2,.035,-4.1,-2.1,-6.2,-0.4
10463,Corey Gaines,1989-90,24,PHI,NBA,9,0,81,6.2,.167,.333,1.4,5.6,3.5,39.2,2.5,0.0,42.1,12.4,82,110,-0.1,0.1,-0.1,-.044,-6.4,-3.6,-9.9,-0.2
10464,Deng Gai,2005-06,23,PHI,NBA,2,0,5,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,117,0.0,0.0,0.0,-.015,-6.3,-0.7,-7.0,0.0
10465,Dan Gadzuric,2007-08,29,MIL,NBA,51,4,534,10.7,.006,.409,14.2,17.7,15.9,3.2,2.0,3.5,15.8,18.2,93,109,-0.4,0.4,0.1,.006,-4.9,-0.7,-5.6,-0.5
10466,Dan Gadzuric,2008-09,30,MIL,NBA,67,26,941,12.2,.008,.279,11.4,21.0,16.0,6.5,1.8,3.8,13.0,15.0,104,104,0.4,1.4,1.8,.094,-3.0,2.4,-0.6,0.3
10467,Dan Gadzuric,2009-10,31,MIL,NBA,32,6,314,10.5,.000,.281,13.1,20.5,16.6,6.0,1.5,3.3,13.0,16.6,96,100,-0.1,0.6,0.5,.077,-4.5,2.2,-2.4,0.0
10468,Dan Gadzuric,2010-11,32,TOT,NBA,42,9,463,9.9,.008,.209,17.2,16.4,16.8,4.5,1.4,4.8,17.1,16.5,93,108,-0.3,0.4,0.1,.014,-4.6,0.6,-4.0,-0.2
10469,Dan Gadzuric,2002-03,24,MIL,NBA,49,30,760,11.2,.007,.386,10.1,20.3,15.2,1.8,1.5,5.1,13.7,12.0,103,104,0.4,0.7,1.2,.075,-3.5,0.7,-2.9,-0.2
10470,Dan Gadzuric,2011-12,33,NYK,NBA,2,0,13,-4.3,.000,1.000,8.8,35.9,22.2,0.0,4.0,6.1,25.8,13.4,17,87,-0.1,0.0,0.0,-.169,-16.8,2.7,-14.0,0.0
10471,Dan Gadzuric,2003-04,25,MIL,NBA,75,0,1260,17.0,.003,.338,11.4,19.8,15.6,3.7,2.1,6.1,10.1,16.0,108,99,1.7,2.0,3.7,.141,-0.8,2.6,1.8,1.2
10472,Dan Gadzuric,2004-05,26,MIL,NBA,81,81,1783,18.1,.000,.441,17.0,27.4,22.2,2.7,1.4,4.4,13.1,15.8,113,104,2.8,2.4,5.2,.140,-0.8,0.8,-0.1,0.9
10473,Dan Gadzuric,2005-06,27,MIL,NBA,74,0,885,17.2,.003,.288,12.0,19.3,15.6,4.9,1.5,3.9,9.1,19.8,111,104,1.3,1.1,2.5,.134,-1.2,0.1,-1.0,0.2
10474,Dan Gadzuric,2006-07,28,MIL,NBA,54,8,840,11.9,.004,.395,13.0,21.6,17.2,5.3,1.4,2.9,15.5,17.0,99,108,0.1,0.7,0.8,.043,-3.5,-0.3,-3.8,-0.4
10475,Terry Furlow,1979-80,25,TOT,NBA,76,,2122,16.0,.089,.212,3.9,6.5,5.3,21.4,1.7,0.6,13.9,23.6,104,111,2.2,0.6,2.8,.064,0.8,-2.4,-1.7,0.2
10476,Lawrence Funderburke,2002-03,32,SAC,NBA,27,0,229,11.8,.000,.236,8.4,16.9,12.9,5.2,0.2,3.2,7.0,16.5,101,100,0.1,0.3,0.5,.097,-4.0,-0.3,-4.3,-0.1
10477,Lawrence Funderburke,2004-05,34,CHI,NBA,2,0,21,13.1,.000,.833,5.4,10.6,8.0,0.0,0.0,0.0,0.0,17.5,121,106,0.0,0.0,0.1,.161,-3.5,-4.7,-8.2,0.0
10478,Lawrence Funderburke,1997-98,27,SAC,NBA,52,1,1094,16.2,.018,.415,8.0,16.0,11.9,10.0,0.9,0.9,11.8,21.3,106,108,1.4,0.7,2.1,.092,-1.1,-1.5,-2.6,-0.2
10479,Lawrence Funderburke,1998-99,28,SAC,NBA,47,2,936,18.5,.017,.401,11.4,13.6,12.5,5.3,1.2,1.6,12.9,18.4,116,104,2.4,0.7,3.1,.159,0.6,-1.0,-0.4,0.4
10480,Lawrence Funderburke,1999-00,29,SAC,NBA,75,1,1026,18.0,.006,.463,9.9,13.9,11.9,5.0,1.5,1.3,8.6,18.8,117,103,2.5,1.2,3.7,.172,0.0,-0.8,-0.8,0.3
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
10481,Lawrence Funderburke,2000-01,30,SAC,NBA,59,2,698,16.1,.000,.318,11.7,18.3,15.1,4.0,0.7,1.2,10.4,19.5,107,101,1.0,0.9,1.9,.129,-2.2,-2.0,-4.2,-0.4
10482,Lawrence Funderburke,2001-02,31,SAC,NBA,56,1,722,13.8,.012,.229,11.5,17.7,14.6,6.6,0.8,1.7,10.9,18.2,104,102,0.6,1.0,1.6,.105,-2.3,-0.4,-2.8,-0.1
10483,Tony Fuller,1980-81,22,DET,NBA,15,,248,6.9,.015,.242,5.8,14.4,9.8,15.6,1.9,0.2,23.9,15.7,82,105,-0.4,0.3,-0.1,-.021,-5.2,0.2,-5.0,-0.2
10484,Todd Fuller,1998-99,24,UTA,NBA,42,2,462,9.1,.000,.403,8.0,18.0,13.3,2.3,0.7,2.3,15.6,17.9,92,99,-0.1,0.7,0.6,.059,-5.2,-0.9,-6.2,-0.5
10485,Todd Fuller,1999-00,25,CHH,NBA,41,2,399,9.6,.000,.434,10.4,20.4,15.5,2.0,1.2,1.4,15.7,19.4,89,101,-0.3,0.5,0.2,.029,-6.3,-2.3,-8.6,-0.7
10486,Todd Fuller,2000-01,26,MIA,NBA,10,0,77,9.3,.000,.229,10.8,17.0,13.9,2.4,2.1,2.0,7.2,26.1,83,96,-0.1,0.1,0.0,-.002,-8.1,-2.2,-10.3,-0.2
10487,Todd Fuller,1996-97,22,GSW,NBA,75,18,949,10.4,.000,.414,13.5,17.7,15.6,4.0,0.6,1.6,14.2,17.2,102,113,0.4,0.3,0.7,.034,-3.6,-2.6,-6.2,-1.0
10488,Todd Fuller,1997-98,23,GSW,NBA,57,1,613,11.8,.020,.390,10.3,24.2,17.1,2.8,0.5,1.8,13.3,19.7,96,104,0.0,0.7,0.7,.053,-5.7,-2.3,-8.0,-0.9
10489,Hiram Fuller,2003-04,22,ATL,NBA,4,0,43,3.6,.000,.750,10.6,18.2,14.5,7.3,0.0,1.7,27.3,15.5,73,108,-0.1,0.0,-0.1,-.094,-7.6,-1.7,-9.3,-0.1
10490,Channing Frye,2011-12,28,PHO,NBA,64,59,1669,14.9,.429,.134,4.8,20.6,12.8,8.3,1.3,3.0,8.8,19.3,106,104,1.8,1.9,3.7,.106,0.7,1.2,1.9,1.7
10491,Channing Frye,2013-14,30,PHO,NBA,82,82,2312,13.2,.555,.122,3.6,16.6,10.1,6.4,1.3,2.1,9.8,17.3,111,107,2.9,2.4,5.3,.109,0.9,0.2,1.1,1.8
10492,Channing Frye,2005-06,22,NYK,NBA,65,14,1572,18.1,.014,.358,10.6,18.5,14.5,6.6,1.0,2.5,11.6,24.2,110,110,2.6,0.9,3.5,.108,-0.2,-1.4,-1.6,0.2
10493,Channing Frye,2014-15,31,ORL,NBA,75,51,1870,9.5,.710,.072,1.6,16.4,8.9,7.4,1.3,1.7,13.4,14.1,101,108,0.7,1.4,2.1,.053,-0.9,0.0,-0.9,0.5
10494,Channing Frye,2006-07,23,NYK,NBA,72,59,1896,10.5,.026,.157,5.8,18.9,12.4,6.2,1.0,1.8,12.0,20.0,95,108,-0.6,1.6,0.9,.024,-4.3,-0.5,-4.7,-1.3
10495,Channing Frye,2015-16,32,TOT,NBA,70,32,1200,12.9,.677,.101,3.2,18.6,10.9,8.7,1.2,1.9,10.6,15.1,113,106,1.6,1.3,3.0,.119,0.5,0.0,0.5,0.7
10496,Channing Frye,2007-08,24,POR,NBA,78,20,1342,14.8,.022,.241,9.4,21.6,15.5,7.4,1.2,1.6,9.9,19.6,109,106,1.6,1.6,3.2,.114,-1.6,0.2,-1.4,0.2
10497,Channing Frye,2008-09,25,POR,NBA,63,1,746,10.0,.124,.135,6.7,16.7,11.6,5.3,1.3,1.7,9.3,19.7,100,108,0.0,0.8,0.8,.054,-3.4,-0.8,-4.3,-0.4
10498,Channing Frye,2009-10,26,PHO,NBA,81,41,2190,15.0,.558,.172,3.6,17.6,11.0,7.4,1.5,2.4,8.8,16.7,120,108,4.3,2.2,6.4,.141,2.8,0.9,3.7,3.2
10499,Channing Frye,2010-11,27,PHO,NBA,77,64,2541,12.8,.530,.129,3.0,20.4,11.7,5.7,0.9,2.3,7.7,16.9,110,109,2.7,2.1,4.7,.090,0.7,0.5,1.2,2.0
10500,Matt Freije,2004-05,23,NOH,NBA,23,11,441,4.1,.425,.063,4.1,12.6,8.2,7.6,1.6,0.4,11.5,15.5,78,109,-0.8,0.3,-0.5,-.052,-5.2,-0.7,-5.9,-0.4
