
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
4328,Ed Pinckney,1987-88,24,SAC,NBA,79,7,1177,14.3,.006,.519,8.6,12.6,10.6,7.8,1.6,1.5,15.5,17.1,113,112,1.6,0.7,2.3,.092,-0.6,-0.7,-1.3,0.2
4329,Ed Pinckney,1988-89,25,TOT,NBA,80,33,2012,17.2,.010,.563,9.0,15.5,12.3,8.3,2.0,1.9,13.3,18.3,117,108,4.0,2.1,6.1,.145,0.6,0.8,1.5,1.8
4330,Ed Pinckney,1989-90,26,BOS,NBA,77,50,1082,13.7,.004,.478,10.0,12.8,11.5,8.1,1.5,2.2,15.7,13.9,118,107,1.7,1.2,2.9,.131,0.0,1.2,1.2,0.9
4331,Ed Pinckney,1990-91,27,BOS,NBA,70,16,1165,16.6,.004,.477,16.0,16.3,16.1,4.7,2.6,2.1,13.3,12.2,131,104,2.9,1.8,4.7,.195,2.1,1.7,3.8,1.7
4332,Ed Pinckney,1991-92,28,BOS,NBA,81,36,1917,16.5,.003,.675,15.2,17.1,16.2,4.1,1.8,1.7,13.0,12.6,130,105,4.8,2.7,7.5,.187,1.9,1.5,3.4,2.6
4333,Ed Pinckney,1992-93,29,BOS,NBA,7,5,151,10.5,.000,.542,10.6,21.5,16.1,0.8,1.3,2.9,21.2,10.8,105,105,0.1,0.2,0.3,.084,-4.0,0.6,-3.3,-0.1
4334,Ed Pinckney,1993-94,30,BOS,NBA,76,35,1524,14.5,.000,.433,11.8,23.7,17.7,5.5,1.9,1.8,15.3,11.6,116,105,2.2,1.8,4.0,.126,-0.9,1.6,0.7,1.0
4335,Ed Pinckney,1994-95,31,MIL,NBA,62,17,835,10.9,.000,.639,9.1,21.7,15.2,3.6,2.1,1.5,17.3,8.0,116,108,0.7,0.9,1.6,.092,-3.1,1.1,-2.0,0.0
4336,Ed Pinckney,1995-96,32,TOT,NBA,74,47,1710,14.3,.009,.534,12.8,18.8,15.8,6.4,1.9,1.2,15.7,12.7,118,111,2.6,1.1,3.7,.105,-0.8,0.0,-0.8,0.5
4337,Ed Pinckney,1996-97,33,MIA,NBA,27,0,273,11.4,.000,.581,11.1,17.1,14.1,3.5,1.6,2.6,26.0,12.6,106,99,0.2,0.5,0.7,.121,-3.6,2.1,-1.5,0.0
4338,Mickael Pietrus,2003-04,21,GSW,NBA,53,22,748,12.9,.455,.325,7.2,10.7,9.0,6.1,2.3,1.2,13.2,18.7,104,104,0.8,0.7,1.5,.095,0.3,-0.7,-0.4,0.3
4339,Mickael Pietrus,2004-05,22,GSW,NBA,67,3,1340,14.2,.389,.403,5.0,10.5,7.7,10.2,1.8,1.0,13.5,22.5,104,108,1.1,1.0,2.1,.075,-0.1,-1.4,-1.5,0.2
4340,Mickael Pietrus,2005-06,23,GSW,NBA,52,18,1179,10.0,.421,.342,5.4,10.2,7.7,6.2,1.4,0.6,14.0,21.1,95,108,-0.3,0.9,0.6,.024,-1.9,-1.5,-3.4,-0.4
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
4341,Mickael Pietrus,2006-07,24,GSW,NBA,72,38,1937,13.0,.410,.358,4.5,14.2,9.3,4.7,1.2,2.2,13.4,17.2,109,108,2.0,1.5,3.6,.088,-0.4,-0.5,-0.9,0.5
4342,Mickael Pietrus,2007-08,25,GSW,NBA,66,16,1316,12.7,.473,.253,5.2,14.8,9.8,5.1,2.4,2.4,10.0,15.3,111,107,1.4,1.4,2.8,.104,-0.2,0.5,0.3,0.8
4343,Mickael Pietrus,2008-09,26,ORL,NBA,54,25,1329,11.6,.523,.258,3.8,10.9,7.5,8.0,1.2,1.3,10.6,18.4,106,104,1.0,2.0,3.0,.108,-0.2,0.7,0.5,0.8
4344,Mickael Pietrus,2009-10,27,ORL,NBA,75,24,1687,11.9,.568,.202,2.8,11.6,7.4,4.7,1.6,1.4,10.5,18.0,106,104,1.2,2.5,3.6,.103,0.2,0.5,0.7,1.1
4345,Mickael Pietrus,2010-11,28,TOT,NBA,57,4,1107,9.8,.647,.156,1.6,11.5,6.6,4.6,1.3,1.4,9.1,17.6,101,108,0.3,1.0,1.3,.055,-0.7,-0.7,-1.4,0.2
4346,Mickael Pietrus,2011-12,29,BOS,NBA,42,6,921,8.5,.674,.115,2.4,13.7,8.3,4.4,1.2,0.8,10.4,16.5,94,100,-0.2,1.4,1.2,.063,-1.4,-0.3,-1.6,0.1
4347,Mickael Pietrus,2012-13,30,TOR,NBA,19,16,386,6.0,.653,.184,1.5,9.7,5.5,3.5,1.7,1.2,13.1,14.7,89,109,-0.3,0.2,0.0,-.004,-2.7,-0.9,-3.6,-0.2
4348,Stan Pietkiewicz,1979-80,23,SDC,NBA,50,,577,14.3,.201,.257,4.7,3.7,4.2,22.2,2.1,0.4,20.4,17.3,110,112,0.8,0.1,1.0,.080,0.3,-2.8,-2.5,-0.1
4349,Stan Pietkiewicz,1980-81,24,TOT,NBA,42,,461,12.3,.348,.101,3.1,7.4,5.2,24.4,1.6,0.2,13.2,15.0,107,112,0.5,0.1,0.6,.058,-0.2,-2.6,-2.9,-0.1
4350,Ricky Pierce,1982-83,23,DET,NBA,39,1,265,5.8,.080,.364,5.8,8.0,6.9,6.7,1.4,0.8,15.0,17.5,86,108,-0.3,0.2,-0.1,-.020,-4.8,-2.1,-6.9,-0.3
4351,Ricky Pierce,1983-84,24,SDC,NBA,69,35,1280,13.2,.016,.304,5.2,6.7,6.0,6.6,1.0,0.6,11.1,22.6,109,115,1.7,0.1,1.8,.067,-0.6,-3.0,-3.7,-0.5
4352,Ricky Pierce,1984-85,25,MIL,NBA,44,3,882,15.8,.013,.404,6.2,8.5,7.4,15.0,1.9,0.3,14.8,19.6,117,106,1.8,1.2,3.0,.162,1.4,0.0,1.3,0.7
4353,Ricky Pierce,1985-86,26,MIL,NBA,81,8,2147,16.6,.029,.388,4.9,7.0,6.0,11.6,1.8,0.2,10.3,19.5,122,106,5.7,2.6,8.3,.186,2.7,-0.3,2.4,2.4
4354,Ricky Pierce,1986-87,27,MIL,NBA,79,31,2505,18.5,.026,.409,5.1,6.7,5.9,8.9,1.2,0.6,8.6,22.7,122,110,7.3,2.1,9.4,.180,2.9,-1.5,1.5,2.2
4355,Ricky Pierce,1987-88,28,MIL,NBA,37,0,965,16.6,.029,.251,3.5,6.2,4.8,12.7,1.1,0.4,9.6,26.0,111,112,1.6,0.6,2.2,.107,1.0,-2.7,-1.6,0.1
4356,Ricky Pierce,1988-89,29,MIL,NBA,75,4,2078,18.6,.035,.292,4.5,6.5,5.5,12.4,1.8,0.6,8.9,25.2,116,109,5.0,1.7,6.7,.155,2.5,-1.6,0.8,1.5
4357,Ricky Pierce,1989-90,30,MIL,NBA,59,0,1709,21.9,.135,.371,4.2,7.0,5.6,13.9,1.4,0.3,10.1,31.3,116,112,4.8,1.0,5.8,.163,4.1,-3.5,0.6,1.1
4358,Ricky Pierce,1990-91,31,TOT,NBA,78,2,2167,21.0,.100,.407,3.6,6.9,5.3,13.0,1.4,0.4,9.7,29.7,118,112,6.7,1.2,7.9,.174,3.2,-3.4,-0.2,1.0
4359,Ricky Pierce,1991-92,32,SEA,NBA,78,78,2658,18.2,.094,.348,4.0,6.2,5.1,14.7,1.6,0.5,11.1,26.8,116,113,6.5,1.4,7.8,.142,2.9,-2.3,0.6,1.8
4360,Ricky Pierce,1992-93,33,SEA,NBA,77,72,2218,19.2,.106,.329,3.0,7.2,5.1,15.5,2.3,0.2,11.5,26.3,116,108,5.4,2.3,7.7,.167,2.6,-1.6,1.1,1.7
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
4361,Ricky Pierce,1993-94,34,SEA,NBA,51,0,1022,20.8,.055,.366,3.4,6.3,4.8,15.4,2.1,0.4,8.7,30.8,114,106,2.9,1.1,4.0,.188,1.8,-3.1,-1.3,0.2
4362,Ricky Pierce,1994-95,35,GSW,NBA,27,6,673,15.1,.276,.417,2.0,8.6,5.3,9.2,1.6,0.2,7.4,20.4,117,115,1.3,0.2,1.5,.107,0.4,-2.4,-2.0,0.0
4363,Ricky Pierce,1995-96,36,IND,NBA,76,2,1404,14.8,.176,.347,3.7,8.3,6.0,12.7,2.2,0.3,12.0,25.3,108,108,1.8,1.3,3.1,.107,0.2,-1.5,-1.3,0.2
4364,Ricky Pierce,1996-97,37,TOT,NBA,60,27,1250,16.4,.191,.312,3.5,7.8,5.7,11.5,1.2,0.5,10.7,23.2,113,113,2.5,0.3,2.7,.105,0.8,-3.1,-2.3,-0.1
4365,Ricky Pierce,1997-98,38,MIL,NBA,39,0,442,9.8,.091,.364,5.2,7.2,6.2,12.5,1.1,0.0,11.2,19.3,99,110,0.1,0.2,0.3,.033,-2.9,-2.8,-5.7,-0.4
4366,Paul Pierce,1998-99,21,BOS,NBA,48,47,1632,19.2,.315,.301,7.8,13.6,10.6,12.3,2.6,2.2,13.4,23.1,106,101,2.9,2.0,4.9,.144,3.0,0.7,3.7,2.3
4367,Paul Pierce,1999-00,22,BOS,NBA,73,72,2583,19.8,.255,.409,3.5,14.6,8.7,14.6,3.0,1.8,12.1,24.8,109,103,5.2,3.0,8.2,.152,2.8,0.6,3.4,3.5
4368,Paul Pierce,2000-01,23,BOS,NBA,82,82,3120,22.3,.254,.488,3.4,16.7,9.8,16.9,2.3,1.7,12.5,30.6,107,102,6.9,3.5,10.4,.160,3.7,-0.5,3.2,4.1
4369,Paul Pierce,2001-02,24,BOS,NBA,82,82,3302,22.3,.325,.402,2.6,16.5,9.4,15.7,2.4,2.0,11.4,29.3,109,99,7.3,5.6,12.9,.187,3.9,1.0,4.9,5.7
4370,Paul Pierce,2002-03,25,BOS,NBA,79,79,3096,22.7,.246,.473,3.8,17.7,10.6,24.2,2.4,1.6,13.0,33.2,104,100,5.3,4.8,10.1,.157,3.3,0.9,4.2,4.9
4371,Paul Pierce,2003-04,26,BOS,NBA,80,80,3099,19.4,.257,.422,2.6,16.4,9.6,25.1,2.2,1.3,14.6,30.5,101,103,3.7,3.4,7.1,.109,1.8,0.2,2.1,3.2
4372,Paul Pierce,2004-05,27,BOS,NBA,82,82,2960,21.8,.239,.546,3.1,17.8,10.6,20.3,2.3,1.0,13.2,26.6,114,105,7.7,3.6,11.2,.182,3.9,0.4,4.3,4.7
4373,Paul Pierce,2005-06,28,BOS,NBA,79,79,3084,23.6,.215,.555,3.1,17.5,10.5,23.4,1.8,0.8,13.0,31.2,112,106,8.3,3.2,11.5,.178,4.7,-0.3,4.3,4.9
4374,Paul Pierce,2006-07,29,BOS,NBA,47,46,1740,21.7,.324,.473,2.6,16.8,9.5,22.1,1.4,0.6,12.9,30.7,110,107,3.8,1.6,5.4,.148,4.6,-1.1,3.4,2.4
4375,Paul Pierce,2007-08,30,BOS,NBA,80,80,2874,19.6,.332,.442,2.3,14.0,8.5,21.8,1.9,1.0,14.4,24.8,115,100,6.7,5.7,12.4,.207,3.3,1.5,4.7,4.9
4376,Paul Pierce,2008-09,31,BOS,NBA,81,81,3035,17.7,.257,.468,2.4,15.4,9.2,16.3,1.4,0.7,13.8,25.4,112,104,5.5,4.8,10.3,.164,1.7,0.7,2.5,3.4
4377,Paul Pierce,2009-10,32,BOS,NBA,71,71,2411,18.2,.303,.499,2.0,13.4,7.9,15.1,1.8,1.0,13.6,23.8,114,105,5.0,3.3,8.3,.165,2.3,0.3,2.7,2.9
4378,Paul Pierce,2010-11,33,BOS,NBA,80,80,2774,19.7,.291,.440,1.6,16.6,9.5,16.1,1.5,1.4,12.3,24.0,116,101,6.5,5.1,11.6,.201,3.1,1.6,4.7,4.7
4379,Paul Pierce,2011-12,34,BOS,NBA,61,61,2075,19.6,.307,.387,2.2,15.2,9.0,24.3,1.8,1.0,14.2,28.1,106,99,3.3,3.7,7.0,.161,3.3,1.1,4.4,3.4
4380,Paul Pierce,2012-13,35,BOS,NBA,77,77,2575,19.1,.350,.387,2.1,19.7,11.2,25.1,1.7,0.9,14.3,27.4,106,102,3.5,3.7,7.2,.135,2.7,0.7,3.4,3.4
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
4381,Paul Pierce,2013-14,36,BRK,NBA,75,68,2098,16.8,.421,.435,1.5,18.3,9.9,14.5,2.2,1.2,15.3,22.4,109,106,2.9,2.3,5.2,.119,1.3,0.2,1.5,1.8
4382,Paul Pierce,2014-15,37,WAS,NBA,73,73,1914,15.2,.462,.320,2.7,14.3,8.7,11.9,1.2,1.0,10.9,19.9,112,104,3.2,2.3,5.5,.138,1.7,-0.2,1.5,1.7
4383,Paul Pierce,2015-16,38,LAC,NBA,68,38,1231,8.2,.610,.166,1.1,15.2,8.2,8.5,1.3,1.1,12.0,17.8,93,105,-0.6,1.4,0.9,.033,-2.5,-0.3,-2.8,-0.3
4384,Eric Piatkowski,1994-95,24,LAC,NBA,81,11,1208,13.9,.434,.252,5.8,7.3,6.5,10.6,1.6,0.9,11.1,20.5,111,114,1.6,0.4,2.0,.079,1.2,-2.6,-1.4,0.2
4385,Eric Piatkowski,1995-96,25,LAC,NBA,65,1,784,12.2,.471,.339,6.0,9.8,7.9,9.2,1.6,1.0,13.9,18.4,108,112,0.8,0.4,1.2,.071,-0.1,-2.0,-2.1,0.0
4386,Eric Piatkowski,1996-97,26,LAC,NBA,65,0,747,18.2,.403,.282,7.4,9.1,8.2,12.2,2.3,1.0,12.1,22.8,115,109,1.7,0.6,2.3,.146,2.9,-1.9,1.0,0.6
4387,Eric Piatkowski,1997-98,27,LAC,NBA,67,35,1740,15.5,.456,.299,4.5,11.0,7.7,8.2,1.5,0.5,11.1,18.4,117,113,3.8,0.1,3.9,.108,2.3,-2.4,-0.1,0.8
4388,Eric Piatkowski,1998-99,28,LAC,NBA,49,38,1242,15.3,.396,.245,3.5,10.2,6.7,7.6,1.9,0.4,10.3,18.8,112,112,2.5,-0.2,2.3,.091,2.2,-2.5,-0.3,0.5
4389,Eric Piatkowski,1999-00,29,LAC,NBA,75,23,1712,13.0,.424,.175,4.7,10.0,7.2,8.0,1.3,0.5,8.5,17.5,109,113,2.3,-0.1,2.3,.064,0.7,-2.8,-2.1,0.0
4390,Eric Piatkowski,2000-01,30,LAC,NBA,81,40,2144,14.6,.442,.269,3.0,9.7,6.4,7.6,1.1,0.6,9.2,17.8,115,108,4.5,1.0,5.5,.123,2.2,-1.6,0.6,1.4
4391,Eric Piatkowski,2001-02,31,LAC,NBA,71,64,1718,13.8,.505,.240,2.9,9.2,6.1,10.4,1.3,0.5,10.9,15.4,120,109,3.8,0.8,4.5,.127,2.3,-1.4,0.9,1.3
4392,Eric Piatkowski,2002-03,32,LAC,NBA,62,26,1360,16.0,.451,.274,3.7,9.3,6.5,9.1,1.3,0.5,10.1,18.5,118,110,3.3,0.3,3.6,.129,2.7,-2.5,0.2,0.8
4393,Eric Piatkowski,2003-04,33,HOU,NBA,49,0,703,8.7,.639,.084,1.8,10.1,6.1,6.3,1.2,0.5,12.8,15.4,97,102,0.1,0.8,0.9,.061,-1.9,-1.1,-3.0,-0.2
4394,Eric Piatkowski,2004-05,34,CHI,NBA,68,11,841,12.4,.519,.217,2.0,8.5,5.3,10.3,1.8,0.1,11.6,17.0,110,103,1.1,1.2,2.3,.129,0.1,-0.2,-0.1,0.4
4395,Eric Piatkowski,2005-06,35,CHI,NBA,29,1,228,6.2,.541,.082,2.0,9.5,5.8,8.8,1.4,0.3,14.8,14.7,90,106,-0.2,0.2,0.1,.018,-3.5,-0.4,-3.9,-0.1
4396,Eric Piatkowski,2006-07,36,PHO,NBA,11,0,73,7.7,.720,.080,3.4,10.6,7.2,7.5,0.0,1.0,16.2,19.0,95,111,0.0,0.0,0.0,.007,-1.7,-2.7,-4.4,0.0
4397,Eric Piatkowski,2007-08,37,PHO,NBA,16,0,113,8.3,.788,.121,1.1,10.2,6.0,11.8,0.0,0.6,14.7,16.1,105,113,0.1,0.0,0.1,.045,-0.6,-3.2,-3.8,-0.1
4398,Bobby Phills,1991-92,22,CLE,NBA,10,0,65,10.0,.071,.393,7.1,6.6,6.9,9.0,2.3,0.9,19.6,27.4,86,110,-0.1,0.1,-0.1,-.062,-5.3,-2.4,-7.7,-0.1
4399,Bobby Phills,1992-93,23,CLE,NBA,31,0,139,14.2,.061,.305,5.2,8.7,7.0,12.2,3.6,0.9,16.2,35.4,89,104,-0.3,0.2,-0.1,-.027,-4.2,-2.2,-6.4,-0.2
4400,Bobby Phills,1993-94,24,CLE,NBA,72,53,1531,14.1,.023,.305,5.4,10.7,8.0,13.8,2.3,0.5,9.8,18.9,109,106,1.9,1.7,3.5,.111,-0.4,0.0,-0.4,0.6
