
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1601,Andre Turner,1987-88,23,HOU,NBA,12,0,99,10.4,.206,.412,4.2,4.2,4.2,30.6,3.3,0.6,23.0,21.1,90,106,-0.1,0.1,0.0,.001,-3.1,-1.2,-4.3,-0.1
1602,Andre Turner,1988-89,24,MIL,NBA,4,0,13,3.6,.000,.000,0.0,27.1,13.3,0.0,7.5,0.0,40.0,31.9,54,92,-0.1,0.0,-0.1,-.257,-16.2,0.0,-16.2,0.0
1603,Andre Turner,1989-90,25,TOT,NBA,11,0,115,6.2,.053,.105,4.0,4.1,4.0,27.5,3.4,0.0,23.2,19.1,74,110,-0.4,0.1,-0.3,-.111,-7.4,-2.1,-9.5,-0.2
1604,Andre Turner,1990-91,26,PHI,NBA,70,1,1407,12.8,.086,.227,2.9,9.1,6.1,31.6,2.2,0.0,18.4,16.0,104,110,0.7,1.2,1.9,.064,-1.3,-1.2,-2.5,-0.2
1605,Andre Turner,1991-92,27,WSB,NBA,70,3,871,12.1,.061,.295,2.1,9.4,5.7,28.2,3.2,0.1,22.2,18.3,94,108,-0.6,0.9,0.4,.021,-3.7,-0.7,-4.4,-0.5
1606,Hedo Turkoglu,2000-01,21,SAC,NBA,74,7,1245,11.7,.257,.334,4.4,13.6,9.1,8.3,2.1,1.3,12.5,15.6,103,100,1.0,1.8,2.8,.106,-1.6,0.9,-0.8,0.4
1607,Hedo Turkoglu,2001-02,22,SAC,NBA,80,10,1970,14.2,.249,.335,3.5,16.0,9.8,12.2,1.5,1.0,9.3,19.2,107,102,2.5,2.7,5.2,.127,-0.2,0.3,0.1,1.1
1608,Hedo Turkoglu,2002-03,23,SAC,NBA,67,11,1175,12.0,.199,.281,3.4,13.3,8.6,10.9,1.1,0.7,10.2,18.4,104,102,1.1,1.5,2.6,.105,-1.7,-0.5,-2.2,-0.1
1609,Hedo Turkoglu,2003-04,24,SAS,NBA,80,44,2073,14.1,.374,.250,2.8,16.3,9.7,12.5,2.1,1.1,11.6,18.1,104,94,2.2,4.5,6.7,.155,0.0,2.2,2.2,2.2
1610,Hedo Turkoglu,2004-05,25,ORL,NBA,67,11,1757,16.0,.313,.288,4.0,10.7,7.4,14.9,1.2,0.7,11.9,24.8,107,110,2.4,1.0,3.4,.092,1.5,-2.3,-0.8,0.5
1611,Hedo Turkoglu,2005-06,26,ORL,NBA,78,59,2615,16.7,.323,.338,3.4,12.1,7.9,14.3,1.5,0.6,11.4,20.6,116,109,5.8,1.9,7.6,.140,3.0,-0.7,2.3,2.8
1612,Hedo Turkoglu,2006-07,27,ORL,NBA,73,73,2268,14.2,.341,.266,3.2,12.5,8.0,17.9,1.6,0.6,13.5,21.7,106,105,2.3,2.6,4.9,.105,1.3,-0.2,1.1,1.8
1613,Hedo Turkoglu,2007-08,28,ORL,NBA,82,82,3026,17.8,.340,.321,3.3,14.2,9.0,22.9,1.3,0.6,15.0,24.8,111,107,5.6,3.5,9.0,.143,2.9,0.5,3.3,4.1
1614,Hedo Turkoglu,2008-09,29,ORL,NBA,77,77,2815,14.8,.367,.380,1.8,14.2,8.2,22.5,1.2,0.5,14.6,23.0,107,104,3.0,4.4,7.3,.125,0.9,1.2,2.1,2.9
1615,Hedo Turkoglu,2009-10,30,TOR,NBA,74,69,2272,13.3,.429,.335,2.2,15.2,8.9,19.5,1.2,1.1,13.9,18.1,109,113,2.6,0.8,3.4,.071,1.5,-0.5,1.0,1.7
1616,Hedo Turkoglu,2010-11,31,TOT,NBA,81,72,2540,13.4,.429,.216,2.1,14.0,8.2,21.5,1.5,1.0,14.3,16.7,112,105,3.4,3.4,6.8,.129,1.1,1.5,2.7,3.0
1617,Hedo Turkoglu,2011-12,32,ORL,NBA,53,53,1653,11.7,.512,.188,1.7,12.4,7.0,24.1,1.5,0.8,20.6,19.5,99,106,0.6,1.5,2.1,.060,0.0,0.1,0.1,0.9
1618,Hedo Turkoglu,2012-13,33,ORL,NBA,11,1,189,3.4,.453,.113,2.4,13.2,7.8,17.2,1.9,0.4,17.7,16.3,68,109,-0.6,0.1,-0.5,-.116,-6.6,-0.6,-7.3,-0.3
1619,Hedo Turkoglu,2013-14,34,LAC,NBA,38,0,392,11.3,.459,.165,3.2,21.4,12.6,11.9,2.4,2.0,12.0,15.0,101,101,0.1,0.7,0.8,.095,-1.9,2.1,0.2,0.2
1620,Hedo Turkoglu,2014-15,35,LAC,NBA,62,2,705,10.5,.739,.059,0.8,14.7,7.9,7.5,1.4,0.8,13.1,14.2,107,107,0.6,0.6,1.2,.081,-0.1,-0.8,-0.9,0.2
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1621,Mirsad Turkcan,1999-00,23,TOT,NBA,17,0,90,11.1,.158,.211,17.1,25.8,21.5,8.9,1.8,0.8,16.2,24.8,86,102,-0.1,0.1,0.0,-.019,-4.2,-1.8,-6.0,-0.1
1622,Ronny Turiaf,2005-06,23,LAL,NBA,23,1,161,12.2,.000,.900,8.1,19.0,13.5,7.5,1.0,4.7,14.3,13.8,109,103,0.2,0.2,0.4,.115,-3.6,1.4,-2.2,0.0
1623,Ronny Turiaf,2006-07,24,LAL,NBA,72,1,1087,15.5,.004,.500,9.6,18.3,13.9,9.1,0.8,5.5,13.7,15.7,116,106,1.9,1.1,3.1,.137,-1.2,1.5,0.2,0.6
