
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
11634,Carlos Delfino,2004-05,22,DET,NBA,30,4,459,8.6,.299,.342,3.3,10.6,7.0,13.3,2.6,1.0,14.6,16.1,91,101,-0.3,0.8,0.5,.048,-3.5,1.2,-2.3,0.0
11635,Carlos Delfino,2005-06,23,DET,NBA,68,1,726,10.6,.265,.296,4.5,14.1,9.3,9.7,1.6,1.5,12.4,19.1,98,103,0.0,1.0,1.0,.067,-2.9,-0.1,-3.1,-0.2
11636,Carlos Delfino,2006-07,24,DET,NBA,82,1,1372,12.8,.367,.237,5.8,17.2,11.5,10.2,1.8,0.5,12.8,16.5,105,104,1.0,1.9,2.9,.101,-0.7,0.4,-0.4,0.6
11637,Carlos Delfino,2007-08,25,TOR,NBA,82,0,1928,13.6,.497,.247,4.0,18.1,11.0,11.3,1.9,0.5,9.7,19.0,107,106,1.7,2.3,4.0,.100,0.9,0.4,1.3,1.6
11638,Bison Dele,1995-96,26,LAC,NBA,65,65,2157,17.0,.008,.349,8.2,19.5,13.7,9.4,1.7,1.9,17.7,22.2,106,109,2.1,1.9,4.0,.090,-0.5,0.5,0.0,1.1
11639,Bison Dele,1996-97,27,CHI,NBA,9,0,138,13.7,.000,.238,11.6,15.3,13.5,13.5,1.2,2.7,13.6,26.1,98,102,0.0,0.2,0.2,.073,-3.3,0.0,-3.3,0.0
11640,Bison Dele,1997-98,28,DET,NBA,78,78,2619,18.1,.003,.269,10.1,21.6,15.8,7.0,1.4,1.6,13.5,23.9,105,102,3.2,3.7,6.9,.126,-0.4,0.0,-0.4,1.1
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
11641,Bison Dele,1998-99,29,DET,NBA,49,48,1177,15.8,.002,.274,9.5,18.8,14.1,11.9,1.8,2.8,18.7,24.0,97,98,0.6,1.8,2.4,.097,-1.1,1.3,0.2,0.7
11642,Bison Dele,1991-92,22,ORL,NBA,48,2,905,17.1,.000,.438,13.8,19.9,16.8,5.8,2.2,3.6,18.2,21.7,105,106,0.6,1.2,1.8,.097,-1.2,1.1,-0.1,0.4
11643,Bison Dele,1992-93,23,ORL,NBA,21,0,240,12.9,.013,.256,12.0,14.2,13.2,3.2,2.9,4.3,22.4,20.1,96,101,-0.1,0.4,0.3,.069,-3.3,2.0,-1.3,0.0
11644,Bison Dele,1993-94,24,DEN,NBA,80,1,1507,16.5,.006,.455,10.5,22.0,16.4,5.2,1.6,3.6,15.7,18.7,108,99,1.8,2.9,4.7,.151,-1.4,1.4,0.0,0.8
11645,Bison Dele,1994-95,25,DEN,NBA,63,10,1261,13.9,.000,.486,9.6,18.5,14.2,6.8,1.6,2.5,22.0,18.5,105,107,0.8,1.5,2.3,.089,-1.6,0.7,-0.8,0.4
11646,Vinny Del Negro,1997-98,31,SAS,NBA,54,38,1721,11.1,.081,.194,0.9,8.8,5.1,17.5,1.2,0.2,9.3,15.6,107,103,1.6,2.1,3.7,.104,-1.4,0.3,-1.0,0.4
11647,Vinny Del Negro,1988-89,22,SAC,NBA,80,2,1556,12.7,.040,.199,3.3,8.6,5.9,19.0,2.0,0.5,12.3,16.4,109,111,1.5,1.0,2.5,.077,-1.2,-0.6,-1.8,0.1
11648,Vinny Del Negro,1998-99,32,MIL,NBA,48,7,1093,12.3,.111,.185,1.6,9.6,5.6,25.5,1.7,0.2,15.9,15.2,103,106,1.0,0.6,1.6,.070,-0.9,-1.3,-2.2,-0.1
11649,Vinny Del Negro,1989-90,23,SAC,NBA,76,29,1858,12.6,.050,.241,2.4,9.6,6.0,19.9,1.7,0.3,13.5,19.1,104,111,1.0,1.2,2.2,.057,-1.5,-1.1,-2.6,-0.3
11650,Vinny Del Negro,1999-00,33,MIL,NBA,67,0,1211,11.7,.074,.120,0.9,9.4,5.2,19.6,1.5,0.0,12.3,14.3,108,111,1.3,0.2,1.5,.061,-1.2,-2.2,-3.5,-0.5
11651,Vinny Del Negro,1992-93,26,SAS,NBA,73,31,1526,13.9,.056,.272,1.5,10.3,6.1,27.6,1.5,0.0,16.0,16.5,113,109,2.2,1.3,3.5,.111,-0.1,-1.1,-1.1,0.3
11652,Vinny Del Negro,2000-01,34,TOT,NBA,65,1,922,11.3,.056,.188,1.4,8.8,4.9,21.7,1.5,0.2,11.8,13.6,107,106,1.0,0.6,1.6,.085,-2.5,-1.6,-4.2,-0.5
11653,Vinny Del Negro,1993-94,27,SAS,NBA,77,56,1949,15.3,.068,.268,1.6,7.4,4.6,25.5,1.7,0.0,12.6,18.6,115,108,4.0,1.7,5.7,.140,0.9,-1.7,-0.8,0.6
11654,Vinny Del Negro,2001-02,35,PHO,NBA,2,0,6,7.1,.000,.000,0.0,0.0,0.0,54.3,0.0,0.0,0.0,29.9,81,114,0.0,0.0,0.0,-.141,-7.4,-12.6,-19.9,0.0
11655,Vinny Del Negro,1994-95,28,SAS,NBA,75,71,2360,13.8,.211,.211,1.4,7.5,4.6,14.6,1.3,0.4,6.3,16.7,120,109,4.6,2.2,6.8,.138,1.3,-0.4,0.9,1.8
11656,Vinny Del Negro,1995-96,29,SAS,NBA,82,82,2766,15.6,.156,.222,1.5,9.1,5.5,18.3,1.6,0.2,8.6,18.8,116,107,5.2,3.2,8.3,.144,1.5,0.1,1.6,2.5
11657,Vinny Del Negro,1996-97,30,SAS,NBA,72,53,2243,14.4,.179,.165,2.0,9.5,5.6,18.6,1.4,0.2,9.9,19.3,111,116,3.2,-0.1,3.1,.066,0.6,-2.3,-1.8,0.1
11658,Sam Dekker,2015-16,21,HOU,NBA,3,0,6,10.8,,,0.0,18.5,9.2,0.0,8.2,0.0,,0.0,,95,0.0,0.0,0.0,.116,-5.3,5.8,0.5,0.0
11659,Bryce Dejean-Jones,2015-16,23,NOP,NBA,14,11,279,9.6,.464,.304,3.1,16.5,9.5,7.7,1.8,0.6,12.3,14.1,99,110,0.0,0.2,0.2,.033,-2.2,-0.4,-2.6,0.0
11660,Terry Dehere,1997-98,26,SAC,NBA,77,18,1410,10.8,.293,.220,1.6,6.9,4.2,22.4,1.9,0.2,16.3,18.6,99,109,0.3,0.7,1.0,.035,-1.7,-2.4,-4.2,-0.8
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
11661,Terry Dehere,1998-99,27,TOT,NBA,26,0,291,8.5,.459,.082,2.7,7.0,4.8,16.1,1.3,0.8,15.4,16.3,95,111,0.0,0.0,0.0,.000,-2.1,-3.2,-5.3,-0.2
11662,Terry Dehere,1993-94,22,LAC,NBA,64,6,759,9.5,.167,.237,3.5,6.0,4.8,15.2,1.8,0.2,13.9,23.9,91,112,-0.7,0.2,-0.4,-.028,-3.5,-3.3,-6.8,-0.9
11663,Terry Dehere,1994-95,23,LAC,NBA,80,28,1774,11.8,.238,.426,2.2,8.3,5.0,20.7,1.3,0.3,16.2,23.8,100,115,0.0,0.4,0.5,.013,-1.5,-3.0,-4.6,-1.2
11664,Terry Dehere,1995-96,24,LAC,NBA,82,10,2018,16.7,.461,.477,2.4,6.2,4.3,27.3,1.4,0.6,18.7,22.6,115,114,4.5,0.5,5.0,.119,3.2,-3.4,-0.2,0.9
11665,Terry Dehere,1996-97,25,LAC,NBA,73,3,1053,12.4,.418,.386,1.6,9.2,5.3,24.6,1.3,0.2,17.6,23.1,103,111,0.7,0.5,1.2,.056,-0.3,-3.4,-3.7,-0.5
11666,Dewayne Dedmon,2013-14,24,TOT,NBA,31,6,390,10.7,.000,.386,10.7,25.8,18.1,1.9,0.9,4.5,15.6,13.1,100,105,0.1,0.5,0.6,.070,-6.0,0.0,-6.0,-0.4
11667,Dewayne Dedmon,2014-15,25,ORL,NBA,59,15,845,13.3,.006,.395,15.5,24.1,19.7,1.6,1.0,4.8,21.1,13.0,107,104,0.7,1.0,1.7,.099,-3.6,0.3,-3.3,-0.3
11668,Dewayne Dedmon,2015-16,26,ORL,NBA,58,20,705,17.0,.000,.429,10.4,25.7,17.9,2.7,1.6,5.4,13.2,15.2,117,102,1.2,1.1,2.4,.162,-2.6,1.3,-1.3,0.1
11669,Andrew DeClercq,1998-99,25,TOT,NBA,47,32,1102,15.0,.000,.511,11.5,17.0,14.3,5.1,2.5,2.1,13.8,17.0,107,99,1.6,1.5,3.1,.136,-0.5,1.0,0.5,0.7
11670,Andrew DeClercq,1999-00,26,CLE,NBA,82,31,1831,11.4,.000,.361,9.4,17.5,13.4,5.1,1.7,2.6,17.4,14.8,100,102,0.6,2.3,2.9,.077,-2.7,1.5,-1.1,0.4
11671,Andrew DeClercq,2000-01,27,ORL,NBA,67,51,903,12.8,.000,.425,10.9,18.3,14.5,5.6,2.3,2.7,18.2,13.7,107,98,1.0,1.4,2.5,.132,-1.7,1.6,-0.2,0.4
11672,Andrew DeClercq,2001-02,28,ORL,NBA,61,14,633,10.1,.000,.336,13.0,15.8,14.4,5.2,1.9,2.7,16.6,14.5,100,103,0.2,0.8,1.0,.073,-3.2,0.7,-2.4,-0.1
11673,Andrew DeClercq,2002-03,29,ORL,NBA,77,21,1327,11.3,.000,.373,11.9,17.5,14.6,6.2,1.5,2.0,20.5,13.8,106,104,1.3,1.3,2.6,.095,-2.0,0.6,-1.4,0.2
11674,Andrew DeClercq,1995-96,22,GSW,NBA,22,1,203,12.1,.020,.380,10.1,12.0,11.1,6.8,1.8,1.8,6.4,13.4,116,110,0.3,0.1,0.4,.102,-1.1,-0.2,-1.3,0.0
11675,Andrew DeClercq,2003-04,30,ORL,NBA,71,53,1211,10.6,.000,.277,12.0,17.8,14.8,5.5,2.1,1.9,19.8,10.2,108,107,1.1,0.6,1.7,.069,-1.7,0.6,-1.2,0.3
11676,Andrew DeClercq,1996-97,23,GSW,NBA,71,1,1065,12.5,.000,.553,13.6,19.7,16.6,4.9,1.6,1.9,18.3,17.4,105,109,0.8,0.7,1.6,.070,-2.1,-1.1,-3.2,-0.3
11677,Andrew DeClercq,2004-05,31,ORL,NBA,8,0,49,5.6,.000,.333,16.2,6.8,11.4,0.0,2.1,0.0,8.8,10.1,107,109,0.0,0.0,0.1,.061,-2.7,-3.4,-6.0,0.0
11678,Andrew DeClercq,1997-98,24,BOS,NBA,81,49,1523,13.2,.003,.494,12.8,18.0,15.2,5.9,2.9,2.5,16.9,14.1,106,102,1.4,2.1,3.4,.108,-1.6,1.7,0.1,0.8
11679,Greg Deane,1979-80,22,UTA,NBA,7,,48,4.5,.091,.636,5.1,9.4,7.3,15.4,0.0,0.0,17.6,15.3,84,116,-0.1,0.0,-0.1,-.070,-5.9,-3.8,-9.7,-0.1
11680,Nando De Colo,2013-14,26,TOT,NBA,47,3,494,13.1,.346,.229,3.3,13.3,8.4,19.7,2.3,0.9,17.2,18.6,103,103,0.3,0.7,1.0,.100,-1.0,0.6,-0.4,0.2
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
11681,Nando De Colo,2012-13,25,SAS,NBA,72,6,920,11.1,.340,.183,3.1,13.7,8.7,21.6,2.3,0.5,23.7,17.1,97,102,0.0,1.4,1.3,.070,-2.1,1.0,-1.0,0.2
11682,Darren Daye,1984-85,24,WSB,NBA,80,8,1573,15.7,.014,.494,6.4,12.9,9.5,21.0,1.6,0.7,17.9,19.8,108,105,1.8,2.1,3.8,.117,-0.1,0.7,0.6,1.0
11683,Darren Daye,1985-86,25,WSB,NBA,64,4,1075,16.4,.008,.594,7.2,11.2,9.2,15.6,2.1,0.6,16.3,23.4,105,105,1.0,1.3,2.4,.105,0.0,-0.2,-0.2,0.5
11684,Darren Daye,1986-87,26,TOT,NBA,62,2,731,9.5,.000,.322,6.2,12.5,9.6,13.3,1.7,0.5,19.8,16.8,97,107,-0.2,0.8,0.6,.041,-3.0,0.0,-3.0,-0.2
11685,Darren Daye,1987-88,27,BOS,NBA,47,8,655,13.6,.005,.401,5.8,7.8,6.9,14.7,2.2,0.4,14.7,19.6,108,111,0.7,0.5,1.2,.086,-0.3,-1.1,-1.4,0.1
11686,Darren Daye,1983-84,23,WSB,NBA,75,0,1174,12.3,.015,.326,9.0,9.7,9.3,21.8,1.6,0.6,17.1,20.5,100,108,0.2,1.1,1.3,.053,-1.3,-0.1,-1.4,0.2
11687,Austin Daye,2009-10,21,DET,NBA,69,4,915,12.8,.322,.190,4.2,19.8,11.5,6.3,1.5,2.4,13.1,18.5,105,110,0.6,0.7,1.3,.067,-1.9,-0.8,-2.7,-0.2
11688,Austin Daye,2010-11,22,DET,NBA,72,16,1446,13.0,.365,.229,5.2,18.6,11.6,8.5,1.5,2.2,10.2,18.6,106,110,1.2,0.9,2.1,.070,-0.6,-0.7,-1.3,0.3
11689,Austin Daye,2011-12,23,DET,NBA,41,4,603,7.1,.273,.189,2.7,15.8,9.0,9.2,2.0,2.8,14.0,21.9,80,104,-1.3,0.6,-0.6,-.050,-5.6,-0.3,-5.9,-0.6
11690,Austin Daye,2012-13,24,TOT,NBA,55,0,676,12.9,.471,.163,2.7,18.8,10.6,10.1,1.1,2.6,11.5,17.1,109,104,0.8,0.9,1.6,.117,-0.8,0.1,-0.7,0.2
11691,Austin Daye,2013-14,25,TOT,NBA,22,1,148,11.0,.544,.147,3.9,16.4,10.4,8.2,1.4,2.0,6.5,23.7,94,103,-0.1,0.2,0.1,.047,-1.8,-1.4,-3.2,0.0
11692,Austin Daye,2014-15,26,TOT,NBA,34,4,344,8.2,.504,.043,3.4,21.0,12.4,7.5,1.8,1.1,13.8,22.1,85,101,-0.6,0.5,0.0,-.001,-4.4,-1.0,-5.4,-0.3
11693,Todd Day,1996-97,27,BOS,NBA,81,27,2277,15.5,.348,.331,5.1,12.1,8.3,8.6,2.4,1.6,10.0,24.0,105,111,2.1,1.2,3.2,.068,0.4,-1.8,-1.5,0.3
11694,Todd Day,1997-98,28,MIA,NBA,5,0,69,14.8,.387,.290,7.0,3.3,5.1,18.1,5.5,0.0,7.9,25.7,99,99,0.0,0.1,0.1,.102,1.3,0.0,1.3,0.1
11695,Todd Day,1999-00,30,PHO,NBA,58,1,941,13.2,.500,.327,3.7,11.4,7.6,10.7,2.4,1.7,11.7,20.0,104,99,0.9,1.6,2.5,.125,0.2,0.3,0.5,0.6
11696,Todd Day,2000-01,31,MIN,NBA,31,0,345,10.1,.585,.195,3.3,9.0,6.1,12.2,1.5,1.4,15.8,19.9,98,106,0.1,0.2,0.3,.048,-0.4,-2.3,-2.7,-0.1
11697,Todd Day,1992-93,23,MIL,NBA,71,37,1931,14.5,.222,.359,8.5,8.9,8.7,9.4,1.9,1.6,11.0,23.9,105,112,1.5,1.1,2.6,.065,0.3,-1.5,-1.2,0.4
11698,Todd Day,1993-94,24,MIL,NBA,76,39,2127,13.5,.175,.392,5.9,11.2,8.4,10.7,2.5,1.7,11.5,22.8,100,109,0.6,1.5,2.1,.047,-1.1,-0.6,-1.8,0.1
11699,Todd Day,1994-95,25,MIL,NBA,82,81,2717,14.4,.398,.325,4.1,10.4,7.1,8.3,2.0,1.7,11.6,22.1,108,111,2.9,1.9,4.8,.085,1.0,-0.9,0.0,1.4
11700,Todd Day,1995-96,26,TOT,NBA,79,12,1807,13.5,.370,.351,4.3,9.9,7.0,9.5,2.2,2.0,10.4,25.2,101,109,0.4,1.5,1.9,.049,-0.8,-1.3,-2.1,0.0
