
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
3701,Doc Rivers,1989-90,28,ATL,NBA,48,44,1526,17.2,.138,.354,3.5,11.9,7.6,23.9,3.8,0.9,15.0,17.9,114,108,2.5,1.5,4.0,.126,2.5,1.6,4.1,2.4
3702,Doc Rivers,1990-91,29,ATL,NBA,79,79,2586,16.2,.257,.257,1.9,9.0,5.3,19.5,2.8,1.1,9.9,20.1,113,110,4.1,2.2,6.3,.116,2.1,0.0,2.2,2.7
3703,Doc Rivers,1991-92,30,LAC,NBA,59,25,1657,13.8,.173,.368,1.5,8.4,4.9,19.9,3.3,0.7,12.9,18.3,108,105,1.5,2.4,3.9,.113,-0.2,1.2,1.0,1.3
3704,Doc Rivers,1992-93,31,NYK,NBA,77,45,1886,14.6,.249,.328,1.6,9.5,5.7,31.1,3.3,0.3,16.8,15.6,112,99,2.4,4.1,6.5,.166,0.3,2.1,2.5,2.1
3705,Doc Rivers,1993-94,32,NYK,NBA,19,19,499,12.9,.409,.173,0.9,7.8,4.4,29.7,2.6,0.7,17.5,14.5,110,99,0.6,0.9,1.5,.146,-0.4,0.6,0.2,0.3
3706,Doc Rivers,1994-95,33,TOT,NBA,63,0,989,12.2,.421,.272,1.8,10.3,6.3,23.3,3.3,1.5,15.1,17.7,103,103,0.3,1.7,2.0,.097,-0.7,1.4,0.7,0.7
3707,Doc Rivers,1995-96,34,SAS,NBA,78,0,1235,9.6,.472,.221,2.8,9.4,6.2,14.1,3.0,1.2,15.2,13.7,101,103,0.2,2.0,2.2,.087,-1.3,2.0,0.7,0.9
3708,David Rivers,1988-89,24,LAL,NBA,47,0,440,9.8,.049,.344,3.5,7.1,5.4,30.4,2.5,1.2,30.3,18.9,91,107,-0.5,0.5,0.0,.002,-4.4,-1.0,-5.4,-0.4
3709,David Rivers,1989-90,25,LAC,NBA,52,11,724,9.9,.025,.396,4.8,8.6,6.7,29.4,2.1,0.0,27.6,18.4,91,110,-0.8,0.6,-0.2,-.012,-3.9,-1.3,-5.2,-0.6
3710,David Rivers,1991-92,27,LAC,NBA,15,0,122,7.6,.033,.367,9.1,8.3,8.7,22.6,2.9,0.5,32.8,18.1,83,106,-0.3,0.2,-0.1,-.035,-5.3,1.2,-4.1,-0.1
3711,Austin Rivers,2012-13,20,NOH,NBA,61,26,1418,5.9,.221,.277,1.3,8.0,4.6,13.9,1.0,0.5,14.5,16.8,89,114,-1.2,0.1,-1.1,-.038,-3.6,-2.0,-5.6,-1.3
