
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
11901,Brad Daugherty,1993-94,28,CLE,NBA,50,50,1838,18.4,.000,.538,8.1,24.1,16.1,12.9,1.2,1.3,12.8,21.0,114,103,3.9,2.6,6.4,.168,0.9,1.3,2.2,1.9
11902,Brad Daugherty,1986-87,21,CLE,NBA,80,80,2695,15.6,.000,.443,6.1,19.8,12.9,16.9,0.9,1.3,18.7,19.8,108,106,2.6,3.5,6.0,.107,-0.1,1.3,1.1,2.1
11903,Brad Daugherty,1987-88,22,CLE,NBA,79,78,2957,16.2,.002,.488,6.2,19.9,13.2,17.3,0.8,1.1,16.9,22.8,107,107,3.0,3.6,6.6,.107,0.4,0.9,1.3,2.5
11904,Brad Daugherty,1988-89,23,CLE,NBA,78,78,2821,18.5,.003,.518,7.1,20.9,14.4,14.8,1.1,0.8,15.6,22.2,113,103,5.0,4.6,9.6,.164,1.2,1.4,2.6,3.3
11905,Brad Daugherty,1989-90,24,CLE,NBA,41,40,1438,16.0,.004,.564,5.9,23.3,14.5,14.2,1.0,0.9,14.8,22.4,106,106,1.2,1.9,3.1,.104,-1.3,0.8,-0.5,0.6
11906,Luigi Datome,2013-14,26,DET,NBA,34,0,238,8.0,.402,.103,6.1,15.5,10.6,7.0,1.3,0.3,9.8,20.2,90,112,-0.2,0.1,-0.1,-.023,-3.8,-3.2,-7.0,-0.3
11907,Luigi Datome,2014-15,27,TOT,NBA,21,1,209,15.1,.449,.011,1.5,13.9,7.6,7.6,0.5,2.6,9.1,20.7,107,107,0.2,0.2,0.4,.095,-0.3,-1.8,-2.1,0.0
11908,Yinka Dare,1996-97,24,NJN,NBA,41,2,313,7.2,.000,.685,11.4,17.3,14.2,1.4,0.7,6.7,23.0,12.4,83,107,-0.4,0.3,-0.1,-.014,-7.3,1.0,-6.3,-0.3
11909,Yinka Dare,1997-98,25,NJN,NBA,10,0,60,4.5,.000,.444,18.1,14.4,16.4,2.4,0.0,2.5,8.5,17.0,82,110,-0.1,0.0,-0.1,-.051,-6.3,-3.0,-9.4,-0.1
11910,Yinka Dare,1994-95,22,NJN,NBA,1,0,3,-33.9,.000,.000,0.0,36.6,18.2,0.0,0.0,0.0,50.0,29.3,0,103,-0.1,0.0,0.0,-.736,-33.8,-5.5,-39.3,0.0
11911,Yinka Dare,1995-96,23,NJN,NBA,58,23,626,6.1,.000,.431,9.6,22.5,15.9,0.0,0.7,4.9,29.6,17.0,77,104,-1.4,1.0,-0.5,-.037,-9.9,-1.6,-11.5,-1.5
11912,Adrian Dantley*,1985-86,29,UTA,NBA,76,75,2744,24.6,.008,.548,7.2,8.5,7.8,16.7,1.1,0.1,11.4,30.0,121,109,10.4,2.3,12.8,.223,6.7,-1.7,4.9,4.8
11913,Adrian Dantley*,1986-87,30,DET,NBA,81,81,2736,18.6,.005,.590,4.2,8.7,6.5,8.8,1.1,0.1,11.3,23.7,121,109,7.8,2.5,10.3,.181,2.7,-1.1,1.6,2.5
11914,Adrian Dantley*,1987-88,31,DET,NBA,69,50,2144,19.9,.002,.663,4.5,7.3,5.9,11.9,0.9,0.3,10.8,24.2,124,109,7.5,1.9,9.4,.210,3.3,-1.3,2.0,2.2
11915,Adrian Dantley*,1979-80,23,UTA,NBA,68,,2674,24.3,.002,.415,8.3,14.0,11.3,12.3,1.8,0.3,13.5,27.8,119,110,9.5,1.1,10.5,.189,5.6,-1.9,3.6,3.8
11916,Adrian Dantley*,1988-89,32,TOT,NBA,73,67,2422,17.4,.001,.595,5.5,9.0,7.3,10.9,0.9,0.3,11.9,24.3,115,110,5.5,1.9,7.4,.147,1.5,-1.3,0.2,1.4
11917,Adrian Dantley*,1980-81,24,UTA,NBA,80,,3417,24.3,.004,.482,6.5,10.5,8.5,16.3,1.6,0.3,12.5,28.4,118,111,12.3,1.3,13.6,.191,6.4,-1.8,4.6,5.7
11918,Adrian Dantley*,1989-90,33,DAL,NBA,45,45,1300,15.4,.004,.525,6.9,8.1,7.5,9.6,0.8,0.3,11.2,22.6,113,112,2.2,0.8,3.1,.113,0.5,-1.7,-1.2,0.3
11919,Adrian Dantley*,1981-82,25,UTA,NBA,81,81,3222,24.2,.002,.516,7.6,9.6,8.6,15.5,1.4,0.2,13.3,27.9,121,114,11.9,0.7,12.6,.187,6.6,-2.0,4.6,5.3
11920,Adrian Dantley*,1990-91,34,MIL,NBA,10,0,126,12.1,.060,.520,7.4,4.8,6.1,10.4,2.0,0.0,8.9,23.0,103,111,0.1,0.1,0.1,.052,-2.1,-2.8,-4.8,-0.1
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
11921,Adrian Dantley*,1982-83,26,UTA,NBA,22,22,887,24.4,.000,.617,6.9,9.2,8.0,18.8,1.0,0.0,13.7,26.1,124,109,3.8,0.5,4.3,.232,6.1,-2.0,4.1,1.4
11922,Adrian Dantley*,1983-84,27,UTA,NBA,79,79,2984,24.6,.003,.658,6.7,9.0,7.9,16.2,0.9,0.1,12.4,28.2,126,112,13.0,1.6,14.6,.235,6.6,-2.2,4.4,4.8
11923,Adrian Dantley*,1984-85,28,UTA,NBA,55,46,1971,21.9,.000,.565,8.0,9.0,8.5,15.2,1.3,0.2,12.4,27.7,117,107,5.6,2.3,8.0,.194,4.5,-0.6,3.9,3.0
11924,Sasha Danilovic,1995-96,25,MIA,NBA,19,18,542,14.4,.424,.391,2.6,7.1,4.9,14.9,1.5,0.4,14.6,21.2,112,107,0.9,0.6,1.5,.129,1.4,-1.0,0.4,0.3
