
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2301,Julyan Stone,2012-13,24,DEN,NBA,4,0,28,11.4,.000,2.000,8.2,3.9,6.0,9.3,1.8,0.0,34.7,8.9,131,110,0.1,0.0,0.1,.128,1.4,-0.7,0.7,0.0
2302,Julyan Stone,2013-14,25,TOR,NBA,21,0,120,6.6,.471,.176,1.9,17.6,9.7,14.5,1.3,0.0,21.4,8.8,101,106,0.0,0.1,0.2,.061,-3.5,0.5,-3.0,0.0
2303,Jarnell Stokes,2014-15,21,MEM,NBA,19,2,126,18.6,.000,.757,14.6,16.3,15.4,5.2,2.1,3.3,12.4,20.5,114,100,0.3,0.2,0.5,.186,-0.2,0.7,0.5,0.1
2304,Jarnell Stokes,2015-16,22,TOT,NBA,7,0,18,20.0,.000,.400,6.1,18.8,12.6,9.6,2.8,0.0,0.0,14.9,131,103,0.1,0.0,0.1,.209,-0.1,-1.0,-1.0,0.0
2305,Greg Stokes,1985-86,22,PHI,NBA,31,13,350,10.6,.008,.176,8.6,9.6,9.1,6.9,1.9,1.8,12.9,16.9,103,107,0.1,0.4,0.5,.068,-1.9,-0.1,-2.0,0.0
2306,Greg Stokes,1989-90,26,SAC,NBA,11,0,34,-8.2,.000,.222,6.7,9.9,8.3,0.0,0.0,0.0,23.3,16.3,45,115,-0.2,0.0,-0.2,-.238,-14.1,-4.9,-19.0,-0.1
2307,Ed Stokes,1997-98,26,TOR,NBA,4,0,17,6.4,.000,.667,6.3,20.6,13.2,8.6,3.0,8.1,34.0,15.2,66,102,-0.1,0.0,0.0,-.077,-9.3,3.9,-5.4,0.0
2308,Peja Stojakovic,1998-99,21,SAC,NBA,48,1,1025,13.5,.477,.198,4.4,10.2,7.4,10.8,2.0,0.4,11.6,19.1,103,105,1.0,0.7,1.7,.081,0.2,-1.2,-1.0,0.2
2309,Peja Stojakovic,1999-00,22,SAC,NBA,74,11,1749,16.3,.372,.213,4.4,12.1,8.2,9.4,1.4,0.3,10.1,20.8,111,105,3.2,1.7,4.8,.133,1.6,-1.2,0.4,1.1
2310,Peja Stojakovic,2000-01,23,SAC,NBA,75,75,2905,18.4,.303,.262,3.5,12.3,8.0,9.6,1.6,0.3,9.9,22.4,113,102,6.8,3.3,10.1,.168,3.0,-0.6,2.5,3.2
2311,Peja Stojakovic,2001-02,24,SAC,NBA,71,71,2649,19.3,.274,.286,3.0,11.9,7.5,10.6,1.5,0.4,9.9,23.2,115,104,6.8,3.0,9.9,.179,3.4,-0.7,2.7,3.2
2312,Peja Stojakovic,2002-03,25,SAC,NBA,72,72,2450,19.6,.393,.255,2.8,14.0,8.7,9.4,1.5,0.1,8.1,22.5,117,101,6.9,3.3,10.1,.199,4.0,-0.9,3.1,3.1
