
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
10301,Rudy Gay,2014-15,28,SAC,NBA,68,67,2408,19.7,.197,.352,4.8,13.7,9.4,19.0,1.5,1.3,12.4,27.0,110,110,4.8,1.3,6.1,.122,2.8,-0.7,2.1,2.5
10302,Rudy Gay,2007-08,21,MEM,NBA,81,81,3000,17.4,.286,.233,5.2,13.5,9.3,9.3,1.9,1.9,11.3,25.0,106,110,2.9,2.1,5.0,.080,1.3,-0.5,0.8,2.1
10303,Rudy Gay,2015-16,29,SAC,NBA,70,70,2379,15.5,.214,.252,4.7,15.9,10.4,8.0,2.0,1.7,11.1,22.4,104,108,1.8,2.1,3.8,.078,-0.4,0.1,-0.4,1.0
10304,Rudy Gay,2008-09,22,MEM,NBA,79,78,2945,15.3,.192,.273,4.5,13.9,9.1,8.7,1.8,1.6,12.6,25.6,101,110,0.7,2.6,3.3,.054,-0.7,-0.7,-1.4,0.5
10305,Kenny Gattison,1991-92,27,CHH,NBA,82,71,2223,15.3,.003,.357,8.4,19.8,14.0,8.2,1.3,1.8,13.2,19.4,110,110,2.5,1.9,4.5,.097,-0.6,0.0,-0.6,0.8
10306,Kenny Gattison,1992-93,28,CHH,NBA,75,5,1475,12.5,.008,.440,8.3,17.0,12.9,6.1,1.6,2.1,12.3,14.6,112,108,1.6,1.6,3.2,.103,-1.1,0.8,-0.3,0.6
10307,Kenny Gattison,1993-94,29,CHH,NBA,77,18,1644,13.3,.000,.438,7.3,16.5,12.0,8.1,1.8,1.7,13.0,15.8,110,107,2.0,1.5,3.5,.102,-0.8,0.7,-0.1,0.8
10308,Kenny Gattison,1994-95,30,CHH,NBA,21,0,409,9.2,.010,.510,6.4,15.0,10.9,6.3,0.9,2.6,15.2,16.3,99,106,0.0,0.5,0.5,.055,-4.2,0.8,-3.4,-0.1
10309,Kenny Gattison,1995-96,31,VAN,NBA,25,14,570,10.7,.000,.411,7.0,16.8,11.7,4.6,0.9,1.5,15.1,21.2,94,109,-0.3,0.5,0.1,.012,-5.2,-1.4,-6.6,-0.7
10310,Kenny Gattison,1986-87,22,PHO,NBA,77,14,1104,9.4,.010,.550,9.0,18.3,13.7,4.3,1.0,1.7,18.6,17.4,97,110,-0.3,1.0,0.7,.031,-4.1,-1.0,-5.1,-0.9
10311,Kenny Gattison,1988-89,24,PHO,NBA,2,0,9,-2.8,.000,2.000,0.0,11.3,5.9,0.0,0.0,0.0,0.0,8.3,65,110,0.0,0.0,0.0,-.037,-8.3,-2.3,-10.6,0.0
10312,Kenny Gattison,1989-90,25,CHH,NBA,63,2,941,12.9,.004,.409,8.5,15.6,11.9,6.2,1.8,2.0,17.4,17.4,105,109,0.6,0.9,1.5,.075,-2.1,0.8,-1.3,0.2
10313,Kenny Gattison,1990-91,26,CHH,NBA,72,6,1552,14.4,.004,.543,9.8,18.5,14.0,4.2,1.5,2.7,15.3,18.3,108,108,1.4,1.5,3.0,.092,-1.5,0.3,-1.2,0.3
10314,Chris Gatling,1998-99,31,TOT,NBA,48,3,775,10.1,.030,.351,7.7,19.4,13.5,7.3,2.2,1.0,16.9,22.0,85,101,-1.0,0.9,-0.1,-.003,-4.4,-0.6,-5.0,-0.6
10315,Chris Gatling,1991-92,24,GSW,NBA,54,1,612,18.2,.019,.529,13.6,18.8,16.3,3.5,2.4,3.5,14.8,19.5,116,106,1.2,0.8,2.0,.156,0.0,-0.1,-0.1,0.3
10316,Chris Gatling,1999-00,32,TOT,NBA,85,0,1811,17.3,.087,.465,9.2,21.0,15.1,6.7,2.3,0.9,14.9,26.7,100,101,1.3,2.6,4.0,.105,-1.3,-0.9,-2.2,-0.1
10317,Chris Gatling,1992-93,25,GSW,NBA,70,11,1248,16.8,.013,.448,11.5,17.1,14.3,4.8,1.7,2.6,15.6,21.4,111,108,1.8,1.3,3.1,.120,-0.6,-0.7,-1.3,0.2
10318,Chris Gatling,2000-01,33,CLE,NBA,74,6,1670,15.6,.126,.311,6.9,20.2,13.6,6.9,1.6,1.2,12.5,25.8,98,104,0.8,1.6,2.4,.068,-1.4,-1.9,-3.3,-0.5
10319,Chris Gatling,1993-94,26,GSW,NBA,82,23,1296,18.7,.002,.451,12.2,20.8,16.6,4.7,1.5,3.0,13.2,20.3,116,104,2.8,1.7,4.5,.168,0.1,-0.8,-0.7,0.4
10320,Chris Gatling,2001-02,34,MIA,NBA,54,1,809,13.4,.027,.399,10.3,19.3,14.9,5.7,1.2,1.0,14.4,23.7,97,100,0.1,1.3,1.4,.081,-3.5,-1.0,-4.6,-0.5
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
10321,Chris Gatling,1994-95,27,GSW,NBA,58,22,1470,19.5,.002,.488,10.7,22.7,16.7,5.9,1.3,2.4,15.8,21.2,114,109,2.6,1.4,3.9,.129,0.0,-0.2,-0.2,0.7
10322,Chris Gatling,1995-96,28,TOT,NBA,71,2,1427,19.9,.002,.365,10.5,23.2,16.9,5.8,1.3,2.1,12.6,23.4,113,105,2.7,2.0,4.6,.156,-0.3,-0.9,-1.2,0.3
10323,Chris Gatling,1996-97,29,TOT,NBA,47,1,1283,23.9,.010,.528,11.9,21.7,16.7,4.7,1.6,1.9,13.5,31.7,108,106,2.4,1.5,3.9,.145,0.0,-2.6,-2.6,-0.2
10324,Chris Gatling,1997-98,30,NJN,NBA,57,16,1359,16.0,.007,.486,9.4,19.7,14.2,6.7,2.0,1.6,13.0,24.3,101,104,0.9,1.5,2.4,.084,-1.7,-0.7,-2.4,-0.1
10325,Pau Gasol,2007-08,27,TOT,NBA,66,66,2351,21.6,.018,.407,7.4,18.7,13.1,15.2,0.6,3.0,10.6,22.1,119,109,6.4,2.1,8.4,.172,2.0,0.9,2.9,2.9
10326,Pau Gasol,2015-16,35,CHI,NBA,72,72,2291,21.7,.069,.290,7.3,28.7,18.2,21.7,0.9,4.7,12.8,24.6,107,101,3.2,3.9,7.1,.149,0.5,3.5,4.0,3.5
10327,Pau Gasol,2008-09,28,LAL,NBA,81,81,2999,22.2,.002,.420,10.0,19.3,14.7,14.8,0.9,2.1,11.3,20.4,126,105,9.8,4.2,13.9,.223,3.3,1.7,5.0,5.3
