
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
9701,Jorge Gutierrez,2015-16,27,CHO,NBA,12,0,63,19.1,.182,1.000,0.0,12.3,6.1,40.3,2.4,0.0,27.5,15.6,124,105,0.2,0.1,0.3,.201,-0.8,-2.4,-3.2,0.0
9702,Jorge Gutierrez,2013-14,25,BRK,NBA,15,2,244,8.7,.222,.222,1.5,9.3,5.4,19.4,2.2,0.3,19.1,14.1,101,109,0.1,0.2,0.2,.048,-2.6,-0.8,-3.4,-0.1
9703,Jorge Gutierrez,2014-15,26,TOT,NBA,20,1,175,11.0,.073,.317,3.3,12.9,8.1,19.6,1.8,0.0,20.4,15.2,105,105,0.1,0.2,0.3,.088,-2.5,-0.6,-3.1,0.0
9704,Jay Guidinger,1992-93,23,CLE,NBA,32,5,215,9.6,.000,.455,14.5,19.4,17.1,10.2,2.1,2.8,13.2,15.7,96,102,-0.1,0.4,0.3,.067,-3.7,2.0,-1.7,0.0
9705,Jay Guidinger,1993-94,24,CLE,NBA,32,0,131,10.4,.000,.656,13.3,16.0,14.6,3.4,1.6,2.5,28.0,19.6,94,104,-0.1,0.2,0.1,.042,-4.7,-0.7,-5.3,-0.1
9706,Andres Guibert,1993-94,25,MIN,NBA,5,0,33,6.1,.000,.300,36.4,20.8,28.4,10.5,0.0,1.9,20.9,37.9,74,110,-0.2,0.0,-0.2,-.243,-7.5,-4.8,-12.3,-0.1
9707,Andres Guibert,1994-95,26,MIN,NBA,17,0,167,8.3,.085,.404,11.9,21.1,16.5,9.8,2.5,0.4,17.8,18.4,87,108,-0.2,0.2,-0.1,-.020,-5.2,-0.3,-5.6,-0.1
9708,Tom Gugliotta,2003-04,34,TOT,NBA,55,27,819,9.1,.020,.138,9.5,18.2,13.8,12.4,2.0,1.2,15.3,14.2,87,103,-0.5,0.9,0.3,.019,-3.5,1.0,-2.5,-0.1
9709,Tom Gugliotta,1995-96,26,MIN,NBA,78,78,2835,16.9,.086,.373,7.4,21.7,14.6,14.4,2.5,2.6,16.7,21.9,103,105,1.5,3.7,5.3,.089,-0.2,2.4,2.2,3.0
