
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
8301,Grant Jerrett,2014-15,21,TOT,NBA,8,0,51,1.5,.577,.038,4.4,15.2,9.9,9.6,2.1,3.1,10.2,25.4,69,103,-0.2,0.1,-0.1,-.128,-6.8,-1.5,-8.4,-0.1
8302,Jonas Jerebko,2015-16,28,BOS,NBA,78,0,1176,10.3,.378,.273,6.8,19.4,13.0,7.4,0.8,1.6,14.0,13.5,107,104,0.9,1.5,2.4,.097,-2.5,0.4,-2.0,0.0
8303,Jonas Jerebko,2009-10,22,DET,NBA,80,73,2232,13.9,.191,.292,9.9,16.5,13.0,4.2,1.9,1.1,10.8,15.7,113,111,2.9,1.5,4.4,.095,0.1,-0.3,-0.2,1.0
8304,Jonas Jerebko,2011-12,24,DET,NBA,64,13,1468,14.2,.234,.274,7.6,17.8,12.5,5.1,1.5,1.1,11.5,18.1,109,106,2.0,1.3,3.3,.108,-0.2,-1.2,-1.4,0.2
8305,Jonas Jerebko,2012-13,25,DET,NBA,49,2,892,15.7,.263,.278,8.6,15.4,11.9,8.1,2.3,0.7,10.6,20.2,109,107,1.2,0.8,2.0,.107,0.4,-1.0,-0.6,0.3
8306,Jonas Jerebko,2013-14,26,DET,NBA,64,0,741,13.4,.356,.284,7.2,19.3,12.9,7.8,1.4,0.6,15.5,16.0,111,110,1.0,0.5,1.4,.092,-0.7,-1.4,-2.1,0.0
8307,Jonas Jerebko,2014-15,27,TOT,NBA,75,0,1230,15.0,.369,.174,8.0,17.2,12.5,9.0,1.9,1.1,9.7,16.2,114,105,2.0,1.4,3.5,.135,0.5,0.4,0.9,0.9
8308,Les Jepsen,1990-91,23,GSW,NBA,21,0,105,7.7,.028,.250,17.8,21.0,19.4,1.2,0.4,1.7,7.0,16.3,94,110,-0.1,0.1,0.0,.010,-5.7,-4.2,-9.9,-0.2
8309,Les Jepsen,1991-92,24,SAC,NBA,31,0,87,10.1,.042,.458,14.8,22.4,18.6,1.6,0.6,3.3,9.4,15.3,101,108,0.0,0.1,0.1,.057,-5.6,-2.7,-8.3,-0.1
8310,Chris Jent,1996-97,27,NYK,NBA,3,0,10,16.0,.500,.000,12.4,0.0,6.0,19.0,0.0,0.0,0.0,27.6,120,110,0.0,0.0,0.0,.194,6.2,-5.7,0.5,0.0
8311,Chris Jent,1993-94,24,HOU,NBA,3,0,78,11.0,.423,.077,6.0,14.8,10.7,14.0,0.0,0.0,15.7,18.1,107,106,0.1,0.1,0.2,.100,-0.4,-1.7,-2.1,0.0
8312,Keith Jennings,1992-93,24,GSW,NBA,8,0,136,18.5,.214,.429,1.6,7.4,4.5,24.6,1.4,0.0,12.3,17.1,136,113,0.5,0.1,0.6,.205,3.2,-3.4,-0.2,0.1
8313,Keith Jennings,1993-94,25,GSW,NBA,76,2,1097,15.5,.442,.351,1.6,7.1,4.4,26.1,2.9,0.0,15.8,17.6,114,108,2.0,0.9,2.9,.126,1.0,-2.3,-1.3,0.2
8314,Keith Jennings,1994-95,26,GSW,NBA,80,24,1722,15.3,.480,.360,1.7,7.9,4.8,31.0,2.7,0.1,19.6,15.0,119,113,3.3,0.9,4.2,.117,1.2,-1.8,-0.6,0.6
8315,Brandon Jennings,2012-13,23,MIL,NBA,80,80,2897,16.1,.370,.225,2.1,7.2,4.6,29.1,2.2,0.3,12.9,23.7,106,108,3.6,2.2,5.8,.096,2.4,-1.5,0.9,2.1
8316,Brandon Jennings,2013-14,24,DET,NBA,80,79,2728,15.6,.403,.283,2.2,7.8,4.9,34.4,1.9,0.2,14.4,23.4,106,113,3.0,0.9,3.9,.068,2.1,-2.6,-0.5,1.0
8317,Brandon Jennings,2014-15,25,DET,NBA,41,41,1173,19.7,.389,.263,1.9,8.0,4.8,39.9,1.9,0.3,12.9,26.3,110,109,2.6,0.7,3.3,.136,4.3,-2.5,1.8,1.1
8318,Brandon Jennings,2015-16,26,TOT,NBA,48,7,868,13.7,.510,.257,2.0,10.4,6.1,29.2,1.7,0.7,14.4,20.0,105,108,0.8,0.7,1.5,.082,0.3,-1.7,-1.4,0.1
8319,Brandon Jennings,2009-10,20,MIL,NBA,82,82,2671,14.5,.319,.225,2.0,10.4,6.0,29.6,2.1,0.5,13.0,26.1,100,104,0.3,3.9,4.2,.075,0.6,0.2,0.9,1.9
8320,Brandon Jennings,2010-11,21,MIL,NBA,63,61,2169,15.6,.327,.266,2.2,10.6,6.3,25.9,2.3,0.8,12.4,25.5,100,103,0.6,3.3,3.9,.086,1.1,0.7,1.8,2.1
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
8321,Brandon Jennings,2011-12,22,MIL,NBA,66,66,2331,18.4,.346,.213,2.3,8.6,5.3,26.7,2.3,0.7,10.6,25.9,106,107,3.8,1.8,5.5,.114,3.6,-1.3,2.3,2.5
8322,John Jenkins,2012-13,21,ATL,NBA,61,2,902,13.0,.469,.238,2.2,9.6,6.0,9.8,0.7,0.8,11.0,18.7,109,109,1.1,0.6,1.7,.091,-0.5,-2.3,-2.8,-0.2
8323,John Jenkins,2013-14,22,ATL,NBA,13,0,158,4.7,.429,.095,2.2,13.8,8.1,10.4,0.3,0.5,20.1,15.8,83,111,-0.2,0.1,-0.1,-.043,-5.7,-1.8,-7.5,-0.2
8324,John Jenkins,2014-15,23,ATL,NBA,24,3,297,15.9,.525,.192,0.8,13.8,7.5,7.0,1.7,0.0,6.9,17.8,118,105,0.6,0.3,0.9,.147,1.1,-2.1,-0.9,0.1
8325,John Jenkins,2015-16,24,TOT,NBA,43,3,480,10.0,.319,.150,1.8,11.3,6.5,11.7,0.8,0.2,13.7,18.1,99,112,0.0,0.2,0.2,.022,-3.0,-2.4,-5.4,-0.4
8326,Horace Jenkins,2004-05,30,DET,NBA,15,0,104,10.2,.200,.289,3.4,6.7,5.1,15.2,2.6,0.7,12.1,26.1,89,103,-0.1,0.2,0.0,.006,-4.5,-1.6,-6.1,-0.1
8327,Charles Jenkins,2011-12,22,GSW,NBA,51,28,893,12.4,.069,.134,1.0,7.6,4.3,29.9,1.9,0.5,16.3,19.0,100,112,0.4,0.1,0.5,.028,-2.5,-3.0,-5.5,-0.8
8328,Charles Jenkins,2012-13,23,TOT,NBA,59,1,441,7.5,.017,.182,2.0,6.0,4.0,14.8,1.8,0.4,13.8,15.5,89,109,-0.3,0.3,0.0,-.005,-5.4,-1.4,-6.8,-0.5
8329,Jared Jeffries,2007-08,26,NYK,NBA,73,19,1325,7.9,.093,.344,9.8,11.1,10.4,7.5,1.4,1.3,17.1,12.7,94,112,-0.5,0.6,0.1,.002,-3.3,0.4,-2.8,-0.3
8330,Jared Jeffries,2008-09,27,NYK,NBA,56,36,1310,9.4,.044,.330,10.4,8.9,9.7,8.7,1.8,1.8,17.2,12.5,102,111,0.3,0.9,1.2,.045,-2.2,1.8,-0.4,0.5
8331,Jared Jeffries,2009-10,28,TOT,NBA,70,37,1794,9.8,.226,.382,8.1,10.3,9.1,8.0,1.8,2.9,17.2,11.1,106,110,0.9,1.3,2.2,.058,-1.8,2.1,0.3,1.0
8332,Jared Jeffries,2002-03,21,WAS,NBA,20,1,292,11.1,.095,.460,10.5,13.0,11.7,9.0,1.5,1.3,21.7,15.6,97,105,0.1,0.2,0.3,.049,-2.2,-0.2,-2.4,0.0
8333,Jared Jeffries,2010-11,29,TOT,NBA,42,9,601,8.0,.105,.337,11.7,10.3,11.0,8.1,2.6,2.0,17.5,8.8,99,108,0.0,0.5,0.6,.045,-2.1,2.3,0.2,0.3
8334,Jared Jeffries,2003-04,22,WAS,NBA,82,38,1913,8.7,.064,.365,10.3,14.7,12.4,8.1,1.3,1.1,16.4,15.1,91,106,-0.6,1.2,0.6,.014,-3.3,-0.2,-3.5,-0.7
8335,Jared Jeffries,2011-12,30,NYK,NBA,39,4,729,10.9,.111,.500,10.8,13.3,12.0,5.4,2.0,2.7,14.2,12.6,105,100,0.5,1.1,1.7,.109,-1.9,2.3,0.4,0.4
8336,Jared Jeffries,2004-05,23,WAS,NBA,77,71,2007,11.2,.118,.399,8.2,12.9,10.5,11.6,1.7,1.3,18.3,13.6,104,108,1.1,1.5,2.6,.063,-1.4,0.7,-0.7,0.7
8337,Jared Jeffries,2012-13,31,POR,NBA,38,0,350,2.4,.037,.426,8.5,11.4,10.0,5.6,0.9,1.3,21.0,10.6,80,111,-0.4,0.1,-0.3,-.042,-6.1,0.0,-6.0,-0.4
8338,Jared Jeffries,2005-06,24,WAS,NBA,77,77,1951,11.6,.120,.405,9.5,13.2,11.3,11.6,1.5,2.0,16.8,13.4,106,108,1.4,1.7,3.1,.076,-0.7,1.5,0.8,1.4
8339,Jared Jeffries,2006-07,25,NYK,NBA,55,43,1307,8.6,.097,.330,10.2,11.4,10.8,7.9,1.8,1.8,20.5,10.3,99,108,0.1,1.0,1.2,.043,-1.6,2.0,0.3,0.8
8340,Richard Jefferson,2013-14,33,UTA,NBA,82,78,2213,11.8,.460,.248,0.9,10.8,5.7,9.6,1.3,0.5,11.5,16.9,109,114,2.3,0.4,2.7,.058,0.3,-1.7,-1.4,0.3
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
8341,Richard Jefferson,2005-06,25,NJN,NBA,78,78,3059,18.9,.187,.577,3.6,17.1,10.2,18.0,1.0,0.4,12.1,22.1,117,104,7.6,4.1,11.7,.184,2.3,0.6,3.0,3.8
8342,Richard Jefferson,2006-07,26,NJN,NBA,55,53,1956,13.8,.218,.490,2.9,11.5,7.2,13.1,0.9,0.3,12.9,22.1,106,109,2.0,1.4,3.4,.082,-0.5,-1.3,-1.8,0.1
8343,Richard Jefferson,2014-15,34,DAL,NBA,74,18,1244,11.3,.478,.352,2.2,14.0,8.1,7.0,1.3,0.7,12.2,15.3,109,108,1.4,0.9,2.3,.088,-0.2,-0.5,-0.7,0.4
8344,Richard Jefferson,2007-08,27,NJN,NBA,82,82,3200,17.4,.160,.511,3.4,9.0,6.2,15.0,1.2,0.5,10.9,26.1,112,112,6.1,1.5,7.6,.114,2.0,-2.0,0.0,1.6
8345,Richard Jefferson,2015-16,35,CLE,NBA,74,5,1326,9.7,.554,.279,1.3,9.6,5.5,6.4,1.3,0.9,10.9,13.4,112,107,1.4,1.3,2.7,.099,-0.5,-0.3,-0.8,0.4
8346,Richard Jefferson,2008-09,28,MIL,NBA,82,82,2939,15.4,.239,.424,2.2,13.3,7.5,11.7,1.2,0.4,10.2,24.6,110,110,4.2,2.4,6.6,.109,1.0,-1.2,-0.2,1.3
8347,Richard Jefferson,2009-10,29,SAS,NBA,81,70,2520,13.1,.241,.370,2.7,13.6,8.3,9.6,0.9,1.1,10.4,18.3,110,106,3.0,3.0,6.0,.113,-0.3,0.6,0.3,1.5
8348,Richard Jefferson,2001-02,21,NJN,NBA,79,9,1917,13.4,.095,.448,4.9,12.2,8.6,11.7,1.7,1.8,13.1,19.1,104,101,1.8,2.9,4.7,.117,-1.3,0.9,-0.4,0.8
8349,Richard Jefferson,2010-11,30,SAS,NBA,81,81,2459,12.4,.478,.304,2.6,11.8,7.3,6.5,0.8,1.0,11.3,15.4,116,109,3.7,2.1,5.9,.115,1.1,0.0,1.2,2.0
8350,Richard Jefferson,2002-03,22,NJN,NBA,80,80,2879,16.6,.026,.479,6.0,14.4,10.2,12.1,1.5,1.1,12.4,19.7,111,100,5.4,4.4,9.9,.164,0.7,1.2,1.9,2.9
8351,Richard Jefferson,2011-12,31,TOT,NBA,63,44,1748,11.1,.551,.174,1.7,12.4,7.2,7.3,1.1,0.8,8.7,15.1,109,108,1.9,1.2,3.1,.085,0.7,-0.6,0.1,0.9
8352,Richard Jefferson,2003-04,23,NJN,NBA,82,82,3133,18.1,.118,.420,4.1,13.3,8.7,18.7,1.6,0.7,13.0,22.8,110,100,6.5,4.4,11.0,.168,2.0,0.4,2.5,3.5
8353,Richard Jefferson,2012-13,32,GSW,NBA,56,1,568,10.3,.331,.390,1.0,14.9,8.1,8.0,1.3,1.0,12.6,14.4,106,106,0.4,0.6,1.0,.081,-2.6,-0.3,-2.9,-0.1
8354,Richard Jefferson,2004-05,24,NJN,NBA,33,33,1355,16.6,.158,.477,4.3,17.2,10.7,19.0,1.3,1.0,16.2,28.2,100,104,0.6,1.8,2.4,.086,-0.1,0.3,0.1,0.7
8355,Dontell Jefferson,2008-09,25,CHA,NBA,6,0,84,12.7,.091,.409,1.5,16.1,8.8,18.2,2.6,1.0,18.8,18.0,103,104,0.0,0.1,0.2,.089,-3.1,1.1,-2.0,0.0
8356,Cory Jefferson,2014-15,24,BRK,NBA,50,1,531,13.2,.090,.323,10.0,20.6,15.3,4.8,1.0,3.2,9.5,18.1,101,106,0.2,0.6,0.8,.071,-3.3,-0.4,-3.7,-0.2
8357,Cory Jefferson,2015-16,25,PHO,NBA,8,0,50,12.7,.045,.273,12.7,22.2,17.4,0.0,0.0,1.6,0.0,21.0,105,110,0.0,0.0,0.1,.070,-6.1,-7.7,-13.8,-0.1
8358,Al Jefferson,2004-05,20,BOS,NBA,71,1,1051,16.6,.008,.366,13.5,21.0,17.3,3.9,1.1,3.9,13.3,21.2,108,104,1.3,1.4,2.7,.123,-1.7,-0.9,-2.7,-0.2
8359,Al Jefferson,2012-13,28,UTA,NBA,78,78,2578,20.9,.014,.176,7.0,25.9,16.3,12.0,1.6,2.7,7.3,25.3,109,104,4.3,3.3,7.7,.143,0.5,1.0,1.5,2.2
8360,Al Jefferson,2005-06,21,BOS,NBA,59,7,1062,16.2,.011,.354,11.4,22.6,17.2,5.0,1.5,3.3,12.4,21.6,104,103,0.9,1.5,2.3,.105,-2.6,-0.4,-3.1,-0.3
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
8361,Al Jefferson,2013-14,29,CHA,NBA,73,73,2553,22.7,.011,.201,6.9,28.3,17.5,12.8,1.4,2.4,7.6,29.3,105,100,3.1,4.7,7.8,.146,0.3,1.5,1.8,2.5
8362,Al Jefferson,2006-07,22,BOS,NBA,69,60,2319,19.8,.001,.334,12.0,27.4,19.5,7.2,1.1,3.5,11.8,22.4,109,103,3.3,3.3,6.6,.137,-0.5,1.0,0.6,1.5
8363,Al Jefferson,2014-15,30,CHO,NBA,65,61,1992,19.7,.005,.163,5.3,25.5,15.1,11.6,1.2,3.3,5.9,26.3,101,100,1.3,3.4,4.7,.113,-1.3,1.6,0.2,1.1
8364,Al Jefferson,2007-08,23,MIN,NBA,82,82,2919,22.7,.003,.273,11.9,24.7,18.1,7.5,1.3,3.2,9.4,27.5,109,108,4.8,2.9,7.7,.127,0.6,-0.3,0.3,1.7
8365,Al Jefferson,2015-16,31,CHO,NBA,47,18,1096,18.2,.000,.220,5.6,24.6,15.0,11.8,1.4,3.0,5.8,24.2,105,102,1.0,1.8,2.8,.123,-2.3,1.2,-1.1,0.2
8366,Al Jefferson,2008-09,24,MIN,NBA,50,50,1836,23.1,.004,.258,10.6,24.9,17.5,8.8,1.1,3.5,7.8,28.9,109,108,2.9,2.0,4.9,.128,0.6,0.1,0.7,1.2
8367,Al Jefferson,2009-10,25,MIN,NBA,76,76,2463,19.0,.004,.236,8.0,24.2,16.0,10.0,1.3,3.0,9.9,24.3,106,108,2.3,2.3,4.6,.090,-0.9,0.5,-0.4,1.0
8368,Al Jefferson,2010-11,26,UTA,NBA,82,82,2940,20.1,.000,.219,9.6,23.2,16.3,9.2,0.8,4.2,6.8,24.2,111,108,5.1,2.7,7.8,.128,0.0,0.1,0.1,1.5
8369,Al Jefferson,2011-12,27,UTA,NBA,61,61,2075,22.8,.004,.169,7.3,25.3,16.2,12.1,1.2,3.9,5.2,25.7,112,103,4.9,2.5,7.5,.173,1.7,1.3,3.0,2.6
8370,Othyus Jeffers,2009-10,24,UTA,NBA,14,0,73,13.6,.000,.655,13.3,17.4,15.4,2.1,2.8,0.0,13.8,26.7,98,103,0.0,0.1,0.1,.067,-5.0,-3.5,-8.5,-0.1
8371,Othyus Jeffers,2010-11,25,TOT,NBA,17,1,322,13.3,.062,.708,8.5,15.4,11.9,9.3,2.7,0.0,14.1,13.6,112,109,0.4,0.3,0.7,.097,-0.9,0.4,-0.5,0.1
8372,Othyus Jeffers,2013-14,28,TOT,NBA,6,1,47,6.9,.333,.667,2.5,18.7,10.7,2.8,0.0,0.0,11.4,8.3,113,107,0.0,0.0,0.1,.082,-3.7,-1.5,-5.2,0.0
8373,Chris Jefferies,2002-03,22,TOR,NBA,51,10,666,6.8,.278,.222,2.6,7.7,5.0,5.4,1.5,1.7,17.4,17.7,85,109,-0.8,0.2,-0.5,-.039,-4.8,-1.8,-6.7,-0.8
8374,Chris Jefferies,2003-04,23,TOT,NBA,21,2,195,8.4,.583,.278,2.7,13.8,8.1,7.1,1.1,2.6,19.0,23.0,88,104,-0.2,0.2,0.0,.000,-3.0,-2.0,-5.0,-0.1
8375,Abdul Jeelani,1979-80,25,POR,NBA,77,,1286,18.7,.011,.361,9.6,13.5,11.5,11.6,1.5,1.8,15.2,24.6,109,104,2.3,1.5,3.8,.141,1.0,-0.8,0.2,0.7
8376,Abdul Jeelani,1980-81,26,DAL,NBA,66,,1108,15.5,.002,.500,8.2,15.7,11.8,9.2,1.9,1.6,13.9,23.5,102,108,0.8,0.8,1.6,.070,-1.4,-1.0,-2.4,-0.1
8377,Nathan Jawai,2008-09,22,TOR,NBA,6,0,19,-7.6,.000,.000,6.2,6.1,6.2,0.0,0.0,0.0,33.3,14.6,44,117,-0.1,0.0,-0.1,-.233,-12.6,-3.7,-16.3,-0.1
8378,Nathan Jawai,2009-10,23,MIN,NBA,39,2,412,11.0,.009,.342,13.1,15.2,14.1,8.7,1.2,1.6,17.5,16.3,100,112,0.0,0.2,0.3,.031,-3.0,-0.5,-3.5,-0.2
8379,Sarunas Jasikevicius,2005-06,29,IND,NBA,75,15,1557,12.9,.550,.310,1.5,9.6,5.7,24.4,1.4,0.2,19.2,18.0,107,106,1.6,1.7,3.3,.103,0.3,-0.9,-0.6,0.6
8380,Sarunas Jasikevicius,2006-07,30,TOT,NBA,63,3,973,12.4,.404,.295,1.7,6.4,4.0,28.3,1.3,0.1,19.8,20.6,103,110,0.6,0.5,1.1,.056,-1.0,-3.5,-4.5,-0.6
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
8381,Marko Jaric,2007-08,29,MIN,NBA,75,56,2189,12.1,.241,.309,2.0,10.1,5.9,21.0,2.3,1.2,17.6,15.0,104,111,1.1,1.3,2.4,.053,-0.9,0.3,-0.6,0.8
8382,Marko Jaric,2008-09,30,MEM,NBA,53,0,605,7.3,.193,.283,4.6,8.6,6.6,19.0,2.6,1.5,23.1,16.4,85,109,-0.9,0.5,-0.4,-.030,-4.7,0.2,-4.5,-0.4
8383,Marko Jaric,2002-03,24,LAC,NBA,66,12,1379,14.4,.372,.235,2.9,10.2,6.6,23.8,3.7,0.6,17.3,19.5,99,104,0.6,1.3,1.9,.067,0.6,0.0,0.6,0.9
8384,Marko Jaric,2003-04,25,LAC,NBA,58,50,1760,12.6,.314,.212,2.8,8.5,5.7,26.3,2.8,0.8,18.1,16.0,100,108,0.9,0.6,1.5,.042,0.3,-0.9,-0.7,0.6
8385,Marko Jaric,2004-05,26,LAC,NBA,50,41,1656,13.9,.330,.179,1.5,9.9,5.8,29.7,2.7,0.8,16.6,16.5,104,106,1.1,1.7,2.8,.080,0.7,-0.1,0.6,1.1
