
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1001,Scott Wedman,1984-85,32,BOS,NBA,78,5,1127,12.7,.074,.120,5.9,9.5,7.8,11.1,1.0,0.5,8.8,19.2,109,109,1.2,1.0,2.2,.093,-0.7,-1.7,-2.5,-0.1
1002,Scott Wedman,1985-86,33,BOS,NBA,79,19,1402,12.5,.079,.112,5.5,9.3,7.5,8.1,1.3,0.9,7.8,20.2,104,105,0.9,1.8,2.7,.093,-1.1,-1.0,-2.2,-0.1
1003,Scott Wedman,1986-87,34,BOS,NBA,6,2,78,5.7,.074,.074,4.7,8.0,6.5,9.6,1.2,1.4,9.7,16.9,83,109,-0.1,0.1,-0.1,-.032,-5.7,-1.0,-6.7,-0.1
1004,Marvin Webster,1979-80,27,NYK,NBA,20,,298,9.2,.000,.203,10.1,19.2,14.6,3.6,0.5,2.0,18.9,13.7,99,108,0.0,0.2,0.2,.039,-3.7,-1.4,-5.1,-0.2
1005,Marvin Webster,1980-81,28,NYK,NBA,82,,1708,10.8,.012,.478,10.5,21.0,15.5,5.3,0.8,3.3,20.0,12.3,101,103,0.5,2.2,2.7,.076,-3.0,1.7,-1.3,0.3
1006,Marvin Webster,1981-82,29,NYK,NBA,82,32,1883,11.8,.000,.420,11.0,19.0,14.9,6.7,0.6,2.8,15.8,12.5,109,108,1.6,1.7,3.2,.082,-1.6,1.1,-0.5,0.7
1007,Marvin Webster,1982-83,30,NYK,NBA,82,0,1472,14.0,.003,.544,13.9,21.5,17.7,4.7,1.2,5.5,19.9,14.8,102,96,0.8,3.2,4.0,.130,-2.1,3.8,1.7,1.4
1008,Marvin Webster,1983-84,31,NYK,NBA,76,5,1290,10.7,.000,.490,13.8,20.7,17.2,5.4,1.3,4.7,22.6,12.1,98,100,-0.1,2.5,2.5,.091,-2.8,3.9,1.1,1.0
1009,Marvin Webster,1986-87,34,MIL,NBA,15,0,102,10.7,.053,.421,12.9,15.5,14.2,3.8,1.4,4.2,26.2,12.2,105,104,0.0,0.2,0.2,.095,-2.7,1.9,-0.8,0.0
1010,Martell Webster,2005-06,19,POR,NBA,61,18,1070,11.6,.523,.204,3.2,11.5,7.3,5.5,1.1,1.0,10.2,18.7,105,114,0.8,0.1,0.9,.039,-0.2,-3.0,-3.2,-0.3
1011,Martell Webster,2006-07,20,POR,NBA,82,27,1759,9.9,.508,.268,3.0,14.2,8.5,4.9,1.1,0.9,12.1,16.7,102,112,0.6,0.7,1.3,.036,-1.0,-1.6,-2.6,-0.3
1012,Martell Webster,2007-08,21,POR,NBA,75,70,2132,12.0,.483,.253,3.0,13.3,8.2,7.0,1.1,1.0,10.2,18.0,107,110,1.8,1.7,3.5,.079,0.4,-0.3,0.0,1.1
1013,Martell Webster,2008-09,22,POR,NBA,1,0,5,-8.4,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0,117,0.0,0.0,0.0,-.204,-8.8,-2.9,-11.7,0.0
1014,Martell Webster,2009-10,23,POR,NBA,82,49,2005,12.5,.520,.243,2.9,13.7,8.3,5.0,1.2,1.6,7.8,18.2,111,108,2.4,2.0,4.4,.105,0.5,-0.7,-0.2,0.9
1015,Martell Webster,2010-11,24,MIN,NBA,46,1,1094,12.4,.388,.359,3.6,11.6,7.5,7.5,1.3,0.6,12.8,17.6,111,113,1.4,0.3,1.8,.077,0.1,-1.7,-1.5,0.1
1016,Martell Webster,2011-12,25,MIN,NBA,47,26,1140,10.0,.401,.265,4.1,12.3,8.2,5.5,1.4,1.1,13.2,13.6,105,108,0.8,0.7,1.5,.064,-1.0,0.6,-0.4,0.5
1017,Martell Webster,2012-13,26,WAS,NBA,76,62,2200,13.9,.517,.311,2.7,12.2,7.4,10.7,1.2,0.6,11.1,16.9,115,106,3.9,2.4,6.3,.138,1.6,-0.1,1.5,1.9
1018,Martell Webster,2013-14,27,WAS,NBA,78,13,2157,11.5,.634,.213,2.0,10.1,6.0,6.7,1.0,0.6,8.3,14.7,116,108,3.3,1.7,5.0,.112,1.0,-1.1,-0.1,1.0
1019,Martell Webster,2014-15,28,WAS,NBA,32,0,352,5.9,.473,.703,3.3,11.3,7.4,6.7,1.0,0.2,15.6,18.2,89,106,-0.3,0.3,0.0,.000,-4.4,-1.6,-6.1,-0.4
1020,Jeff Webster,1995-96,24,WSB,NBA,11,0,58,7.0,.261,.000,4.1,9.9,7.1,7.7,3.5,0.0,11.5,20.0,82,106,-0.1,0.1,0.0,-.030,-4.9,-0.8,-5.8,-0.1
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1021,Briante Weber,2015-16,23,TOT,NBA,7,4,169,8.9,.128,.103,5.2,11.9,8.4,18.6,2.7,1.6,18.1,13.2,88,107,-0.2,0.2,0.0,.004,-3.6,1.5,-2.1,0.0
1022,Chris Webber,1993-94,20,GSW,NBA,76,76,2438,21.7,.014,.342,13.8,17.0,15.4,17.1,1.8,4.1,14.7,23.7,110,104,4.6,3.2,7.8,.154,2.9,2.4,5.3,4.5
1023,Chris Webber,1994-95,21,WSB,NBA,54,52,2067,20.1,.155,.248,10.8,18.4,14.4,21.5,2.0,2.9,13.8,25.5,105,108,1.9,2.2,4.0,.093,2.7,2.1,4.8,3.6
1024,Chris Webber,1995-96,22,WSB,NBA,15,15,558,23.6,.123,.250,8.0,15.9,12.0,24.9,2.5,1.2,13.8,28.5,112,105,1.2,0.7,1.9,.165,4.6,1.2,5.9,1.1
1025,Chris Webber,1996-97,23,WSB,NBA,72,72,2806,21.8,.129,.268,10.1,20.8,15.5,19.9,2.3,3.7,15.0,24.6,108,101,4.3,5.0,9.3,.159,2.9,3.7,6.6,6.1
1026,Chris Webber,1997-98,24,WAS,NBA,71,71,2809,20.9,.153,.248,6.9,20.8,13.7,17.8,2.1,3.1,11.1,26.5,106,101,3.9,4.4,8.3,.142,2.6,2.4,4.9,4.9
1027,Chris Webber,1998-99,25,SAC,NBA,42,42,1719,19.5,.044,.224,9.2,24.2,16.7,17.8,1.7,3.3,14.8,24.9,98,98,1.0,2.7,3.6,.102,0.0,3.0,3.0,2.1
1028,Chris Webber,1999-00,26,SAC,NBA,75,75,2880,23.4,.061,.267,6.8,21.8,14.3,21.1,2.0,2.9,11.2,28.2,107,98,5.7,5.0,10.7,.179,2.8,3.1,5.9,5.7
1029,Chris Webber,2000-01,27,SAC,NBA,70,70,2836,24.7,.017,.282,7.0,22.1,14.8,20.6,1.7,2.8,9.6,31.6,105,97,5.8,5.2,11.0,.186,2.6,2.4,4.9,4.9
1030,Chris Webber,2001-02,28,SAC,NBA,54,54,2071,24.4,.018,.314,7.9,20.1,14.1,21.9,2.2,2.4,11.4,29.0,109,98,4.8,3.9,8.6,.200,3.3,2.9,6.2,4.3
1031,Chris Webber,2002-03,29,SAC,NBA,67,67,2622,20.9,.015,.247,6.9,21.1,14.4,24.6,2.0,2.2,11.9,30.4,99,96,1.7,5.3,6.9,.127,0.7,3.1,3.8,3.8
1032,Chris Webber,2003-04,30,SAC,NBA,23,23,831,17.2,.012,.271,6.7,20.3,13.6,22.0,1.9,1.7,11.3,28.9,96,102,0.1,0.9,1.1,.061,-1.0,0.7,-0.3,0.4
1033,Chris Webber,2004-05,31,TOT,NBA,67,67,2370,18.6,.034,.178,6.1,22.8,14.4,24.2,2.0,1.6,11.6,29.3,98,103,0.2,3.2,3.4,.070,-0.5,1.5,1.0,1.8
1034,Chris Webber,2005-06,32,PHI,NBA,75,75,2893,18.4,.054,.245,7.4,22.6,15.0,16.4,1.8,1.6,10.4,27.7,100,105,1.1,3.3,4.4,.074,-0.9,0.5,-0.4,1.2
1035,Chris Webber,2006-07,33,TOT,NBA,61,60,1821,16.0,.017,.250,8.1,20.5,14.3,17.8,1.8,1.7,13.1,21.1,101,103,0.7,2.7,3.4,.090,-0.8,2.2,1.4,1.5
1036,Chris Webber,2007-08,34,GSW,NBA,9,8,126,10.7,.000,.387,1.6,26.5,13.6,19.3,1.5,3.5,23.3,15.8,91,105,-0.1,0.2,0.1,.025,-5.8,2.3,-3.5,0.0
1037,Spud Webb,1985-86,22,ATL,NBA,79,8,1229,18.5,.027,.667,2.4,8.6,5.5,38.7,3.2,0.2,23.0,23.0,109,105,1.9,1.6,3.5,.137,1.4,-0.4,1.0,0.9
1038,Spud Webb,1986-87,23,ATL,NBA,33,0,532,16.5,.037,.648,1.2,10.9,6.1,42.6,3.1,0.2,25.2,21.5,104,104,0.4,0.8,1.2,.107,-0.2,0.0,-0.2,0.2
1039,Spud Webb,1987-88,24,ATL,NBA,82,1,1347,14.8,.047,.326,1.3,10.8,6.0,34.3,2.3,0.5,22.2,18.5,105,108,0.9,1.4,2.3,.082,-0.7,-0.7,-1.3,0.2
1040,Spud Webb,1988-89,25,ATL,NBA,81,6,1219,13.0,.076,.207,1.8,9.3,5.5,31.0,2.8,0.3,20.8,13.3,108,108,0.9,1.3,2.2,.088,-1.2,-0.6,-1.7,0.1
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1041,Spud Webb,1989-90,26,ATL,NBA,82,46,2184,15.3,.031,.302,2.0,8.8,5.3,29.9,2.4,0.3,16.8,16.1,114,113,3.5,1.1,4.5,.099,0.9,-1.2,-0.2,1.0
1042,Spud Webb,1990-91,27,ATL,NBA,75,64,2197,16.6,.209,.331,2.0,6.8,4.3,27.7,2.6,0.2,13.7,20.0,114,111,4.0,1.4,5.4,.118,2.2,-1.5,0.7,1.5
1043,Spud Webb,1991-92,28,SAC,NBA,77,77,2724,15.1,.198,.303,1.2,7.7,4.4,29.5,2.2,0.5,16.7,21.0,106,112,2.5,1.6,4.1,.072,0.6,-1.8,-1.2,0.5
1044,Spud Webb,1992-93,29,SAC,NBA,69,68,2335,14.4,.171,.416,2.0,7.4,4.6,29.3,2.1,0.2,17.2,19.7,108,112,2.5,1.4,3.9,.080,0.5,-1.6,-1.1,0.6
1045,Spud Webb,1993-94,30,SAC,NBA,79,62,2567,15.2,.202,.310,1.8,7.7,4.7,31.2,1.8,0.6,15.4,17.9,111,111,4.0,1.1,5.1,.096,1.2,-1.8,-0.6,0.9
1046,Spud Webb,1994-95,31,SAC,NBA,76,76,2458,13.7,.210,.351,1.4,6.8,4.1,29.8,1.6,0.2,18.9,17.7,111,110,3.1,2.0,5.1,.099,-0.1,-1.4,-1.5,0.3
1047,Spud Webb,1995-96,32,TOT,NBA,77,21,1462,14.8,.300,.337,2.0,6.2,4.1,32.1,1.9,0.4,18.2,18.4,112,112,2.3,0.7,3.0,.099,0.2,-3.4,-3.2,-0.4
1048,Spud Webb,1997-98,34,ORL,NBA,4,0,34,3.2,.083,.167,6.8,3.5,5.2,26.7,1.6,0.0,35.2,26.8,74,109,-0.1,0.0,-0.1,-.161,-7.2,-2.9,-10.1,-0.1
1049,Marcus Webb,1992-93,22,BOS,NBA,9,0,51,20.1,.040,.840,11.2,11.0,11.1,6.3,1.0,2.5,12.7,33.4,109,109,0.1,0.0,0.1,.130,0.4,-3.7,-3.3,0.0
1050,Kyle Weaver,2008-09,22,OKC,NBA,56,19,1166,10.2,.378,.236,3.0,9.9,6.4,13.1,2.1,1.6,20.3,12.9,101,110,0.2,1.0,1.2,.049,-1.9,0.8,-1.1,0.3
1051,Kyle Weaver,2009-10,23,OKC,NBA,12,0,144,10.7,.576,.182,0.8,13.2,7.2,11.1,2.1,3.1,10.1,12.4,108,103,0.1,0.2,0.3,.106,-1.7,1.8,0.0,0.1
1052,Kyle Weaver,2010-11,24,UTA,NBA,5,0,69,11.3,.280,.320,3.5,14.1,8.7,15.8,1.5,2.4,19.7,23.6,92,111,-0.1,0.0,0.0,-.018,-4.0,-1.7,-5.6,-0.1
1053,Nick Weatherspoon,1979-80,29,SDC,NBA,57,,1124,9.3,.000,.241,7.7,12.4,10.0,6.4,1.4,0.8,17.1,17.9,93,110,-0.4,0.5,0.1,.002,-3.3,-1.3,-4.6,-0.7
1054,Clarence Weatherspoon,1992-93,22,PHI,NBA,82,82,2654,15.0,.004,.387,7.3,16.7,12.0,8.9,1.6,1.5,12.5,22.4,102,110,1.1,2.2,3.3,.059,-1.7,-0.2,-1.9,0.1
1055,Clarence Weatherspoon,1993-94,23,PHI,NBA,82,82,3147,18.1,.014,.345,8.8,20.2,14.5,10.3,1.6,2.2,12.0,22.5,105,107,3.1,2.8,6.0,.091,-0.1,0.7,0.5,2.0
1056,Clarence Weatherspoon,1994-95,24,PHI,NBA,76,76,2991,15.2,.017,.305,5.6,15.0,10.3,12.8,2.0,1.7,12.0,23.8,101,109,0.7,2.9,3.6,.057,-1.3,0.7,-0.6,1.1
1057,Clarence Weatherspoon,1995-96,25,PHI,NBA,78,75,3096,17.1,.002,.420,8.6,19.8,14.0,9.3,1.9,2.6,13.0,19.9,108,110,3.4,2.4,5.8,.089,-0.7,1.2,0.5,2.0
1058,Clarence Weatherspoon,1996-97,26,PHI,NBA,82,82,2949,14.2,.007,.344,7.9,17.4,12.5,7.6,1.3,2.1,12.8,15.3,111,111,3.4,1.6,5.0,.081,-1.1,0.4,-0.7,1.0
1059,Clarence Weatherspoon,1997-98,27,TOT,NBA,79,49,2325,14.0,.000,.456,9.3,19.3,14.2,6.4,1.9,2.3,14.0,16.2,103,103,1.5,3.0,4.5,.093,-2.2,1.5,-0.6,0.8
1060,Clarence Weatherspoon,1998-99,28,MIA,NBA,49,3,1040,17.0,.000,.542,9.0,18.6,14.1,6.1,1.5,1.2,15.7,18.4,113,98,2.3,1.7,4.0,.184,0.0,0.4,0.4,0.6
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1061,Clarence Weatherspoon,1999-00,29,MIA,NBA,78,2,1615,16.2,.000,.437,9.6,21.9,16.1,9.3,1.7,2.2,16.7,17.3,108,98,2.2,2.9,5.1,.152,-1.1,1.9,0.8,1.2
