
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
7501,Joe Kleine,1992-93,31,BOS,NBA,78,3,1129,9.6,.022,.217,11.5,23.1,17.4,4.4,0.8,0.9,11.2,12.7,102,107,0.2,1.3,1.5,.064,-3.3,0.0,-3.3,-0.4
7502,Joe Kleine,1993-94,32,PHO,NBA,74,4,848,11.2,.043,.152,6.7,18.8,12.8,7.3,0.8,1.4,11.4,15.2,108,107,0.8,0.8,1.6,.089,-2.5,-0.9,-3.4,-0.3
7503,Joe Kleine,1985-86,24,SAC,NBA,80,18,1180,9.7,.000,.378,10.9,24.8,17.9,5.1,1.0,1.6,21.1,17.4,95,106,-0.4,1.3,0.9,.037,-4.3,-0.3,-4.6,-0.8
7504,Kerry Kittles,1997-98,23,NJN,NBA,77,76,2814,17.5,.228,.217,5.1,10.1,7.4,10.6,2.5,1.0,7.7,21.2,115,107,6.2,2.2,8.4,.144,2.9,0.0,2.9,3.5
7505,Kerry Kittles,1998-99,24,NJN,NBA,46,40,1570,13.5,.258,.186,3.5,10.4,6.7,13.3,2.6,1.2,9.1,20.5,97,104,0.6,1.2,1.8,.054,-0.3,0.0,-0.3,0.7
7506,Kerry Kittles,1999-00,25,NJN,NBA,62,61,1896,16.1,.344,.182,2.6,10.9,6.6,12.7,2.2,0.7,6.9,19.0,112,107,3.5,1.2,4.7,.119,2.0,-0.8,1.3,1.6
7507,Kerry Kittles,2001-02,27,NJN,NBA,82,82,2601,16.1,.257,.183,2.9,9.0,5.9,13.9,2.6,0.9,9.7,19.4,109,101,3.8,3.9,7.7,.141,1.5,0.7,2.1,2.7
7508,Kerry Kittles,2002-03,28,NJN,NBA,65,57,1951,18.3,.308,.190,3.1,11.7,7.4,15.4,2.7,1.2,6.7,19.1,115,98,4.2,3.4,7.7,.188,2.6,1.3,3.9,2.9
7509,Kerry Kittles,2003-04,29,NJN,NBA,82,82,2842,14.7,.288,.142,2.3,11.2,6.8,12.9,2.4,1.1,8.5,18.4,105,99,3.1,4.5,7.6,.128,0.5,1.0,1.5,2.5
7510,Kerry Kittles,2004-05,30,LAC,NBA,11,0,243,10.0,.288,.137,0.5,14.9,7.9,13.4,1.8,0.9,8.3,16.1,96,107,0.0,0.2,0.2,.040,-2.5,-0.4,-2.9,-0.1
7511,Kerry Kittles,1996-97,22,NJN,NBA,82,57,3012,16.0,.352,.191,3.6,8.1,5.7,14.0,2.7,0.9,9.0,20.1,113,110,5.1,1.8,6.9,.110,2.4,-0.4,2.0,3.1
7512,Greg Kite,1988-89,27,TOT,NBA,70,24,942,6.3,.000,.272,9.2,18.7,13.9,4.7,1.3,3.2,25.5,9.6,86,109,-0.8,0.9,0.1,.005,-5.6,1.8,-3.8,-0.4
7513,Greg Kite,1989-90,28,SAC,NBA,71,47,1515,7.0,.004,.231,9.8,18.3,14.1,6.5,1.0,2.0,22.8,9.5,93,109,-0.6,1.5,0.8,.026,-4.4,1.8,-2.6,-0.2
7514,Greg Kite,1990-91,29,ORL,NBA,82,82,2225,7.4,.000,.364,9.0,20.1,14.4,3.5,0.5,2.2,20.6,9.0,99,109,0.0,2.0,2.0,.043,-3.4,1.7,-1.7,0.2
7515,Greg Kite,1983-84,22,BOS,NBA,35,1,197,6.8,.000,.242,16.2,19.5,17.9,4.7,0.2,1.4,21.5,19.4,87,105,-0.3,0.3,0.0,-.008,-5.2,-1.8,-7.0,-0.2
7516,Greg Kite,1991-92,30,ORL,NBA,72,44,1479,7.7,.005,.316,11.5,19.1,15.2,3.9,1.0,2.4,19.9,8.6,100,109,0.1,1.3,1.4,.045,-3.7,1.7,-1.9,0.0
7517,Greg Kite,1984-85,23,BOS,NBA,55,4,424,3.9,.000,.364,10.4,12.7,11.6,4.6,0.3,1.3,22.1,12.6,89,109,-0.3,0.4,0.1,.006,-4.9,-0.7,-5.6,-0.4
7518,Greg Kite,1992-93,31,ORL,NBA,64,1,640,5.3,.012,.286,12.4,21.1,17.0,2.1,1.0,1.1,27.0,8.7,93,105,-0.2,0.9,0.6,.047,-4.6,0.5,-4.1,-0.3
7519,Greg Kite,1985-86,24,BOS,NBA,64,2,464,4.6,.011,.429,8.9,20.7,15.2,4.2,0.3,3.3,22.8,12.4,79,101,-0.7,0.8,0.1,.007,-6.6,1.3,-5.3,-0.4
7520,Greg Kite,1993-94,32,ORL,NBA,29,0,309,2.2,.000,.629,8.1,17.3,12.7,1.6,0.3,2.4,27.6,8.5,76,108,-0.4,0.3,-0.1,-.018,-6.6,-0.1,-6.6,-0.4
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
7521,Greg Kite,1986-87,25,BOS,NBA,74,1,745,6.0,.009,.691,10.1,15.0,12.8,4.2,1.1,3.4,19.2,10.1,92,105,-0.4,1.0,0.7,.044,-4.2,1.8,-2.4,-0.1
7522,Greg Kite,1994-95,33,TOT,NBA,11,0,77,-3.2,.000,.588,19.2,15.3,17.2,1.8,0.0,0.0,21.9,16.3,58,109,-0.3,0.1,-0.3,-.163,-10.3,-3.2,-13.5,-0.2
7523,Greg Kite,1987-88,26,TOT,NBA,53,19,1063,7.3,.005,.385,8.4,18.6,13.3,6.1,0.9,3.1,23.3,12.0,88,107,-1.0,1.3,0.3,.014,-5.6,2.3,-3.3,-0.3
7524,Curtis Kitchen,1986-87,23,SEA,NBA,6,0,31,18.5,.167,.667,14.0,17.6,15.8,4.0,3.0,5.5,0.0,9.9,146,103,0.1,0.1,0.1,.217,1.3,3.0,4.4,0.0
7525,Alex Kirk,2014-15,23,CLE,NBA,5,0,14,8.5,.000,.500,8.3,0.0,4.1,10.1,0.0,0.0,0.0,15.7,112,115,0.0,0.0,0.0,.061,-3.0,-4.3,-7.4,0.0
7526,Andrei Kirilenko,2014-15,33,BRK,NBA,7,0,36,2.8,.000,.800,6.2,18.6,12.5,3.6,1.4,0.0,12.9,9.8,65,108,-0.1,0.0,0.0,-.058,-8.1,-0.2,-8.3,-0.1
7527,Andrei Kirilenko,2005-06,24,UTA,NBA,69,63,2604,20.7,.160,.678,7.4,18.4,12.9,20.5,2.1,7.0,17.6,20.5,108,101,3.6,4.3,7.9,.145,1.5,4.9,6.4,5.5
7528,Andrei Kirilenko,2006-07,25,UTA,NBA,70,70,2049,14.3,.179,.572,5.2,14.3,9.8,14.5,1.9,5.8,20.5,14.4,106,103,1.6,2.9,4.4,.104,-0.5,4.4,4.0,3.1
7529,Andrei Kirilenko,2007-08,26,UTA,NBA,72,72,2217,17.2,.213,.472,6.7,11.9,9.3,18.2,2.0,4.0,17.6,16.1,118,105,4.3,2.8,7.1,.154,2.4,3.0,5.4,4.1
7530,Andrei Kirilenko,2008-09,27,UTA,NBA,67,10,1831,16.8,.128,.546,5.5,15.3,10.4,14.7,2.3,3.3,14.6,20.3,109,105,2.0,2.6,4.6,.122,-0.2,2.5,2.4,2.0
7531,Andrei Kirilenko,2009-10,28,UTA,NBA,58,35,1681,18.2,.185,.485,5.5,12.9,9.3,14.0,2.5,3.4,11.9,17.7,117,103,3.3,2.7,6.0,.171,1.6,2.9,4.5,2.8
7532,Andrei Kirilenko,2001-02,20,UTA,NBA,82,40,2151,18.8,.158,.586,8.3,14.2,11.2,7.4,2.9,5.9,11.9,19.0,113,100,4.0,3.3,7.3,.164,0.8,3.0,3.8,3.2
7533,Andrei Kirilenko,2010-11,29,UTA,NBA,64,62,1999,16.6,.181,.498,6.0,13.8,9.9,14.9,2.1,3.0,15.0,17.8,112,109,2.9,1.7,4.5,.109,0.8,1.3,2.2,2.1
7534,Andrei Kirilenko,2002-03,21,UTA,NBA,80,11,2213,21.1,.178,.576,8.4,14.4,11.5,10.6,2.9,6.1,14.5,19.6,116,98,5.3,3.8,9.2,.199,2.6,4.0,6.6,4.8
7535,Andrei Kirilenko,2012-13,31,MIN,NBA,64,64,2034,17.6,.214,.446,5.6,15.1,10.2,14.4,2.4,2.4,15.1,17.4,113,104,3.4,2.6,6.0,.142,1.4,2.8,4.2,3.2
7536,Andrei Kirilenko,2003-04,22,UTA,NBA,78,78,2895,22.6,.216,.533,9.5,17.5,13.5,15.7,2.9,6.3,15.8,21.9,111,97,6.5,5.0,11.6,.192,3.6,4.7,8.2,7.5
7537,Andrei Kirilenko,2013-14,32,BRK,NBA,45,4,857,12.4,.031,.744,7.7,12.7,10.2,13.1,2.4,1.9,20.3,14.6,103,107,0.4,0.9,1.3,.070,-1.9,1.8,-0.1,0.4
