
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
8001,Wesley Johnson,2014-15,27,LAL,NBA,76,59,2245,11.1,.375,.162,3.2,12.9,7.8,8.6,1.3,1.6,10.5,16.4,102,112,1.0,0.7,1.7,.037,-0.9,-0.6,-1.5,0.3
8002,Wesley Johnson,2015-16,28,LAC,NBA,80,9,1666,11.0,.600,.089,2.5,13.6,8.1,4.4,2.7,2.6,9.2,16.0,98,102,0.0,2.7,2.6,.076,-1.3,1.8,0.5,1.0
8003,Wesley Johnson,2010-11,23,MIN,NBA,79,63,2069,10.2,.424,.135,2.7,10.4,6.4,11.0,1.4,2.0,11.6,16.8,101,112,0.4,0.9,1.3,.030,-1.1,-0.4,-1.6,0.2
8004,Wesley Johnson,2011-12,24,MIN,NBA,65,64,1469,8.0,.426,.086,1.8,11.6,6.7,6.4,1.2,2.3,12.7,14.3,93,107,-0.4,1.0,0.6,.021,-2.6,1.0,-1.6,0.1
8005,Wesley Johnson,2012-13,25,PHO,NBA,50,21,953,10.3,.391,.088,2.5,12.4,7.3,5.9,1.2,1.4,10.4,21.4,93,110,-0.5,0.5,0.0,.000,-2.6,-2.3,-4.9,-0.7
8006,Wesley Johnson,2013-14,26,LAL,NBA,79,62,2240,11.0,.416,.118,3.3,13.3,8.3,8.2,1.9,2.5,11.6,15.1,100,110,0.4,1.5,1.9,.041,-1.1,1.3,0.2,1.2
8007,Vinnie Johnson,1980-81,24,SEA,NBA,81,,2311,16.8,.006,.344,9.4,8.0,8.7,22.2,1.6,0.5,19.3,19.7,110,107,4.0,1.9,5.9,.122,2.6,0.1,2.6,2.7
8008,Vinnie Johnson,1988-89,32,DET,NBA,82,21,2073,17.3,.044,.264,6.2,7.6,7.0,18.4,1.8,0.5,8.6,25.1,111,107,3.4,2.4,5.9,.136,1.6,-0.1,1.5,1.8
8009,Vinnie Johnson,1981-82,25,TOT,NBA,74,15,1295,14.5,.027,.320,6.8,6.7,6.7,18.1,2.0,1.1,15.9,18.2,108,108,1.5,1.2,2.7,.098,0.2,-0.4,-0.2,0.6
8010,Vinnie Johnson,1989-90,33,DET,NBA,82,12,1972,12.9,.044,.253,6.3,8.5,7.4,19.2,1.8,0.4,12.5,21.5,101,105,0.5,2.8,3.2,.079,-1.0,0.8,-0.2,0.9
8011,Vinnie Johnson,1982-83,26,DET,NBA,82,51,2511,17.6,.039,.311,6.8,7.9,7.3,17.0,1.7,1.0,11.7,20.0,116,107,5.9,1.8,7.7,.147,2.8,-0.7,2.1,2.6
8012,Vinnie Johnson,1990-91,34,DET,NBA,82,28,2390,12.8,.036,.223,5.2,8.2,6.7,17.8,1.6,0.4,10.3,21.0,103,107,1.0,2.8,3.8,.077,-0.6,0.6,-0.1,1.2
8013,Vinnie Johnson,1991-92,35,SAS,NBA,60,23,1350,10.4,.120,.170,5.5,9.2,7.4,15.3,1.5,0.6,12.1,19.1,97,107,-0.3,1.5,1.2,.042,-2.0,-0.3,-2.3,-0.1
8014,Vinnie Johnson,1983-84,27,DET,NBA,82,0,1909,15.9,.021,.305,7.0,6.2,6.6,19.4,1.1,0.6,11.7,23.3,111,112,3.1,1.0,4.1,.103,1.6,-1.8,-0.2,0.9
8015,Vinnie Johnson,1984-85,28,DET,NBA,82,16,2093,14.9,.029,.262,6.4,6.1,6.3,20.3,1.6,0.5,11.4,21.7,109,110,2.5,1.7,4.2,.097,1.1,-0.6,0.4,1.3
8016,Vinnie Johnson,1985-86,29,DET,NBA,79,12,1978,17.0,.013,.215,6.2,5.9,6.1,19.1,1.9,0.6,7.5,23.3,111,110,3.4,1.4,4.7,.115,2.0,-1.0,1.0,1.5
8017,Vinnie Johnson,1986-87,30,DET,NBA,78,8,2166,17.0,.012,.174,6.3,6.5,6.4,21.4,2.0,0.4,9.7,25.7,107,108,2.5,2.4,4.8,.107,1.4,-0.4,1.1,1.7
