
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
5201,Johnny Newman,1991-92,28,CHH,NBA,55,55,1651,13.6,.074,.498,4.5,7.2,5.8,12.1,2.0,0.5,14.6,21.6,107,113,1.6,0.8,2.3,.068,0.0,-1.2,-1.3,0.3
5202,Johnny Newman,1992-93,29,CHH,NBA,64,27,1471,15.5,.084,.449,5.5,4.9,5.2,11.4,1.5,0.7,12.3,20.5,117,113,3.1,0.6,3.7,.120,1.6,-1.9,-0.2,0.7
5203,Johnny Newman,1993-94,30,TOT,NBA,81,18,1697,14.1,.136,.339,5.4,5.9,5.7,6.7,2.0,1.0,10.6,21.3,109,108,2.4,1.3,3.7,.106,0.2,-1.4,-1.2,0.4
5204,Johnny Newman,1994-95,31,MIL,NBA,82,11,1896,10.4,.262,.350,4.4,6.6,5.5,7.5,1.9,0.5,13.2,15.2,111,113,1.9,0.8,2.8,.070,-0.6,-1.0,-1.7,0.2
5205,Johnny Newman,1995-96,32,MIL,NBA,82,82,2690,11.5,.250,.357,3.0,6.2,4.6,8.8,1.8,0.4,12.6,14.6,115,114,3.7,0.7,4.4,.079,0.7,-0.7,0.0,1.4
5206,Johnny Newman,1996-97,33,MIL,NBA,82,4,2060,10.8,.179,.452,3.9,7.1,5.5,8.9,1.9,0.6,14.9,17.3,106,110,1.6,1.2,2.8,.065,-0.8,-0.8,-1.6,0.2
5207,Johnny Newman,1997-98,34,DEN,NBA,74,15,2176,14.9,.131,.557,2.6,5.1,3.8,12.2,1.9,0.8,12.9,23.9,107,115,3.2,-0.4,2.7,.060,0.1,-3.6,-3.5,-0.8
5208,Johnny Newman,1998-99,35,CLE,NBA,50,2,949,9.2,.243,.335,2.0,8.0,5.0,8.1,1.6,1.0,12.5,16.9,99,105,0.5,0.7,1.2,.059,-1.7,-1.1,-2.7,-0.2
5209,Johnny Newman,1999-00,36,NJN,NBA,82,9,1763,13.6,.305,.368,2.4,7.5,4.9,6.2,1.6,0.4,11.0,20.5,109,110,2.9,0.6,3.5,.095,0.3,-2.7,-2.4,-0.2
