
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
11301,Chris Duhon,2004-05,22,CHI,NBA,82,73,2177,9.8,.543,.137,1.2,9.7,5.5,28.6,2.0,0.1,18.7,13.1,102,102,0.8,3.3,4.1,.090,-1.2,0.8,-0.5,0.8
11302,Chris Duhon,2012-13,30,LAL,NBA,46,9,820,8.0,.740,.106,1.5,7.5,4.6,22.8,1.2,0.1,23.7,9.2,108,111,0.6,0.4,1.0,.056,-1.7,-1.7,-3.5,-0.3
11303,Chris Duhon,2005-06,23,CHI,NBA,74,38,2155,12.9,.517,.266,1.5,10.2,5.9,26.4,1.7,0.1,16.3,15.0,111,105,2.7,2.5,5.2,.116,0.7,0.2,0.9,1.6
11304,Terry Duerod,1979-80,23,DET,NBA,67,,1331,11.7,.089,.110,2.3,5.5,3.9,12.4,1.4,0.4,11.2,20.4,100,113,0.6,0.2,0.7,.026,-1.5,-3.3,-4.8,-1.0
11305,Terry Duerod,1980-81,24,TOT,NBA,50,0,451,13.8,.068,.175,4.2,7.0,5.5,13.3,1.8,0.5,12.2,26.4,97,110,0.0,0.2,0.2,.018,-1.6,-3.1,-4.7,-0.3
11306,Terry Duerod,1981-82,25,BOS,NBA,21,0,146,12.5,.013,.156,4.6,6.6,5.7,11.9,1.0,0.4,2.4,23.1,103,108,0.1,0.1,0.2,.071,-1.8,-2.9,-4.8,-0.1
11307,Terry Duerod,1982-83,26,GSW,NBA,5,0,49,4.2,.000,.000,0.0,6.9,3.3,13.9,1.9,1.1,32.1,22.4,70,109,-0.2,0.0,-0.2,-.149,-8.4,-2.2,-10.6,-0.1
11308,Jared Dudley,2014-15,29,MIL,NBA,72,22,1717,12.3,.454,.158,3.0,11.6,7.3,11.5,2.1,0.5,12.1,13.5,112,104,2.0,2.1,4.1,.116,0.1,0.5,0.6,1.1
11309,Jared Dudley,2007-08,22,CHA,NBA,73,14,1384,13.6,.118,.339,10.0,13.8,11.9,9.3,2.1,0.5,11.1,14.9,112,109,1.8,1.1,2.9,.100,-0.5,0.2,-0.3,0.6
11310,Jared Dudley,2015-16,30,WAS,NBA,81,41,2098,11.7,.489,.201,2.8,12.6,7.6,11.4,1.7,0.7,13.1,12.7,114,107,2.6,2.0,4.6,.105,0.3,0.6,1.0,1.6
11311,Jared Dudley,2008-09,23,TOT,NBA,68,7,1155,13.5,.260,.368,8.7,12.3,10.5,7.1,2.5,0.5,11.5,14.6,116,109,1.6,1.1,2.7,.114,0.6,0.2,0.8,0.8
11312,Jared Dudley,2009-10,24,PHO,NBA,82,1,1991,13.6,.535,.282,5.9,9.8,8.0,7.9,2.0,0.6,11.0,13.7,124,111,4.0,1.3,5.3,.129,3.3,0.4,3.7,2.9
11313,Jared Dudley,2010-11,25,PHO,NBA,82,15,2140,15.6,.402,.347,6.0,11.2,8.6,7.6,2.1,0.7,9.6,16.9,119,111,4.2,1.4,5.6,.126,2.6,0.2,2.8,2.5
11314,Jared Dudley,2011-12,26,PHO,NBA,65,60,2020,15.4,.325,.255,5.4,11.4,8.4,8.8,1.3,0.7,9.1,17.7,115,109,4.0,1.1,5.1,.121,2.7,0.0,2.7,2.4
11315,Jared Dudley,2012-13,27,PHO,NBA,79,50,2170,14.9,.405,.242,4.1,8.9,6.4,14.9,1.8,0.3,12.0,17.2,114,111,3.9,0.9,4.8,.106,2.1,-1.0,1.1,1.7
11316,Jared Dudley,2013-14,28,LAC,NBA,74,43,1729,8.9,.503,.130,2.4,7.7,5.1,8.6,1.2,0.4,10.6,13.5,107,109,1.2,1.2,2.4,.068,-0.3,-0.4,-0.8,0.5
11317,Chris Dudley,2002-03,37,POR,NBA,3,0,11,-1.7,.000,.000,22.0,0.0,11.0,0.0,0.0,0.0,0.0,4.2,95,112,0.0,0.0,0.0,.000,-3.8,-3.1,-6.9,0.0
11318,Chris Dudley,1994-95,29,POR,NBA,82,82,2245,10.9,.002,.410,15.6,23.2,19.2,2.1,1.0,4.2,13.3,11.4,102,103,0.4,3.7,4.1,.087,-3.4,2.2,-1.2,0.5
11319,Chris Dudley,1987-88,22,CLE,NBA,55,1,513,12.1,.000,.518,17.5,15.7,16.5,6.3,1.2,2.2,15.6,16.6,106,106,0.3,0.7,1.0,.093,-1.4,-0.1,-1.5,0.1
11320,Chris Dudley,1995-96,30,POR,NBA,80,61,1924,12.2,.003,.439,14.2,28.4,21.3,2.8,1.1,3.9,15.6,11.5,103,99,0.6,4.0,4.7,.117,-3.8,2.9,-1.0,0.5
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
11321,Chris Dudley,1988-89,23,CLE,NBA,61,2,544,8.7,.006,.637,15.8,16.7,16.3,5.2,0.8,2.4,17.0,20.2,89,104,-0.7,0.8,0.1,.011,-5.0,-0.6,-5.6,-0.5
11322,Chris Dudley,1996-97,31,POR,NBA,81,14,1840,10.1,.000,.468,13.5,24.4,19.1,3.2,1.1,4.0,18.5,10.6,98,100,0.0,3.4,3.5,.091,-3.7,2.8,-1.0,0.5
11323,Chris Dudley,1989-90,24,TOT,NBA,64,30,1356,9.5,.000,.513,13.5,20.8,17.0,4.1,1.5,3.2,16.2,16.0,87,105,-1.8,1.9,0.2,.005,-5.3,1.3,-4.0,-0.7
11324,Chris Dudley,1997-98,32,NYK,NBA,51,22,858,9.5,.000,.643,15.0,23.5,19.2,3.7,0.8,4.6,19.3,12.4,93,97,-0.3,1.7,1.5,.084,-4.7,3.1,-1.6,0.1
11325,Chris Dudley,1990-91,25,NJN,NBA,61,25,1560,12.6,.000,.422,14.8,19.7,17.2,3.3,1.2,5.8,13.9,14.8,98,104,-0.2,2.4,2.2,.068,-3.7,2.4,-1.3,0.3
11326,Chris Dudley,1998-99,33,NYK,NBA,46,16,685,9.6,.000,.367,14.1,18.9,16.6,1.7,1.0,4.3,15.9,10.5,99,95,0.2,1.3,1.5,.108,-3.6,2.2,-1.5,0.1
11327,Chris Dudley,1991-92,26,NJN,NBA,82,21,1902,13.2,.000,.362,18.4,22.8,20.6,3.9,1.0,5.6,12.6,13.2,103,105,0.6,2.8,3.4,.085,-2.8,2.0,-0.8,0.6
11328,Chris Dudley,1999-00,34,NYK,NBA,47,3,459,6.1,.000,.403,16.8,18.3,17.6,1.6,0.8,3.5,18.6,10.0,89,99,-0.2,0.7,0.5,.056,-4.8,1.5,-3.3,-0.1
11329,Chris Dudley,1992-93,27,NJN,NBA,71,16,1398,9.9,.000,.414,16.7,23.4,20.0,1.5,0.6,4.6,14.7,11.1,97,102,-0.3,2.4,2.2,.074,-4.6,1.5,-3.2,-0.4
11330,Chris Dudley,2000-01,35,PHO,NBA,53,33,613,7.2,.000,.493,11.6,22.4,16.9,4.2,1.2,3.4,22.6,8.4,90,96,-0.2,1.2,1.0,.079,-5.3,3.1,-2.2,0.0
11331,Chris Dudley,2001-02,36,POR,NBA,43,2,327,7.1,.040,.300,9.6,19.3,14.4,5.7,0.5,3.3,19.8,9.9,93,104,-0.1,0.4,0.3,.042,-4.9,1.2,-3.7,-0.1
11332,Chris Dudley,1993-94,28,POR,NBA,6,3,86,6.8,.000,.160,19.4,10.6,15.2,7.4,2.3,2.2,7.0,13.6,89,105,-0.1,0.1,0.0,.022,-3.0,1.6,-1.5,0.0
