
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
12701,Kelvin Cato,2004-05,30,ORL,NBA,62,50,1525,14.9,.000,.481,7.6,22.7,15.3,3.9,1.8,3.8,15.1,12.1,116,103,2.1,2.2,4.3,.137,-1.5,2.2,0.7,1.0
12702,Terry Catledge,1985-86,22,PHI,NBA,64,7,1092,12.6,.009,.323,11.0,16.9,13.9,2.8,1.4,0.4,12.3,20.7,103,107,0.6,1.1,1.7,.074,-2.4,-2.5,-4.9,-0.8
12703,Terry Catledge,1986-87,23,WSB,NBA,78,77,2149,14.2,.005,.401,12.0,15.7,13.8,4.0,1.0,0.4,12.9,21.1,105,109,1.5,2.1,3.6,.080,-0.7,-1.7,-2.4,-0.2
12704,Terry Catledge,1987-88,24,WSB,NBA,70,40,1610,14.7,.003,.402,12.4,15.2,13.8,5.9,1.0,0.3,12.8,20.2,109,109,2.0,1.5,3.5,.103,0.3,-1.2,-1.0,0.4
12705,Terry Catledge,1988-89,25,WSB,NBA,79,77,2077,12.6,.007,.373,11.6,18.8,15.0,5.0,1.1,0.7,13.1,17.6,105,109,1.4,1.9,3.3,.077,-1.3,-0.6,-1.9,0.0
12706,Terry Catledge,1989-90,26,ORL,NBA,74,72,2462,15.0,.007,.422,11.3,12.9,12.1,4.5,0.7,0.4,11.7,24.6,106,116,2.4,0.1,2.5,.049,-0.2,-3.2,-3.4,-0.9
12707,Terry Catledge,1990-91,27,ORL,NBA,51,38,1459,14.5,.008,.408,12.2,14.4,13.3,6.3,1.1,0.4,12.6,23.8,102,111,0.6,0.9,1.6,.051,-0.9,-1.6,-2.5,-0.2
12708,Terry Catledge,1991-92,28,ORL,NBA,78,67,2430,15.2,.004,.375,11.5,13.8,12.6,7.1,1.2,0.4,11.4,20.7,110,112,3.2,1.4,4.6,.091,0.5,-1.0,-0.5,0.9
12709,Terry Catledge,1992-93,29,ORL,NBA,21,1,262,8.5,.000,.466,8.3,11.4,9.9,2.8,0.8,0.2,22.1,18.6,97,110,-0.1,0.2,0.1,.027,-4.2,-2.0,-6.2,-0.3
12710,Harvey Catchings,1979-80,28,MIL,NBA,72,,1366,10.9,.004,.254,13.4,19.0,16.3,7.0,0.8,6.5,20.0,9.9,99,100,0.2,2.4,2.6,.090,-2.7,4.5,1.8,1.3
12711,Harvey Catchings,1980-81,29,MIL,NBA,77,,1635,10.4,.000,.307,10.7,21.0,16.0,7.0,0.9,6.3,23.6,10.7,97,98,0.0,3.2,3.1,.092,-3.1,4.4,1.4,1.4
12712,Harvey Catchings,1981-82,30,MIL,NBA,80,9,1603,8.1,.000,.308,9.6,15.6,12.7,7.2,1.3,4.8,27.0,8.9,92,100,-0.6,3.0,2.3,.070,-3.6,4.4,0.9,1.2
12713,Harvey Catchings,1982-83,31,MIL,NBA,74,33,1554,9.8,.000,.467,9.8,18.6,14.4,6.0,0.8,5.3,25.9,8.5,99,98,0.3,2.8,3.1,.096,-2.9,4.3,1.5,1.4
12714,Harvey Catchings,1983-84,32,MIL,NBA,69,3,1156,6.7,.007,.275,9.1,17.2,13.3,4.6,1.1,4.1,24.9,8.4,88,101,-0.7,2.1,1.3,.056,-4.7,3.7,-1.0,0.3
12715,Harvey Catchings,1984-85,33,LAC,NBA,70,14,1049,7.8,.007,.597,9.7,17.7,13.8,1.6,0.7,2.9,22.6,9.5,101,109,0.1,1.0,1.1,.050,-3.7,0.5,-3.2,-0.3
12716,Omri Casspi,2014-15,26,SAC,NBA,67,19,1416,14.4,.204,.447,4.5,15.9,10.4,11.8,1.1,0.5,14.7,18.7,110,110,2.0,0.6,2.7,.091,0.0,-1.3,-1.3,0.3
12717,Omri Casspi,2015-16,27,SAC,NBA,69,21,1880,13.9,.441,.256,3.4,20.1,11.8,7.5,1.4,0.7,12.0,17.8,109,108,2.1,1.5,3.6,.092,0.3,-0.6,-0.3,0.8
12718,Omri Casspi,2009-10,21,SAC,NBA,77,31,1931,13.0,.302,.259,4.4,16.5,10.4,7.7,1.4,0.6,11.6,19.4,104,110,1.1,1.4,2.5,.063,-1.0,-1.1,-2.1,-0.1
12719,Omri Casspi,2010-11,22,SAC,NBA,71,27,1702,11.7,.452,.185,4.8,16.0,10.3,6.6,1.6,0.6,10.3,16.7,106,109,1.1,1.3,2.5,.069,-0.6,-0.7,-1.3,0.3
12720,Omri Casspi,2011-12,23,CLE,NBA,65,35,1341,11.2,.408,.262,5.1,14.5,9.7,8.4,1.5,1.2,12.2,17.6,101,109,0.6,0.6,1.2,.044,-1.2,-1.1,-2.4,-0.1
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
12721,Omri Casspi,2012-13,24,CLE,NBA,43,1,503,12.9,.475,.256,4.4,22.7,13.1,8.8,2.6,1.9,11.0,17.7,99,105,0.1,0.6,0.7,.064,-1.8,0.1,-1.7,0.0
12722,Omri Casspi,2013-14,25,HOU,NBA,71,2,1283,12.9,.429,.298,5.1,16.8,11.3,10.5,1.7,0.8,13.4,18.3,105,106,1.0,1.4,2.4,.091,-0.6,-0.2,-0.8,0.4
12723,Sam Cassell,1997-98,28,NJN,NBA,75,72,2606,21.0,.069,.439,3.0,7.4,5.1,40.4,2.4,0.6,16.3,27.5,111,108,6.6,1.7,8.3,.152,4.1,-1.5,2.6,3.0
12724,Sam Cassell,2005-06,36,LAC,NBA,78,75,2653,18.5,.171,.301,1.8,10.4,6.3,32.5,1.5,0.3,12.2,25.0,109,106,4.8,2.8,7.6,.137,2.8,-1.0,1.8,2.5
12725,Sam Cassell,1998-99,29,TOT,NBA,8,3,199,23.1,.108,.538,3.0,5.9,4.4,35.1,2.5,0.0,14.8,31.0,111,106,0.7,0.1,0.8,.187,3.9,-3.6,0.3,0.1
12726,Sam Cassell,2006-07,37,LAC,NBA,58,30,1407,17.1,.174,.291,2.3,11.8,7.1,35.3,1.1,0.4,12.5,26.5,106,109,1.7,1.0,2.8,.095,1.4,-2.4,-0.9,0.4
12727,Sam Cassell,1999-00,30,MIL,NBA,81,81,2899,21.1,.077,.380,2.8,9.3,6.1,41.1,1.8,0.2,16.4,25.0,113,110,8.4,0.8,9.2,.152,4.1,-2.3,1.8,2.7
12728,Sam Cassell,2007-08,38,TOT,NBA,55,34,1274,15.4,.143,.271,1.6,10.8,6.2,31.5,1.5,0.4,14.0,25.1,102,109,0.7,1.1,1.8,.067,-0.2,-1.7,-1.9,0.0
12729,Sam Cassell,2000-01,31,MIL,NBA,76,75,2709,20.1,.087,.285,1.9,10.1,6.1,36.4,1.7,0.2,14.7,24.9,111,107,7.0,1.4,8.5,.150,2.9,-1.9,1.1,2.1
12730,Sam Cassell,2001-02,32,MIL,NBA,74,73,2605,21.3,.170,.274,2.5,10.9,6.9,34.3,1.8,0.3,11.7,27.3,112,109,7.2,1.4,8.6,.158,4.2,-1.9,2.3,2.8
12731,Sam Cassell,1993-94,24,HOU,NBA,66,6,1122,13.1,.227,.276,2.6,10.2,6.6,25.8,2.7,0.4,17.8,20.9,100,102,0.4,1.8,2.2,.093,-1.5,0.2,-1.2,0.2
12732,Sam Cassell,1994-95,25,HOU,NBA,82,1,1882,15.9,.322,.428,2.4,10.1,6.4,32.3,2.5,0.5,19.2,20.8,111,108,2.7,2.0,4.7,.120,0.5,-0.9,-0.4,0.8
12733,Sam Cassell,2002-03,33,MIL,NBA,78,77,2700,22.3,.140,.385,2.5,12.4,7.4,29.6,1.7,0.4,11.5,26.5,115,110,8.8,0.8,9.6,.171,4.5,-2.0,2.6,3.1
12734,Sam Cassell,1995-96,26,HOU,NBA,61,0,1682,16.8,.319,.433,3.5,9.0,6.3,27.3,1.6,0.2,16.7,25.1,109,110,2.6,1.2,3.9,.110,1.8,-2.2,-0.4,0.7
12735,Sam Cassell,2003-04,34,MIN,NBA,81,81,2838,22.8,.146,.261,1.9,8.7,5.5,38.0,1.9,0.5,13.5,27.2,113,102,8.8,3.3,12.1,.205,5.3,-1.0,4.3,4.5
12736,Sam Cassell,1996-97,27,TOT,NBA,61,44,1714,18.4,.295,.321,3.0,9.1,6.0,31.8,2.3,0.8,15.8,27.3,108,110,2.7,1.1,3.9,.108,2.8,-1.6,1.2,1.4
12737,Sam Cassell,2004-05,35,MIN,NBA,59,38,1522,18.6,.150,.226,2.0,9.5,5.9,35.2,1.3,0.7,12.6,26.4,109,109,2.8,1.0,3.8,.119,2.5,-2.0,0.6,1.0
12738,Bill Cartwright,1982-83,25,NYK,NBA,82,82,2468,19.0,.000,.636,8.7,19.5,14.0,8.6,0.8,3.2,16.5,21.3,114,99,5.7,4.4,10.1,.197,1.6,2.1,3.7,3.6
12739,Bill Cartwright,1991-92,34,CHI,NBA,64,64,1471,10.9,.000,.357,7.5,17.7,12.7,7.6,0.8,0.6,12.7,17.3,104,106,0.6,1.9,2.5,.082,-2.4,-0.3,-2.7,-0.3
12740,Bill Cartwright,1983-84,26,NYK,NBA,77,77,2487,18.5,.001,.621,9.6,22.1,15.9,6.4,0.9,2.4,16.3,20.6,118,102,5.6,4.2,9.8,.189,1.1,1.4,2.5,2.8
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
12741,Bill Cartwright,1992-93,35,CHI,NBA,63,63,1253,8.3,.000,.286,7.4,14.3,10.7,8.7,0.8,0.5,13.8,15.5,100,109,0.1,1.1,1.2,.048,-3.5,-0.8,-4.3,-0.7
