
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
9201,Gerald Henderson,1984-85,29,SEA,NBA,79,78,2648,14.3,.043,.286,3.1,5.2,4.2,31.5,2.6,0.2,18.7,19.5,104,109,1.4,2.3,3.7,.067,-0.1,-1.0,-1.1,0.6
9202,Gerald Henderson,2010-11,23,CHA,NBA,68,30,1661,13.2,.063,.286,3.5,11.6,7.5,10.7,1.6,1.6,9.1,19.9,104,109,0.9,1.4,2.4,.068,-1.9,-0.3,-2.3,-0.1
9203,Gerald Henderson,1985-86,30,SEA,NBA,82,82,2568,15.7,.058,.248,4.0,4.6,4.3,28.4,2.6,0.3,15.6,19.3,110,107,3.6,2.6,6.2,.115,1.4,-0.5,0.9,1.8
9204,Gerald Henderson,2011-12,24,CHA,NBA,55,55,1831,14.0,.065,.282,3.9,10.5,7.0,13.5,1.4,0.8,11.0,23.0,99,112,0.8,0.2,1.0,.026,-0.7,-1.9,-2.6,-0.3
9205,Gerald Henderson,1986-87,31,TOT,NBA,74,59,2045,14.5,.114,.341,2.7,6.9,4.8,32.9,2.4,0.3,18.2,19.2,107,112,1.7,1.2,2.9,.068,0.3,-1.5,-1.2,0.4
9206,Gerald Henderson,2012-13,25,CHA,NBA,68,58,2133,16.4,.117,.366,2.9,10.8,6.7,15.6,1.7,1.3,9.8,23.5,107,113,2.9,0.3,3.3,.073,0.5,-2.1,-1.6,0.2
9207,Gerald Henderson,1979-80,24,BOS,NBA,76,2,1061,12.7,.016,.338,3.9,4.8,4.4,19.0,2.0,0.8,19.9,20.5,101,105,0.5,1.2,1.7,.078,-1.5,-0.9,-2.4,-0.1
9208,Gerald Henderson,1987-88,32,TOT,NBA,75,5,1505,12.1,.360,.375,2.1,6.2,4.1,22.5,2.3,0.2,20.1,18.5,107,112,1.3,0.9,2.2,.071,0.3,-2.2,-1.9,0.1
9209,Gerald Henderson,2013-14,26,CHA,NBA,77,77,2461,13.1,.124,.332,1.4,12.9,7.1,13.9,1.1,1.0,9.6,22.1,101,106,0.8,2.8,3.6,.071,-1.7,0.0,-1.7,0.2
9210,Gerald Henderson,1980-81,25,BOS,NBA,82,10,1608,10.4,.028,.271,3.2,6.1,4.7,17.8,2.3,0.4,19.8,20.5,94,105,-0.6,1.8,1.3,.037,-2.5,-0.6,-3.2,-0.5
9211,Gerald Henderson,1988-89,33,PHI,NBA,65,0,986,12.1,.307,.365,1.9,5.8,3.9,19.2,2.1,0.2,15.3,20.1,106,114,0.8,0.3,1.1,.055,0.1,-2.7,-2.6,-0.2
9212,Gerald Henderson,1989-90,34,TOT,NBA,57,0,464,11.9,.349,.138,2.7,7.9,5.3,22.0,1.7,0.3,17.2,12.9,117,107,0.7,0.5,1.2,.128,-0.5,-0.7,-1.2,0.1
9213,Gerald Henderson,2014-15,27,CHO,NBA,80,72,2315,13.2,.161,.256,1.7,11.6,6.5,15.6,1.1,0.7,10.5,20.7,102,106,1.3,2.3,3.6,.074,-1.2,-0.4,-1.5,0.3
9214,Gerald Henderson,1981-82,26,BOS,NBA,82,31,1844,13.2,.017,.244,2.9,6.1,4.5,18.6,2.1,0.3,16.1,20.2,105,106,1.4,2.2,3.6,.094,-0.4,-0.5,-0.9,0.5
9215,Gerald Henderson,1990-91,35,DET,NBA,23,10,392,10.1,.179,.179,2.3,8.5,5.4,23.3,1.6,0.3,18.2,17.3,100,107,0.0,0.5,0.5,.061,-2.1,-0.3,-2.4,0.0
9216,Gerald Henderson,2015-16,28,POR,NBA,72,0,1431,12.9,.257,.276,2.3,13.7,8.0,8.2,1.4,1.0,10.3,20.2,104,109,1.0,1.0,2.0,.068,-1.9,-1.4,-3.3,-0.5
9217,Gerald Henderson,1982-83,27,BOS,NBA,82,9,1551,12.1,.026,.215,4.0,4.6,4.3,16.7,2.8,0.1,15.9,20.3,99,104,0.5,1.8,2.3,.073,-1.1,-0.6,-1.7,0.1
9218,Dave Henderson,1987-88,23,PHI,NBA,22,1,351,6.7,.009,.405,3.6,8.0,5.8,14.4,1.7,0.9,22.6,21.3,86,112,-0.6,0.2,-0.4,-.058,-5.3,-1.4,-6.8,-0.4
9219,Cedric Henderson,1999-00,24,CLE,NBA,61,7,1107,7.3,.046,.319,3.4,10.8,7.1,7.8,1.8,1.1,15.5,17.3,86,106,-1.2,0.9,-0.2,-.010,-5.1,0.0,-5.1,-0.9
9220,Cedric Henderson,2000-01,25,CLE,NBA,55,10,961,6.2,.031,.176,2.3,8.5,5.4,13.2,1.6,1.7,18.2,16.2,82,107,-1.3,0.5,-0.7,-.037,-4.8,-0.4,-5.2,-0.8
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
