
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
7701,Greg Kelser,1983-84,26,SDC,NBA,80,21,1783,14.6,.010,.590,12.0,12.9,12.4,6.8,1.8,1.0,20.4,21.3,106,112,1.6,1.0,2.5,.068,0.5,-0.7,-0.2,0.8
7702,Greg Kelser,1984-85,27,IND,NBA,10,0,114,13.0,.019,.528,5.5,12.1,8.8,16.3,2.8,0.0,15.5,26.7,95,107,-0.1,0.1,0.1,.025,-2.8,-1.2,-4.0,-0.1
7703,Greg Kelser,1979-80,22,DET,NBA,50,,1233,16.1,.025,.342,10.5,13.1,11.8,12.6,2.2,1.4,17.0,25.7,100,108,0.6,0.9,1.4,.056,0.1,-0.9,-0.7,0.4
7704,Greg Kelser,1980-81,23,DET,NBA,25,,654,11.8,.007,.372,8.9,12.6,10.7,10.8,2.5,2.6,19.0,25.3,88,103,-0.9,0.9,0.0,-.002,-3.3,0.8,-2.4,-0.1
7705,Greg Kelser,1981-82,24,TOT,NBA,60,10,741,11.8,.011,.590,12.0,16.3,14.2,10.5,1.2,1.6,19.7,23.4,95,103,-0.3,1.1,0.8,.050,-3.1,-0.2,-3.3,-0.2
7706,Ryan Kelly,2013-14,22,LAL,NBA,59,25,1312,12.6,.383,.364,3.4,14.4,8.9,10.7,1.2,2.5,9.8,15.9,110,111,1.5,0.7,2.2,.081,-0.5,0.3,-0.2,0.6
7707,Ryan Kelly,2014-15,23,LAL,NBA,52,34,1233,8.6,.434,.307,1.1,12.4,6.5,10.9,1.2,1.6,9.5,14.0,101,112,0.4,0.3,0.7,.027,-2.1,-0.8,-2.8,-0.3
7708,Ryan Kelly,2015-16,24,LAL,NBA,36,0,470,10.3,.248,.362,4.6,23.7,13.8,6.9,1.4,1.7,9.4,17.9,93,109,-0.3,0.3,0.1,.005,-4.9,-1.1,-6.0,-0.5
7709,Clark Kellogg,1985-86,24,IND,NBA,19,12,568,18.2,.044,.235,9.8,22.2,16.1,16.0,2.3,0.8,15.8,27.8,99,102,0.0,0.9,0.9,.080,0.2,1.2,1.4,0.5
7710,Clark Kellogg,1986-87,25,IND,NBA,4,4,60,10.2,.091,.182,12.5,7.4,10.0,13.6,4.0,0.0,14.4,19.3,95,104,0.0,0.1,0.1,.045,-1.5,1.2,-0.3,0.0
7711,Clark Kellogg,1982-83,21,IND,NBA,81,81,2761,20.3,.013,.248,12.6,21.3,16.8,11.7,2.4,0.9,12.1,25.5,107,106,4.4,2.4,6.8,.119,2.2,-0.2,2.0,2.8
7712,Clark Kellogg,1983-84,22,IND,NBA,79,79,2676,19.1,.018,.285,9.5,20.1,14.8,13.7,2.1,0.6,14.0,24.1,107,104,3.2,3.8,7.0,.125,1.5,1.0,2.5,3.0
7713,Clark Kellogg,1984-85,23,IND,NBA,77,65,2449,18.9,.013,.356,9.6,21.7,15.6,15.3,1.6,0.6,15.2,24.4,108,106,3.1,3.0,6.1,.119,1.5,0.6,2.1,2.6
7714,Rich Kelley,1981-82,28,PHO,NBA,81,39,1892,12.5,.002,.442,10.1,18.8,14.5,20.4,1.6,2.1,28.8,18.5,95,101,-0.9,3.4,2.5,.064,-2.2,2.8,0.5,1.2
7715,Rich Kelley,1982-83,29,TOT,NBA,70,23,1345,12.2,.000,.597,10.0,20.3,15.3,12.2,1.8,1.5,24.2,13.8,103,104,0.9,1.5,2.4,.086,-1.5,1.5,0.0,0.7
