
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
14501,Vincent Askew,1990-91,24,GSW,NBA,7,0,85,10.9,.000,.440,9.1,5.2,7.1,20.1,1.1,0.0,16.7,16.8,115,115,0.1,0.0,0.2,.093,0.1,-2.7,-2.6,0.0
14502,Vincent Askew,1991-92,25,GSW,NBA,80,10,1496,12.7,.026,.422,6.6,10.3,8.5,15.4,1.5,0.9,15.7,14.3,114,112,2.0,0.8,2.9,.092,0.0,-0.2,-0.2,0.7
14503,Vincent Askew,1992-93,26,TOT,NBA,73,4,1129,13.1,.019,.482,6.3,10.4,8.3,14.6,1.8,1.1,15.6,16.5,112,108,1.5,1.2,2.7,.114,-0.5,0.1,-0.4,0.5
14504,Vincent Askew,1993-94,27,SEA,NBA,80,3,1690,15.9,.055,.372,4.2,8.7,6.5,16.8,2.2,0.8,9.6,18.5,118,105,3.9,2.1,6.0,.169,0.8,-0.2,0.6,1.1
14505,Vincent Askew,1994-95,28,SEA,NBA,71,1,1721,13.6,.187,.472,4.6,7.9,6.2,14.8,1.4,0.6,12.3,17.4,118,111,3.3,1.3,4.6,.128,0.9,-1.1,-0.3,0.7
14506,Vincent Askew,1995-96,29,SEA,NBA,69,2,1725,11.9,.197,.369,4.7,10.0,7.5,14.6,1.4,0.7,15.9,15.6,112,106,2.2,2.2,4.3,.120,-0.5,0.3,-0.2,0.8
14507,Vincent Askew,1996-97,30,TOT,NBA,43,0,838,9.7,.129,.473,3.6,10.2,7.0,17.3,1.1,0.6,17.0,14.9,107,108,0.7,0.8,1.5,.086,-1.4,0.0,-1.4,0.1
14508,Omer Asik,2010-11,24,CHI,NBA,82,0,989,11.8,.000,1.028,13.7,22.3,18.1,4.7,1.1,4.3,23.8,12.5,104,97,0.5,2.2,2.7,.130,-3.5,3.0,-0.5,0.4
14509,Omer Asik,2011-12,25,CHI,NBA,66,2,971,13.4,.000,.660,14.9,25.1,20.1,4.8,1.7,5.0,25.2,12.6,97,92,0.1,2.5,2.6,.129,-3.3,4.4,1.1,0.8
