
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
14801,Rafer Alston,2007-08,31,HOU,NBA,74,74,2526,13.2,.440,.148,1.3,10.2,5.8,25.2,2.1,0.5,14.0,20.7,102,103,1.0,4.0,5.0,.095,0.2,0.7,1.0,1.9
14802,Rafer Alston,1999-00,23,MIL,NBA,27,0,361,4.3,.147,.042,1.6,5.8,3.7,26.8,1.7,0.0,23.1,15.5,76,112,-0.7,0.0,-0.7,-.095,-6.0,-3.4,-9.5,-0.7
14803,Rafer Alston,2008-09,32,TOT,NBA,77,76,2447,13.8,.404,.254,1.6,8.8,5.3,27.0,2.3,0.3,13.3,19.9,105,104,1.7,3.7,5.3,.104,0.4,0.6,1.0,1.9
14804,Rafer Alston,2000-01,24,MIL,NBA,37,2,288,12.1,.357,.155,1.6,10.6,6.1,34.6,2.4,0.0,18.2,17.2,98,106,0.1,0.2,0.3,.055,-1.8,-2.7,-4.5,-0.2
14805,Rafer Alston,2009-10,33,TOT,NBA,52,38,1421,8.2,.377,.182,1.0,9.7,5.3,20.2,1.9,0.5,16.5,18.8,89,109,-1.6,1.2,-0.4,-.013,-2.9,-0.8,-3.7,-0.6
14806,Rafer Alston,2001-02,25,MIL,NBA,50,7,600,13.9,.372,.152,2.0,11.4,6.9,36.4,2.8,0.2,16.4,19.0,99,106,0.3,0.5,0.7,.059,-1.1,-2.1,-3.3,-0.2
14807,Rafer Alston,2002-03,26,TOR,NBA,47,4,980,14.4,.388,.161,2.3,10.4,6.2,34.0,2.1,1.1,19.3,20.7,100,108,0.7,0.5,1.2,.059,0.6,-2.1,-1.5,0.1
14808,Rafer Alston,2003-04,27,MIA,NBA,82,28,2581,13.7,.568,.175,1.2,9.1,5.1,24.9,2.4,0.6,13.5,17.3,105,102,3.1,2.8,5.9,.110,1.6,-0.4,1.2,2.1
14809,Rafer Alston,2004-05,28,TOR,NBA,80,78,2717,16.5,.399,.265,1.7,10.1,5.8,31.7,2.2,0.2,13.5,21.2,108,109,3.8,1.7,5.5,.098,2.6,-1.2,1.5,2.4
14810,Derrick Alston,1995-96,23,PHI,NBA,73,41,1614,11.8,.008,.289,8.8,12.9,10.8,6.5,1.8,2.4,11.9,13.7,106,112,1.0,0.8,1.7,.052,-2.2,0.5,-1.8,0.1
14811,Derrick Alston,1996-97,24,ATL,NBA,2,0,11,-9.0,.000,.400,33.3,10.6,21.7,0.0,0.0,0.0,0.0,25.2,35,109,-0.1,0.0,-0.1,-.415,-17.5,-10.3,-27.8,-0.1
14812,Derrick Alston,1994-95,22,PHI,NBA,64,1,1032,11.6,.016,.465,11.0,13.8,12.4,5.1,2.0,2.5,14.6,15.7,99,109,0.0,1.0,1.0,.045,-2.9,0.5,-2.4,-0.1
14813,Morris Almond,2007-08,22,UTA,NBA,9,0,39,2.0,.267,.400,0.0,6.2,3.1,10.5,1.3,0.0,10.2,22.5,81,111,-0.1,0.0,-0.1,-.081,-6.9,-4.0,-11.0,-0.1
14814,Morris Almond,2008-09,23,UTA,NBA,25,1,255,7.3,.210,.321,4.2,12.6,8.4,4.2,0.8,1.2,14.8,19.1,94,110,-0.1,0.2,0.1,.010,-4.7,-2.1,-6.8,-0.3
14815,Morris Almond,2011-12,26,WAS,NBA,4,0,67,8.7,.176,.176,1.7,11.9,6.7,4.4,5.4,0.0,5.2,12.9,85,101,-0.1,0.1,0.0,.032,-3.8,1.8,-2.0,0.0
14816,Darrell Allums,1980-81,22,DAL,NBA,22,,276,5.3,.015,.328,7.6,19.7,13.4,12.5,0.9,1.7,23.1,15.1,79,109,-0.5,0.2,-0.3,-.054,-5.9,0.4,-5.6,-0.2
14817,Lance Allred,2007-08,26,CLE,NBA,3,0,10,-1.0,.000,.500,0.0,11.8,5.7,0.0,0.0,0.0,0.0,22.1,72,112,0.0,0.0,0.0,-.125,-12.6,-7.1,-19.7,0.0
14818,Tony Allen,2006-07,25,BOS,NBA,33,18,805,17.0,.127,.517,5.1,13.6,9.2,12.5,3.2,1.2,19.1,22.1,105,104,0.8,1.1,1.9,.111,0.0,1.1,1.1,0.6
14819,Tony Allen,2014-15,33,MEM,NBA,63,41,1648,14.6,.064,.277,7.2,12.2,9.7,8.1,4.1,1.5,14.4,16.6,103,98,0.9,3.2,4.1,.119,-0.4,3.7,3.3,2.2
14820,Tony Allen,2007-08,26,BOS,NBA,75,11,1373,10.7,.147,.465,3.1,11.0,7.3,13.1,2.4,1.3,18.9,19.6,98,99,-0.1,2.8,2.7,.093,-3.2,1.8,-1.4,0.2
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
14821,Tony Allen,2015-16,34,MEM,NBA,64,57,1620,12.9,.090,.294,7.0,14.1,10.4,6.9,3.5,1.0,12.8,16.8,101,105,0.5,1.9,2.4,.072,-1.5,1.4,-0.1,0.8
14822,Tony Allen,2008-09,27,BOS,NBA,46,2,887,12.9,.095,.384,3.2,10.7,7.1,12.0,3.2,2.1,18.8,21.5,98,100,-0.2,1.8,1.6,.085,-2.7,2.5,-0.3,0.4
