
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
12101,Terry Cummings,1997-98,36,TOT,NBA,74,3,1185,13.7,.002,.229,9.5,18.6,14.0,7.3,1.7,0.6,9.8,20.2,103,102,0.9,1.6,2.6,.103,-2.0,-0.6,-2.7,-0.2
12102,Pat Cummings,1983-84,27,DAL,NBA,80,80,2492,13.8,.002,.208,7.0,23.6,15.3,8.7,1.2,0.5,12.8,19.2,105,107,1.6,2.7,4.2,.081,-1.4,-0.1,-1.5,0.3
12103,Pat Cummings,1984-85,28,NYK,NBA,63,63,2069,14.3,.005,.285,7.6,21.9,14.5,7.9,1.2,0.5,15.6,21.2,104,108,1.3,2.0,3.3,.077,-1.0,-0.2,-1.2,0.4
12104,Pat Cummings,1985-86,29,NYK,NBA,31,30,1007,14.0,.005,.341,9.9,22.2,15.7,7.5,1.3,0.7,15.6,23.1,98,103,0.0,1.5,1.5,.070,-1.8,0.3,-1.5,0.1
12105,Pat Cummings,1986-87,30,NYK,NBA,49,11,1056,11.4,.000,.288,13.0,20.3,16.6,5.3,1.2,0.4,16.5,20.4,97,110,-0.3,0.9,0.6,.025,-2.9,-1.4,-4.3,-0.6
12106,Pat Cummings,1987-88,31,NYK,NBA,62,9,946,9.6,.003,.261,9.6,19.1,14.2,5.6,1.0,0.7,16.0,17.5,99,107,0.0,1.1,1.1,.055,-3.6,-0.5,-4.1,-0.5
12107,Pat Cummings,1979-80,23,MIL,NBA,71,,900,15.3,.000,.332,10.1,18.4,14.4,8.2,1.1,1.0,14.9,22.0,107,103,1.2,1.2,2.5,.131,-0.8,-1.2,-2.0,0.0
12108,Pat Cummings,1988-89,32,MIA,NBA,53,28,1096,11.0,.005,.246,8.3,21.0,14.4,6.8,1.3,1.0,20.3,20.3,95,108,-0.5,1.1,0.6,.026,-4.0,-0.7,-4.7,-0.7
12109,Pat Cummings,1980-81,24,MIL,NBA,74,,1084,15.2,.004,.304,10.2,19.4,14.9,8.0,1.3,1.0,17.9,23.0,104,101,1.0,1.7,2.7,.121,-1.0,-1.1,-2.1,0.0
12110,Pat Cummings,1989-90,33,MIA,NBA,37,1,391,10.5,.000,.233,7.6,19.1,13.1,5.0,1.5,0.6,15.4,21.4,94,108,-0.3,0.4,0.1,.017,-4.9,-1.7,-6.6,-0.5
12111,Pat Cummings,1981-82,25,MIL,NBA,78,7,1132,11.1,.005,.212,6.4,17.9,12.4,12.5,0.9,0.5,18.7,21.0,99,103,0.1,1.7,1.8,.078,-2.7,-0.5,-3.3,-0.4
12112,Pat Cummings,1990-91,34,UTA,NBA,4,0,26,14.2,.000,1.667,14.5,8.5,11.3,0.0,0.0,0.0,16.1,21.1,128,111,0.1,0.0,0.1,.208,0.3,-6.5,-6.2,0.0
12113,Pat Cummings,1982-83,26,DAL,NBA,81,71,2317,14.6,.001,.223,10.3,21.0,15.5,8.4,1.1,0.8,14.4,19.2,106,108,2.5,1.5,4.0,.084,0.0,-0.7,-0.7,0.8
12114,Jae Crowder,2012-13,22,DAL,NBA,78,16,1353,10.2,.523,.199,2.9,12.3,7.7,10.0,2.4,1.0,10.9,15.1,99,106,0.2,1.3,1.5,.055,-0.9,0.4,-0.5,0.5
12115,Jae Crowder,2013-14,23,DAL,NBA,78,8,1254,11.9,.510,.206,4.3,13.5,8.9,6.7,2.4,1.4,11.3,13.2,110,108,1.2,1.1,2.3,.089,0.0,0.6,0.6,0.8
12116,Jae Crowder,2014-15,24,TOT,NBA,82,17,1647,13.9,.382,.259,4.7,14.9,9.7,8.6,2.2,1.2,7.5,17.5,108,104,1.9,2.0,3.9,.113,-0.1,0.6,0.6,1.1
12117,Jae Crowder,2015-16,25,BOS,NBA,73,73,2308,15.8,.446,.294,3.2,14.2,8.6,8.9,2.7,1.2,8.3,18.5,113,102,3.8,3.5,7.3,.152,1.5,1.3,2.8,2.8
12118,Corey Crowder,1991-92,22,UTA,NBA,51,0,328,8.4,.268,.161,5.8,8.2,7.1,7.2,1.1,0.4,9.8,17.5,102,110,0.1,0.3,0.4,.053,-2.1,-1.8,-3.9,-0.2
12119,Corey Crowder,1994-95,25,SAS,NBA,7,0,29,-2.5,.400,.600,4.1,7.4,5.9,4.6,1.7,0.0,13.7,22.2,54,109,-0.2,0.0,-0.1,-.224,-10.4,-2.6,-13.0,-0.1
