
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
9101,Nene Hilario,2010-11,28,DEN,NBA,75,75,2291,20.4,.008,.615,7.5,20.8,14.4,10.4,1.8,2.4,13.9,18.8,123,104,6.4,3.1,9.6,.201,2.3,2.3,4.6,3.8
9102,Nene Hilario,2003-04,21,DEN,NBA,77,77,2504,14.8,.003,.559,6.8,16.0,11.3,10.7,2.4,1.2,18.9,17.0,106,102,3.1,3.0,6.1,.117,0.1,1.6,1.7,2.4
9103,Nene Hilario,2011-12,29,TOT,NBA,39,33,1110,18.6,.010,.427,6.7,23.3,15.1,12.0,1.9,2.7,17.1,22.6,105,103,1.3,1.4,2.7,.117,-0.6,1.7,1.1,0.9
9104,Johnny High,1979-80,22,PHO,NBA,82,,1121,10.1,.022,.551,6.9,10.0,8.5,13.7,2.9,0.7,23.5,18.6,93,102,-0.5,1.6,1.1,.047,-2.8,1.1,-1.7,0.1
9105,Johnny High,1980-81,23,PHO,NBA,81,,1750,10.8,.042,.458,5.7,8.6,7.2,15.0,3.4,0.8,21.4,19.6,93,98,-0.8,3.3,2.5,.069,-2.5,1.9,-0.6,0.6
9106,Johnny High,1982-83,25,PHO,NBA,82,2,1155,8.6,.023,.627,4.5,9.6,7.2,16.3,3.5,1.6,27.7,13.5,87,98,-1.0,2.2,1.2,.051,-3.5,3.0,-0.5,0.4
9107,Johnny High,1983-84,26,PHO,NBA,29,9,512,4.5,.038,.558,3.6,11.5,7.5,11.1,3.7,1.2,37.0,8.2,71,104,-0.8,0.7,-0.1,-.008,-4.9,3.9,-1.0,0.1
9108,Kenny Higgs,1980-81,26,DEN,NBA,72,,1689,11.9,.072,.363,1.4,7.5,4.4,29.3,2.6,0.2,23.2,15.7,101,110,0.7,0.9,1.5,.043,-1.0,-1.7,-2.7,-0.3
9109,Kenny Higgs,1981-82,27,DEN,NBA,76,49,1696,10.8,.045,.421,1.5,7.4,4.5,26.3,1.9,0.2,22.0,15.9,103,115,0.9,0.1,1.0,.028,-1.3,-2.7,-4.0,-0.8
