
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
5901,Andre Miller,2001-02,25,CLE,NBA,81,81,3023,21.8,.083,.428,4.2,10.4,7.4,49.8,2.2,0.8,16.5,22.6,115,109,8.7,1.5,10.3,.163,4.7,-1.3,3.4,4.1
5902,Andre Miller,2009-10,33,POR,NBA,82,66,2500,18.1,.088,.432,4.0,9.2,6.6,30.3,2.0,0.3,13.8,23.8,111,108,4.6,2.4,7.0,.134,1.9,-0.3,1.6,2.3
5903,Andre Miller,2002-03,26,LAC,NBA,80,80,2913,15.2,.116,.421,3.3,9.0,6.1,31.3,1.8,0.3,15.8,20.3,105,109,3.6,1.0,4.6,.076,0.9,-1.4,-0.5,1.1
5904,Andre Miller,2010-11,34,POR,NBA,81,81,2650,17.8,.044,.346,4.3,9.9,7.0,35.7,2.3,0.4,16.8,20.6,111,108,4.6,2.4,7.0,.127,1.3,-0.2,1.1,2.1
5905,Andre Miller,2003-04,27,DEN,NBA,82,82,2838,18.8,.069,.437,5.0,9.7,7.3,29.1,2.6,0.6,16.1,20.7,110,104,6.1,2.6,8.8,.148,2.6,0.2,2.8,3.4
5906,Andre Miller,2011-12,35,DEN,NBA,66,7,1809,14.8,.150,.306,3.5,10.5,7.1,36.5,1.8,0.4,22.0,19.8,104,108,1.9,1.0,2.9,.078,0.2,-1.0,-0.8,0.6
5907,Darko Milicic,2004-05,19,DET,NBA,37,2,254,4.7,.000,.316,1.4,18.3,9.9,4.5,0.4,5.1,15.6,19.0,75,100,-0.6,0.4,-0.2,-.031,-10.1,0.9,-9.1,-0.5
5908,Darko Milicic,2012-13,27,BOS,NBA,1,0,5,-30.2,.000,.000,0.0,22.9,11.8,0.0,0.0,0.0,66.7,28.4,0,105,-0.1,0.0,-0.1,-.779,-33.0,-3.1,-36.1,0.0
5909,Darko Milicic,2005-06,20,TOT,NBA,55,1,767,15.2,.009,.214,7.2,16.8,12.1,9.2,1.0,7.8,16.6,19.0,98,103,0.0,1.1,1.2,.073,-3.1,3.4,0.3,0.4
5910,Darko Milicic,2006-07,21,ORL,NBA,80,16,1913,13.8,.002,.420,9.6,18.4,14.1,7.9,1.2,5.9,16.0,18.7,98,101,0.0,3.3,3.3,.082,-2.9,3.2,0.4,1.1
5911,Darko Milicic,2007-08,22,MEM,NBA,70,64,1663,11.0,.002,.242,8.5,20.2,14.3,5.4,1.0,5.0,15.4,17.5,91,108,-1.4,1.6,0.2,.006,-5.1,1.6,-3.5,-0.6
5912,Darko Milicic,2008-09,23,MEM,NBA,61,15,1034,13.8,.000,.395,9.7,21.8,15.7,5.6,1.1,4.0,13.3,16.3,106,107,0.7,1.2,1.9,.088,-3.0,0.8,-2.2,0.0
5913,Darko Milicic,2009-10,24,TOT,NBA,32,18,685,12.8,.005,.137,7.5,17.3,12.3,10.7,1.6,3.7,13.9,16.0,101,109,0.1,0.6,0.7,.050,-2.6,1.9,-0.7,0.2
5914,Darko Milicic,2010-11,25,MIN,NBA,69,69,1686,12.2,.000,.199,8.5,15.4,11.8,9.9,1.6,6.3,19.4,19.7,91,107,-1.5,1.7,0.2,.007,-3.8,3.0,-0.8,0.5
5915,Darko Milicic,2003-04,18,DET,NBA,34,0,159,6.1,.015,.369,8.1,22.9,15.6,7.5,2.4,7.2,14.7,26.0,69,88,-0.6,0.5,-0.2,-.049,-10.2,3.4,-6.8,-0.2
5916,Darko Milicic,2011-12,26,MIN,NBA,29,23,472,9.0,.000,.285,8.2,14.6,11.4,5.9,1.0,3.8,17.9,16.8,88,106,-0.4,0.4,0.0,.003,-4.7,1.6,-3.1,-0.1
5917,Marko Milic,1997-98,20,PHO,NBA,33,0,163,18.4,.094,.266,7.3,10.5,9.0,13.5,3.2,0.0,22.7,25.7,101,101,0.1,0.2,0.3,.102,0.2,-0.6,-0.4,0.1
5918,Marko Milic,1998-99,21,PHO,NBA,11,0,53,3.9,.050,.000,6.5,4.5,5.5,6.3,3.0,1.4,23.1,22.7,69,104,-0.2,0.0,-0.1,-.124,-7.8,-1.2,-9.0,-0.1
5919,Darius Miles,2000-01,19,LAC,NBA,81,21,2133,14.7,.030,.378,7.0,18.3,12.8,8.1,1.3,4.1,16.7,19.1,97,102,0.5,2.6,3.0,.068,-2.1,2.0,-0.1,1.0
5920,Darius Miles,2001-02,20,LAC,NBA,82,6,2227,14.4,.030,.397,5.6,17.3,11.5,13.5,1.7,3.2,17.5,18.5,99,104,0.8,2.6,3.4,.074,-1.6,2.1,0.5,1.4
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
5921,Darius Miles,2002-03,21,CLE,NBA,67,62,2008,9.7,.022,.241,6.2,14.2,10.1,14.9,1.7,2.4,20.0,19.2,84,106,-2.7,1.4,-1.3,-.032,-4.2,0.6,-3.6,-0.8
5922,Darius Miles,2003-04,22,TOT,NBA,79,56,2079,16.1,.053,.256,6.2,13.6,9.9,14.0,1.8,2.1,13.4,21.5,101,105,1.9,1.7,3.6,.083,-0.3,0.1,-0.3,0.9
5923,Darius Miles,2004-05,23,POR,NBA,63,22,1699,15.5,.033,.308,5.0,14.9,10.2,14.2,2.4,3.3,16.6,25.7,95,105,-0.7,2.0,1.3,.036,-2.3,1.2,-1.1,0.4
5924,Darius Miles,2005-06,24,POR,NBA,40,23,1286,12.5,.020,.320,2.2,15.0,8.5,10.8,1.8,2.3,14.5,25.1,89,111,-1.6,0.6,-1.0,-.037,-3.7,-0.5,-4.2,-0.7
5925,Darius Miles,2008-09,27,MEM,NBA,34,0,298,16.1,.061,.313,7.7,15.9,11.7,10.1,2.0,5.5,15.7,21.0,102,106,0.1,0.4,0.5,.077,-2.9,1.6,-1.2,0.1
5926,C.J. Miles,2008-09,21,UTA,NBA,72,72,1623,11.8,.319,.158,3.3,9.0,6.1,10.4,1.5,0.7,9.6,18.4,109,110,1.6,1.3,2.9,.086,0.1,-1.1,-0.9,0.4
5927,C.J. Miles,2009-10,22,UTA,NBA,63,28,1497,10.8,.386,.169,3.4,9.7,6.6,10.7,2.0,0.9,11.8,20.5,100,107,0.2,1.7,1.9,.061,-0.6,-0.6,-1.1,0.3
5928,C.J. Miles,2010-11,23,UTA,NBA,78,19,1969,14.4,.377,.218,3.3,12.4,7.8,11.7,2.0,1.6,8.6,25.1,103,110,1.2,1.3,2.5,.061,0.4,-2.1,-1.6,0.2
