
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
10901,Maurice Evans,2010-11,32,TOT,NBA,73,24,1549,9.1,.394,.137,3.9,8.0,5.9,4.5,1.1,0.7,6.8,14.2,107,112,1.0,0.7,1.7,.054,-1.3,-1.6,-2.9,-0.4
10902,Jeremy Evans,2010-11,23,UTA,NBA,49,3,463,18.8,.009,.322,9.3,16.1,12.6,8.5,1.9,3.0,12.6,14.9,128,109,1.2,0.4,1.6,.167,1.0,0.2,1.2,0.4
10903,Jeremy Evans,2011-12,24,UTA,NBA,29,0,217,19.6,.024,.381,9.9,16.6,13.2,9.1,1.5,8.8,9.3,11.2,131,101,0.6,0.3,0.9,.193,1.0,4.7,5.7,0.4
10904,Jeremy Evans,2012-13,25,UTA,NBA,37,0,215,19.9,.023,.750,14.0,17.6,15.8,8.0,2.0,4.8,12.0,14.1,130,104,0.7,0.3,0.9,.208,1.6,2.1,3.7,0.3
10905,Jeremy Evans,2013-14,26,UTA,NBA,66,4,1209,16.2,.006,.226,11.1,18.7,14.8,6.1,1.8,3.0,9.9,15.3,114,109,1.9,1.0,2.8,.112,-0.9,0.8,-0.1,0.6
10906,Jeremy Evans,2014-15,27,UTA,NBA,38,0,266,20.5,.086,.500,11.3,19.4,15.4,7.9,2.2,3.6,6.6,13.1,139,101,0.9,0.4,1.3,.241,1.5,2.0,3.5,0.4
10907,Jeremy Evans,2015-16,28,DAL,NBA,30,2,251,12.6,.333,.438,4.8,18.8,11.8,1.2,1.2,3.0,10.9,11.7,117,105,0.3,0.3,0.6,.119,-2.8,0.2,-2.6,0.0
10908,Earl Evans,1979-80,24,DET,NBA,36,,381,10.3,.129,.300,7.1,13.6,10.3,12.9,1.6,0.1,18.5,19.6,95,110,-0.1,0.2,0.1,.015,-2.2,-2.1,-4.3,-0.2
10909,Brian Evans,1998-99,25,TOT,NBA,16,0,145,10.5,.295,.091,4.3,10.5,7.3,16.8,1.8,1.5,4.2,14.5,97,105,0.0,0.1,0.1,.045,-2.4,-1.0,-3.3,0.0
