
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
7301,Bill Laimbeer,1984-85,27,DET,NBA,82,82,2892,18.0,.015,.260,10.2,27.0,18.3,7.0,1.1,1.4,9.0,19.1,117,105,5.6,4.1,9.8,.162,0.9,1.0,1.9,2.9
7302,Bill Laimbeer,1992-93,35,DET,NBA,79,41,1933,14.3,.047,.181,6.0,18.5,12.0,9.7,1.2,1.3,8.7,15.1,118,108,3.3,2.1,5.4,.133,-0.6,1.4,0.8,1.4
7303,Bill Laimbeer,1985-86,28,DET,NBA,82,82,2891,17.6,.013,.288,10.9,28.9,19.7,6.6,0.9,1.3,9.6,18.7,115,105,5.4,3.8,9.2,.153,0.5,0.6,1.1,2.3
7304,Bill Laimbeer,1993-94,36,DET,NBA,11,5,248,15.6,.100,.144,4.0,21.3,12.5,9.2,1.2,1.0,9.5,18.7,111,109,0.4,0.2,0.5,.106,-1.1,-0.9,-1.9,0.0
7305,Bill Laimbeer,1986-87,29,DET,NBA,82,82,2854,17.4,.021,.271,9.4,26.1,18.0,7.4,1.2,1.4,9.6,17.7,119,103,5.6,4.9,10.5,.176,0.8,1.9,2.6,3.3
7306,Bill Laimbeer,1987-88,30,DET,NBA,82,82,2897,15.1,.042,.232,6.5,25.1,16.0,9.6,1.1,1.6,11.8,16.5,113,102,3.8,5.0,8.8,.146,-0.1,2.7,2.5,3.3
7307,Bill Laimbeer,1988-89,31,DET,NBA,81,81,2640,16.6,.096,.236,6.2,26.1,16.6,9.8,1.0,2.3,11.5,18.2,114,101,4.0,5.0,9.0,.164,0.2,2.8,3.0,3.4
7308,Bill Laimbeer,1980-81,23,CLE,NBA,81,,2460,14.2,.000,.228,11.4,20.2,15.6,11.5,1.1,1.8,15.2,14.2,112,107,3.4,2.0,5.4,.104,0.5,1.5,2.0,2.5
7309,Bill Laimbeer,1989-90,32,DET,NBA,81,81,2675,15.8,.201,.245,7.1,26.0,16.6,9.1,1.1,2.0,10.1,15.6,119,100,4.7,5.4,10.1,.182,0.6,3.2,3.8,3.9
